Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
239,0,-0.0153749,0.00112874,-0.000101656,920.59,-1221.85,244.193,0.000411093,0.000517309,0.00100526,-1329.59,-54.6189,125.174,0.00483207,0.0183217,0.00388037,-1296.65,454.993,219.242,-0.000480694,-0.00196612,0.00239674,-1174.2,1195.63,101.458,0.00261744,-0.0012141,-0.00241519,-659.897,1901.74,116.131,0.00418245,-8.03249e-005,0.00536809,285.847,1891.45,185.486,0.00188814,-0.00165116,-0.00273625,951.054,1852.49,157.6,-3.8171e-005,0.00132442,0.00300357,1657.65,1145.31,127.155,-0.000808037,-8.89679e-005,-0.000474068,1598.85,272.708,141.136,0.00246262,0.00338122,0.0041746,1462.6,-696.763,160.319,0.00133066,0.000990667,0.000655835,96.5759,-1065.53,194.238,-0.00386264,0.00370892,0.000650094,-887.764,-883.678,141.443,-0.0308431,0.031585,2.78463,1060.92,570.223,472.07
240,0,-0.0154102,0.00126668,-5.88924e-005,920.564,-1221.83,244.141,0.000446346,0.000274284,0.000851148,-1329.6,-54.5974,125.139,0.00525909,0.0183631,0.0034274,-1296.67,454.963,219.25,-0.000376934,-0.00190735,0.00231487,-1174.17,1195.65,101.421,0.00254121,-0.00114359,-0.00217915,-659.905,1901.74,116.102,0.00421383,-0.000157201,0.00529179,285.873,1891.45,185.477,0.00170302,-0.00151235,-0.00253707,951.055,1852.48,157.582,0.00069666,0.0018642,0.00275719,1657.73,1145.06,127.006,-0.000916923,-0.00015526,-0.000571192,1598.87,272.713,141.109,0.00244571,0.0033466,0.00426636,1462.6,-696.744,160.268,0.00129796,0.000875289,0.00068189,96.5573,-1065.52,194.2,-0.00371514,0.00378019,0.000774275,-887.768,-883.702,141.418,-0.0299872,0.0315222,2.78396,1060.67,568.749,472.053
241,0,-0.0154873,0.00123507,-7.48448e-005,920.563,-1221.84,244.138,0.000458012,0.000162214,0.000896516,-1329.57,-54.6157,125.143,0.00532779,0.0184053,0.00322583,-1296.64,454.982,219.24,-0.000310722,-0.00192085,0.00226136,-1174.14,1195.67,101.425,0.00254011,-0.00106927,-0.00208837,-659.934,1901.75,116.068,0.00439543,1.46205e-005,0.00537823,285.828,1891.47,185.429,0.00187568,-0.00161014,-0.00276459,951.063,1852.51,157.552,-7.20287e-005,0.0014806,0.00301726,1657.68,1145.2,127.031,-0.000845149,-7.90492e-005,-0.000521557,1598.85,272.716,141.073,0.00247135,0.00333569,0.00424697,1462.6,-696.74,160.231,0.00126374,0.000895948,0.000667727,96.5219,-1065.51,194.185,-0.00354279,0.0037878,0.000741307,-887.81,-883.708,141.4,-0.0298115,0.0303603,2.78451,1060.39,567.232,472.017
242,0,-0.0154411,0.0012336,-8.99957e-005,920.573,-1221.84,244.166,0.000430274,3.58111e-005,0.000897118,-1329.58,-54.6121,125.169,0.00545402,0.0183637,0.00392383,-1296.7,454.936,219.26,-0.000294522,-0.00215422,0.0023826,-1174.17,1195.64,101.468,0.00304436,-0.000486239,-0.00215313,-659.748,1901.71,116.029,0.00438863,-0.000134577,0.0052354,285.874,1891.48,185.547,0.00169116,-0.00166562,-0.00280356,951.066,1852.5,157.604,0.000549359,0.00162231,0.00267069,1657.7,1145.04,127.055,-0.000921576,-0.000226404,-0.000524892,1598.85,272.711,141.134,0.00242608,0.00331673,0.00411585,1462.6,-696.771,160.283,0.00123255,0.00084651,0.000818381,96.5741,-1065.51,194.228,-0.00383616,0.00375273,0.000762977,-887.748,-883.676,141.452,-0.0303692,0.0294547,2.78411,1060.18,565.647,472.05
243,0,-0.015548,0.00116439,-0.000111199,920.581,-1221.84,244.187,0.00028244,0.000609192,0.000998111,-1329.57,-54.6509,125.219,0.00534289,0.0185906,0.00295095,-1296.67,454.977,219.248,-0.000307635,-0.00197438,0.00251951,-1174.18,1195.63,101.496,0.000916657,0.000445344,-0.000688682,-659.769,1901.55,116.197,0.00437888,-0.00012048,0.0052037,285.875,1891.47,185.558,0.00168111,-0.00160902,-0.00280214,951.039,1852.49,157.618,-0.000202954,0.0012319,0.00283573,1657.67,1145.18,127.107,-0.000839134,-0.000151727,-0.000507809,1598.88,272.697,141.168,0.0024038,0.00333944,0.00417012,1462.6,-696.78,160.339,0.00125541,0.000806904,0.000829541,96.5955,-1065.51,194.274,-0.00366885,0.00363593,0.000793811,-887.73,-883.705,141.482,-0.0304951,0.0286795,2.78319,1059.97,564.105,472.102
244,0,-0.015426,0.00136916,-9.38886e-005,920.55,-1221.85,244.146,0.000354098,0.000436104,0.00103005,-1329.57,-54.6374,125.168,0.00537387,0.0183059,0.00389641,-1296.67,454.938,219.263,-0.000271532,-0.00180598,0.00231686,-1174.17,1195.62,101.44,0.00289183,-0.000342006,-0.0020772,-659.784,1901.68,116.003,0.00436279,-3.06422e-005,0.00523749,285.821,1891.46,185.448,0.00184217,-0.00153255,-0.00272845,951.066,1852.5,157.545,0.000696655,0.00177989,0.00281351,1657.7,1145.03,127.021,-0.000884487,-0.00010868,-0.0006023,1598.86,272.688,141.114,0.00251133,0.00334312,0.00421774,1462.59,-696.78,160.259,0.00119086,0.000997219,0.000707438,96.537,-1065.52,194.181,-0.00367972,0.00354828,0.000874308,-887.82,-883.706,141.424,-0.0300716,0.0294289,2.78495,1059.69,562.569,472.029
245,0,-0.0153138,0.00125045,-8.80909e-005,920.565,-1221.84,244.133,0.000387756,0.000302618,0.00110719,-1329.6,-54.6322,125.167,0.0054123,0.0184885,0.00374112,-1296.72,454.925,219.244,-0.000388546,-0.00183124,0.00237953,-1174.16,1195.65,101.434,0.00310772,-0.000416457,-0.00222581,-659.788,1901.7,116.029,0.0042381,-0.00018875,0.00528627,285.838,1891.45,185.463,0.00175674,-0.00148636,-0.00261885,951.062,1852.5,157.581,0.000670509,0.00173025,0.00271966,1657.7,1145.05,127.003,-0.000824917,-0.000210328,-0.000507558,1598.85,272.713,141.104,0.0025268,0.00333667,0.0042353,1462.6,-696.765,160.26,0.00127673,0.0010075,0.0007321,96.5467,-1065.53,194.186,-0.00363465,0.00370932,0.000679797,-887.764,-883.705,141.429,-0.0305128,0.0316856,2.78505,1059.37,561.036,471.988
246,0,-0.015475,0.00124237,-2.3071e-005,920.581,-1221.85,244.156,0.000402923,0.000214337,0.00105166,-1329.59,-54.5824,125.122,0.0054261,0.018666,0.00329879,-1296.66,454.973,219.247,-0.0005019,-0.00182683,0.00251566,-1174.17,1195.64,101.423,0.00300589,-0.000547548,-0.00231859,-659.771,1901.7,116.028,0.00409179,-0.00021951,0.00522044,285.847,1891.44,185.479,0.00199469,-0.00169103,-0.0026513,951.048,1852.48,157.605,-0.000338525,0.00101842,0.00295055,1657.64,1145.18,126.966,-0.000978914,-0.00018074,-0.000578669,1598.86,272.716,141.103,0.00258979,0.00334091,0.0042108,1462.61,-696.737,160.271,0.00123907,0.00102903,0.000707553,96.5704,-1065.53,194.176,-0.00380015,0.0036306,0.000853211,-887.741,-883.692,141.419,-0.0297343,0.0298729,2.78418,1059.13,559.583,472.018
247,0,-0.0154516,0.00120902,-6.95853e-005,920.555,-1221.86,244.152,0.000468298,0.000235807,0.000923979,-1329.59,-54.6724,125.196,0.00529851,0.018204,0.00378604,-1296.67,454.923,219.281,-0.000344956,-0.00182643,0.00237846,-1174.15,1195.64,101.462,0.00293587,-0.000345042,-0.00223031,-659.778,1901.67,115.997,0.00429535,-4.21865e-005,0.00527182,285.82,1891.46,185.454,0.00170018,-0.00150025,-0.0027231,951.069,1852.5,157.557,-0.000120313,0.00139319,0.00302506,1657.69,1145.16,127.051,-0.000924896,-0.000215803,-0.000534408,1598.86,272.685,141.107,0.0025117,0.00336463,0.00416458,1462.6,-696.761,160.256,0.00130506,0.000820803,0.000646346,96.557,-1065.54,194.229,-0.00365925,0.00374435,0.000692823,-887.786,-883.702,141.421,-0.0309748,0.0321599,2.78358,1058.89,557.967,472.084
248,0,-0.0154508,0.00120251,-6.5116e-005,920.575,-1221.85,244.191,0.000226581,0.000594212,0.00128747,-1329.57,-54.6634,125.217,0.00538214,0.0183305,0.003708,-1296.69,454.917,219.281,-0.000360813,-0.00186663,0.00245075,-1174.18,1195.6,101.475,0.0030028,-0.000413227,-0.00218529,-659.78,1901.69,116.035,0.00423191,-0.000214159,0.00522427,285.837,1891.45,185.474,0.00167911,-0.00161455,-0.00261604,951.034,1852.47,157.612,-0.000348399,0.00138748,0.00244961,1657.64,1145.14,127.109,-0.000910977,-0.00027785,-0.00051001,1598.86,272.669,141.157,0.00238233,0.00342644,0.00425439,1462.59,-696.787,160.322,0.00126355,0.000892035,0.000734208,96.5473,-1065.53,194.254,-0.00381877,0.00361573,0.000741875,-887.76,-883.698,141.465,-0.0309948,0.0321199,2.78499,1058.57,556.387,472.025
249,0,-0.0154913,0.00118244,-9.18981e-005,920.603,-1221.85,244.193,0.000355604,0.000525382,0.00109592,-1329.57,-54.6428,125.188,0.00530254,0.0183898,0.00377325,-1296.69,454.966,219.274,-0.000468208,-0.00196937,0.0023817,-1174.18,1195.63,101.455,0.00269304,-0.00119141,-0.00245679,-659.873,1901.75,116.139,0.00440138,-0.000354214,0.00501483,285.874,1891.47,185.53,0.00186195,-0.00163206,-0.00280267,951.059,1852.49,157.61,-0.000115644,0.0013138,0.00304871,1657.68,1145.2,127.075,-0.000942636,-0.000166006,-0.000455467,1598.87,272.672,141.151,0.00242052,0.00322163,0.00416426,1462.61,-696.749,160.282,0.00131662,0.000909004,0.000785655,96.6226,-1065.51,194.217,-0.00381659,0.00364103,0.000895754,-887.709,-883.689,141.445,-0.0305408,0.0297626,2.78505,1058.24,554.999,471.914
250,0,-0.0153102,0.00126794,-3.9521e-005,920.573,-1221.84,244.144,0.000405465,0.000159494,0.000842712,-1329.58,-54.6007,125.128,0.00534918,0.0182861,0.00386268,-1296.67,454.941,219.242,-0.000308576,-0.00189255,0.0024285,-1174.14,1195.66,101.426,0.00293356,-0.000363268,-0.00218276,-659.774,1901.71,116.015,0.00457023,-0.000144816,0.00523075,285.862,1891.48,185.507,0.00196752,-0.00173409,-0.00288543,951.065,1852.52,157.56,-0.000186208,0.00132207,0.00297504,1657.69,1145.21,127.033,-0.000985676,-0.000312424,-0.000619704,1598.87,272.65,141.132,0.00245719,0.00325856,0.00419732,1462.61,-696.737,160.23,0.0013061,0.00094826,0.000738703,96.5758,-1065.52,194.171,-0.00370471,0.00376291,0.0008755,-887.777,-883.693,141.398,-0.0305574,0.0280363,2.78395,1057.95,553.497,471.956
251,0,-0.0153801,0.00129267,-6.5209e-005,920.553,-1221.84,244.134,0.000409157,0.000415889,0.00103679,-1329.59,-54.6209,125.166,0.00537533,0.0183261,0.00379084,-1296.68,454.94,219.285,-0.000315176,-0.0020116,0.00243317,-1174.16,1195.64,101.46,0.00269554,-0.000968218,-0.0021043,-659.939,1901.74,116.087,0.00470297,-8.71345e-005,0.00534321,285.845,1891.5,185.482,0.00151153,-0.00127715,-0.00218189,951.052,1852.47,157.58,-0.000251895,0.00138547,0.00268752,1657.65,1145.14,127.051,-0.00104652,-0.00025216,-0.000448307,1598.87,272.625,141.168,0.00243334,0.00357286,0.004367,1462.59,-696.768,160.282,0.00128299,0.000956235,0.000716371,96.5195,-1065.53,194.2,-0.00379473,0.00389757,0.000751251,-887.804,-883.704,141.447,-0.029684,0.0280195,2.78386,1057.72,551.865,472.036
252,0,-0.0154616,0.00113607,-0.000102593,920.577,-1221.84,244.184,0.000437324,0.000371282,0.000995725,-1329.59,-54.6167,125.182,0.00523351,0.0188132,0.00332936,-1296.71,454.993,219.226,-0.000346356,-0.00186529,0.0024404,-1174.19,1195.65,101.457,0.00317941,-0.00049876,-0.00215456,-659.762,1901.71,116.042,0.00430082,-0.000113675,0.00532007,285.852,1891.47,185.483,0.00158014,-0.00182959,-0.00275918,951.045,1852.48,157.619,-6.59837e-005,0.00135319,0.00292483,1657.67,1145.18,127.076,-0.000982289,-0.000328551,-0.000599987,1598.88,272.646,141.175,0.0024314,0.00340349,0.00420003,1462.61,-696.749,160.277,0.00127615,0.000850639,0.000746234,96.5788,-1065.51,194.236,-0.00363511,0.00368093,0.000777158,-887.736,-883.672,141.441,-0.0300181,0.0283057,2.78462,1057.49,550.378,472.062
253,0,-0.0154885,0.00118477,-2.77452e-005,920.579,-1221.84,244.185,0.000912828,0.000151098,-0.000593931,-1329.44,-54.6725,125.176,0.00541243,0.0181799,0.00370129,-1296.67,454.971,219.281,-0.00023475,-0.00202971,0.00238534,-1174.15,1195.64,101.473,0.00300732,-0.000454657,-0.00237417,-659.763,1901.68,116.044,0.0044758,-0.00018612,0.005271,285.884,1891.49,185.523,0.00195771,-0.00168409,-0.00295689,951.053,1852.52,157.571,-0.000121299,0.00133203,0.0028373,1657.67,1145.18,127.09,-0.000969714,-0.000295605,-0.00051593,1598.88,272.639,141.183,0.0025302,0.00327017,0.00415072,1462.6,-696.753,160.277,0.00116149,0.000925004,0.000820866,96.5834,-1065.52,194.25,-0.00369175,0.00370112,0.000837988,-887.759,-883.675,141.447,-0.0306267,0.0281048,2.78334,1057.34,548.828,472.016
254,0,-0.0154115,0.00121416,-5.74669e-005,920.575,-1221.84,244.161,0.000204696,0.000805318,0.0013377,-1329.58,-54.6808,125.248,0.005156,0.0185022,0.00352331,-1296.65,454.98,219.259,-0.000417239,-0.00197704,0.00254302,-1174.18,1195.61,101.479,0.00305797,-0.000298815,-0.00217176,-659.779,1901.69,116.051,0.00452592,-0.000243561,0.00506428,285.875,1891.47,185.511,0.00154843,-0.00142943,-0.00237544,951.062,1852.47,157.582,-0.00031593,0.00135981,0.00250684,1657.64,1145.13,127.096,-0.00114946,-0.000270644,-0.000630815,1598.9,272.586,141.21,0.00239157,0.00342269,0.0042873,1462.59,-696.787,160.318,0.00123326,0.000979292,0.000739884,96.5486,-1065.53,194.243,-0.00370973,0.00360415,0.000821047,-887.771,-883.695,141.462,-0.0314158,0.0286139,2.78326,1057.05,547.225,471.896
255,0,-0.0154313,0.00133688,-3.73201e-005,920.574,-1221.85,244.154,0.000536216,8.81577e-005,0.000774304,-1329.59,-54.6043,125.144,0.00532872,0.0184376,0.00392855,-1296.69,454.938,219.259,-0.000289311,-0.0020189,0.00240101,-1174.19,1195.63,101.417,0.00302722,-0.000430622,-0.00221709,-659.779,1901.68,116.011,0.00437032,-0.000173681,0.00512514,285.873,1891.47,185.518,0.00200958,-0.00171499,-0.00280056,951.059,1852.51,157.577,0.00137907,0.00191315,0.00234569,1657.57,1145.44,126.999,-0.00111884,-0.000237839,-0.000544602,1598.88,272.629,141.151,0.00267353,0.00341936,0.0042595,1462.61,-696.734,160.232,0.00124937,0.000966119,0.000735305,96.5598,-1065.52,194.184,-0.00375853,0.00380613,0.000766208,-887.76,-883.7,141.42,-0.0308984,0.0308157,2.78273,1056.89,545.675,471.852
256,0,-0.0154307,0.00147371,-1.12263e-005,920.568,-1221.83,244.11,0.000287428,0.00144444,0.00189488,-1329.51,-54.6816,125.161,0.00540067,0.0182831,0.00399607,-1296.67,454.97,219.216,-0.000347424,-0.00188922,0.0023101,-1174.14,1195.7,101.407,0.00281853,-0.000239442,-0.0022657,-659.776,1901.72,116.037,0.00440151,-0.000207425,0.00539947,285.849,1891.46,185.463,0.00212227,-0.00171063,-0.00287491,951.061,1852.52,157.552,0.000678847,0.00168826,0.00260141,1657.61,1145.4,126.995,-0.000991528,-0.000214275,-0.000505003,1598.87,272.672,141.114,0.00240997,0.00321241,0.00406366,1462.62,-696.694,160.177,0.00120027,0.00100179,0.000775034,96.5915,-1065.51,194.134,-0.00383276,0.00378508,0.000820787,-887.762,-883.681,141.364,-0.0299991,0.0278629,2.78327,1056.67,544.351,471.857
257,0,-0.0154132,0.00124056,-3.43462e-005,920.576,-1221.85,244.168,0.000330681,0.000516297,0.00104457,-1329.58,-54.6519,125.197,0.00536342,0.018414,0.00378119,-1296.72,454.927,219.272,-0.000237468,-0.00198124,0.00236251,-1174.18,1195.62,101.448,0.00306157,-0.000454528,-0.00218772,-659.777,1901.69,116.033,0.00418548,-0.000224691,0.00523342,285.849,1891.44,185.471,0.00169776,-0.00167151,-0.00262255,951.046,1852.45,157.6,0.000357535,0.00154527,0.00230182,1657.59,1145.3,127.086,-0.00099276,-0.000280577,-0.000481699,1598.88,272.616,141.183,0.00250461,0.00345812,0.00427093,1462.59,-696.798,160.312,0.0012654,0.000921906,0.000679703,96.5486,-1065.53,194.214,-0.00381116,0.00353807,0.000969034,-887.752,-883.702,141.446,-0.0296061,0.0293393,2.78243,1056.49,542.645,471.983
258,0,-0.015413,0.00123649,-4.31849e-005,920.572,-1221.85,244.177,0.000262448,0.000648808,0.00124662,-1329.58,-54.6885,125.241,0.00494748,0.0185588,0.00369176,-1296.68,454.958,219.233,-0.000392717,-0.00171039,0.00252043,-1174.18,1195.59,101.488,0.00297682,-0.000312098,-0.0021571,-659.786,1901.68,116.037,0.00421919,-0.000114336,0.00518965,285.838,1891.44,185.476,0.00161402,-0.00148057,-0.00244776,951.025,1852.45,157.593,0.000389562,0.00154788,0.00227866,1657.6,1145.26,127.088,-0.00110791,-0.000356627,-0.00063269,1598.89,272.572,141.199,0.00264073,0.00352887,0.00433923,1462.59,-696.811,160.332,0.00120734,0.000933222,0.000778149,96.5561,-1065.54,194.264,-0.003266,0.00461039,0.000906555,-887.667,-883.719,141.273,-0.0292647,0.0296063,2.78335,1056.32,541.073,472.055
259,0,-0.0154162,0.00114989,-9.12219e-005,920.599,-1221.85,244.199,0.000459251,8.73674e-005,0.000779888,-1329.57,-54.6409,125.168,0.00508198,0.01821,0.00365222,-1296.64,455.002,219.242,-0.000458185,-0.00185785,0.00237488,-1174.15,1195.64,101.476,0.00248308,-0.000968555,-0.00211696,-659.909,1901.74,116.123,0.00406153,-0.000175303,0.0051872,285.849,1891.43,185.485,0.00189894,-0.00175166,-0.0029829,951.051,1852.52,157.582,0.00124636,0.00192267,0.00246698,1657.66,1145.23,127.05,-0.000939477,-0.000260472,-0.000614658,1598.87,272.627,141.176,0.00237837,0.00325805,0.00404783,1462.61,-696.748,160.254,0.00131804,0.000856387,0.000713507,96.6038,-1065.52,194.213,-0.00375537,0.00379306,0.000805887,-887.751,-883.681,141.426,-0.0296312,0.0297151,2.78134,1056.24,539.525,471.977
260,0,-0.015432,0.0013712,-8.63769e-005,920.581,-1221.84,244.163,0.000343778,0.000477149,0.00099127,-1329.57,-54.641,125.17,0.00498582,0.0184627,0.0035129,-1296.68,454.983,219.23,-0.000252031,-0.00184529,0.00231473,-1174.17,1195.63,101.441,0.00306137,-0.000439965,-0.00226002,-659.77,1901.69,116.039,0.00421944,-0.000227239,0.00524976,285.865,1891.44,185.463,0.00155426,-0.00159242,-0.00263044,951.049,1852.49,157.606,0.000595615,0.00151421,0.00265609,1657.62,1145.34,127.067,-0.00100168,-0.00022047,-0.000632875,1598.87,272.633,141.176,0.0023662,0.00332997,0.00415061,1462.59,-696.754,160.287,0.00116844,0.000873006,0.000765214,96.5687,-1065.53,194.226,-0.00369774,0.00375471,0.000632299,-887.747,-883.695,141.451,-0.0305764,0.027245,2.78035,1056.02,537.95,471.837
261,0,-0.0151888,0.00128651,-7.4558e-005,920.55,-1221.83,244.129,0.000491273,0.000498646,0.000977213,-1329.59,-54.6466,125.154,0.00505473,0.0185011,0.00358401,-1296.66,454.998,219.202,-0.000407483,-0.00205828,0.00245517,-1174.17,1195.62,101.416,0.00305715,-0.000156676,-0.00212254,-659.801,1901.69,116.009,0.00431111,-0.000148025,0.00543492,285.862,1891.45,185.426,0.00155572,-0.00138417,-0.0026388,951.048,1852.48,157.578,0.000752176,0.0016715,0.0028078,1657.64,1145.32,127.025,-0.00118866,-0.000345122,-0.000632722,1598.89,272.616,141.142,0.00263458,0.00352825,0.00440972,1462.59,-696.777,160.254,0.00128761,0.00101694,0.000712167,96.5422,-1065.53,194.182,-0.00377841,0.00379227,0.000796784,-887.755,-883.723,141.409,-0.0292323,0.0285995,2.78075,1055.78,536.395,471.689
262,0,-0.0154859,0.00129384,-3.40294e-005,920.559,-1221.84,244.133,0.000330348,0.00139687,0.00197507,-1329.49,-54.6941,125.199,0.00531187,0.0183729,0.00386901,-1296.7,454.964,219.247,-0.000409649,-0.00181031,0.00238351,-1174.15,1195.69,101.428,0.00252898,-0.00117805,-0.00211483,-659.906,1901.76,116.085,0.00431187,-0.000143072,0.00532717,285.85,1891.45,185.458,0.0019126,-0.00175083,-0.00298357,951.059,1852.53,157.565,0.00051394,0.0016724,0.00270655,1657.64,1145.36,127.025,-0.000991071,-0.000112862,-0.000554411,1598.88,272.653,141.118,0.00248159,0.00324374,0.00406674,1462.61,-696.726,160.228,0.00124574,0.000957154,0.000769351,96.567,-1065.5,194.174,-0.00380112,0.00377785,0.000837159,-887.77,-883.685,141.385,-0.0289097,0.0284874,2.78043,1055.61,534.927,471.855
263,0,-0.0155126,0.00118784,-4.14246e-005,920.581,-1221.85,244.186,0.000464366,0.000232864,0.000821652,-1329.59,-54.6099,125.193,0.00534017,0.0181992,0.00375613,-1296.69,454.955,219.299,-0.0003965,-0.00178638,0.00237458,-1174.17,1195.66,101.487,0.00300266,-0.000596479,-0.00234662,-659.741,1901.7,116.084,0.00445036,-0.000157745,0.00524772,285.882,1891.48,185.563,0.00198213,-0.00170731,-0.00276083,951.053,1852.48,157.595,0.00055467,0.00168047,0.00281089,1657.61,1145.34,127.086,-0.00105255,-0.000313408,-0.000621469,1598.86,272.637,141.189,0.00242411,0.00334174,0.00416646,1462.61,-696.768,160.309,0.00124862,0.000721041,0.000822173,96.5943,-1065.51,194.25,-0.00380677,0.00380316,0.000669092,-887.743,-883.664,141.445,-0.0298468,0.029435,2.77916,1055.49,533.284,471.99
264,0,-0.0155574,0.00114992,-0.000112154,920.587,-1221.84,244.199,0.000199542,0.000555793,0.00135323,-1329.59,-54.6768,125.257,0.00577198,0.0181824,0.00273427,-1296.6,454.937,219.328,-0.000184877,-0.00205369,0.00247819,-1174.17,1195.61,101.498,0.00273457,-0.00123047,-0.00214854,-659.91,1901.73,116.132,0.00426046,-0.000158282,0.00525858,285.851,1891.45,185.486,0.00158044,-0.00148633,-0.0025233,951.061,1852.48,157.588,0.000360461,0.00158829,0.00223149,1657.6,1145.25,127.106,-0.00108945,-0.00031607,-0.000605537,1598.88,272.601,141.213,0.00247398,0.00369793,0.00441852,1462.59,-696.8,160.363,0.00133092,0.000853187,0.000757006,96.556,-1065.52,194.264,-0.00329381,0.00444756,0.000969135,-887.667,-883.708,141.298,-0.0298669,0.0301492,2.77907,1055.25,531.589,472.058
265,0,-0.0153474,0.00117674,-0.00013767,920.561,-1221.84,244.151,0.000925307,0.000210763,-0.000624072,-1329.46,-54.689,125.162,0.0053799,0.0183434,0.00371281,-1296.66,454.937,219.264,-0.000230947,-0.00194791,0.00237472,-1174.16,1195.64,101.438,0.00282865,-0.000271075,-0.00195939,-659.79,1901.7,116.007,0.00447826,-8.48253e-005,0.00522508,285.832,1891.48,185.421,0.00178957,-0.00151916,-0.00254779,951.044,1852.49,157.56,0.000502835,0.00167908,0.00271953,1657.63,1145.33,127.043,-0.00100698,-0.000332593,-0.000711789,1598.87,272.63,141.148,0.00244613,0.00332884,0.0042597,1462.6,-696.74,160.244,0.0012294,0.00109198,0.000756075,96.5368,-1065.52,194.185,-0.0037388,0.00381147,0.000681635,-887.796,-883.694,141.409,-0.0290101,0.0275893,2.77931,1055.04,530.11,471.954
266,0,-0.0154503,0.00125897,-6.79048e-005,920.581,-1221.85,244.159,0.000449096,0.000112499,0.000829652,-1329.59,-54.6191,125.146,0.00497175,0.0182406,0.0036655,-1296.66,454.999,219.216,-0.00038714,-0.00197279,0.00238433,-1174.18,1195.66,101.425,0.00317218,-0.000584604,-0.00240633,-659.779,1901.7,116.031,0.00416041,-0.00032224,0.00518546,285.867,1891.44,185.48,0.00199065,-0.00180135,-0.00295296,951.05,1852.5,157.609,0.00121006,0.00186047,0.00242774,1657.65,1145.24,127.026,-0.00110766,-0.000375184,-0.000748427,1598.87,272.653,141.136,0.00246642,0.00331524,0.00419586,1462.61,-696.747,160.3,0.00126077,0.000979424,0.000741438,96.5848,-1065.53,194.192,-0.00377369,0.00382025,0.000630898,-887.736,-883.679,141.429,-0.0290485,0.0268501,2.77922,1054.79,528.566,471.785
267,0,-0.0152761,0.00133413,-8.60054e-005,920.556,-1221.84,244.128,0.00031507,0.000486722,0.00119135,-1329.6,-54.6526,125.176,0.00538895,0.0184695,0.00368038,-1296.69,454.93,219.264,-0.000404941,-0.0019902,0.0023982,-1174.18,1195.62,101.428,0.0030769,-0.000269899,-0.00216296,-659.793,1901.69,116.032,0.00426005,-0.000157996,0.00530278,285.854,1891.45,185.448,0.0016297,-0.00160035,-0.00266732,951.054,1852.48,157.591,0.00134247,0.00198616,0.00250748,1657.67,1145.2,127.023,-0.00111893,-0.000178129,-0.00056702,1598.88,272.622,141.159,0.00245622,0.00345023,0.0042755,1462.6,-696.755,160.278,0.00130715,0.000858904,0.000738151,96.5361,-1065.53,194.193,-0.00332433,0.0047566,0.00102486,-887.648,-883.708,141.242,-0.0300036,0.0281299,2.77876,1054.53,526.944,471.702
268,0,-0.0154536,0.0012555,-7.52833e-005,920.573,-1221.85,244.174,0.000455323,0.000333669,0.000920868,-1329.58,-54.6442,125.153,0.0052813,0.018252,0.00389136,-1296.67,454.938,219.27,-0.000218788,-0.00192397,0.00235772,-1174.16,1195.62,101.439,0.00244097,-0.00102525,-0.00209439,-659.936,1901.74,116.078,0.00427964,-2.38445e-005,0.00536282,285.831,1891.46,185.44,0.00181191,-0.00153222,-0.00269867,951.053,1852.48,157.563,0.000625478,0.00168059,0.00267474,1657.64,1145.32,127.045,-0.00113552,-0.000300593,-0.000649875,1598.89,272.619,141.146,0.00246543,0.00351527,0.00425226,1462.6,-696.767,160.277,0.00124611,0.000882125,0.000730575,96.5493,-1065.53,194.187,-0.00376019,0.00377286,0.000644664,-887.769,-883.721,141.415,-0.0291565,0.028478,2.77876,1054.32,525.327,471.764
