Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
485,0,-0.017199,0.00614274,0.00444073,921.344,-1222.15,244.67,0.00098076,0.00196189,0.00119415,-1329.6,-54.4676,125.198,0.00457637,0.0152093,0.0025531,-1297.7,454.95,218.852,-0.000767476,-0.00399825,0.000530987,-1174.37,1195.86,101.484,0.00258697,-0.00109484,-0.00210763,-659.86,1901.74,116.147,0.00417437,-1.3637e-006,0.00517288,285.888,1891.49,185.614,0.00160386,-0.00147137,-0.00236462,951.134,1852.57,157.629,0.00199535,0.00301644,0.0045763,1657.39,1145.57,127.158,-0.00118227,0.000902839,-0.000556317,1598.96,272.779,141.086,0.000225034,0.000282491,0.000642704,1463.09,-696.806,160.265,0.000851063,0.000223448,0.000809135,96.6402,-1065.4,194.192,-0.00330697,0.0093367,0.000299166,-886.597,-883.836,142.033,-0.0587333,0.0790701,3.45824,-662.09,183.608,452.716
486,0,-0.0173171,0.0060459,0.00442735,921.371,-1222.17,244.68,0.000936188,0.00196193,0.00123893,-1329.6,-54.4572,125.184,0.00472321,0.0147192,0.0025854,-1297.68,454.96,218.851,-9.2762e-005,-0.00281604,-0.00054744,-1174.44,1195.9,101.454,0.00313039,-0.000521951,-0.00235861,-659.7,1901.69,116.091,0.00397777,-2.72525e-005,0.0052144,285.908,1891.47,185.626,0.00158386,-0.00151319,-0.00260491,951.172,1852.58,157.604,0.00272099,0.0032376,0.00432864,1657.43,1145.47,127.126,-0.00114943,0.000865389,-0.000598304,1598.96,272.787,141.084,0.00016379,0.000238216,0.000571826,1463.1,-696.803,160.246,0.000792965,0.000223943,0.000872852,96.6609,-1065.39,194.175,-0.00339988,0.00913767,0.000224982,-886.581,-883.835,142.041,-0.060668,0.0801432,3.4637,-660.837,181.55,452.612
487,0,-0.0168642,0.00556432,0.00427071,921.419,-1222.14,244.65,0.00100613,0.00219563,0.00131298,-1329.63,-54.4888,125.163,0.00456653,0.0149614,0.00271726,-1297.69,454.943,218.819,0.000821998,-0.00229274,0.000722984,-1174.39,1195.64,101.32,0.00267937,-0.00104594,-0.00208552,-659.899,1901.73,116.111,0.00403766,8.16552e-005,0.005349,285.846,1891.47,185.513,0.00168826,-0.00155321,-0.00243446,951.148,1852.58,157.582,0.00203777,0.00309881,0.00447374,1657.4,1145.55,127.099,-0.00132237,0.000801118,-0.000643807,1598.97,272.757,141.018,0.000194035,0.000262031,0.00058614,1463.09,-696.811,160.203,0.000685132,0.000437958,0.000834795,96.6058,-1065.41,194.122,-0.00333534,0.00933468,0.000225171,-886.62,-883.863,142.011,-0.0611331,0.0820973,3.47019,-659.684,179.544,452.604
488,0,-0.0170786,0.00598863,0.00448491,921.346,-1222.16,244.649,0.00113966,0.00189317,0.000967246,-1329.63,-54.4167,125.132,0.00478411,0.0150689,0.00230329,-1297.7,454.983,218.788,0.000182944,-0.00369171,0.00169572,-1174.3,1195.65,101.346,0.00250211,-0.00119886,-0.00203376,-659.875,1901.74,116.126,0.00414682,-1.33593e-005,0.00408662,285.972,1891.42,185.639,0.00173891,-0.00145142,-0.00239271,951.134,1852.57,157.592,0.00252246,0.00324418,0.00494027,1657.39,1145.66,127.085,-0.00120832,0.00070028,-0.000477945,1598.94,272.806,141.001,0.000161439,0.000191445,0.000547775,1463.1,-696.756,160.174,0.000747555,0.000860837,0.00101235,96.5744,-1065.43,194.168,-0.00339616,0.0095597,0.00019244,-886.637,-883.825,141.978,-0.0586307,0.0764862,3.47506,-658.44,177.419,452.666
489,0,-0.0169506,0.00597088,0.00443979,921.361,-1222.16,244.665,0.00101222,0.00195082,0.00114613,-1329.64,-54.4396,125.145,0.0045954,0.0147138,0.00259744,-1297.7,454.977,218.819,0.000375968,-0.000169209,0.00149407,-1174.2,1195.74,101.417,0.00312776,-0.00047088,-0.0023309,-659.709,1901.7,116.067,0.00376551,-7.72436e-005,0.00507011,285.89,1891.44,185.584,0.00152392,-0.00166822,-0.00274675,951.164,1852.6,157.621,0.00310871,0.00341572,0.00467002,1657.45,1145.53,127.073,-0.001199,0.000793261,-0.000641915,1598.96,272.787,141.051,9.4256e-005,0.000439203,0.000770947,1463.09,-696.756,160.175,0.00070932,0.000878989,0.00112004,96.5992,-1065.43,194.196,-0.00360748,0.0091748,-2.17891e-005,-886.526,-883.854,141.988,-0.0603581,0.0781943,3.48043,-657.267,175.281,452.762
490,0,-0.0172062,0.00615037,0.00445613,921.354,-1222.16,244.672,0.00106229,0.0021473,0.00133212,-1329.6,-54.4981,125.22,0.0046611,0.0151055,0.0025473,-1297.68,454.932,218.844,-0.000430799,-0.00146733,0.0024496,-1174.13,1195.66,101.48,0.00318044,-0.000544742,-0.00223665,-659.736,1901.67,116.07,0.00375477,0.000103447,0.00530289,285.87,1891.45,185.553,0.00155919,-0.00146315,-0.00213438,951.133,1852.54,157.631,0.00259838,0.00324761,0.00430512,1657.42,1145.41,127.148,-0.00123798,0.0007116,-0.000603039,1598.96,272.761,141.087,-5.1863e-005,0.000667416,0.00093989,1463.09,-696.786,160.24,0.000697514,0.000149468,0.000883652,96.6193,-1065.41,194.2,-0.00334979,0.00934872,0.000361501,-886.32,-883.906,141.889,-0.0593817,0.0775952,3.48681,-655.903,173.008,452.859
491,0,-0.0170694,0.00607833,0.00449701,921.352,-1222.15,244.677,0.000247211,0.00134021,0.00127375,-1329.52,-54.5842,125.231,0.00454239,0.0152324,0.00267997,-1297.69,454.935,218.858,-0.000303155,-0.00136181,0.00251862,-1174.12,1195.68,101.494,0.00311216,-0.00048457,-0.00221055,-659.743,1901.68,116.078,0.00414953,0.000112759,0.00527546,285.86,1891.5,185.579,0.00139867,-0.00130581,-0.00207819,951.142,1852.54,157.628,0.00193338,0.00302395,0.00444533,1657.39,1145.56,127.154,-0.00121462,0.000727259,-0.000638701,1598.96,272.761,141.07,-0.000430461,0.000652076,0.000812986,1463.08,-696.707,160.15,0.000771242,0.000230559,0.000872768,96.6053,-1065.41,194.178,-0.00387878,0.00931223,9.6084e-005,-886.295,-883.916,141.731,-0.0591052,0.0781253,3.49202,-654.694,171.045,452.847
492,0,-0.0170446,0.00595968,0.00455824,921.353,-1222.16,244.65,0.000269916,0.00110052,0.00131715,-1329.52,-54.5856,125.18,0.00467726,0.0149118,0.00266233,-1297.67,454.992,218.804,0.000103901,-0.00341147,0.00171639,-1174.26,1195.69,101.385,0.00301369,-0.000400749,-0.00230768,-659.725,1901.7,116.05,0.00377205,-4.62657e-005,0.00510586,285.871,1891.46,185.567,0.00150951,-0.00143549,-0.00256595,951.171,1852.61,157.602,0.00266471,0.00332206,0.00436142,1657.43,1145.49,127.099,-0.00125161,0.000857341,-0.000555703,1598.95,272.811,141.036,-2.54331e-005,0.00048789,0.000743981,1463.09,-696.73,160.166,0.000619053,0.000826033,0.00112039,96.5887,-1065.42,194.194,-0.00402714,0.0081659,-0.000380616,-886.374,-883.913,141.917,-0.0608226,0.0771321,3.49798,-653.513,168.936,452.81
493,0,-0.0171219,0.00604878,0.00446042,921.349,-1222.16,244.661,0.000332998,0.000971515,0.00118935,-1329.51,-54.5635,125.161,0.00480135,0.015101,0.00254455,-1297.72,454.988,218.79,0.000138754,-0.00349499,0.00182282,-1174.29,1195.64,101.329,0.00263929,-0.00105895,-0.00212471,-659.856,1901.75,116.131,0.00417876,1.76796e-005,0.00522928,285.888,1891.5,185.585,0.00157009,-0.00148084,-0.00239792,951.137,1852.57,157.62,0.00256484,0.00327238,0.00432229,1657.43,1145.47,127.094,-0.00165656,0.00111826,-0.000479475,1598.97,272.814,140.958,9.94562e-005,0.000412768,0.00075234,1463.09,-696.758,160.156,0.000767669,0.00044508,0.000946758,96.6271,-1065.39,194.136,-0.00392475,0.00832376,-0.000218616,-886.399,-883.904,141.913,-0.0623915,0.0785247,3.50368,-652.452,166.926,452.905
494,0,-0.0170961,0.00598685,0.0044452,921.347,-1222.16,244.649,9.21727e-005,0.00123356,0.00149665,-1329.53,-54.5886,125.186,0.00459201,0.0150875,0.00251726,-1297.69,454.968,218.807,-0.000292833,-0.00137997,0.00237398,-1174.11,1195.7,101.451,0.00274327,-0.00112113,-0.0021638,-659.877,1901.73,116.124,0.00412147,-5.3075e-005,0.00391306,286,1891.39,185.639,0.00147739,-0.00135574,-0.00229908,951.153,1852.58,157.585,0.00201815,0.00303374,0.00442402,1657.4,1145.56,127.12,-0.00118501,0.000527744,-0.000528219,1598.94,272.757,141.024,-0.000214673,0.00063686,0.000898535,1463.08,-696.712,160.106,0.000655051,0.000386781,0.000891138,96.6166,-1065.4,194.135,-0.00404114,0.00812757,-0.000266333,-886.393,-883.901,141.907,-0.0632879,0.0801866,3.50878,-651.096,164.847,453.04
495,0,-0.0171852,0.00593685,0.00446732,921.337,-1222.17,244.655,0.000186865,0.00118135,0.00123464,-1329.52,-54.5535,125.188,0.00460338,0.0146947,0.00260527,-1297.66,454.966,218.832,-0.000476609,-0.00156776,0.00239912,-1174.09,1195.71,101.46,0.00297644,-0.000495133,-0.00222708,-659.724,1901.7,116.069,0.00376258,-0.00015992,0.00392267,286.012,1891.37,185.641,0.0017082,-0.00155225,-0.0027504,951.162,1852.61,157.589,0.00201281,0.00300406,0.00448563,1657.37,1145.59,127.129,-0.000988401,0.000273778,-0.000568889,1598.91,272.757,141.091,0.000328599,0.000106825,0.000595877,1463.09,-696.803,160.23,0.000706314,0.00113243,0.00113691,96.5815,-1065.42,194.224,-0.00402331,0.00825146,-0.000126452,-886.381,-883.899,141.915,-0.0615537,0.0753575,3.51481,-649.667,162.654,453.059
496,0,-0.0172189,0.00604826,0.0044773,921.356,-1222.15,244.692,0.000331245,0.00118667,0.00129266,-1329.52,-54.5964,125.224,0.00459761,0.0155924,0.0024984,-1297.71,454.946,218.853,-0.000441249,-0.00145932,0.00258056,-1174.14,1195.67,101.503,0.00321431,-0.00063499,-0.00245627,-659.701,1901.7,116.145,0.00401157,2.4387e-005,0.005157,285.901,1891.48,185.64,0.00150578,-0.00150373,-0.00238385,951.128,1852.53,157.653,0.0027009,0.00329146,0.00440464,1657.41,1145.44,127.163,-0.000890337,0.000210732,-0.000582412,1598.93,272.718,141.135,-2.70278e-005,0.000495852,0.000658745,1463.09,-696.784,160.243,0.000741552,0.000189517,0.00101895,96.6728,-1065.4,194.219,-0.00390859,0.00806353,-0.00031441,-886.364,-883.905,141.961,-0.0633167,0.076144,3.52065,-648.386,160.63,453.092
497,0,-0.01699,0.00603751,0.004497,921.352,-1222.15,244.66,0.000294984,0.00136589,0.00138446,-1329.52,-54.5972,125.205,0.00465996,0.0151718,0.00252483,-1297.71,454.949,218.857,0.000364026,-0.00017606,0.00160607,-1174.23,1195.69,101.447,0.00318869,-0.000174782,-0.00196317,-659.761,1901.71,116.048,0.00393496,5.85035e-005,0.00541756,285.877,1891.47,185.524,0.00135877,-0.00133578,-0.00218543,951.163,1852.59,157.595,0.00267121,0.0034506,0.00436093,1657.42,1145.42,127.134,-0.00101851,0.000236743,-0.000715999,1598.95,272.728,141.109,-0.00019866,0.000571042,0.000838458,1463.09,-696.747,160.183,0.000651913,0.000426552,0.000920664,96.5963,-1065.41,194.141,-0.0036976,0.00947056,2.38262e-005,-886.29,-883.924,141.733,-0.0629442,0.0779787,3.5265,-646.99,158.524,452.975
498,0,-0.0170478,0.00604809,0.00454293,921.337,-1222.16,244.623,0.000418188,0.00090057,0.00110072,-1329.51,-54.6038,125.178,0.00468679,0.0147407,0.00269396,-1297.66,454.981,218.783,0.0007711,-0.00226356,0.000792428,-1174.39,1195.71,101.316,0.00290169,-5.3073e-005,-0.00203643,-659.77,1901.72,116.015,0.00406212,7.88998e-005,0.00532749,285.843,1891.49,185.504,0.00179786,-0.00147552,-0.00238415,951.156,1852.58,157.564,0.0025746,0.0031688,0.00504108,1657.39,1145.64,127.054,-0.00122338,0.000706285,-0.000546238,1598.93,272.784,140.975,-0.000344863,0.000723129,0.000942365,1463.08,-696.699,160.044,0.000553794,0.00112958,0.00112863,96.5338,-1065.41,194.137,-0.00401354,0.00841531,-0.000291947,-886.45,-883.92,141.878,-0.0606459,0.0755692,3.53218,-645.6,156.505,453.013
499,0,-0.0169855,0.00607158,0.0044778,921.37,-1222.15,244.663,0.000273859,0.000951507,0.00110515,-1329.52,-54.5737,125.163,0.00468794,0.0154693,0.00256221,-1297.73,454.976,218.775,0.000810783,-0.00233489,0.000812295,-1174.45,1195.66,101.317,0.00273407,-0.00137744,-0.00236079,-659.848,1901.73,116.163,0.00373745,-3.62232e-005,0.00518724,285.891,1891.45,185.576,0.00180951,-0.00170401,-0.0025134,951.125,1852.55,157.666,0.00262731,0.00326071,0.0043345,1657.42,1145.48,127.112,-0.0011829,0.000501161,-0.000527567,1598.93,272.792,141.056,0.00010967,0.000521295,0.000878127,1463.08,-696.745,160.186,0.000719001,0.000896019,0.00109627,96.6054,-1065.42,194.188,-0.0041541,0.00807446,-0.000313737,-886.345,-883.912,141.918,-0.0617818,0.0761793,3.53746,-644.095,154.493,453.258
500,0,-0.0171916,0.00614904,0.00443218,921.348,-1222.16,244.684,0.000161824,0.00127135,0.00132914,-1329.5,-54.6019,125.216,0.00473503,0.0150673,0.00261532,-1297.69,454.979,218.831,-0.000352353,-0.00137237,0.00239332,-1174.09,1195.69,101.483,0.00267241,-0.00124502,-0.00225872,-659.848,1901.73,116.158,0.00368621,-0.000104546,0.00398252,286.016,1891.35,185.642,0.00146185,-0.00156051,-0.00261885,951.147,1852.59,157.608,0.00257692,0.00319165,0.00434423,1657.43,1145.45,127.109,-0.00120609,0.000500689,-0.000669832,1598.95,272.761,141.062,-6.12454e-005,0.000588529,0.000763596,1463.1,-696.758,160.188,0.000785683,0.000224779,0.000911009,96.6419,-1065.4,194.184,-0.00399682,0.00804546,-0.000109497,-886.397,-883.921,141.962,-0.0627572,0.0760038,3.54353,-642.625,152.508,453.258
501,0,-0.0172037,0.00609257,0.00447886,921.336,-1222.17,244.658,0.000376766,0.00125277,0.00117545,-1329.51,-54.6027,125.209,0.0046078,0.0149333,0.00278648,-1297.69,454.942,218.845,0.000825431,-0.0021713,0.000871129,-1174.39,1195.66,101.364,0.00267927,-0.00114396,-0.00223639,-659.874,1901.73,116.119,0.00386936,0.000101439,0.00521069,285.842,1891.46,185.542,0.0016741,-0.00150211,-0.00245124,951.134,1852.56,157.597,0.00201518,0.00306639,0.00449798,1657.39,1145.55,127.131,-0.000978142,0.000356509,-0.000557202,1598.93,272.737,141.087,1.22935e-005,0.000381751,0.000651424,1463.08,-696.793,160.196,0.00075609,0.000510859,0.000905603,96.6173,-1065.41,194.186,-0.00408226,0.00814138,-0.000139351,-886.421,-883.922,141.926,-0.0621865,0.0747086,3.54921,-641.188,150.46,453.271
502,0,-0.0165236,0.00351483,0.00440154,920.944,-1222.15,244.282,0.000187695,0.00118435,0.00120161,-1329.51,-54.5958,125.214,0.00457433,0.0152273,0.00255222,-1297.69,454.969,218.848,0.00012951,-0.00350112,0.00178853,-1174.3,1195.63,101.398,0.00272506,-0.0013562,-0.00227177,-659.851,1901.73,116.171,0.00363343,-0.000230815,0.00369986,286.03,1891.34,185.679,0.00153585,-0.00164898,-0.00235729,951.14,1852.55,157.653,0.00197958,0.00297208,0.00451422,1657.38,1145.58,127.17,-0.0010676,0.000327994,-0.000613762,1598.94,272.766,141.126,2.83445e-005,0.000426462,0.000676678,1463.09,-696.769,160.247,0.000718585,0.000341371,0.000933716,96.6435,-1065.4,194.182,-0.00403568,0.0080926,-0.000383108,-886.359,-883.897,141.941,-0.0645538,0.0800728,3.55407,-639.754,148.613,453.327
503,0,-0.0163401,0.00344456,0.00434053,920.95,-1222.14,244.285,0.00106826,0.00212417,0.00117533,-1329.63,-54.4797,125.163,0.00478368,0.0149336,0.00254947,-1297.68,454.995,218.8,0.000269488,-0.000199188,0.00151915,-1174.2,1195.73,101.424,0.00269864,-0.00119498,-0.00224722,-659.878,1901.74,116.137,0.00391085,9.31304e-005,0.00536298,285.865,1891.46,185.541,0.00168959,-0.00161087,-0.0024644,951.172,1852.6,157.596,0.00202725,0.00307227,0.00458235,1657.39,1145.58,127.118,-0.00100788,0.000390214,-0.0005218,1598.93,272.756,141.045,0.000490157,0.00034343,0.000732357,1463.09,-696.783,160.225,0.000769309,0.000374797,0.000831095,96.6423,-1065.4,194.121,-0.00406235,0.00804865,-0.000210155,-886.391,-883.913,141.903,-0.0604532,0.0732745,3.56132,-638.219,146.561,453.221
504,0,-0.016313,0.00351359,0.00429086,920.917,-1222.14,244.255,0.00103537,0.00206805,0.0013139,-1329.63,-54.4622,125.153,0.0047076,0.0149869,0.0024776,-1297.7,454.973,218.786,0.000412587,-0.000191279,0.00136005,-1174.24,1195.72,101.399,0.0032044,-0.000223649,-0.0020439,-659.781,1901.7,116,0.00402031,0.000143206,0.0053568,285.822,1891.48,185.487,0.0016454,-0.00130241,-0.00233086,951.138,1852.59,157.562,0.00195136,0.00295613,0.00442482,1657.39,1145.58,127.081,-0.000982473,0.000409876,-0.000463561,1598.92,272.76,141.015,-0.000108076,0.000405503,0.000794727,1463.07,-696.737,160.114,0.000606667,0.000516574,0.000940059,96.577,-1065.41,194.078,-0.00405547,0.00828543,-8.1284e-005,-886.456,-883.929,141.88,-0.0636803,0.0785887,3.56467,-636.616,144.773,453.342
505,0,-0.0165384,0.00330104,0.00440086,920.953,-1222.14,244.313,0.00091227,0.00206123,0.00126678,-1329.59,-54.4427,125.184,0.00465212,0.0153375,0.002571,-1297.71,454.96,218.837,0.000283324,-0.00357835,0.00174837,-1174.31,1195.62,101.377,0.00128698,0.000476969,-0.00097968,-659.741,1901.57,116.232,0.00414661,0.000278226,0.00514393,285.87,1891.51,185.65,0.00141896,-0.00139719,-0.00209399,951.141,1852.55,157.64,0.0018709,0.00292718,0.00438699,1657.38,1145.58,127.165,-0.00106361,0.000290469,-0.000696966,1598.94,272.75,141.11,0.000326479,0.000373317,0.000785005,1463.09,-696.777,160.283,0.000881287,0.000389909,0.000801229,96.6352,-1065.4,194.176,-0.0039977,0.00816091,-0.000129353,-886.397,-883.91,141.949,-0.062342,0.0743226,3.57181,-635.314,142.669,453.59
506,0,-0.0171552,0.00596807,0.00447887,921.366,-1222.15,244.696,0.000946038,0.00213603,0.00124454,-1329.61,-54.4435,125.177,0.00469099,0.0149315,0.00257759,-1297.68,454.959,218.849,2.39237e-005,-0.00355868,0.00186749,-1174.27,1195.64,101.383,0.00305644,-0.000602897,-0.00253927,-659.685,1901.68,116.089,0.00397588,0.000540704,0.00394764,285.939,1891.43,185.763,0.0014971,-0.0015869,-0.00264496,951.175,1852.59,157.622,0.00261119,0.00348819,0.00445893,1657.43,1145.47,127.146,-0.000946712,0.000382919,-0.000509117,1598.95,272.748,141.109,0.000207131,0.000355484,0.000623566,1463.11,-696.807,160.257,0.00081184,0.000326135,0.000910603,96.6766,-1065.39,194.207,-0.00398942,0.00804062,-0.000204757,-886.361,-883.898,141.953,-0.0627018,0.0762371,3.57743,-633.876,140.818,453.586
507,0,-0.0173156,0.00619657,0.00442006,921.332,-1222.17,244.67,0.000294919,0.00115328,0.00130161,-1329.54,-54.5964,125.213,0.00463843,0.0149776,0.00264896,-1297.66,454.962,218.85,-0.000441182,-0.00151449,0.00242821,-1174.11,1195.68,101.483,0.00310056,-0.000478699,-0.00221519,-659.754,1901.68,116.042,0.0053595,-0.00217445,0.00425259,286.226,1891.48,185.559,0.00137087,-0.00174807,-0.00249252,951.099,1852.58,157.649,0.0021232,0.00307804,0.00461802,1657.38,1145.56,127.134,-0.000926516,0.000467267,-0.000539354,1598.92,272.738,141.074,-0.000419687,0.000666814,0.000824891,1463.07,-696.734,160.118,0.000774939,0.000327911,0.000900783,96.5997,-1065.4,194.177,-0.00396627,0.00825081,-0.000383153,-886.426,-883.913,141.936,-0.0651894,0.0771964,3.58328,-632.457,138.89,453.478
508,0,-0.0169969,0.00602808,0.00443142,921.351,-1222.15,244.668,0.000269004,0.0012291,0.00128332,-1329.52,-54.5979,125.193,0.00475894,0.0152559,0.00243166,-1297.69,454.978,218.811,0.000245894,-0.00341396,0.00171843,-1174.3,1195.66,101.366,0.00321291,-0.000646618,-0.00226435,-659.73,1901.69,116.061,0.00542535,-0.00215819,0.00553506,286.151,1891.58,185.516,0.00147231,-0.00314576,-0.00200068,950.956,1852.53,157.626,0.00205561,0.00312042,0.00463634,1657.4,1145.58,127.14,-0.00102923,0.000410917,-0.000560164,1598.92,272.769,141.072,0.000224939,0.000269743,0.000619807,1463.09,-696.777,160.233,0.000763788,0.000382726,0.0008629,96.6235,-1065.41,194.135,-0.0040365,0.00810588,-0.000263813,-886.402,-883.914,141.92,-0.0648796,0.0753657,3.58928,-630.953,136.956,453.458
509,0,-0.0169997,0.00607259,0.00447848,921.367,-1222.16,244.635,0.000393202,0.000947892,0.000939416,-1329.55,-54.5542,125.115,0.00459803,0.0165227,0.00434863,-1297.55,454.87,218.829,0.000303656,-0.000143873,0.0015364,-1174.2,1195.74,101.359,0.00314247,-0.000578627,-0.00239134,-659.727,1901.71,116.031,0.00354833,-0.00113885,0.00407942,286.1,1891.33,185.528,0.00159732,-0.0032444,-0.00257432,950.987,1852.59,157.567,0.00246314,0.00297154,0.00484054,1657.41,1145.67,127.048,-0.000898071,0.000468812,-0.000430393,1598.93,272.778,141.003,-8.56222e-005,0.000426059,0.000677857,1463.08,-696.755,160.106,0.000614313,0.00096192,0.00113501,96.5913,-1065.42,194.13,-0.0040254,0.00835133,-0.000214885,-886.39,-883.902,141.832,-0.0645898,0.0783843,3.59474,-629.498,134.892,453.621
510,0,-0.0172143,0.0061809,0.00450215,921.35,-1222.15,244.672,0.000187952,0.00109969,0.00139879,-1329.51,-54.5856,125.197,0.00466419,0.0150542,0.00269735,-1297.7,454.956,218.822,-0.000242519,-0.00152939,0.00243683,-1174.11,1195.69,101.471,0.00317255,-0.000489238,-0.00231876,-659.758,1901.68,116.059,0.00383432,-0.000220505,0.00537314,285.887,1891.45,185.551,0.00137731,-0.00313055,-0.00221125,950.963,1852.53,157.588,0.00197059,0.00297268,0.00444714,1657.39,1145.58,127.128,-0.000986985,0.000281192,-0.000634035,1598.92,272.762,141.072,-0.000293534,0.000684317,0.000860202,1463.09,-696.712,160.142,0.00080082,0.00046383,0.00087924,96.6131,-1065.41,194.161,-0.00386524,0.00819631,-0.000278747,-886.399,-883.916,141.94,-0.0625633,0.07381,3.60042,-628.014,132.916,453.798
511,0,-0.0172726,0.00595262,0.0045332,921.371,-1222.16,244.71,-1.86886e-005,0.00139014,0.00148398,-1329.53,-54.6146,125.265,0.00467462,0.0153032,0.00258638,-1297.7,454.913,218.889,0.000205694,-0.00353134,0.00173326,-1174.3,1195.58,101.408,0.00291793,-0.00120795,-0.00218232,-659.872,1901.7,116.193,0.00381102,0.000169624,0.00524957,285.839,1891.44,185.62,0.00103918,-0.00133877,-0.00193685,951.117,1852.51,157.662,0.00194867,0.00320145,0.00457175,1657.38,1145.52,127.196,-0.00100293,0.000344469,-0.000582342,1598.95,272.708,141.136,-0.000297219,0.000967643,0.00100701,1463.08,-696.752,160.196,0.000813805,0.000285634,0.000824515,96.6303,-1065.42,194.218,-0.00378765,0.00941567,0.000188077,-886.269,-883.918,141.752,-0.0669065,0.0788283,3.60449,-626.661,131.06,453.82
512,0,-0.0171614,0.00594319,0.00443259,921.35,-1222.17,244.666,0.000365363,0.0010956,0.0011236,-1329.51,-54.6087,125.211,0.00468686,0.0148773,0.00261412,-1297.68,454.947,218.848,4.24461e-005,-0.00354282,0.00167993,-1174.28,1195.65,101.394,0.00257455,-0.00104135,-0.00217026,-659.87,1901.72,116.141,0.00381353,-9.75139e-005,0.00414963,285.975,1891.36,185.646,0.00156386,-0.00153891,-0.00273604,951.143,1852.59,157.609,0.00267228,0.00325252,0.00422429,1657.42,1145.44,127.118,-0.000883576,0.000340503,-0.000640566,1598.92,272.736,141.086,7.87915e-006,0.000403083,0.000646511,1463.08,-696.803,160.227,0.000799623,0.000393183,0.000835539,96.6363,-1065.4,194.172,-0.00393769,0.0080896,-0.00027095,-886.402,-883.911,141.92,-0.0678424,0.0803212,3.60955,-625.074,129.18,453.669
513,0,-0.0170376,0.0061556,0.00451913,921.349,-1222.15,244.655,0.000360668,0.000752746,0.00103273,-1329.53,-54.5723,125.162,0.0047193,0.0152753,0.00246836,-1297.72,454.988,218.796,-0.00036156,-0.00150095,0.00236,-1174.09,1195.7,101.456,0.00314444,-0.000467034,-0.00228338,-659.737,1901.69,116.048,0.00506462,0.000180957,0.00700008,285.677,1891.43,185.77,0.00170299,-0.00167119,-0.00256162,951.136,1852.59,157.632,0.00248593,0.00318768,0.00486237,1657.4,1145.65,127.106,-0.000997001,0.000487803,-0.000569347,1598.93,272.775,141.077,-0.00019623,0.000678525,0.00089183,1463.08,-696.693,160.105,0.000665897,0.00101142,0.00109177,96.5939,-1065.41,194.188,-0.00403168,0.00826366,-0.000273101,-886.389,-883.894,141.875,-0.0645108,0.0746551,3.61602,-623.357,127.116,453.66
514,0,-0.0168722,0.00605813,0.00445444,921.348,-1222.16,244.638,0.000372154,0.00110879,0.00108798,-1329.53,-54.5866,125.148,0.00483664,0.0149255,0.00241031,-1297.69,454.99,218.791,-0.000156333,-0.00280508,-0.000295781,-1174.47,1195.89,101.4,0.00286877,-0.00117355,-0.00235385,-659.859,1901.73,116.118,0.00587223,-0.000512116,0.00714251,285.77,1891.2,185.542,0.00150667,-0.00146225,-0.00219107,951.162,1852.57,157.584,0.00207718,0.00302395,0.00445297,1657.4,1145.57,127.088,-0.00104283,0.000391134,-0.00062389,1598.93,272.755,141.032,-0.000208884,0.000559336,0.000797978,1463.09,-696.744,160.141,0.00063833,0.000334154,0.000942917,96.6365,-1065.4,194.086,-0.00397355,0.00822236,-0.000359706,-886.414,-883.92,141.897,-0.0664187,0.0772559,3.62052,-621.698,125.152,453.87
