accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,x,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
-0.00335693,0.0223389,0.956116,0.15213,0.30426,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.452,959412
-0.00335693,0.0223389,0.956116,0.15213,0.30426,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.469,959412
0.00256348,0.0198975,0.948364,0.15213,0.30426,-0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.489,959442
-0.0022583,0.0223999,0.954407,0.15213,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.509,959457
-0.00262451,0.0205688,0.953857,0.15213,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.529,959487
-0.00360107,0.0222778,0.949646,0.15213,0.15213,-0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.549,959502
-0.00231934,0.0231323,0.950012,0.15213,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.569,959517
-6.10352e-05,0.020874,0.955811,-0.15213,0.30426,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.589,959547
-0.000732422,0.0201416,0.946899,0.30426,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.609,959562
-0.00195312,0.0187378,0.95697,0.30426,0.30426,-0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.629,959577
-0.00280762,0.0235596,0.951538,0.15213,0.45639,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.649,959607
0.00012207,0.0189209,0.951843,0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.67,959622
-0.00445557,0.020874,0.94696,-0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.689,959637
-0.00244141,0.0227051,0.946899,0.30426,0.608521,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.71,959667
-0.00146484,0.0187378,0.956055,0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.729,959682
-0.00213623,0.0195312,0.951294,0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.749,959697
-0.000427246,0.020813,0.945801,-0.30426,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.769,959727
-0.00134277,0.0218506,0.954956,0.15213,0.45639,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.789,959742
-0.0020752,0.0220947,0.95343,0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.809,959757
-0.000183105,0.0228882,0.954041,0.15213,0.30426,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.83,959787
-0.00164795,0.0217896,0.953735,-0,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.85,959802
-0.00140381,0.0209961,0.953735,-0.30426,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.869,959817
-0.00286865,0.0192871,0.950745,-0.15213,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.889,959847
-0.00109863,0.0222168,0.948242,0.15213,0.15213,-0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.909,959862
-0.000976562,0.0224609,0.950195,-0,0.30426,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.929,959877
-0.00115967,0.0229492,0.949768,0.15213,0.30426,0.45639,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.95,959907
-0.0010376,0.019043,0.949158,-0,-0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.969,959922
0.00213623,0.0220947,0.953979,-0,0.15213,0.45639,9.50645,1.23839,0,0,0,-0.015625,-0.023622,839.989,959937
-0.00201416,0.0184326,0.949951,0.15213,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.009,959967
0.00280762,0.0220337,0.94519,0.15213,0.30426,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.029,959982
-0.000427246,0.0223389,0.956116,-0.15213,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.049,959997
-0.0022583,0.0197144,0.952148,-0,0.30426,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.069,960027
-0.00115967,0.0200195,0.961426,-0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.09,960042
-0.003479,0.0211182,0.949402,-0,-0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.108,960057
-0.000488281,0.0228882,0.948059,-0.15213,-0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.129,960087
-0.00292969,0.0219116,0.945557,-0,-0,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.149,960102
-0.000793457,0.0224609,0.954407,0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.169,960117
     0,0.0255737,0.956543,-0,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.189,960147
0.000183105,0.0214233,0.94751,0.15213,0.30426,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.209,960162
-0.00280762,0.0228271,0.951904,-0,-0,0.45639,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.229,960177
0.00128174,0.0202637,0.952637,0.15213,0.15213,-0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.249,960207
0.000244141,0.0223389,0.947693,0.15213,0.45639,-0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.27,960221
-0.00274658,0.0205688,0.956421,-0.30426,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.289,960236
-0.00164795,0.0205688,0.949829,-0.15213,-0,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.309,960267
-0.000976562,0.0227661,0.950684,-0,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.329,960281
-0.0022583,0.0198975,0.952393,0.15213,0.30426,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.349,960296
-0.00213623,0.0236816,0.959839,0.15213,0.15213,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.37,960327
-0.00305176,0.0217285,0.947998,0.15213,0.30426,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.389,960341
-0.00152588,0.0189209,0.952637,0.15213,0.30426,0.15213,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.409,960356
0.00183105,0.0196533,0.95874,0.15213,0.15213,-0,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.429,960387
-0.000366211,0.0236816,0.949219,0.15213,0.608521,0.30426,9.50645,1.23839,0,0,0,-0.015625,-0.023622,840.449,960401
