1518963450239533,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450556101,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450572729,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450589375,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450606071,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450622721,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450639403,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450656078,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450672744,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450689352,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450706027,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450739324,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450756017,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450772659,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450806033,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450806033,35,-999999,-999999,-999999,-999999,-999999,-999999
1518963450822656,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450839284,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450855979,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450872704,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450889279,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450905942,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450939276,22,-999999,-999999,-999999,-999999,-999999,-999999
1518963450955900,22,-0.0035407,-0.433593,17.9777,-2.35863,-0.0151601,-2.04049
1518963450972585,22,-0.000783814,-0.436402,17.9662,-2.36443,-0.0292568,-2.04945
1518963450989237,22,0.00223598,-0.442377,18.3283,-2.3746,-0.0510344,-2.05295
1518963451005932,22,0.00588316,-0.43532,17.9568,-2.35474,-0.0159823,-2.04016
1518963451022553,22,0.010021,-0.443256,17.9465,-2.35923,-0.0283559,-2.04342
1518963451039266,22,0.0147179,-0.439586,17.9475,-2.35385,-0.0141497,-2.03783
1518963451055876,22,0.0197618,-0.431735,17.9438,-2.35969,-0.0285765,-2.04134
1518963451072556,22,0.0255705,-0.438487,17.9436,-2.35899,-0.0295081,-2.041
1518963451089249,22,0.0312419,-0.444258,17.9432,-2.35944,-0.0297473,-2.0393
1518963451105910,22,0.0367462,-0.434958,17.9432,-2.35927,-0.0319891,-2.03763
1518963451122529,22,0.0426738,-0.438486,17.9419,-2.34771,-0.0115527,-2.02701
1518963451139228,22,0.049469,-0.449371,17.941,-2.34903,-0.014722,-2.0247
1518963451155850,22,0.0556897,-0.442598,17.927,-2.36595,-0.0502257,-2.03905
1518963451172529,22,0.0609363,-0.433518,17.5524,-2.34985,-0.0317877,-2.03165
1518963451189152,22,0.0680431,-0.440328,17.5522,-2.35059,-0.0312896,-2.0332
1518963451205814,22,0.0745825,-0.437606,17.5516,-2.34756,-0.0319975,-2.03206
1518963451222489,22,0.0816365,-0.439443,17.5512,-2.3482,-0.0323495,-2.02729
1518963451239182,22,0.0959365,-0.438079,17.5503,-2.34816,-0.0360201,-2.02329
1518963451272509,22,0.100692,-0.427836,17.0768,-2.35104,-0.0482998,-2.02623
1518963451289128,22,0.107896,-0.430261,17.0766,-2.35056,-0.0474115,-2.0262
1518963451305810,22,0.115166,-0.428496,17.0765,-2.35154,-0.0465119,-2.02498
1518963451322467,22,0.119338,-0.419097,16.606,-2.33923,-0.0374059,-2.02592
1518963451339149,22,0.126789,-0.420122,16.6052,-2.34355,-0.0426762,-2.0196
1518963451389100,22,0.150483,-0.42834,16.6041,-2.34173,-0.0451056,-2.01433
1518963451405771,22,0.158798,-0.425073,16.6019,-2.34485,-0.0450061,-2.00737
1518963451422402,22,0.16694,-0.428036,16.6006,-2.3441,-0.0447592,-2.0043
1518963451439072,22,0.183448,-0.431494,16.5964,-2.34485,-0.0514258,-1.99505
1518963451472398,22,0.191405,-0.428748,16.5958,-2.34514,-0.0504469,-1.99649
1518963451489040,22,0.186911,-0.40362,15.5287,-2.32742,-0.0380899,-1.9988
1518963451522411,22,0.198667,-0.402639,15.2431,-2.33743,-0.0599509,-2.00107
1518963451539055,22,0.205232,-0.390766,15.2431,-2.33649,-0.0605332,-1.99849
1518963451555770,22,0.213156,-0.395524,15.2377,-2.3289,-0.0482302,-1.98766
1518963451572409,22,0.221154,-0.40383,15.2354,-2.33387,-0.0512398,-1.982
1518963451589017,22,0.227869,-0.394327,15.2347,-2.33351,-0.0517549,-1.98496
1518963451605662,22,0.235013,-0.392921,15.2313,-2.33421,-0.0568763,-1.97811
1518963451622354,22,0.24316,-0.400784,15.2295,-2.33598,-0.0589565,-1.97465
1518963451639037,22,0.237692,-0.374654,14.4323,-2.33618,-0.0648756,-1.98128
1518963451655654,22,0.244702,-0.37192,14.4323,-2.33327,-0.0699393,-1.97722
1518963451672401,22,0.247686,-0.368542,14.1532,-2.33011,-0.0587549,-1.97481
1518963451688989,22,0.25446,-0.361498,14.1531,-2.33079,-0.0615287,-1.97271
1518963451705655,22,0.262412,-0.361223,14.1526,-2.33246,-0.0634424,-1.96756
1518963451722373,22,0.262734,-0.355806,13.7511,-2.33002,-0.0751702,-1.96915
1518963451739009,22,0.270116,-0.353538,13.7483,-2.33821,-0.0818076,-1.96637
1518963451755627,22,0.272726,-0.345815,13.4774,-2.33039,-0.0743307,-1.96252
1518963451772334,22,0.281575,-0.352718,13.4752,-2.33311,-0.0762871,-1.95422
1518963451788966,22,0.280505,-0.340616,13.0318,-2.33433,-0.0817543,-1.96204
1518963451805651,22,0.288296,-0.333579,13.0314,-2.33306,-0.0854451,-1.95277
