left_encoder_ticks,right_encoder_ticks,left_current,right_current,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,navx_time,laptop_time
34422,64865,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250222,1512260202.953243
34792,106,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250328,1512260203.053383
35035,604,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250418,1512260203.153491
35472,1468,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250523,1512260203.253626
35660,1848,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250628,1512260203.353793
36030,2630,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250718,1512260203.453969
36402,3378,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250823,1512260203.554146
36590,3767,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1250928,1512260203.654322
36965,4547,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251018,1512260203.754503
37345,5300,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251123,1512260203.854675
37533,5677,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251228,1512260203.954854
37912,6440,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251318,1512260204.055021
38164,6968,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251423,1512260204.155178
38530,7753,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251528,1512260204.255293
38778,8277,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251633,1512260204.355393
39218,9261,0,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251723,1512260204.455521
39401,9686,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251828,1512260204.555699
39782,10501,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251918,1512260204.655911
40045,11056,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252023,1512260204.756082
40421,11830,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252129,1512260204.856261
40818,12590,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252233,1512260204.956372
41195,13347,0,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252323,1512260205.056503
41384,13710,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252429,1512260205.156663
41772,14500,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252533,1512260205.256784
42143,15276,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252623,1512260205.356939
42405,15800,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252729,1512260205.457120
42784,16604,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252833,1512260205.557279
43034,17120,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1252923,1512260205.657413
43412,17939,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253029,1512260205.757526
43594,18359,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253134,1512260205.857667
44023,19324,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253224,1512260205.957807
44217,19762,0,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253329,1512260206.057947
44650,20736,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253434,1512260206.158101
44907,21279,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253524,1512260206.258222
45288,22104,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253629,1512260206.358378
45478,22494,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253734,1512260206.458501
45867,23286,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253809,1512260206.558630
46242,24081,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1253929,1512260206.658784
46501,24595,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254034,1512260206.758925
46887,25380,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254124,1512260206.859093
47141,25892,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254229,1512260206.959239
47530,26664,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254334,1512260207.059382
47781,27196,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254424,1512260207.159548
48166,27979,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254529,1512260207.259694
48429,28511,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254634,1512260207.359853
48809,29274,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254724,1512260207.460036
49072,29780,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254830,1512260207.560210
49468,30564,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1254934,1512260207.660386
49722,31053,0,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255024,1512260207.760559
50116,31802,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255130,1512260207.860735
50372,32329,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255234,1512260207.960913
50756,33076,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255324,1512260208.061090
50953,33464,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255430,1512260208.161273
51337,34266,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255534,1512260208.261376
51728,35035,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255624,1512260208.361475
51929,35440,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255730,1512260208.461588
52375,36333,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255835,1512260208.561729
52645,36845,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1255940,1512260208.661842
53041,37643,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256030,1512260208.762007
53229,38007,0,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256135,1512260208.862180
53630,38773,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256240,1512260208.962324
54017,39551,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256330,1512260209.062491
54277,40047,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256435,1512260209.162670
54676,40839,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256540,1512260209.262815
54933,41345,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256630,1512260209.362984
55328,42095,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256735,1512260209.463164
55590,42621,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256840,1512260209.563313
55976,43368,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1256930,1512260209.663484
56244,43888,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257035,1512260209.763629
56630,44684,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257140,1512260209.863791
56821,45060,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257230,1512260209.963984
57217,45867,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257335,1512260210.064169
57596,46656,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257425,1512260210.164352
57991,47461,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257531,1512260210.264533
58250,48015,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257635,1512260210.364722
58498,48515,1,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257740,1512260210.464902
58898,49316,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257831,1512260210.565086
59277,50101,1,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1257935,1512260210.665267
59536,50600,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258040,1512260210.765475
59928,51404,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258131,1512260210.865627
60174,51916,1,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258235,1512260210.965767
60433,52443,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258340,1512260211.065899
60817,53290,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258431,1512260211.166079
61190,54116,1,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258536,1512260211.266241
61392,54544,0,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258641,1512260211.366399
61849,55503,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258731,1512260211.466577
62044,55872,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258836,1512260211.566760
62519,56793,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1258941,1512260211.666883
62709,57165,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259031,1512260211.767050
63171,58083,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259136,1512260211.867239
63372,58492,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259241,1512260211.967426
63826,59364,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259331,1512260212.067605
64031,59757,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259436,1512260212.167785
64492,60684,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259541,1512260212.267965
64685,61063,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259646,1512260212.368076
65162,62024,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259736,1512260212.468253
65354,62416,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259841,1512260212.568393
281,63314,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1259931,1512260212.668656
490,63717,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260036,1512260212.768772
957,64607,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260141,1512260212.868918
1161,65000,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260246,1512260212.969067
1551,205,0,37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260336,1512260213.069203
1954,950,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260441,1512260213.169374
2222,1490,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260546,1512260213.269496
2608,2248,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260636,1512260213.369711
2804,2629,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260741,1512260213.469889
3204,3449,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260846,1512260213.570037
3580,4245,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1260936,1512260213.670192
3780,4660,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261041,1512260213.770365
4167,5501,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261146,1512260213.870523
4563,6311,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261237,1512260213.970702
4768,6731,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261342,1512260214.070880
5151,7502,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261447,1512260214.171056
5561,8284,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261537,1512260214.271251
5825,8823,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261642,1512260214.371432
6077,9313,1,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261747,1512260214.471613
6484,10100,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261837,1512260214.571796
6873,10871,1,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1261942,1512260214.671980
7068,11232,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262047,1512260214.772123
7543,12159,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262137,1512260214.872298
7733,12534,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262242,1512260214.972486
8200,13441,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262347,1512260215.072671
8400,13854,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262437,1512260215.172849
8857,14739,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262542,1512260215.272988
9062,15124,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262647,1512260215.373168
9530,16027,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262737,1512260215.473358
9927,16771,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262842,1512260215.573470
10197,17290,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1262947,1512260215.673642
10589,18031,0,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263037,1512260215.773799
10862,18545,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263142,1512260215.873980
11262,19321,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263247,1512260215.974153
11524,19808,0,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263337,1512260216.074331
11933,20596,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263442,1512260216.174516
12197,21111,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263547,1512260216.274660
12593,21868,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263637,1512260216.374828
12866,22395,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263742,1512260216.475003
13266,23161,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263847,1512260216.575180
13535,23672,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1263953,1512260216.675324
13935,24431,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264043,1512260216.775499
14136,24820,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264148,1512260216.876467
14540,25615,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264253,1512260216.976638
14937,26372,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264343,1512260217.076812
15137,26764,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264448,1512260217.176984
15546,27568,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264553,1512260217.277156
15941,28332,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264643,1512260217.377307
16142,28728,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264733,1512260217.477431
16540,29525,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264853,1512260217.577539
16932,30323,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1264943,1512260217.677678
17137,30734,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265048,1512260217.777819
17528,31550,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265153,1512260217.877988
17919,32320,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265243,1512260217.978163
18189,32844,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265348,1512260218.078339
18576,33645,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265453,1512260218.178517
18838,34192,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265543,1512260218.278671
19220,35012,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265648,1512260218.378786
19484,35552,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265754,1512260218.478904
19888,36366,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265843,1512260218.579018
20145,36891,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1265948,1512260218.679129
20545,37687,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266054,1512260218.779268
20808,38223,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266143,1512260218.879414
21203,39016,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266234,1512260218.979553
21404,39408,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266354,1512260219.079722
21805,40180,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266443,1512260219.179919
22203,40956,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266548,1512260219.280101
22540,41606,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266654,1512260219.380282
22803,42110,0,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266744,1512260219.480463
23201,42849,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266849,1512260219.580610
23399,43237,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1266954,1512260219.680783
23781,44031,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267059,1512260219.780927
24175,44863,0,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267149,1512260219.881098
24508,45543,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267254,1512260219.981277
24772,46059,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267359,1512260220.081468
25181,46837,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267449,1512260220.181652
25381,47228,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267554,1512260220.281833
25774,48028,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267659,1512260220.381956
26173,48831,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267749,1512260220.482171
26442,49373,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267854,1512260220.582316
26849,50163,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1267959,1512260220.682477
27122,50686,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268049,1512260220.782668
27521,51486,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268154,1512260220.882855
27721,51878,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268259,1512260220.983038
28129,52653,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268349,1512260221.083217
28399,53171,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268455,1512260221.183369
28807,53937,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268559,1512260221.283525
29268,54835,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268649,1512260221.383658
29534,55352,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268755,1512260221.483793
29934,56160,0,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268859,1512260221.583955
30134,56559,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1268949,1512260221.684148
30609,57468,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269055,1512260221.784331
30812,57863,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269144,1512260221.884512
31213,58638,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269249,1512260221.984695
31486,59149,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269355,1512260222.084875
31886,59913,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269460,1512260222.185055
32279,60680,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269535,1512260222.285235
32541,61195,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269655,1512260222.385365
32916,61924,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269760,1512260222.485602
33160,62335,0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269850,1512260222.585747
33400,62695,0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1269955,1512260222.685894
33734,63108,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270060,1512260222.786050
34008,63423,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270150,1512260222.886204
34140,63579,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270255,1512260222.986382
34273,63748,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270360,1512260223.086570
34317,63809,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270450,1512260223.186685
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270555,1512260223.286862
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270660,1512260223.387028
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270765,1512260223.487187
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270855,1512260223.587359
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1270960,1512260223.687555
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1271065,1512260223.787697
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1271155,1512260223.887867
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1271260,1512260223.988039
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1271365,1512260224.088214
34329,63813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1271456,1512260224.188328
