raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,fused_heading,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
0.0273438,-0.00012207,1.01672,0,0,-3.58,356.41,-0.0788879,-0.467468,0,0,0,0.00763359,0,36.51,251.077,2453938
0.0272217,-0.00250244,1.01947,0,-0.002,-3.58,356.41,-0.0788879,-0.467468,0,0,0,0.00763359,0,36.51,251.087,2453954
0.0279541,-0.000671387,1.01953,0,0,0,0,0,0,0,0,0,0.00763359,0,36.51,251.103,2453968
0.0288086,6.10352e-05,1.01361,0,0,0,0,0,0,0,0,0,0.00763359,0,36.51,251.123,2453983
0.0288086,-0.00360107,1.0155,0,-0.003,0,0,0,0,0,0,0,0.00763359,0,36.51,251.144,2454014
0.0283813,0.000183105,1.01709,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.163,2454029
0.027832,-0.000549316,1.01703,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.183,2454044
0.0282593,0.000366211,1.01202,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.203,2454074
0.0261841,-0.000976562,1.01782,-0.001,-0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.223,2454089
0.0256348,0.00170898,1.01581,-0.002,0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.243,2454104
0.0280762,-0.00109863,1.02039,0,-0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.263,2454134
0.0292358,-0.000427246,1.02063,0.001,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.283,2454149
0.0299072,0.00256348,1.01923,0.001,0.002,0,0,0,0,0,0,0,0.00763359,0,36.52,251.303,2454164
0.0263672,-0.000732422,1.02161,-0.001,-0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.323,2454194
0.0296631,-0.000549316,1.01532,0.001,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.343,2454209
0.0253296,0.000305176,1.02216,-0.002,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.363,2454239
0.0281982,0.00158691,1.01099,0,0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.383,2454254
0.0285645,0.00109863,1.01965,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.404,2454269
0.0280762,0.00396729,1.01416,0,0.003,0,0,0,0,0,0,0,0.00763359,0,36.52,251.424,2454299
0.0302734,-0.000671387,1.02246,0.002,-0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.443,2454314
0.0287476,0.000610352,1.02179,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.464,2454329
0.0256958,0.00146484,1.01495,-0.002,0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.484,2454344
0.0289917,-0.00109863,1.02423,0,-0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.504,2454374
0.0288086,0.00189209,1.01801,0,0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.524,2454389
0.0285645,0.000183105,1.0188,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.543,2454404
0.0270996,0.00109863,1.01556,0,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.564,2454434
0.0299072,-0.00231934,1.0199,0.001,-0.002,0,0,0,0,0,0,0,0.00763359,0,36.52,251.583,2454449
0.0262451,-0.000244141,1.021,-0.001,0,0,0,0,0,0,0,0,0.00763359,0,36.52,251.603,2454464
0.0271606,-0.0010376,1.01746,0,-0.001,0,0,0,0,0,0,0,0.00763359,0,36.52,251.623,2454494
0.0264893,-0.00219727,1.02148,-0.001,-0.002,0,0,0,0,0,0,0,0.00763359,0,36.52,251.643,2454509
0.0266724,0.00408936,1.01776,-0.001,0.003,0,0,0,0,0,0,0,0.00763359,0,36.52,251.663,2454524
0.0289917,0.00158691,1.01447,0,0.001,0,0,0,0,0,0,0,0.00763359,0,36.48,251.683,2454554
0.0296631,0.00158691,1.01935,0.001,0.001,0,0,0,0,0,0,0,0.00763359,0,36.48,251.703,2454569
0.0241699,0.000793457,1.01807,-0.003,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.723,2454584
0.0267334,-0.00341797,1.01569,-0.001,-0.003,0,0,0,0,0,0,0,0.00763359,0,36.48,251.743,2454614
0.0271606,0.000427246,1.01392,0,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.763,2454629
0.0291138,-0.000549316,1.02008,0,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.783,2454644
0.0283203,0.000244141,1.02191,0,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.803,2454674
0.0278931,0.000854492,1.01953,0,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.824,2454689
0.02771,-0.000549316,1.01984,0,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.844,2454704
0.0315552,-0.000732422,1.01935,0.003,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.864,2454734
0.0272217,0.0010376,1.01642,0,0,0,0,0,0,0,0,0,0.00763359,0,36.48,251.884,2454749
0.0264282,0.00341797,1.01837,-0.001,0.003,0,0,0,0,0,0,0,0.0629771,0,36.48,251.904,2454764
0.0287476,0.00012207,1.02472,0,0,0,0,0,0,0,0,0,0.101145,0,36.48,251.924,2454794
0.0297852,0.00115967,1.01263,0.001,0,0,0,0,0,0,0,0,0.179389,0,36.48,251.943,2454809
0.0263672,-0.00238037,1.01819,-0.001,-0.002,0,0,0,0,0,0,0,0.227099,0,36.48,251.963,2454824
0.0354614,0.000732422,1.03687,0.006,0,0,0,0,0,0,0,0,0.305344,0,36.48,251.984,2454854
-0.00323486,-0.0617065,1.04852,-0.032,-0.061,0,0,-1.52588e-05,-3.05176e-05,0,43.8904,-128.465,0.593511,0,36.48,252.003,2454869
0.148132,-0.25824,1.04437,0.119,-0.257,0.01,0.01,1.52588e-05,-0.000289917,0,66.6838,-275.953,0.780534,0,36.48,252.023,2454884
0.0511475,-0.688354,1.18671,0.017,-0.674,-0.08,359.91,0.000137329,-0.00239563,0,221.737,-459.929,1,0,36.48,252.043,2454914
0.112183,-0.705566,0.927368,0.086,-0.687,-0.15,359.84,0.000213623,-0.00473022,0,401.784,-506.714,1,0,36.48,252.063,2454929
-0.0233154,-0.568909,1.06476,-0.052,-0.54,-0.2,359.79,0.000305176,-0.00790405,0,575.159,-583.788,1,0,36.48,252.083,2454944
0.0334473,-0.612549,0.972351,0.008,-0.573,-0.29,359.7,0.000549316,-0.0164948,0,641.643,-483.933,1,0,36.48,252.103,2454974
-0.0936279,-0.560181,1.02484,-0.119,-0.514,-0.33,359.66,0.00062561,-0.0219116,0,777.212,-661.419,1,0,36.48,252.123,2454989
0.0240479,-0.672729,1.08185,-0.001,-0.616,-0.35,359.64,0.00062561,-0.0280914,0,734.241,-665.115,1,0,36.48,252.143,2455004
0.0361328,-0.400024,1.24298,0.006,-0.324,-0.37,359.62,0.000259399,-0.0423584,0,817.027,-733.487,1,0,36.48,252.163,2455034
-0.0859375,-0.406494,0.915771,-0.107,-0.348,-0.35,359.64,-4.57764e-05,-0.0502014,0,945.582,-740.494,1,0,36.51,252.183,2455049
0.0808716,-0.202332,0.884033,0.059,-0.142,-0.32,359.67,-0.00038147,-0.0583649,0,1025.27,-722.961,1,0,36.51,252.203,2455064
-0.0195312,-0.273865,0.84082,-0.038,-0.214,-0.19,359.8,-0.00119019,-0.0751953,0,1023.96,-833.299,1,0,36.51,252.223,2455095
-0.109314,-0.112305,0.993408,-0.131,-0.041,-0.07,359.92,-0.0017395,-0.0838776,0,937.866,-787.65,1,0,36.51,252.243,2455109
-0.182007,-0.0671387,1.34845,-0.209,0.028,0.07,0.07,-0.00253296,-0.0925598,0,1074.92,-823.418,1,0,36.51,252.263,2455124
-0.168518,-0.100708,1.03033,-0.189,-0.024,0.41,0.41,-0.00471497,-0.110046,0,1157.07,-745.24,1,0,36.51,252.283,2455155
-0.193542,-0.0341187,0.982239,-0.212,0.039,0.59,0.59,-0.00617981,-0.118805,0,1205.47,-662.712,1,0,36.51,252.303,2455169
-0.200256,0.0650635,1.46606,-0.224,0.172,0.78,0.78,-0.00794983,-0.127411,0,1138.5,-744.907,1,0,36.51,252.323,2455184
-0.162109,0.041687,1.21399,-0.178,0.129,1.29,1.29,-0.0124207,-0.14447,0,1097.63,-852.006,1,0,36.51,252.343,2455215
-0.276733,-0.0599365,1.07947,-0.291,0.022,1.55,1.55,-0.0151215,-0.152878,0,1239.16,-733.837,1,0,36.51,252.363,2455229
0.139282,-0.0168457,0.586853,0.131,0.019,1.82,1.82,-0.0179291,-0.161255,0,1135.07,-852.479,1,0,36.51,252.384,2455244
-0.0568848,-0.109192,1.36218,-0.073,-0.017,2.45,2.45,-0.023819,-0.177811,0,1216.92,-727.961,1,0,36.51,252.404,2455275
-0.0168457,0.00610352,0.895386,-0.023,0.064,2.79,2.79,-0.0269318,-0.18602,0,1133.66,-589.293,1,0,36.51,252.424,2455289
-0.264893,0.0653687,0.833435,-0.266,0.132,3.14,3.14,-0.0302277,-0.194092,0,1170.96,-546.717,1,0,36.51,252.444,2455304
0.0196533,0.00799561,0.881348,0.017,0.059,3.96,3.96,-0.0376587,-0.209579,0,1168.09,-851.861,1,0,36.51,252.463,2455335
-0.180725,0.112976,1.14905,-0.176,0.195,4.38,4.38,-0.0415497,-0.217056,0,1243.47,-857.486,1,0,36.51,252.483,2455349
-0.195312,-0.0752563,0.70874,-0.204,-0.016,4.77,4.77,-0.0457001,-0.224396,0,1243.47,-917.726,1,0,36.51,252.503,2455364
0.0553589,-0.053833,1.41888,0.044,0.025,5.47,5.47,-0.0539398,-0.239151,0,1211.02,-998.702,1,0,36.51,252.524,2455395
0.0546265,-0.0931396,0.559692,0.04,-0.063,5.76,5.76,-0.0579224,-0.246552,0,1100.96,-791.358,1,0,36.51,252.545,2455409
-0.135376,0.0246582,1.17297,-0.14,0.11,6.04,6.04,-0.0619812,-0.253922,0,1256.6,-805.25,1,0,36.51,252.563,2455424
-0.177063,-0.039856,1.54602,-0.19,0.075,6.53,6.53,-0.0700226,-0.268951,0,1386.96,-948.947,1,0,36.51,252.585,2455455
-0.249695,-0.00488281,0.713928,-0.254,0.069,6.74,6.74,-0.0743408,-0.276428,0,1195.89,-940.645,1,0,36.51,252.603,2455469
-0.065979,-0.0297852,0.761658,-0.075,0.026,6.92,6.92,-0.0789032,-0.283844,0,1310.36,-1039.66,1,0,36.51,252.624,2455484
-0.0811157,0.0402222,1.20111,-0.085,0.126,7.28,7.28,-0.0884094,-0.298569,0,1180.29,-1061.74,1,0,36.51,252.645,2455515
0.17218,-0.0286255,1.01764,0.158,0.013,7.44,7.44,-0.0932007,-0.305801,0,1257.47,-860.104,1,0,36.51,252.664,2455529
0.102722,-0.126892,0.560364,0.079,-0.103,7.6,7.6,-0.0978088,-0.31311,0,1255.49,-1077.76,1,0,36.51,252.684,2455544
0.250854,-0.151123,0.667664,0.221,-0.141,7.9,7.9,-0.106567,-0.327942,0,1291.07,-925.883,1,0,36.45,252.709,2455575
-0.00646973,0.331665,0.94989,0.032,0.388,8.1,8.1,-0.110657,-0.335251,0,1271.29,-863.968,1,0,36.45,252.724,2455589
0.342285,-0.0687866,1.86615,0.321,-0.011,8.33,8.33,-0.114517,-0.3423,0,1321.62,-820.715,1,0,36.45,252.743,2455604
-0.0516968,0.413391,1.4837,0.006,0.498,8.94,8.94,-0.120865,-0.355728,0,1356.3,-656.039,1,0,36.45,252.763,2455635
0.0992432,0.0155029,0.65332,0.097,0.033,9.26,9.26,-0.123825,-0.361847,0,1360.45,-756.802,1,0,36.45,252.784,2455649
0.0471802,0.0600586,1.53711,0.054,0.13,9.61,9.61,-0.126678,-0.367859,0,1330.67,-772.022,1,0,36.45,252.803,2455664
-0.000183105,0.221008,1.02679,0.038,0.268,10.33,10.33,-0.132019,-0.37944,0,1390.72,-788.737,1,0,36.45,252.824,2455695
0.0787354,-0.0162354,1.10065,0.073,0.023,10.68,10.68,-0.134552,-0.384918,0,1227.75,-841.078,1,0,36.45,252.843,2455710
0.229004,-0.024353,0.963989,0.219,-0.021,11.05,11.05,-0.136887,-0.390411,0,1287.25,-800.897,1,0,36.45,252.864,2455725
0.259644,0.0406494,1.10913,0.261,0.039,11.76,11.76,-0.141571,-0.401169,0,1330.58,-789.359,1,0,36.45,252.884,2455755
0.368958,-0.113342,1.02332,0.336,-0.14,12.12,12.12,-0.143509,-0.40657,0,1278.77,-718.778,1,0,36.45,252.904,2455770
-0.0441895,0.0148926,0.936035,-0.041,0.068,12.47,12.47,-0.145233,-0.412018,0,1243.78,-652.784,1,0,36.45,252.924,2455785
0.024292,-0.00720215,0.79187,0.021,0.023,13.14,13.14,-0.149216,-0.422653,0,1342.91,-802.439,1,0,36.45,252.944,2455815
-0.0681152,0.230774,1.28955,-0.014,0.298,13.47,13.47,-0.151276,-0.427719,0,1239,-782.35,1,0,36.45,252.964,2455830
-0.145569,0.0158691,0.890625,-0.138,0.088,13.8,13.8,-0.153442,-0.43251,0,1351.26,-762.66,1,0,36.45,252.983,2455845
0.0447998,-0.0480957,0.616516,0.031,-0.032,14.49,14.49,-0.158752,-0.441299,0,1251.17,-657.268,1,0,36.45,253.003,2455875
-0.317505,0.242859,1.66266,-0.241,0.378,14.88,14.88,-0.161682,-0.445343,0,1345.8,-629.148,1,0,36.45,253.023,2455890
0.0443115,0.0721436,0.533142,0.062,0.078,15.27,15.27,-0.164719,-0.449081,0,1217.73,-497.117,1,0,36.45,253.044,2455905
-0.00811768,0.0338745,0.866699,0.003,0.065,16.07,16.07,-0.170853,-0.455765,0,1241.16,-703.829,1,0,36.45,253.063,2455935
-0.100769,0.190918,1.99994,-0.032,0.273,16.5,16.5,-0.17395,-0.45874,0,1286.42,-642.24,1,0,36.45,253.083,2455950
-0.133545,-0.108337,0.139465,-0.158,-0.06,16.91,16.91,-0.177185,-0.461578,0,1339.85,-625.078,1,0,36.45,253.103,2455965
-0.12561,0.0408325,1.70422,-0.099,0.125,17.75,17.75,-0.18396,-0.467117,0,1163.4,-632.531,1,0,36.45,253.124,2455995
0.138733,0.00189209,0.61322,0.135,-0.023,18.2,18.2,-0.187363,-0.469757,0,1252.27,-687.616,1,0,36.45,253.144,2456010
0.177002,0.0316772,0.935974,0.182,0,18.62,18.62,-0.190552,-0.472412,0,1327.49,-912.534,1,0,36.45,253.164,2456025
0.164551,0.0535889,0.848511,0.175,0.019,19.42,19.42,-0.196625,-0.477829,0,1223.69,-926.956,1,0,36.45,253.184,2456055
0.119141,-0.0601196,0.779419,0.094,-0.074,19.8,19.8,-0.199417,-0.480591,0,1261.67,-870.057,1,0,36.3,253.204,2456070
-0.0332642,-0.0756836,1.30084,-0.052,-0.024,20.16,20.16,-0.202194,-0.483414,0,1077.41,-810.471,1,0,36.3,253.223,2456085
-0.0310059,-0.00665283,0.810974,-0.029,0.028,20.86,20.86,-0.20787,-0.489044,0,1264.3,-835.806,1,0,36.3,253.243,2456115
-0.0421143,-0.03302,0.816528,-0.048,0.007,21.18,21.18,-0.21077,-0.491821,0,1179.04,-859.993,1,0,36.3,253.263,2456130
-0.283691,0.0856934,1.36823,-0.228,0.223,21.5,21.5,-0.213852,-0.494431,0,1273.48,-851.934,1,0,36.3,253.283,2456145
0.277893,0.0109253,0.73114,0.263,-0.073,22.13,22.13,-0.2202,-0.499191,0,1262.95,-862.664,1,0,36.3,253.304,2456175
0.223206,-0.0626831,0.678528,0.184,-0.124,22.45,22.45,-0.222977,-0.501694,0,1216.62,-792.111,1,0,36.3,253.324,2456190
-0.0817871,0.0126953,1.58667,-0.064,0.085,22.77,22.77,-0.225677,-0.504227,0,1183.78,-979,1,0,36.3,253.343,2456205
-0.192261,0.0111694,0.241211,-0.171,0.093,23.41,23.41,-0.231354,-0.509033,0,1185.04,-439.821,1,0,36.3,253.363,2456235
0.214722,-0.107849,1.33215,0.156,-0.147,23.71,23.71,-0.234268,-0.511414,0,1227.52,-943.975,1,0,36.3,253.383,2456250
-0.104065,0.0933228,0.979492,-0.052,0.153,24.02,24.02,-0.237106,-0.513794,0,1173.36,-962.186,1,0,36.3,253.405,2456265
0.203674,-0.273682,0.370117,0.072,-0.323,24.64,24.64,-0.242691,-0.518402,0,1173.02,-1012.66,1,0,36.3,253.423,2456295
-0.106689,0.0232544,1.23596,-0.081,0.1,24.94,24.94,-0.245438,-0.52095,0,1261.19,-1055.63,1,0,36.3,253.444,2456310
-0.29187,0.0980225,0.854492,-0.217,0.239,25.51,25.51,-0.251465,-0.525818,0,1140.97,-909.835,1,0,36.3,253.464,2456340
0.0294189,-0.0637817,0.954163,0.003,-0.043,25.79,25.79,-0.254745,-0.528046,0,1059.94,-867.792,1,0,36.3,253.483,2456355
0.110474,-0.0201416,1.75647,0.097,-0.019,26.06,26.06,-0.25795,-0.530334,0,1305.4,-912.617,1,0,36.3,253.503,2456370
0.108093,-0.090271,0.798584,0.057,-0.104,26.29,26.29,-0.261047,-0.5327,0,1229.41,-1000.25,1,0,36.3,253.523,2456385
0.0731201,-0.169617,0.95575,-0.01,-0.155,26.74,26.74,-0.264114,-0.537643,0,1327.32,-1085.66,1,0,36.3,253.544,2456415
-0.25531,0.0421143,1.79736,-0.206,0.205,26.96,26.96,-0.264267,-0.540131,0,1332.27,-1086.78,1,0,36.3,253.563,2456430
-0.281189,0.0761108,0.738281,-0.215,0.219,27.16,27.16,-0.264694,-0.542328,0,1363.33,-977.183,1,0,36.3,253.584,2456445
-0.1651,0.0532837,1.49176,-0.119,0.168,27.54,27.54,-0.265839,-0.546509,0,1324.5,-1102.9,1,0,36.3,253.603,2456475
-0.0880127,-0.0501709,0.805359,-0.101,0.022,27.72,27.72,-0.266586,-0.548447,0,1358.23,-679.625,1,0,36.3,253.628,2456490
-0.0690918,-0.0439453,1.31329,-0.08,0.035,27.89,27.89,-0.267471,-0.550339,0,1183.08,-1166.25,1,0,36.3,253.644,2456505
0.170837,-0.365356,1.0061,-0.022,-0.368,28.21,28.21,-0.26918,-0.554199,0,1271.29,-1266.95,0.937023,0,36.3,253.664,2456535
0.103882,-0.0681152,1.0993,0.058,-0.07,28.34,28.34,-0.269974,-0.556549,0,1228.58,-992.31,0.875954,0,36.3,253.684,2456550
0.152344,-0.0164185,0.697693,0.125,-0.061,28.47,28.47,-0.27066,-0.558975,0,1251.17,-1410.64,0.820611,0,36.3,253.704,2456565
0.491882,-0.391479,0.496338,0.241,-0.559,28.65,28.65,-0.270935,-0.565079,0,1262.39,-1210.58,0.805344,0,36.25,253.723,2456595
0.0951538,-0.0380249,0.945374,0.061,-0.038,28.65,28.65,-0.27066,-0.568863,0,1262.87,-1338.6,0.805344,0,36.25,253.744,2456610
0.180298,-0.0872192,1.52258,0.111,-0.099,28.61,28.61,-0.270264,-0.572739,0,1148.11,-1251.88,0.805344,0,36.25,253.763,2456625
0.144714,0.0321045,1.1615,0.136,0.009,28.5,28.5,-0.268799,-0.5811,0,1282.46,-1526.95,0.79771,0,36.25,253.783,2456655
0.0350342,-0.122986,0.994385,-0.034,-0.08,28.43,28.43,-0.267868,-0.585419,0,1367.99,-1428.37,0.788168,0,36.25,253.803,2456670
-0.0601807,-0.0141602,0.886658,-0.063,0.054,28.37,28.37,-0.267014,-0.589737,0,1270.49,-1225.57,0.788168,0,36.25,253.823,2456685
0.0955811,0.0340576,0.627258,0.096,0.013,28.22,28.22,-0.265503,-0.598068,0,1290.32,-1606.68,0.788168,0,36.25,253.843,2456715
0.328308,0.15979,1.42529,0.358,0.049,28.15,28.15,-0.264435,-0.602127,0,1257.39,-1252.19,0.788168,0,36.25,253.863,2456730
0.172424,-0.0488281,0.474609,0.126,-0.101,28.07,28.07,-0.263031,-0.606247,0,1347.8,-1589.07,0.858779,0,36.25,253.883,2456745
0.205017,-0.120422,0.522156,0.121,-0.178,27.96,27.96,-0.260559,-0.614334,0,1446.55,-1444.25,0.866412,0,36.25,253.903,2456776
0.0831909,0.0916748,0.827454,0.111,0.081,27.93,27.93,-0.259216,-0.618439,0,1297.1,-1362.95,0.866412,0,36.25,253.923,2456790
-0.20105,0.078064,1.42963,-0.152,0.229,27.88,27.88,-0.257904,-0.62233,0,1452.43,-1653.44,0.866412,0,36.25,253.943,2456805
0.111267,0.103516,0.733459,0.142,0.073,27.79,27.79,-0.255203,-0.630035,0,1391.01,-1576.29,0.875954,0,36.25,253.963,2456836
0.294373,-0.161316,0.623596,0.181,-0.248,27.73,27.73,-0.253555,-0.634033,0,1347.16,-1517.34,0.875954,0,36.25,253.983,2456850
-0.122864,-0.0811157,1.60815,-0.154,0.06,27.7,27.7,-0.251892,-0.638153,0,1494.77,-1324.94,0.875954,0,36.25,254.003,2456865
0.116943,-0.124756,0.912109,0.039,-0.12,27.63,27.63,-0.248901,-0.646484,0,1382.74,-1493.21,0.883588,0,36.25,254.028,2456896
-0.126221,0.0228882,1.64948,-0.109,0.157,27.6,27.6,-0.247467,-0.650681,0,1335.83,-1614.73,0.883588,0,36.25,254.044,2456910
0.209229,0.0211792,0.221313,0.193,-0.066,27.58,27.58,-0.245972,-0.6548,0,1381.12,-1391.89,0.883588,0,36.25,254.063,2456925
-0.0588989,0.0159302,1.39203,-0.052,0.109,27.51,27.51,-0.242783,-0.662781,0,1528.7,-1432.05,0.883588,0,36.25,254.085,2456956
0.213257,0.0554199,0.462402,0.212,-0.025,27.47,27.47,-0.241119,-0.666626,0,1431.84,-1514.81,0.883588,0,36.25,254.103,2456970
0.368652,0.0715942,0.550232,0.356,-0.077,27.44,27.44,-0.239059,-0.670532,0,1402.43,-1597.06,0.820611,0,36.25,254.123,2456985
0.0287476,-0.228027,0.0120239,-0.079,-0.214,27.35,27.35,-0.234543,-0.678253,0,1551.35,-1404.4,0.711832,0,36.25,254.143,2457016
-0.24176,-0.0010376,1.19122,-0.223,0.17,27.31,27.31,-0.232544,-0.682159,0,1618.38,-1486.44,0.570611,0,36.25,254.163,2457030
0.0717163,0.0432739,0.525513,0.081,0.03,27.25,27.25,-0.230621,-0.685928,0,1410.34,-1113.46,0.343511,0,36.25,254.183,2457045
0.260925,0.256409,0.895081,0.345,0.153,27.16,27.16,-0.226318,-0.693512,0,1080.09,-1681.1,0.20229,0,36.25,254.203,2457076
0.32019,0.116882,1.19128,0.329,0.015,27.1,27.1,-0.223572,-0.697174,0,1112.9,-1582.15,0.0782443,0,36.19,254.224,2457090
-0.0246582,0.0340576,1.1745,-0.018,0.096,26.99,26.99,-0.220612,-0.70076,0,752.587,-1601.02,0.0305344,0,36.19,254.245,2457105
0.0778198,0.156982,1.02942,0.122,0.152,26.64,26.64,-0.213501,-0.707642,0,882.885,-1302.76,0.0152672,0,36.19,254.263,2457136
-0.108765,0.403076,1.98602,0.053,0.487,26.4,26.4,-0.209579,-0.710587,0,1159.82,-1501.39,0.00763359,0,36.19,254.284,2457150
0.0462646,0.180603,0.469177,0.111,0.16,26.11,26.11,-0.205566,-0.713104,0,1186.31,-1567.89,0.00763359,0,36.19,254.303,2457165
-0.140869,0.015625,-0.172363,-0.116,0.068,25.62,25.62,-0.198257,-0.717056,0,1303.27,-1392.66,0.00763359,0,36.19,254.324,2457196
-0.132019,-0.213928,1.51093,-0.243,-0.084,25.39,25.39,-0.195023,-0.718887,0,1332.45,-1449.07,0.00763359,0,36.19,254.344,2457210
0.00769043,0.175903,1.3017,0.059,0.198,25.22,25.22,-0.19191,-0.720642,0,1295.42,-1417.84,0.00763359,0,36.19,254.364,2457225
-0.00494385,0.0327148,1.09216,-0.011,0.068,25.01,25.01,-0.185242,-0.724197,0,1208.09,-1415.13,0.00763359,0,36.19,254.387,2457256
-0.093689,-0.179138,0.988342,-0.18,-0.089,24.92,24.92,-0.181976,-0.726028,0,1389.18,-1576.17,0.00763359,0,36.19,254.404,2457270
-0.0340576,0.0574341,1.46429,-0.033,0.115,24.84,24.84,-0.178864,-0.727844,0,1230.31,-1473.95,0.00763359,0,36.19,254.425,2457285
-0.452881,-0.101318,1.99994,-0.494,0.162,24.69,24.69,-0.172165,-0.731384,0,1331.56,-1401.64,0.00763359,0,36.19,254.449,2457316
0.116821,-0.559692,1.05396,-0.149,-0.52,24.62,24.62,-0.169281,-0.733368,0,1421.67,-1798.08,0.00763359,0,36.19,254.467,2457330
0.131165,0.195251,0.671387,0.186,0.148,24.57,24.57,-0.166367,-0.735611,0,1245.8,-1482.47,0.00763359,0,36.19,254.483,2457346
0.177307,-0.0463257,1.44183,0.111,-0.065,24.43,24.43,-0.15947,-0.740158,0,1251.33,-1473.3,0.00763359,0,36.19,254.508,2457376
-0.186707,0.0866699,0.828552,-0.152,0.186,24.35,24.35,-0.155869,-0.742416,0,1217.14,-1531.63,0.00763359,0,36.19,254.523,2457390
0.43457,0.0532227,0.327515,0.409,-0.117,24.28,24.28,-0.1521,-0.744629,0,1290.07,-1275.43,0.00763359,0,36.19,254.543,2457405
-0.162109,-0.0404663,0.166626,-0.168,0.035,24.13,24.13,-0.144577,-0.748734,0,1412.63,-1629.33,0.00763359,0,36.19,254.563,2457436
-0.00366211,0.0799561,0.616211,0.013,0.097,24.08,24.08,-0.141052,-0.75061,0,1336.09,-1651.94,0.00763359,0,36.19,254.584,2457451
0.432007,-0.0270386,1.19775,0.356,-0.16,24.04,24.04,-0.137268,-0.752518,0,1417.94,-1355.56,0.00763359,0,36.19,254.603,2457466
0.0209961,0.0814209,0.51178,0.04,0.083,23.94,23.94,-0.12912,-0.756226,0,1413.03,-1247.27,0.00763359,0,36.19,254.624,2457496
-0.167603,-0.00415039,1.09845,-0.179,0.099,23.88,23.88,-0.125122,-0.757889,0,1405.98,-1459,0.00763359,0,36.19,254.645,2457511
0.0289307,-0.0264282,1.479,-0.013,0.009,23.82,23.82,-0.121246,-0.759476,0,1396.84,-1630.39,0.00763359,0,36.19,254.664,2457526
-0.0969849,0.0971069,0.881165,-0.068,0.155,23.7,23.7,-0.112885,-0.762787,0,1276.41,-1421.16,0.00763359,0,36.19,254.695,2457556
-0.0136108,-0.0438843,1.48706,-0.059,0.009,23.64,23.64,-0.108704,-0.764313,0,1350.35,-1603.46,0.00763359,0,36.19,254.705,2457571
-0.0147095,-0.0397949,0.779785,-0.045,-0.005,23.52,23.52,-0.100555,-0.764313,0,1299.04,-1679.12,0.00763359,0,36.13,254.73,2457601
-0.0927124,0.234497,1.13977,-0.01,0.284,23.47,23.47,-0.0965424,-0.76413,0,1373.53,-1197.75,0.00763359,0,36.13,254.745,2457616
-0.0575562,-0.100647,1.18024,-0.113,-0.034,23.41,23.41,-0.0926361,-0.763763,0,1422.37,-1626.81,0.00763359,0,36.13,254.764,2457631
-0.0167236,0.113281,1.18768,0.008,0.144,23.33,23.33,-0.08461,-0.76297,0,1315.88,-1471.24,0.00763359,0,36.13,254.788,2457661
0.460938,0.0571899,1.51318,0.42,-0.087,23.28,23.28,-0.080246,-0.762482,0,1405.88,-1360.17,0.00763359,0,36.13,254.803,2457676
0.248901,-0.0351562,0.636963,0.202,-0.112,23.24,23.24,-0.0754547,-0.762131,0,1449.59,-1572.33,-0.0153257,0,36.13,254.824,2457691
-0.0827026,-0.0993042,0.77002,-0.13,-0.037,23.12,23.12,-0.0657501,-0.761307,0,1245.95,-1686.2,-0.141762,0,36.13,254.846,2457721
0.182129,0.0324707,0.936218,0.162,-0.015,23.07,23.07,-0.0609283,-0.76091,0,961.908,-1430.41,-0.260536,0,36.13,254.864,2457736
0.409119,0.261597,1.06665,0.454,0.11,23.01,23.01,-0.0556793,-0.760437,0,561.041,-1210.51,-0.465517,0,36.13,254.884,2457751
0.374268,0.2276,1.17303,0.405,0.091,22.89,22.89,-0.0498505,-0.759842,0,192.912,-1757.16,-0.590038,0,36.13,254.904,2457766
