1521299415580604,10,0.225318,0.152578,1.44296,2.58832,0.0761523,-0.12059
1521299415730522,8,0.0133944,0.153057,1.46345,2.56975,0.0115244,-0.220655
1521299415730522,10,0.225337,0.152512,1.44297,2.58832,0.0761529,-0.12059
1521299415747216,8,0.0133406,0.153021,1.46346,2.56975,0.0115157,-0.220654
1521299415747216,10,0.225236,0.152848,1.44293,2.58839,0.0762434,-0.120598
1521299415763860,8,0.0131498,0.15302,1.46346,2.56975,0.0114635,-0.22065
1521299415763860,10,0.225403,0.152607,1.44291,2.58839,0.076178,-0.120595
1521299415780525,8,0.0132104,0.153006,1.46346,2.56975,0.0114651,-0.220649
1521299415780525,10,0.225416,0.152416,1.44291,2.58839,0.0761564,-0.120591
1521299415797219,8,0.013265,0.15301,1.46346,2.56975,0.0114612,-0.220649
1521299415797219,10,0.225388,0.152443,1.44292,2.58839,0.0761522,-0.120591
1521299415813882,8,0.0132571,0.152958,1.46346,2.56975,0.0114592,-0.220649
1521299415813882,10,0.225401,0.152473,1.44291,2.58838,0.076148,-0.12059
1521299415830504,8,0.0132597,0.153001,1.46345,2.56975,0.0114521,-0.220648
1521299415830504,10,0.22537,0.152637,1.44288,2.5884,0.0761371,-0.120589
1521299415847220,8,0.0132643,0.152965,1.46346,2.56975,0.0114533,-0.220647
1521299415847220,10,0.225318,0.152668,1.44289,2.5884,0.0761358,-0.120588
1521299415863844,8,0.0132475,0.152953,1.46346,2.56974,0.0114488,-0.220646
1521299415863844,10,0.225322,0.152653,1.44288,2.5884,0.0761417,-0.120588
1521299415880501,8,0.0133094,0.152981,1.46346,2.56974,0.0114414,-0.220645
1521299415880501,10,0.22539,0.152474,1.44289,2.5884,0.0761319,-0.120585
1521299415897149,8,0.0133687,0.153005,1.46345,2.56974,0.0114411,-0.220645
1521299415897149,10,0.2254,0.152613,1.44287,2.58839,0.0761077,-0.120583
1521299415913803,8,0.0133286,0.153039,1.46345,2.56974,0.0114305,-0.220644
1521299415913803,10,0.225395,0.152596,1.44287,2.5884,0.076104,-0.120584
1521299415930477,8,0.0133219,0.153039,1.46345,2.56974,0.0114195,-0.220643
1521299415930477,10,0.225346,0.152624,1.44287,2.5884,0.0761121,-0.120584
1521299415947236,8,0.0133227,0.152995,1.46345,2.56975,0.0114102,-0.220642
1521299415947236,10,0.225473,0.152516,1.44286,2.58839,0.0760993,-0.120581
1521299415963777,8,0.013276,0.153008,1.46345,2.56975,0.0114033,-0.220642
1521299415963777,10,0.225411,0.152725,1.44284,2.58841,0.0760825,-0.120579
1521299415980467,8,0.0133793,0.153108,1.46342,2.56974,0.0113703,-0.220637
1521299415980467,10,0.225473,0.152578,1.44283,2.58841,0.0760536,-0.120578
