raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.0140381,-0.00463867,1.01276,-0.0610352,-0.12207,0.0610352,-0.003,0.003,-6.01,0.00553894,0.392639,0,0,0,0,0,40.29,723.587,1955178
-0.0107422,-0.0105591,1.01508,0.0610352,-0.0610352,0.12207,0,-0.002,-6.01,0.00553894,0.392639,0,0,0,0,0,40.29,723.598,1955193
-0.013855,-0.00878906,1.01422,-0.0610352,-0.0610352,0.12207,-0.002,0,0,0,0,0,0,0,0,0,40.29,723.614,1955208
-0.0130615,-0.00842285,1.0144,0.0610352,0,-0.0610352,-0.001,0,0,0,0,0,0,0,0,0,40.29,723.632,1955223
-0.0119629,-0.00762939,1.01611,0,0.0610352,0,0,0,0,0,0,0,0,0,0,0,40.29,723.653,1955253
-0.0119629,-0.0114136,1.01227,-0.0610352,-0.0610352,-0.0610352,0,-0.003,0,0,0,0,0,0,0,0,40.29,723.672,1955268
-0.0145264,-0.00616455,1.01709,0,0,0.12207,-0.003,0.002,0,0,0,0,0,0,0,0,40.29,723.693,1955283
-0.0103149,-0.00537109,1.01617,0.0610352,-0.12207,0.0610352,0.001,0.002,0,0,0,0,0,0,0,0,40.29,723.714,1955313
-0.00994873,-0.00396729,1.01434,0,0,0.12207,0.001,0.004,-0.01,0,0,0,0,0,0,0,40.29,723.736,1955328
-0.0124512,-0.0106812,1.01428,0,-0.0610352,0,-0.001,-0.002,-0.01,0,0,0,0,0,0,0,40.29,723.754,1955358
-0.0120239,-0.00866699,1.00952,-0.0610352,-0.0610352,0,0,0,-0.01,0,0,0,0,0,0,0,40.29,723.774,1955373
-0.0134277,-0.0107422,1.01501,-0.0610352,-0.0610352,0,-0.001,-0.002,-0.01,0,0,0,0,0,0,0,40.29,723.792,1955388
-0.0133057,-0.00622559,1.01703,-0.0610352,-0.0610352,0,-0.001,0.002,-0.01,0,0,0,0,0,0,0,40.29,723.816,1955418
-0.012207,-0.00799561,1.01227,0.0610352,0.0610352,0,0,0,-0.02,0,0,0,0,0,0,0,40.29,723.833,1955433
-0.0112305,-0.00909424,1.01697,0,0.0610352,-0.0610352,0,0,-0.02,0,0,0,0,0,0,0,40.29,723.852,1955448
-0.0114136,-0.0088501,1.01599,-0.0610352,-0.0610352,0,0,0,-0.02,0,0,0,0,0,0,0,40.29,723.874,1955463
-0.0120239,-0.00878906,1.0127,0,-0.0610352,0,0,0,-0.02,0,0,0,0,0,0,0,40.29,723.893,1955493
-0.0123901,-0.0098877,1.01581,0,0,0.0610352,0,-0.001,-0.02,0,0,0,0,0,0,0,40.29,723.917,1955508
-0.0108032,-0.00848389,1.01416,0,-0.12207,0.0610352,0,0,-0.02,0,0,0,0,0,0,0,40.29,723.933,1955523
-0.0102539,-0.00939941,1.01447,0.0610352,-0.0610352,0.0610352,0.001,-0.001,-0.02,0,0,0,0,0,0,0,40.29,723.953,1955553
-0.0112915,-0.00787354,1.01654,-0.0610352,-0.0610352,0,0,0,-0.02,0,0,0,0,0,0,0,40.29,723.973,1955568
-0.0113525,-0.0119019,1.01904,0.0610352,-0.0610352,0,0,-0.003,-0.02,0,0,0,0,0,0,0,40.29,723.993,1955598
-0.0123291,-0.0090332,1.01044,-0.0610352,-0.183105,0,0,0,-0.02,0,0,0,0,0,0,0,40.29,724.019,1955613
-0.0111084,-0.00689697,1.013,0,0,-0.0610352,0,0.001,-0.02,0,0,0,0,0,0,0,40.29,724.033,1955628
-0.010498,-0.00946045,1.01398,-0.0610352,-0.12207,0,0,-0.001,-0.02,0,0,0,0,0,0,0,40.29,724.053,1955658
-0.0109863,-0.0117798,1.01086,0.12207,0,-0.0610352,0,-0.003,-0.02,0,0,0,0,0,0,0,40.27,724.073,1955673
-0.0108643,-0.00689697,1.0188,0.0610352,0,-0.0610352,0,0.001,-0.02,0,0,0,0,0,0,0,40.27,724.093,1955688
-0.0101318,-0.00921631,1.01221,-0.0610352,-0.183105,0.0610352,0.001,0,-0.02,0,0,0,0,0,0,0,40.27,724.113,1955703
-0.0142822,-0.0098877,1.0177,0,0,-0.12207,-0.002,-0.001,-0.02,0,0,0,0,0,0,0,40.27,724.133,1955733
-0.00866699,-0.00866699,1.01062,-0.0610352,-0.244141,-0.12207,0.002,0,-0.02,0,0,0,0,0,0,0,40.27,724.153,1955748
-0.0109253,-0.00915527,1.01685,-0.0610352,-0.0610352,-0.0610352,0,0,-0.02,0,0,0,0,0,0,0,40.27,724.175,1955778
-0.00823975,-0.00854492,1.01501,0,-0.0610352,-0.12207,0.003,0,-0.02,0,0,0,0,0,0,0,40.27,724.193,1955793
-0.0108032,-0.0101318,1.01721,0,0.0610352,0.0610352,0,-0.001,-0.02,0,0,0,0,0,0,0,40.27,724.213,1955808
-0.0100708,-0.00848389,1.01501,-0.0610352,-0.0610352,-0.12207,0.001,0,-0.02,0,0,0,0,0,0,0,40.27,724.233,1955823
-0.0151978,-0.00933838,1.01569,0.0610352,0.0610352,0,-0.003,-0.001,-0.02,0,0,0,0,0,0,0,40.27,724.253,1955853
-0.0109253,-0.00775146,1.00952,-0.0610352,-0.0610352,0,0,0,-0.02,0,0,0,0,0,0,0,40.27,724.273,1955868
-0.00976562,-0.00939941,1.01532,0,0.183105,-0.0610352,0.001,-0.001,-0.02,0,0,0,0,0,0,0,40.27,724.293,1955899
-0.0111084,-0.00830078,1.01532,0,-0.12207,0,0,0,-0.02,0,0,0,0,0,0,0,40.27,724.313,1955913
-0.012207,-0.0105591,1.01489,0,-0.0610352,0,0,-0.002,-0.03,0,0,0,0,0,0,0,40.27,724.334,1955928
-0.0125122,-0.00805664,1.01746,0,0,0,-0.001,0,-0.03,0,0,0,0,0,0,0,40.27,724.352,1955943
-0.0101929,-0.0123901,1.01263,0,0.183105,-0.0610352,0.001,-0.004,-0.03,0,0,0,0,0,0,0,40.27,724.377,1955973
-0.0112915,-0.00592041,1.01599,-0.0610352,-0.12207,0,0,0.002,-0.03,0,0,0,0,0,0,0,40.27,724.392,1955988
-0.0140381,-0.0055542,1.01794,0,0,0.0610352,-0.002,0.002,-0.03,0,0,0,0,0,0,0,40.27,724.414,1956019
-0.0101318,-0.0113525,1.01154,0,-0.12207,0,0.001,-0.003,-0.03,0,0,0,0,0,0,0,40.27,724.432,1956033
-0.0133667,-0.00866699,1.01385,0.0610352,-0.12207,0.0610352,-0.002,0,-0.04,0,0,0,0,0,0,0,40.27,724.452,1956048
-0.0123291,-0.00994873,1.01306,0.12207,0,0.0610352,-0.001,-0.001,-0.04,0,0,0,0,0,0,0,40.27,724.475,1956079
