accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,x,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.488,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.507,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.526,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.546,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.567,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.586,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.606,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.626,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.646,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.666,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.686,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.706,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.725,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.746,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.766,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.786,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.806,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.827,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.847,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.866,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.886,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.916,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.927,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.946,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.967,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,328.986,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,329.006,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,329.026,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,329.046,0
