raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,fused_heading,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.0110474,-0.0168457,1.014650,0,0.12207,0.001,0,85.38,0.0085144,-0.0211639,0,0,0,0,0,40.42,833.689,2065296
-0.0110474,-0.0168457,1.014650,0,0.12207,0.001,0,85.38,0.0085144,-0.0211639,0,0,0,0,0,40.42,833.698,2065296
-0.0126953,-0.0204468,1.0155-0.12207,-0.0610352,0.0610352,-0.001,-0.002,-0.01,0,0,0,0,0,0,0,40.42,833.714,2065310
-0.00921631,-0.0195923,1.01489-0.12207,-0.0610352,-0.0610352,0.002,-0.001,-0.01,0,0,0,0,0,0,0,40.42,833.733,2065340
-0.0125122,-0.0180054,1.01343-0.0610352,-0.12207,0,0,0,-0.01,0,0,0,0,0,0,0,40.42,833.753,2065356
-0.0109863,-0.0189209,1.01306-0.0610352,-0.0610352,0,0,0,-0.01,0,0,0,0,0,0,0,40.42,833.773,2065370
-0.00927734,-0.0210571,1.01196-0.0610352,-0.12207,-0.0610352,0.002,-0.002,-0.01,0,0,0,0,0,0,0,40.4,833.796,2065400
-0.0117188,-0.0211182,1.012080,0,0.0610352,0,-0.002,-0.01,0,0,0,0,0,0,0,40.4,833.813,2065416
-0.0100098,-0.0132446,1.01428-0.0610352,-0.183105,0.0610352,0.001,0.005,-0.01,0,0,0,0,0,0,0,40.4,833.833,2065430
-0.0108643,-0.0151978,1.013920,-0.0610352,-0.12207,0,0.003,-0.01,0,0,0,0,0,0,0,40.4,833.853,2065460
-0.0107422,-0.0195923,1.013790,0.0610352,0.0610352,0,-0.001,-0.01,0,0,0,0,0,0,0,40.4,833.872,2065476
-0.00854492,-0.0131836,1.01569-0.0610352,-0.183105,0.0610352,0.003,0.005,-0.01,0,0,0,0,0,0,0,40.4,833.895,2065490
-0.0114136,-0.0164795,1.00751-0.0610352,-0.12207,0,0,0.001,-0.01,0,0,0,0,0,0,0,40.4,833.912,2065520
-0.0126953,-0.0187988,1.014650,0,-0.0610352,-0.001,0,-0.01,0,0,0,0,0,0,0,40.4,833.932,2065536
-0.0108032,-0.0197754,1.017880.0610352,0,0.0610352,0,-0.001,-0.01,0,0,0,0,0,0,0,40.4,833.953,2065551
-0.00970459,-0.0179443,1.01251-0.12207,-0.12207,0.0610352,0.001,0,-0.01,0,0,0,0,0,0,0,40.4,833.972,2065581
-0.0125732,-0.0159912,1.01538-0.0610352,-0.0610352,0.0610352,-0.001,0.002,-0.02,0,0,0,0,0,0,0,40.4,833.998,2065596
-0.0107422,-0.0176392,1.018860.12207,0,0,0,0,-0.02,0,0,0,0,0,0,0,40.4,834.012,2065611
-0.0114746,-0.0177002,1.01306-0.12207,-0.12207,0.0610352,0,0,-0.02,0,0,0,0,0,0,0,40.4,834.035,2065641
-0.0119629,-0.0205688,1.016420,0.12207,0.0610352,0,-0.002,-0.02,0,0,0,0,0,0,0,40.4,834.053,2065656
-0.012085,-0.0195923,1.0152-0.12207,-0.12207,0,0,-0.001,-0.02,0,0,0,0,0,0,0,40.4,834.072,2065671
-0.0122681,-0.0164185,1.01617-0.0610352,-0.0610352,0.0610352,0,0.001,-0.02,0,0,0,0,0,0,0,40.4,834.093,2065701
