accelx,accely,accelz,gyrox,gyroy,gyroz,time
-0.00939941,0.0128784,1.01874,-0,-0,0.15213,1.51071e+09
-0.00817871,0.0124512,1.01862,-0,-0,0.15213,1.51071e+09
-0.00946045,0.0111084,1.021,0.15213,0.30426,0.30426,1.51071e+09
-0.00946045,0.0111084,1.021,0.15213,0.30426,0.30426,1.51071e+09
-0.00921631,0.0111084,1.02075,0.30426,0.15213,0.15213,1.51071e+09
-0.00799561,0.0111694,1.01709,-0.15213,0.15213,0.15213,1.51071e+09
-0.00799561,0.0111694,1.01709,-0.15213,0.15213,0.15213,1.51071e+09
-0.00775146,0.0110474,1.01453,-0,0.15213,-0,1.51071e+09
-0.00341797,0.0111084,1.021,0.15213,0.15213,0.30426,1.51071e+09
-0.00341797,0.0111084,1.021,0.15213,0.15213,0.30426,1.51071e+09
-0.0043335,0.0125122,1.01831,0.15213,0.15213,0.45639,1.51071e+09
-0.00280762,0.0112305,1.01984,-0,0.15213,-0,1.51071e+09
-0.00280762,0.0112305,1.01984,-0,0.15213,-0,1.51071e+09
-0.00500488,0.0154419,1.0163,0.45639,0.15213,-0.15213,1.51071e+09
-0.00695801,0.0114746,1.0235,0.30426,0.15213,0.15213,1.51071e+09
-0.00695801,0.0114746,1.0235,0.30426,0.15213,0.15213,1.51071e+09
-0.00769043,0.0118408,1.02313,-0,-0,-0.30426,1.51071e+09
-0.0088501,0.00952148,1.0174,-0.30426,-0,-0,1.51071e+09
-0.0088501,0.00952148,1.0174,-0.30426,-0,-0,1.51071e+09
-0.010437,0.0117798,1.01813,0.15213,0.15213,-0,1.51071e+09
-0.00817871,0.0118408,1.01746,0.30426,0.15213,0.15213,1.51071e+09
-0.00817871,0.0118408,1.01746,0.30426,0.15213,0.15213,1.51071e+09
-0.00756836,0.0109253,1.01843,0.15213,0.15213,-0,1.51071e+09
-0.00683594,0.0117188,1.02179,0.45639,0.45639,0.15213,1.51071e+09
-0.00683594,0.0117188,1.02179,0.45639,0.45639,0.15213,1.51071e+09
-0.00653076,0.00756836,1.01807,0.15213,0.30426,0.15213,1.51071e+09
-0.00854492,0.00939941,1.02045,-0.15213,-0,-0,1.51071e+09
-0.00854492,0.00939941,1.02045,-0.15213,-0,-0,1.51071e+09
-0.00640869,0.010376,1.01904,-0,-0,0.15213,1.51071e+09
-0.00561523,0.0120239,1.01782,0.15213,0.15213,-0,1.51071e+09
-0.00561523,0.0120239,1.01782,0.15213,0.15213,-0,1.51071e+09
-0.00531006,0.0139771,1.02161,0.15213,0.30426,-0,1.51071e+09
-0.0057373,0.0141602,1.02069,0.15213,0.30426,-0,1.51071e+09
-0.0057373,0.0141602,1.02069,0.15213,0.30426,-0,1.51071e+09
-0.00799561,0.0135498,1.01611,-0.15213,-0,0.15213,1.51071e+09
-0.0045166,0.0115967,1.02679,-0,-0.30426,-0,1.51071e+09
-0.0045166,0.0115967,1.02679,-0,-0.30426,-0,1.51071e+09
-0.00585938,0.0146484,1.01855,-0,-0,0.30426,1.51071e+09
-0.00958252,0.0124512,1.02679,-0.15213,-0.15213,0.15213,1.51071e+09
-0.00958252,0.0124512,1.02679,-0.15213,-0.15213,0.15213,1.51071e+09
-0.00567627,0.00933838,1.0166,-0.30426,-0,-0,1.51071e+09
-0.00793457,0.00933838,1.02063,-0,-0,0.30426,1.51071e+09
-0.00793457,0.00933838,1.02063,-0,-0,0.30426,1.51071e+09
-0.00646973,0.0109863,1.02277,-0,0.15213,-0,1.51071e+09
-0.00622559,0.0114746,1.01715,0.15213,-0,0.30426,1.51071e+09
-0.00622559,0.0114746,1.01715,0.15213,-0,0.30426,1.51071e+09
-0.00860596,0.0114746,1.01508,0.15213,0.15213,0.15213,1.51071e+09
-0.0114136,0.0126953,1.02014,0.30426,0.15213,-0.15213,1.51071e+09
-0.0114136,0.0126953,1.02014,0.30426,0.15213,-0.15213,1.51071e+09
-0.00952148,0.0109253,1.01697,0.15213,0.15213,0.15213,1.51071e+09
-0.00646973,0.0115967,1.01764,0.15213,0.45639,0.15213,1.51071e+09
-0.00646973,0.0115967,1.01764,0.15213,0.45639,0.15213,1.51071e+09
-0.00891113,0.0145874,1.01422,-0.15213,-0.30426,-0,1.51071e+09
-0.00592041,0.0132446,1.01489,-0.15213,0.15213,0.15213,1.51071e+09
-0.00592041,0.0132446,1.01489,-0.15213,0.15213,0.15213,1.51071e+09
-0.00842285,0.0108032,1.0213,0.15213,0.45639,0.15213,1.51071e+09
-0.00750732,0.0112305,1.01666,-0,-0.15213,0.15213,1.51071e+09
-0.00750732,0.0112305,1.01666,-0,-0.15213,0.15213,1.51071e+09
-0.00646973,0.0102539,1.01691,0.15213,0.45639,0.15213,1.51071e+09
-0.00500488,0.0115356,1.01898,-0,0.15213,0.15213,1.51071e+09
-0.00500488,0.0115356,1.01898,-0,0.15213,0.15213,1.51071e+09
-0.00799561,0.0117798,1.02356,-0.15213,-0,-0.15213,1.51071e+09
-0.00701904,0.0113525,1.01709,0.30426,0.45639,0.15213,1.51071e+09
-0.00701904,0.0113525,1.01709,0.30426,0.45639,0.15213,1.51071e+09
-0.00616455,0.0148926,1.02075,-0,-0,-0,1.51071e+09
-0.00604248,0.0137939,1.01611,-0,-0,0.15213,1.51071e+09
-0.00604248,0.0137939,1.01611,-0,-0,0.15213,1.51071e+09
-0.00543213,0.0109253,1.0213,-0.15213,0.30426,0.30426,1.51071e+09
-0.00756836,0.0111694,1.01849,0.30426,0.30426,-0,1.51071e+09
-0.00756836,0.0111694,1.01849,0.30426,0.30426,-0,1.51071e+09
-0.00927734,0.00921631,1.02057,0.15213,0.15213,0.15213,1.51071e+09
-0.00610352,0.0090332,1.01733,-0,0.30426,0.30426,1.51071e+09
-0.00610352,0.0090332,1.01733,-0,0.30426,0.30426,1.51071e+09
-0.00671387,0.0129395,1.01923,0.15213,0.45639,-0.15213,1.51071e+09
-0.00836182,0.0139771,1.01831,0.15213,0.45639,-0,1.51071e+09
-0.00836182,0.0139771,1.01831,0.15213,0.45639,-0,1.51071e+09
-0.00671387,0.0126343,1.02063,-0.15213,-0,-0,1.51071e+09
-0.00604248,0.0098877,1.01495,-0,-0,0.15213,1.51071e+09
-0.00604248,0.0098877,1.01495,-0,-0,0.15213,1.51071e+09
-0.00634766,0.0134888,1.01971,-0,-0.15213,0.15213,1.51071e+09
-0.00494385,0.0124512,1.02045,0.15213,0.15213,0.15213,1.51071e+09
-0.00494385,0.0124512,1.02045,0.15213,0.15213,0.15213,1.51071e+09
-0.0055542,0.0122681,1.02539,0.15213,0.30426,-0,1.51071e+09
-0.0078125,0.012146,1.01501,-0.15213,-0,0.30426,1.51071e+09
-0.0078125,0.012146,1.01501,-0.15213,-0,0.30426,1.51071e+09
-0.0090332,0.00848389,1.01636,0.15213,0.15213,-0.15213,1.51071e+09
-0.00646973,0.0098877,1.01837,0.15213,0.15213,0.15213,1.51071e+09
-0.00646973,0.0098877,1.01837,0.15213,0.15213,0.15213,1.51071e+09
-0.00592041,0.00714111,1.01678,-0,0.15213,0.30426,1.51071e+09
-0.0090332,0.00640869,1.01794,-0.15213,0.15213,-0.15213,1.51071e+09
-0.0090332,0.00640869,1.01794,-0.15213,0.15213,-0.15213,1.51071e+09
-0.00714111,0.0126953,1.02234,0.30426,0.30426,0.15213,1.51071e+09
-0.0090332,0.00909424,1.02362,-0,-0,-0,1.51071e+09
-0.0090332,0.00909424,1.02362,-0,-0,-0,1.51071e+09
-0.00866699,0.0148926,1.02228,0.15213,0.45639,0.30426,1.51071e+09
-0.00543213,0.0145264,1.01776,0.15213,0.30426,0.15213,1.51071e+09
-0.00543213,0.0145264,1.01776,0.15213,0.30426,0.15213,1.51071e+09
-0.00640869,0.0134277,1.01819,0.15213,0.15213,0.30426,1.51071e+09
-0.0090332,0.013916,1.02588,0.15213,0.15213,0.15213,1.51071e+09
-0.0090332,0.013916,1.02588,0.15213,0.15213,0.15213,1.51071e+09
-0.00561523,0.0136108,1.01959,-0,-0,-0,1.51071e+09
-0.00811768,0.012085,1.02252,0.15213,0.15213,-0,1.51071e+09
-0.00811768,0.012085,1.02252,0.15213,0.15213,-0,1.51071e+09
-0.00469971,0.012146,1.02008,-0,-0.30426,-0.15213,1.51071e+09
-0.00732422,0.00921631,1.01849,0.15213,0.608521,-0,1.51071e+09
-0.00732422,0.00921631,1.01849,0.15213,0.608521,-0,1.51071e+09
-0.00799561,0.012207,1.01788,-0,-0.15213,-0,1.51071e+09
-0.00726318,0.0109253,1.0177,-0,-0,0.15213,1.51071e+09
-0.00726318,0.0109253,1.0177,-0,-0,0.15213,1.51071e+09
-0.00708008,0.00933838,1.02271,0.30426,0.30426,-0.15213,1.51071e+09
-0.00830078,0.0108032,1.01538,-0.15213,-0.15213,0.15213,1.51071e+09
-0.00830078,0.0108032,1.01538,-0.15213,-0.15213,0.15213,1.51071e+09
-0.00463867,0.0143433,1.01837,-0,0.15213,-0,1.51071e+09
-0.0100708,0.0137939,1.01685,-0,0.15213,-0.15213,1.51071e+09
-0.0100708,0.0137939,1.01685,-0,0.15213,-0.15213,1.51071e+09
-0.00946045,0.0139771,1.01709,0.15213,0.15213,0.30426,1.51071e+09
0.00128174,0.0196533,1.02502,0.30426,0.15213,-0.15213,1.51071e+09
0.00128174,0.0196533,1.02502,0.30426,0.15213,-0.15213,1.51071e+09
-0.00842285,0.0129395,1.01801,0.30426,0.15213,0.30426,1.51071e+09
-0.00720215,0.0106201,1.01758,0.15213,0.45639,-0,1.51071e+09
-0.00720215,0.0106201,1.01758,0.15213,0.45639,-0,1.51071e+09
-0.0067749,0.00964355,1.02069,-0,-0.15213,-0.15213,1.51071e+09
-0.00811768,0.00946045,1.01465,0.15213,0.15213,0.15213,1.51071e+09
-0.00811768,0.00946045,1.01465,0.15213,0.15213,0.15213,1.51071e+09
-0.00506592,0.0105591,1.02112,0.15213,0.45639,0.15213,1.51071e+09
-0.00921631,0.013855,1.01825,0.30426,0.15213,0.15213,1.51071e+09
-0.00921631,0.013855,1.01825,0.30426,0.15213,0.15213,1.51071e+09
-0.00512695,0.0129395,1.01886,-0,-0.15213,0.15213,1.51071e+09
-0.00646973,0.0141602,1.01831,0.15213,0.45639,-0,1.51071e+09
-0.00646973,0.0141602,1.01831,0.15213,0.45639,-0,1.51071e+09
-0.00549316,0.0135498,1.01776,0.15213,0.15213,-0,1.51071e+09
-0.00665283,0.0110474,1.02307,0.15213,0.15213,-0.15213,1.51071e+09
-0.00665283,0.0110474,1.02307,0.15213,0.15213,-0.15213,1.51071e+09
-0.0088501,0.0126953,1.0238,-0,-0.15213,0.15213,1.51071e+09
-0.0111084,0.00860596,1.01843,0.15213,0.30426,-0,1.51071e+09
-0.0111084,0.00860596,1.01843,0.15213,0.30426,-0,1.51071e+09
-0.00756836,0.00878906,1.02234,-0,-0,0.30426,1.51071e+09
-0.00921631,0.00994873,1.01947,-0,-0,-0,1.51071e+09
-0.00921631,0.00994873,1.01947,-0,-0,-0,1.51071e+09
-0.00762939,0.010437,1.021,0.15213,0.15213,0.15213,1.51071e+09
-0.00592041,0.00994873,1.02136,-0,-0,0.30426,1.51071e+09
-0.00592041,0.00994873,1.02136,-0,-0,0.30426,1.51071e+09
-0.00708008,0.00848389,1.01758,-0,0.30426,-0.45639,1.51071e+09
-0.00500488,0.0102539,1.02008,-0.15213,-0.15213,0.15213,1.51071e+09
-0.00500488,0.0102539,1.02008,-0.15213,-0.15213,0.15213,1.51071e+09
-0.00769043,0.0109863,1.02289,0.15213,0.15213,0.15213,1.51071e+09
-0.00500488,0.0117188,1.01868,0.15213,0.15213,0.15213,1.51071e+09
-0.00500488,0.0117188,1.01868,0.15213,0.15213,0.15213,1.51071e+09
-0.00323486,0.0146484,1.01685,-0,-0.15213,0.15213,1.51071e+09
-0.00335693,0.012207,1.0152,-0.15213,-0,0.15213,1.51071e+09
-0.00335693,0.012207,1.0152,-0.15213,-0,0.15213,1.51071e+09
-0.0057373,0.0112915,1.02203,0.15213,0.15213,-0.15213,1.51071e+09
-0.00665283,0.00958252,1.01996,0.30426,0.30426,0.15213,1.51071e+09
-0.00665283,0.00958252,1.01996,0.30426,0.30426,0.15213,1.51071e+09
-0.0065918,0.00756836,1.01868,0.15213,0.45639,0.30426,1.51071e+09
-0.00744629,0.00769043,1.01764,-0,-0,-0,1.51071e+09
-0.00744629,0.00769043,1.01764,-0,-0,-0,1.51071e+09
-0.00823975,0.0117798,1.01849,0.15213,0.15213,-0,1.51071e+09
-0.00689697,0.0128784,1.0249,0.15213,0.15213,-0,1.51071e+09
-0.00689697,0.0128784,1.0249,0.15213,0.15213,-0,1.51071e+09
-0.00799561,0.0139771,1.01581,-0,-0,0.15213,1.51071e+09
-0.00598145,0.0137329,1.01855,0.15213,0.45639,-0,1.51071e+09
-0.00598145,0.0137329,1.01855,0.15213,0.45639,-0,1.51071e+09
-0.00476074,0.0115967,1.01489,0.15213,0.30426,0.15213,1.51071e+09
-0.00506592,0.0155029,1.01929,0.15213,0.45639,-0,1.51071e+09
-0.00506592,0.0155029,1.01929,0.15213,0.45639,-0,1.51071e+09
-0.00561523,0.0147095,1.02289,0.15213,0.15213,0.15213,1.51071e+09
-0.00683594,0.0151367,1.01263,0.15213,0.45639,0.15213,1.51071e+09
-0.00683594,0.0151367,1.01263,0.15213,0.45639,0.15213,1.51071e+09
-0.00317383,0.0141602,1.01935,-0.15213,-0.15213,-0.15213,1.51071e+09
-0.00817871,0.012207,1.01984,-0,-0.30426,-0,1.51071e+09
-0.00817871,0.012207,1.01984,-0,-0.30426,-0,1.51071e+09
-0.0088501,0.00836182,1.01746,-0,-0.15213,-0.15213,1.51071e+09
-0.00946045,0.00933838,1.02002,0.15213,0.15213,-0,1.51071e+09
-0.00946045,0.00933838,1.02002,0.15213,0.15213,-0,1.51071e+09
-0.00848389,0.010437,1.0199,0.30426,0.45639,-0,1.51071e+09
-0.0105591,0.0123291,1.02124,0.30426,0.30426,-0,1.51071e+09
-0.0105591,0.0123291,1.02124,0.30426,0.30426,-0,1.51071e+09
-0.00598145,0.0123291,1.01501,-0,-0,0.15213,1.51071e+09
-0.00457764,0.013916,1.01624,0.15213,0.15213,-0.15213,1.51071e+09
-0.00457764,0.013916,1.01624,0.15213,0.15213,-0.15213,1.51071e+09
-0.00537109,0.0125122,1.01807,0.15213,0.15213,0.30426,1.51071e+09
-0.00463867,0.0125732,1.01794,-0.15213,-0.30426,-0,1.51071e+09
-0.00463867,0.0125732,1.01794,-0.15213,-0.30426,-0,1.51071e+09
-0.00744629,0.00958252,1.01538,0.30426,0.45639,-0,1.51071e+09
-0.00769043,0.0101929,1.01953,0.15213,0.45639,0.15213,1.51071e+09
-0.00769043,0.0101929,1.01953,0.15213,0.45639,0.15213,1.51071e+09
-0.00823975,0.0111694,1.01617,0.30426,0.30426,0.30426,1.51071e+09
-0.0043335,0.0113525,1.021,0.15213,0.30426,0.15213,1.51071e+09
-0.0043335,0.0113525,1.021,0.15213,0.30426,0.15213,1.51071e+09
-0.0067749,0.0102539,1.01495,-0,0.15213,-0,1.51071e+09
-0.00964355,0.0088501,1.01733,0.15213,0.15213,-0,1.51071e+09
-0.00964355,0.0088501,1.01733,0.15213,0.15213,-0,1.51071e+09
-0.0122681,0.010376,1.02032,-0,-0.15213,0.15213,1.51071e+09
-0.00823975,0.0111084,1.01398,0.15213,0.45639,0.15213,1.51071e+09
-0.00823975,0.0111084,1.01398,0.15213,0.45639,0.15213,1.51071e+09
-0.00775146,0.0130615,1.02191,-0,-0,-0.15213,1.51071e+09
-0.00317383,0.0140991,1.01733,-0,-0.15213,-0,1.51071e+09
-0.00317383,0.0140991,1.01733,-0,-0.15213,-0,1.51071e+09
-0.00335693,0.0143433,1.02014,0.30426,0.45639,-0,1.51071e+09
-0.00732422,0.0105591,1.01825,0.15213,0.15213,0.15213,1.51071e+09
-0.00732422,0.0105591,1.01825,0.15213,0.15213,0.15213,1.51071e+09
