65365, 64667, 99903
65365, 64667, 42452
65365, 64667, 165766
65365, 64667, 94579
65365, 64667, 33234
65365, 64667, 83998
65365, 64667, 123350
65365, 64667, 166778
65365, 64667, 40517
65365, 64667, 67442
65365, 64667, 35868
65365, 64667, 128475
65365, 64667, 244115
65365, 64667, 183391
65365, 64667, 30027
65365, 64667, 115251
65365, 64667, 37796
65365, 64667, 198778
65365, 64667, 95351
65365, 64667, 47198
65367, 64668, 127271
65367, 64668, 24323
65367, 64668, 105378
65367, 64668, 26411
65367, 64668, 197725
65387, 64684, 85866
65387, 64684, 34006
65388, 64684, 154235
65388, 64684, 46571
65388, 64684, 31401
65388, 64684, 127646
65388, 64684, 296063
65388, 64684, 29023
65405, 64699, 94014
65405, 64699, 28271
65413, 64703, 120940
65413, 64703, 29984
65413, 64703, 128720
65413, 64703, 71837
65413, 64703, 190875
65425, 64715, 113933
65425, 64715, 42321
65425, 64715, 151764
65425, 64715, 29177
65425, 64715, 29631
65425, 64715, 207577
65425, 64715, 29854
65440, 64729, 85648
65445, 64733, 192549
65445, 64733, 27320
65445, 64733, 107158
65445, 64733, 51192
65445, 64733, 264189
65445, 64733, 45900
65457, 64748, 74944
65457, 64748, 33034
65457, 64748, 81730
65457, 64748, 271701
65457, 64748, 33371
65481, 64772, 142130
65481, 64772, 26852
65481, 64772, 99052
65481, 64772, 222653
65519, 64805, 108380
65519, 64805, 21550
65519, 64805, 63338
65519, 64805, 26677
65519, 64805, 182554
65519, 64805, 54948
29, 64849, 81290
29, 64849, 31818
29, 64849, 138316
29, 64849, 47464
29, 64849, 171984
29, 64849, 30193
78, 64899, 149756
78, 64899, 89855
78, 64899, 26862
78, 64899, 155842
78, 64899, 25762
129, 64946, 113093
129, 64946, 191283
129, 64946, 197374
129, 64946, 30959
129, 64946, 28478
177, 64992, 154555
177, 64992, 34927
177, 64992, 145075
177, 64992, 27607
177, 64992, 231859
177, 64992, 26963
177, 64992, 40080
226, 65042, 131661
226, 65042, 107754
226, 65042, 26826
226, 65042, 172827
282, 65096, 116229
282, 65096, 26934
282, 65096, 125335
282, 65096, 182645
282, 65096, 25854
351, 65161, 133151
351, 65161, 28402
351, 65161, 99275
351, 65161, 155999
351, 65161, 49227
428, 65236, 86585
428, 65236, 28150
428, 65236, 143957
428, 65236, 46119
428, 65236, 139833
428, 65236, 26519
506, 65314, 103100
506, 65314, 181608
506, 65314, 241429
506, 65314, 38009
591, 65392, 101487
591, 65392, 34275
591, 65392, 102411
591, 65392, 29460
591, 65392, 205241
680, 65474, 80593
680, 65474, 20705
712, 65506, 146963
712, 65506, 26209
712, 65506, 112034
712, 65506, 242078
712, 65506, 38281
815, 70, 101504
815, 70, 29002
850, 104, 80783
850, 104, 35248
850, 104, 99946
850, 104, 21426
850, 104, 291637
850, 104, 28313
962, 210, 74178
962, 210, 60982
999, 245, 102964
999, 245, 24939
999, 245, 30836
999, 245, 88267
999, 245, 28814
999, 245, 258729
999, 245, 28383
1130, 371, 154677
1130, 371, 124560
1130, 371, 44812
1130, 371, 296476
1261, 497, 106484
1309, 544, 137491
1309, 544, 23337
1309, 544, 157077
1309, 544, 208913
1450, 682, 76289
1450, 682, 51667
1496, 728, 96432
1496, 728, 31677
1496, 728, 110710
1496, 728, 247646
1496, 728, 25206
1639, 864, 108076
1639, 864, 28000
1639, 864, 129215
1639, 864, 29515
1639, 864, 155493
1639, 864, 36449
1781, 1003, 130469
1781, 1003, 36030
1781, 1003, 64785
1781, 1003, 32467
1781, 1003, 215810
1781, 1003, 22195
1924, 1140, 113218
1924, 1140, 96085
1924, 1140, 162390
1924, 1140, 45670
2064, 1276, 111250
2064, 1276, 40147
2064, 1276, 167231
2064, 1276, 218789
2064, 1276, 53500
2206, 1413, 155143
2206, 1413, 26399
2206, 1413, 104388
2206, 1413, 32709
2206, 1413, 153639
2206, 1413, 29573
2347, 1553, 144870
2347, 1553, 25019
2347, 1553, 25537
2347, 1553, 111854
2347, 1553, 196273
2347, 1553, 28656
2488, 1690, 98506
2488, 1690, 38361
2488, 1690, 104235
2488, 1690, 33755
2488, 1690, 196138
2488, 1690, 25419
2630, 1830, 90591
2630, 1830, 83776
2630, 1830, 28958
2630, 1830, 193046
2630, 1830, 33931
2774, 1968, 73027
2774, 1968, 27549
2774, 1968, 89490
2774, 1968, 243584
2774, 1968, 27342
2914, 2108, 95549
2914, 2108, 42082
2962, 2155, 90857
2962, 2155, 22986
2962, 2155, 99920
2962, 2155, 155953
3106, 2296, 114139
3106, 2296, 74780
3106, 2296, 45332
3106, 2296, 90458
3106, 2296, 28696
3106, 2296, 200524
3106, 2296, 25510
3249, 2436, 61176
3249, 2436, 23807
3249, 2436, 108454
3249, 2436, 51350
3249, 2436, 29496
3249, 2436, 213464
3392, 2576, 74904
3392, 2576, 25954
3440, 2624, 121258
3440, 2624, 26173
3440, 2624, 128860
3440, 2624, 31355
3440, 2624, 199608
3440, 2624, 27395
3607, 2783, 105640
3607, 2783, 23636
3607, 2783, 101171
3607, 2783, 25691
3607, 2783, 248882
3772, 2941, 82315
3772, 2941, 25588
3830, 2999, 129350
3830, 2999, 129781
3830, 2999, 26064
3830, 2999, 204376
4008, 3173, 136041
4008, 3173, 23855
4008, 3173, 21026
4008, 3173, 105040
4008, 3173, 350447
4177, 3353, 135013
4177, 3353, 25953
4232, 3414, 71607
4232, 3414, 21453
4232, 3414, 91263
4232, 3414, 27824
4232, 3414, 166104
4232, 3414, 26713
4389, 3602, 53892
4389, 3602, 27162
4439, 3663, 74358
4439, 3663, 33467
4439, 3663, 68214
4439, 3663, 137074
4439, 3663, 45784
4596, 3857, 102038
4596, 3857, 30191
4596, 3857, 85844
4596, 3857, 24392
4596, 3857, 162241
4596, 3857, 23202
4747, 4048, 56597
4747, 4048, 27036
4799, 4113, 134611
4799, 4113, 26142
4799, 4113, 125208
4799, 4113, 20551
4799, 4113, 207351
4799, 4113, 61476
4949, 4304, 86386
4949, 4304, 26370
4949, 4304, 83688
4949, 4304, 32896
4949, 4304, 253484
5101, 4490, 93288
5101, 4490, 42160
5101, 4490, 182617
5101, 4490, 172563
5257, 4686, 110050
5257, 4686, 28653
5257, 4686, 92567
5257, 4686, 198009
5257, 4686, 24145
5410, 4876, 121988
5410, 4876, 109470
5410, 4876, 206059
5410, 4876, 31879
5563, 5071, 79243
5563, 5071, 94888
5563, 5071, 215568
5563, 5071, 43621
5716, 5260, 71154
5716, 5260, 22448
5716, 5260, 85134
5716, 5260, 214053
5716, 5260, 26081
5873, 5448, 97721
5873, 5448, 151935
5873, 5448, 28050
5873, 5448, 151293
5873, 5448, 38091
6029, 5644, 139079
6029, 5644, 27195
6029, 5644, 137497
6029, 5644, 26694
6029, 5644, 158899
6029, 5644, 25809
6186, 5838, 125012
6186, 5838, 138018
6186, 5838, 195197
6186, 5838, 33865
6342, 6035, 119940
6342, 6035, 26508
6342, 6035, 107691
6342, 6035, 264617
6498, 6228, 58313
6498, 6228, 20121
6550, 6292, 98163
6550, 6292, 21487
6550, 6292, 141999
6550, 6292, 32415
6550, 6292, 159016
6550, 6292, 30565
6706, 6487, 143537
6706, 6487, 123744
6706, 6487, 23154
6706, 6487, 196978
6859, 6681, 76261
6859, 6681, 26716
6913, 6747, 119518
6913, 6747, 128519
6913, 6747, 220955
7069, 6942, 154409
7069, 6942, 31048
7069, 6942, 81175
7069, 6942, 41398
7069, 6942, 215114
7228, 7141, 75359
7228, 7141, 47785
7281, 7207, 129448
7281, 7207, 109251
7281, 7207, 28649
7281, 7207, 27841
7281, 7207, 229852
7436, 7400, 84089
7436, 7400, 29769
7489, 7468, 130371
7489, 7468, 111822
7489, 7468, 225105
7489, 7468, 27789
7644, 7664, 123776
7644, 7664, 27529
7644, 7664, 127434
7644, 7664, 27837
7644, 7664, 333142
7802, 7864, 78386
7802, 7864, 31500
7854, 7929, 171706
7854, 7929, 47885
7854, 7929, 21264
7854, 7929, 114744
7854, 7929, 202320
7854, 7929, 25495
8010, 8124, 93072
8010, 8124, 112979
8010, 8124, 23519
8010, 8124, 213273
8010, 8124, 53239
8169, 8323, 156490
8169, 8323, 28066
8169, 8323, 27075
8169, 8323, 108961
8169, 8323, 291622
8169, 8323, 62207
8327, 8522, 128420
8327, 8522, 89285
8327, 8522, 235059
8327, 8522, 34220
8488, 8723, 135431
8488, 8723, 91852
8488, 8723, 30692
8488, 8723, 180593
8488, 8723, 28099
8645, 8923, 114371
8645, 8923, 35607
8645, 8923, 24057
8645, 8923, 161653
8645, 8923, 173100
8645, 8923, 56080
8805, 9119, 89351
8805, 9119, 34455
8805, 9119, 33350
8805, 9119, 110503
8805, 9119, 25687
8805, 9119, 234786
8963, 9320, 133015
8963, 9320, 36795
8963, 9320, 87524
8963, 9320, 167920
8963, 9320, 38057
9123, 9520, 159756
9123, 9520, 30638
9123, 9520, 27490
9123, 9520, 100175
9123, 9520, 33313
9123, 9520, 199333
9283, 9721, 140149
9283, 9721, 142522
9283, 9721, 54701
9283, 9721, 32119
9283, 9721, 200027
9441, 9918, 72448
9441, 9918, 31133
9441, 9918, 27125
9493, 9984, 72258
9549, 10052, 115320
9549, 10052, 65239
9549, 10052, 139091
9549, 10052, 27427
9549, 10052, 204713
9710, 10253, 133108
9710, 10253, 28527
9710, 10253, 127848
9710, 10253, 30003
9710, 10253, 262889
9872, 10456, 114294
9925, 10522, 159815
9925, 10522, 31547
9925, 10522, 113247
9925, 10522, 37425
9925, 10522, 32301
9925, 10522, 250892
10085, 10727, 106007
10140, 10793, 116302
10140, 10793, 32874
10140, 10793, 109050
10140, 10793, 214592
10140, 10793, 32225
10299, 10995, 84302
10299, 10995, 29570
10299, 10995, 33914
10353, 11064, 107650
10353, 11064, 118344
10353, 11064, 47499
10353, 11064, 239384
10353, 11064, 24308
10513, 11268, 105180
10513, 11268, 48671
10564, 11334, 134351
10564, 11334, 49509
10564, 11334, 85959
10564, 11334, 165962
10727, 11537, 132985
10727, 11537, 135003
10727, 11537, 25850
10727, 11537, 415896
10889, 11738, 130723
10943, 11807, 107598
10943, 11807, 162005
10943, 11807, 361619
10943, 11807, 26318
10943, 11807, 26781
11106, 12008, 141685
11106, 12008, 29240
11106, 12008, 122000
11106, 12008, 213468
11106, 12008, 38112
11269, 12216, 97707
11269, 12216, 24904
11269, 12216, 140391
11269, 12216, 195780
11269, 12216, 42113
11432, 12421, 135456
11432, 12421, 20438
11432, 12421, 141702
11432, 12421, 168568
11432, 12421, 40304
11592, 12625, 94264
11592, 12625, 106849
11592, 12625, 196414
11592, 12625, 22157
11753, 12828, 108240
11753, 12828, 140182
11753, 12828, 190153
11753, 12828, 31671
11918, 13036, 103647
11918, 13036, 125604
11918, 13036, 33574
11918, 13036, 152305
11918, 13036, 26884
12079, 13240, 115852
12079, 13240, 33793
12079, 13240, 162752
12079, 13240, 231233
12079, 13240, 28020
12244, 13445, 108989
12244, 13445, 64973
12244, 13445, 82462
12244, 13445, 240826
12244, 13445, 31461
12406, 13652, 139564
12406, 13652, 126170
12406, 13652, 183698
12406, 13652, 24341
12562, 13868, 101190
12562, 13868, 34820
12562, 13868, 127229
12562, 13868, 26887
12562, 13868, 178470
12709, 14089, 122000
12709, 14089, 29796
12709, 14089, 34384
12709, 14089, 102270
12709, 14089, 195645
12709, 14089, 24866
12847, 14318, 121308
12847, 14318, 147492
12847, 14318, 52119
12847, 14318, 231817
12847, 14318, 48794
12985, 14550, 107824
12985, 14550, 26752
12985, 14550, 79440
12985, 14550, 327975
13123, 14775, 76248
13123, 14775, 38462
13169, 14853, 95148
13169, 14853, 24773
13169, 14853, 28371
13169, 14853, 92600
13169, 14853, 221430
13309, 15082, 91837
13309, 15082, 49010
13309, 15082, 34593
13355, 15158, 93160
13355, 15158, 24559
13355, 15158, 27417
13355, 15158, 78069
13355, 15158, 169147
13496, 15389, 143695
13496, 15389, 34492
13496, 15389, 97103
13496, 15389, 218198
13496, 15389, 35873
13637, 15616, 114317
13637, 15616, 26393
13637, 15616, 107339
13637, 15616, 22814
13637, 15616, 173146
13637, 15616, 20292
13779, 15850, 113242
13779, 15850, 121136
13779, 15850, 190340
13779, 15850, 25981
13921, 16080, 101643
13921, 16080, 46522
13921, 16080, 45772
13968, 16157, 130999
13968, 16157, 60312
13968, 16157, 97629
13968, 16157, 27547
13968, 16157, 254596
14109, 16388, 75955
14109, 16388, 40133
14109, 16388, 157138
14109, 16388, 214844
14109, 16388, 25215
14109, 16388, 35699
14249, 16617, 126699
14249, 16617, 33807
14249, 16617, 98771
14249, 16617, 193764
14385, 16860, 181431
14385, 16860, 31715
14385, 16860, 88614
14385, 16860, 29029
14385, 16860, 197790
14385, 16860, 56921
14511, 17108, 93134
14511, 17108, 139060
14511, 17108, 28871
14511, 17108, 169756
14511, 17108, 29313
14511, 17108, 27383
14629, 17363, 129150
14629, 17363, 28265
14629, 17363, 83212
14629, 17363, 186955
14629, 17363, 25505
14746, 17621, 123647
14746, 17621, 32594
14746, 17621, 76192
14746, 17621, 233622
14746, 17621, 56534
14866, 17881, 80783
14866, 17881, 20256
14866, 17881, 113120
14866, 17881, 20697
14866, 17881, 222935
14986, 18139, 148240
14986, 18139, 31154
14986, 18139, 143882
14986, 18139, 191594
14986, 18139, 33966
15104, 18395, 146068
15104, 18395, 56090
15104, 18395, 104071
15104, 18395, 139977
15104, 18395, 25413
15222, 18657, 110794
15222, 18657, 30249
15222, 18657, 28022
15222, 18657, 76569
15222, 18657, 34053
15222, 18657, 151123
15342, 18914, 149422
15342, 18914, 28710
15342, 18914, 124085
15342, 18914, 31124
15342, 18914, 199882
15342, 18914, 46728
15460, 19175, 96815
15460, 19175, 28243
15460, 19175, 125864
15460, 19175, 30635
15460, 19175, 205912
15577, 19436, 100818
15577, 19436, 23573
15577, 19436, 141814
15577, 19436, 30053
15577, 19436, 209339
15577, 19436, 60318
15696, 19700, 125739
15736, 19786, 139288
15736, 19786, 52472
15736, 19786, 106600
15736, 19786, 196549
15736, 19786, 28953
15854, 20046, 127449
15854, 20046, 29760
15854, 20046, 125847
15854, 20046, 175487
15975, 20309, 88133
15975, 20309, 54300
15975, 20309, 93201
15975, 20309, 239608
16093, 20569, 94009
16093, 20569, 33115
16133, 20654, 106754
16133, 20654, 34131
16133, 20654, 33073
16133, 20654, 81115
16133, 20654, 28431
16133, 20654, 203854
16133, 20654, 34630
16269, 20894, 113412
16269, 20894, 20333
16313, 20976, 63767
16313, 20976, 36068
16313, 20976, 130076
16313, 20976, 27665
16313, 20976, 107669
16313, 20976, 254338
16457, 21217, 39384
16457, 21217, 59407
16457, 21217, 35759
16504, 21296, 83221
16504, 21296, 49410
16504, 21296, 155612
16504, 21296, 31681
16504, 21296, 198242
16504, 21296, 44601
16646, 21536, 102508
16646, 21536, 53010
16646, 21536, 88383
16646, 21536, 30229
16646, 21536, 184749
16646, 21536, 25454
16789, 21770, 74260
16789, 21770, 29021
16837, 21851, 92406
16837, 21851, 95620
16837, 21851, 193605
16837, 21851, 32672
16980, 22090, 144624
16980, 22090, 131420
16980, 22090, 29592
16980, 22090, 190008
17121, 22327, 117595
17121, 22327, 42682
17121, 22327, 35433
17121, 22327, 114883
17121, 22327, 173685
17121, 22327, 60980
17263, 22567, 183490
17263, 22567, 20602
17263, 22567, 114927
17263, 22567, 201832
17263, 22567, 27040
17263, 22567, 28817
17407, 22805, 131438
17407, 22805, 48383
17407, 22805, 102674
17407, 22805, 190364
17407, 22805, 29333
17551, 23045, 130179
17551, 23045, 28946
17551, 23045, 26861
17551, 23045, 88266
17551, 23045, 245865
17693, 23287, 139818
17693, 23287, 34786
17693, 23287, 35272
17693, 23287, 103186
17693, 23287, 145154
17693, 23287, 25750
17836, 23523, 115667
17836, 23523, 34588
17836, 23523, 104664
17836, 23523, 183048
17836, 23523, 25223
17979, 23763, 89253
17979, 23763, 34689
17979, 23763, 100286
17979, 23763, 229309
17979, 23763, 27473
17979, 23763, 35189
18121, 24004, 115906
18121, 24004, 126250
18121, 24004, 214505
18121, 24004, 22200
18264, 24244, 126283
18264, 24244, 27785
18264, 24244, 117476
18264, 24244, 27994
18264, 24244, 247602
18264, 24244, 36446
18406, 24484, 92001
18406, 24484, 27902
18454, 24564, 129162
18454, 24564, 21445
18454, 24564, 103182
18454, 24564, 229812
18454, 24564, 27696
18454, 24564, 29214
18594, 24804, 60317
18594, 24804, 26635
18594, 24804, 116525
18594, 24804, 247472
18594, 24804, 34559
18594, 24804, 29199
18738, 25042, 108978
18738, 25042, 43198
18738, 25042, 106438
18738, 25042, 266742
18881, 25284, 84135
18881, 25284, 33482
18881, 25284, 23072
18930, 25365, 124974
18930, 25365, 20172
18930, 25365, 132393
18930, 25365, 21391
18930, 25365, 174736
18930, 25365, 60406
19075, 25605, 150553
19075, 25605, 32369
19075, 25605, 127569
19075, 25605, 45615
19075, 25605, 353197
19075, 25605, 26136
19218, 25848, 96125
19266, 25928, 93422
19266, 25928, 27676
19266, 25928, 157991
19266, 25928, 22204
19266, 25928, 202522
19266, 25928, 48605
19409, 26166, 125542
19409, 26166, 27469
19409, 26166, 99532
19409, 26166, 47734
19409, 26166, 209853
19554, 26409, 88783
19601, 26488, 105914
19601, 26488, 25922
19601, 26488, 25460
19601, 26488, 120730
19601, 26488, 185059
19601, 26488, 27307
19745, 26732, 110371
19745, 26732, 40966
19745, 26732, 109528
19745, 26732, 25924
19745, 26732, 178892
19887, 26969, 97429
19887, 26969, 121716
19887, 26969, 26905
19887, 26969, 214690
20032, 27212, 120172
20032, 27212, 34821
20032, 27212, 35063
20032, 27212, 90110
20032, 27212, 20924
20032, 27212, 227237
20032, 27212, 28258
20175, 27454, 80834
20175, 27454, 36704
20175, 27454, 103006
20175, 27454, 226766
20318, 27695, 119498
20318, 27695, 33595
20318, 27695, 85648
20318, 27695, 34340
20318, 27695, 144657
20318, 27695, 30985
20462, 27937, 143222
20462, 27937, 37406
20462, 27937, 151493
20462, 27937, 217404
20603, 28180, 95184
20603, 28180, 40342
20603, 28180, 76904
20603, 28180, 193770
20603, 28180, 25631
20748, 28422, 194604
20748, 28422, 25152
20748, 28422, 92712
20748, 28422, 23106
20748, 28422, 185974
20748, 28422, 30768
20888, 28659, 102598
20888, 28659, 27272
20888, 28659, 75654
20888, 28659, 26870
20888, 28659, 199723
20888, 28659, 23589
21031, 28902, 81486
21031, 28902, 171194
21031, 28902, 40232
21031, 28902, 237807
21175, 29144, 152978
21223, 29224, 140620
21223, 29224, 34158
21223, 29224, 24488
21223, 29224, 56994
21223, 29224, 204714
21223, 29224, 32957
21367, 29463, 108859
21367, 29463, 46309
21367, 29463, 32626
21367, 29463, 96362
21367, 29463, 31671
21367, 29463, 255310
21367, 29463, 46395
21509, 29709, 111607
21509, 29709, 24644
21509, 29709, 123700
21509, 29709, 29277
21509, 29709, 299575
21650, 29949, 137698
21698, 30031, 126126
21698, 30031, 29355
21698, 30031, 121074
21698, 30031, 27106
21698, 30031, 216672
21698, 30031, 30280
21841, 30274, 117463
21841, 30274, 84607
21841, 30274, 27313
21841, 30274, 269752
21841, 30274, 41011
21985, 30518, 82561
21985, 30518, 28049
22032, 30599, 148812
22032, 30599, 28457
22032, 30599, 122744
22032, 30599, 49081
22032, 30599, 338750
22032, 30599, 22486
22177, 30844, 84656
22177, 30844, 28321
22177, 30844, 27742
22177, 30844, 85346
22177, 30844, 21979
22177, 30844, 172936
22321, 31089, 99266
22321, 31089, 27222
22369, 31169, 115196
22369, 31169, 30103
22369, 31169, 151954
22369, 31169, 217718
22369, 31169, 20915
22512, 31416, 71058
22560, 31499, 119511
22560, 31499, 118281
22560, 31499, 299773
22560, 31499, 41114
22705, 31742, 95206
22705, 31742, 26368
22705, 31742, 93741
22705, 31742, 29523
22705, 31742, 302536
22705, 31742, 28207
22851, 31990, 56154
22899, 32070, 142866
22899, 32070, 33400
22899, 32070, 81773
22899, 32070, 254850
22899, 32070, 20406
23044, 32316, 119859
23044, 32316, 60657
23044, 32316, 96546
23044, 32316, 36998
23044, 32316, 191700
23185, 32561, 113346
23185, 32561, 20185
23185, 32561, 94457
23185, 32561, 28112
23185, 32561, 252039
23331, 32806, 103483
23331, 32806, 128946
23331, 32806, 169994
23331, 32806, 26491
23331, 32806, 28708
23474, 33052, 113384
23474, 33052, 33922
23474, 33052, 99616
23474, 33052, 35120
23474, 33052, 198804
23474, 33052, 29744
23474, 33052, 24451
23617, 33298, 101506
23617, 33298, 23401
23617, 33298, 109365
23617, 33298, 218358
23617, 33298, 59924
23762, 33543, 121547
23762, 33543, 117594
23762, 33543, 212669
23762, 33543, 28199
23907, 33784, 105118
23907, 33784, 28115
23907, 33784, 132624
23907, 33784, 164977
23907, 33784, 42175
24051, 34032, 135057
24051, 34032, 25781
24051, 34032, 22532
24051, 34032, 141331
24051, 34032, 27286
24051, 34032, 182712
24051, 34032, 25368
24051, 34032, 27035
24199, 34281, 116419
24199, 34281, 212593
24199, 34281, 259563
24199, 34281, 27047
24342, 34525, 152763
24342, 34525, 20324
24342, 34525, 85627
24342, 34525, 238137
24488, 34771, 121980
24488, 34771, 44869
24488, 34771, 23156
24535, 34852, 130713
24535, 34852, 27929
24535, 34852, 175511
24535, 34852, 191416
24535, 34852, 46232
24678, 35100, 124256
24678, 35100, 109807
24678, 35100, 204542
24823, 35345, 92108
24823, 35345, 28646
24823, 35345, 76846
24823, 35345, 31458
24823, 35345, 30932
24823, 35345, 180174
24823, 35345, 32224
24969, 35592, 82899
25017, 35672, 121306
25017, 35672, 28148
25017, 35672, 47122
25017, 35672, 92238
25017, 35672, 21866
25017, 35672, 216622
25163, 35920, 136345
25163, 35920, 24787
25213, 36004, 70074
25213, 36004, 22270
25213, 36004, 145613
25213, 36004, 29038
25213, 36004, 283883
25213, 36004, 33316
25358, 36248, 98913
25407, 36328, 115996
25407, 36328, 25191
25407, 36328, 120732
25407, 36328, 236705
25407, 36328, 31440
25553, 36578, 71098
25553, 36578, 21460
25553, 36578, 161490
25553, 36578, 37597
25553, 36578, 261302
25695, 36824, 51890
25695, 36824, 23061
25744, 36908, 127368
25744, 36908, 32428
25744, 36908, 29474
25744, 36908, 106537
25744, 36908, 201885
25744, 36908, 28089
25888, 37155, 134579
25888, 37155, 37420
25888, 37155, 112132
25888, 37155, 229463
26032, 37400, 156197
26032, 37400, 27386
26032, 37400, 123945
26032, 37400, 235323
26032, 37400, 30007
26177, 37647, 129778
26177, 37647, 20372
26177, 37647, 74447
26177, 37647, 256370
26177, 37647, 23659
26177, 37647, 29363
26324, 37896, 119120
26324, 37896, 26904
26324, 37896, 119344
26324, 37896, 44974
26324, 37896, 204696
26324, 37896, 28838
26469, 38141, 79308
26469, 38141, 170377
26469, 38141, 252886
26469, 38141, 45465
26617, 38388, 101975
26617, 38388, 100847
26617, 38388, 79865
26617, 38388, 207777
26617, 38388, 29270
26764, 38638, 129789
26764, 38638, 138595
26764, 38638, 173686
26764, 38638, 23786
26906, 38884, 91315
26906, 38884, 29272
26906, 38884, 152258
26906, 38884, 225672
26906, 38884, 44089
27052, 39132, 75956
27052, 39132, 130783
27052, 39132, 172465
27052, 39132, 26146
27197, 39378, 85167
27197, 39378, 25661
27197, 39378, 84905
27197, 39378, 27357
27197, 39378, 25241
27197, 39378, 189315
27197, 39378, 120754
27197, 39378, 26934
27197, 39378, 155123
27197, 39378, 26724
27442, 39791, 141785
27442, 39791, 29042
27442, 39791, 94257
27442, 39791, 206968
27442, 39791, 34884
27589, 40041, 102498
27589, 40041, 28362
27589, 40041, 112610
27589, 40041, 209991
27589, 40041, 26947
27732, 40286, 155419
27732, 40286, 20707
27732, 40286, 137608
27732, 40286, 268427
27878, 40536, 106575
27878, 40536, 21235
27926, 40618, 133080
27926, 40618, 127085
27926, 40618, 214476
27926, 40618, 39782
28071, 40866, 93698
28120, 40948, 156619
28120, 40948, 31009
28120, 40948, 116630
28120, 40948, 220608
28265, 41194, 128369
28265, 41194, 34501
28313, 41277, 133982
28313, 41277, 27365
28313, 41277, 109439
28313, 41277, 29503
28313, 41277, 224362
28313, 41277, 47809
28459, 41528, 131298
28459, 41528, 24032
28459, 41528, 101858
