accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,x,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.869,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.886,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.906,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.926,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.946,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.966,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,559.986,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.007,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.027,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.047,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.067,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.087,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.107,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.126,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.147,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.174,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.191,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.206,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.226,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.246,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.266,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.286,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.306,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.326,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.346,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.366,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.387,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.406,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.426,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.446,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.466,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.486,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.527,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.53,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.546,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.03125,560.566,0
