61800,52245,1521300367,385786984
61800,52245,1521300367,409784453
61800,52245,1521300367,433790468
61800,52245,1521300367,457787426
61800,52245,1521300367,481789763
61800,52245,1521300367,505677851
61800,52245,1521300367,529675883
61800,52245,1521300367,553677120
61800,52245,1521300367,577678246
61800,52245,1521300367,601679484
61800,52245,1521300367,625676251
61800,52245,1521300367,653725005
61800,52245,1521300367,677707621
61800,52245,1521300367,701709369
61800,52245,1521300367,725709065
61800,52245,1521300367,749718098
61800,52245,1521300367,773709825
61800,52245,1521300367,797712148
61800,52245,1521300367,821739431
61800,52245,1521300367,845740745
61800,52245,1521300367,869726734
61800,52245,1521300367,893712505
61800,52245,1521300367,917721970
61800,52245,1521300367,941702970
61800,52245,1521300367,965710158
61800,52245,1521300367,989710694
61800,52245,1521300368,13740943
61800,52245,1521300368,37707309
61800,52245,1521300368,61759660
61800,52245,1521300368,85744738
61800,52245,1521300368,109723732
61800,52245,1521300368,133708525
61800,52245,1521300368,157716096
61800,52245,1521300368,181708461
61800,52245,1521300368,205735816
61800,52245,1521300368,229709751
61800,52245,1521300368,253712543
61800,52245,1521300368,281722456
61800,52245,1521300368,309700976
61800,52245,1521300368,333708634
61800,52245,1521300368,361706733
61800,52245,1521300368,385732371
61800,52245,1521300368,409719264
61800,52245,1521300368,433772571
61800,52245,1521300368,461727217
61800,52245,1521300368,485745690
61800,52245,1521300368,509723219
61800,52245,1521300368,533713481
61800,52245,1521300368,561721237
61800,52245,1521300368,585711119
61800,52245,1521300368,609711901
61800,52245,1521300368,633708385
61800,52245,1521300368,657718149
61800,52245,1521300368,681737527
61800,52245,1521300368,705713910
61800,52245,1521300368,729707391
61800,52245,1521300368,753727269
61800,52245,1521300368,777724831
61800,52245,1521300368,801714268
61800,52245,1521300368,825754729
61800,52245,1521300368,849745484
61800,52245,1521300368,873711605
61800,52245,1521300368,897773280
61800,52245,1521300368,921721698
61800,52245,1521300368,945707186
61800,52245,1521300368,969726111
61800,52245,1521300368,994407774
61800,52245,1521300369,17729992
61800,52245,1521300369,46449630
61800,52245,1521300369,73716354
61800,52245,1521300369,97739914
61800,52245,1521300369,121704618
61800,52245,1521300369,145703650
61800,52245,1521300369,169726546
61800,52245,1521300369,193715827
61800,52245,1521300369,217779755
61800,52245,1521300369,241706226
61800,52245,1521300369,265716321
61800,52245,1521300369,289732530
61800,52245,1521300369,317682873
61800,52245,1521300369,341677872
61800,52245,1521300369,361712459
61800,52245,1521300369,385680677
61800,52245,1521300369,409731765
61800,52245,1521300369,433714273
61800,52245,1521300369,457729480
61800,52245,1521300369,481717587
61800,52245,1521300369,505714758
61800,52245,1521300369,533702177
61800,52245,1521300369,561776886
61793,52252,1521300369,585682721
61793,52252,1521300369,609738418
61793,52252,1521300369,633692746
61779,52267,1521300369,657718650
61779,52267,1521300369,681730846
61759,52286,1521300369,705710638
61759,52286,1521300369,733689879
61734,52310,1521300369,757683339
61734,52310,1521300369,777718684
61734,52310,1521300369,801738241
61707,52341,1521300369,825715048
61699,52350,1521300369,849720934
61699,52350,1521300369,873708773
61699,52350,1521300369,893719896
61688,52395,1521300369,917680710
61684,52411,1521300369,941680011
61684,52411,1521300369,965710046
61676,52464,1521300369,989716538
61676,52464,1521300370,13712316
61676,52464,1521300370,33772053
61677,52539,1521300370,57723420
61677,52539,1521300370,81718193
61679,52623,1521300370,105737659
61680,52653,1521300370,129709582
61680,52653,1521300370,153739726
61706,52760,1521300370,177694846
61706,52760,1521300370,201683284
61706,52760,1521300370,225711963
61729,52867,1521300370,249706955
61741,52907,1521300370,273697395
61741,52907,1521300370,297700989
61796,53043,1521300370,321694652
61796,53043,1521300370,345694548
61796,53043,1521300370,369709368
61847,53183,1521300370,393709368
61869,53233,1521300370,417711351
61869,53233,1521300370,441718807
61946,53403,1521300370,465715214
61972,53457,1521300370,489711966
61972,53457,1521300370,513737981
62058,53627,1521300370,537701467
62058,53627,1521300370,561716780
62058,53627,1521300370,589778715
62150,53806,1521300370,613741150
62179,53866,1521300370,641725163
62179,53866,1521300370,665718886
62270,54050,1521300370,689748965
62300,54113,1521300370,713737423
62300,54113,1521300370,737704000
62391,54297,1521300370,761711890
62391,54297,1521300370,789781450
62483,54479,1521300370,817714125
62513,54543,1521300370,845722922
62513,54543,1521300370,869742316
62513,54543,1521300370,893712377
62619,54706,1521300370,917712753
62619,54706,1521300370,941710385
62728,54877,1521300370,965726123
62728,54877,1521300370,989716104
62728,54877,1521300371,13696082
62846,55032,1521300371,37701886
62846,55032,1521300371,61727644
62963,55196,1521300371,85698315
62963,55196,1521300371,109714283
62963,55196,1521300371,133707315
63082,55357,1521300371,157792409
63082,55357,1521300371,181710383
63199,55522,1521300371,205715201
63199,55522,1521300371,229702920
63199,55522,1521300371,253739329
63318,55686,1521300371,277681273
63318,55686,1521300371,297711032
63433,55849,1521300371,321710674
63433,55849,1521300371,345701113
63433,55849,1521300371,369711718
63561,56008,1521300371,393768413
63561,56008,1521300371,421714916
63695,56161,1521300371,445698054
63695,56161,1521300371,469711178
63695,56161,1521300371,493742587
63837,56303,1521300371,517696717
63837,56303,1521300371,541723560
63979,56445,1521300371,569747474
63979,56445,1521300371,593732240
64124,56593,1521300371,617726331
64124,56593,1521300371,641718265
64124,56593,1521300371,669713149
64267,56735,1521300371,693709529
64315,56785,1521300371,721710579
64315,56785,1521300371,745690457
64460,56932,1521300371,769728034
64507,56980,1521300371,793715751
64507,56980,1521300371,821698033
64652,57128,1521300371,845687517
64652,57128,1521300371,869724564
64652,57128,1521300371,893724217
64798,57274,1521300371,917919237
64798,57274,1521300371,945702338
64945,57423,1521300371,973695910
64995,57474,1521300371,997712366
64995,57474,1521300372,25720488
65187,57663,1521300372,57718501
65187,57663,1521300372,85696816
65187,57663,1521300372,105725942
65335,57811,1521300372,133709124
65335,57811,1521300372,157714018
65483,57959,1521300372,181727857
65483,57959,1521300372,205710900
94,58106,1521300372,233777159
143,58155,1521300372,261704100
143,58155,1521300372,285709881
143,58155,1521300372,309734498
340,58355,1521300372,333711107
340,58355,1521300372,361687906
340,58355,1521300372,385725368
483,58501,1521300372,409678804
483,58501,1521300372,429694572
631,58651,1521300372,453683146
679,58703,1521300372,473707735
679,58703,1521300372,501691880
679,58703,1521300372,525699824
832,58857,1521300372,549732976
832,58857,1521300372,573703739
978,59009,1521300372,597722864
978,59009,1521300372,621708711
978,59009,1521300372,645676013
1129,59161,1521300372,669704425
1129,59161,1521300372,693715861
1276,59313,1521300372,717677975
1276,59313,1521300372,741713489
1276,59313,1521300372,765714531
1424,59465,1521300372,785725173
1424,59465,1521300372,817689174
1572,59616,1521300372,841730579
1572,59616,1521300372,865691872
1722,59770,1521300372,893716268
1722,59770,1521300372,913731255
1722,59770,1521300372,937711679
1872,59922,1521300372,961789768
1872,59922,1521300372,989716138
2012,60037,1521300373,13738239
2012,60037,1521300373,37705678
2012,60037,1521300373,61724570
2159,60153,1521300373,89700406
2159,60153,1521300373,113716083
2316,60296,1521300373,137723672
2316,60296,1521300373,161723847
2316,60296,1521300373,185720671
2466,60444,1521300373,209721967
2466,60444,1521300373,233718041
2610,60595,1521300373,257737940
2610,60595,1521300373,281743896
2610,60595,1521300373,305708473
2759,60739,1521300373,329710086
2859,60844,1521300373,353696535
2859,60844,1521300373,381692493
2859,60844,1521300373,405703367
3018,61003,1521300373,429713249
3018,61003,1521300373,457766073
3165,61155,1521300373,481720547
3214,61199,1521300373,505709960
3214,61199,1521300373,529755219
3344,61330,1521300373,553698340
