x,y,z
-1007.34,-1006.89,153.26,,,,
-1128.2,-878.16,293.64,,,,
Objects
100
,,Global Angle PHIL_ROBOT_01:PHIL_ROBOT_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1192,0,-0.135692,-3.16004,0.0326377,1058.92,735.762,100.585
1193,0,-0.135504,-3.16022,0.0262001,1058.25,738.392,100.629
1194,0,-0.132549,-3.16008,0.0310619,1057.4,741.037,100.678
1195,0,-0.12817,-3.16042,0.029776,1056.69,743.816,100.574
1196,0,-0.128056,-3.15892,0.0309639,1055.97,746.67,100.559
1197,0,-0.125283,-3.15978,0.0314832,1055.15,749.584,100.567
1198,0,-0.123754,-3.16096,0.0284526,1054.47,752.512,100.681
1199,0,-0.120146,-3.15,0.0382583,1053.73,755.536,100.93
1200,0,-0.123181,-3.15672,0.0262867,1052.91,758.592,100.723
1201,0,-0.118813,-3.15746,0.0285141,1052.26,761.613,100.599
1202,0,-0.116926,-3.15651,0.0271335,1051.48,764.731,100.686
1203,0,-0.110875,-3.15839,0.0314518,1050.77,767.866,100.564
1204,0,-0.1115,-3.15806,0.030701,1050.19,771.047,100.603
1205,0,-0.112454,-3.15955,0.0285835,1049.44,774.339,100.803
1206,0,-0.109851,-3.16092,0.0355042,1048.93,777.583,100.698
1207,0,-0.108138,-3.15975,0.0266778,1048.3,780.948,100.741
1208,0,-0.107863,-3.15889,0.0308533,1047.68,784.379,100.735
1209,0,-0.105798,-3.1589,0.0293001,1047.06,787.894,100.732
1210,0,-0.101481,-3.16158,0.0310114,1046.39,791.35,100.772
1211,0,-0.102922,-3.15808,0.0317362,1045.94,794.946,100.802
1212,0,-0.10064,-3.15966,0.0288627,1045.38,798.54,100.791
1213,0,-0.0990503,-3.16013,0.0293575,1044.87,802.188,100.79
1214,0,-0.100023,-3.15723,0.0282975,1044.51,806.054,100.823
1215,0,-0.0969712,-3.15878,0.0286463,1044.06,809.792,100.691
1216,0,-0.0952552,-3.16017,0.0211897,1043.69,813.865,100.679
1217,0,-0.0954975,-3.16045,0.0282096,1043.38,817.758,100.506
1218,0,-0.0978479,-3.15765,0.0284812,1043.16,821.854,100.616
1219,0,-0.0962972,-3.15998,0.0299103,1043.03,826.067,100.626
1220,0,-0.0933117,-3.15923,0.0265018,1042.85,830.342,100.538
1221,0,-0.097218,-3.15492,0.0245634,1042.75,834.55,100.336
1222,0,-0.0964006,-3.15756,0.034725,1042.64,839.011,100.447
1223,0,-0.0934979,-3.16099,0.031534,1042.59,843.368,100.578
1224,0,-0.0947447,-3.16051,0.0302091,1042.45,847.855,100.586
1225,0,-0.0952603,-3.1623,0.0308769,1042.38,852.384,100.555
1226,0,-0.0992273,-3.15354,0.0278047,1042.07,856.799,100.37
1227,0,-0.0975851,-3.15068,0.0259102,1041.97,861.577,100.313
1228,0,-0.0964687,-3.15592,0.0226378,1041.79,866.307,100.241
1229,0,-0.0954025,-3.15631,0.0230592,1041.86,870.995,100.512
1230,0,-0.0943137,-3.15222,0.0282704,1041.63,875.79,100.306
1231,0,-0.0952726,-3.15468,0.0265137,1041.52,880.547,100.629
1232,0,-0.0933127,-3.15186,0.0288363,1041.41,885.483,100.557
1233,0,-0.095529,-3.15461,0.029038,1041.46,890.267,100.582
1234,0,-0.0953009,-3.15441,0.0346175,1041.29,895.265,100.441
1235,0,-0.0953106,-3.15297,0.0262319,1041.17,900.242,100.519
1236,0,-0.0925082,-3.15654,0.0296308,1040.96,905.357,100.391
1237,0,-0.0972183,-3.15594,0.0266054,1040.84,910.413,100.251
1238,0,-0.0965085,-3.15681,0.0255055,1040.65,915.642,100.21
1239,0,-0.0950521,-3.15386,0.0243088,1040.5,920.781,100.232
1240,0,-0.0953879,-3.1544,0.0269056,1040.39,926.032,100.186
1241,0,-0.0949355,-3.15672,0.0286386,1040.22,931.467,100.179
1242,0,-0.0940319,-3.15627,0.0228941,1040.09,936.865,100.334
1243,0,-0.0947722,-3.15455,0.0269065,1039.84,942.268,100.249
1244,0,-0.0926514,-3.15566,0.0264896,1039.81,947.663,100.213
1245,0,-0.0897741,-3.15484,0.0279878,1039.64,953.16,100.254
1246,0,-0.0918252,-3.15187,0.0223483,1039.44,958.679,100.359
1247,0,-0.090426,-3.15621,0.0322483,1039.33,964.148,100.326
1248,0,-0.0886461,-3.15443,0.0293409,1039.12,969.768,100.298
1249,0,-0.0896925,-3.15441,0.0283773,1038.97,975.425,100.429
1250,0,-0.0898298,-3.15815,0.0319501,1038.82,981.205,100.457
1251,0,-0.0874973,-3.15761,0.0276709,1038.7,986.949,100.318
1252,0,-0.0894877,-3.15718,0.0311154,1038.56,992.606,100.264
1253,0,-0.0890252,-3.15811,0.0346526,1038.27,998.288,100.177
1254,0,-0.0887619,-3.15911,0.0304027,1038.19,1004.01,100.408
1255,0,-0.0877446,-3.15828,0.0337509,1038,1009.88,100.582
1256,0,-0.0875152,-3.15875,0.0366736,1037.81,1015.79,100.665
1257,0,-0.086553,-3.15836,0.0342454,1037.74,1021.58,100.598
1258,0,-0.0892601,-3.15751,0.0348163,1037.63,1027.49,100.749
1259,0,-0.0887249,-3.15758,0.0307485,1037.43,1033.35,100.836
1260,0,-0.0859306,-3.15968,0.0337428,1037.21,1039.15,100.855
1261,0,-0.0873315,-3.15999,0.035422,1037.06,1045.1,100.975
1262,0,-0.0880726,-3.16129,0.0367034,1036.95,1051.07,101.009
1263,0,-0.0882886,-3.16037,0.036066,1036.66,1056.93,101.001
1264,0,-0.0867912,-3.15895,0.0322469,1036.42,1062.81,101.097
1265,0,-0.0851835,-3.16371,0.0316575,1036.3,1068.75,101.05
1266,0,-0.0864492,-3.15641,0.0362982,1035.98,1074.61,100.761
1267,0,-0.0872049,-3.16213,0.0388839,1035.87,1080.55,100.945
1268,0,-0.0843831,-3.16137,0.0331439,1035.69,1086.51,101.09
1269,0,-0.0861059,-3.15962,0.0388149,1035.46,1092.4,101.087
1270,0,-0.0862299,-3.1652,0.0370861,1035.25,1098.28,101.205
1271,0,-0.0830009,-3.16353,0.0344363,1035.08,1104.2,101.23
1272,0,-0.0824597,-3.15984,0.0392133,1034.8,1110.04,101.234
1273,0,-0.0817758,-3.16167,0.0360532,1034.56,1115.87,101.414
1274,0,-0.0824082,-3.16286,0.0348714,1034.57,1121.73,101.386
1275,0,-0.0840239,-3.16246,0.0404897,1034.33,1127.65,101.457
1276,0,-0.0827413,-3.16436,0.0407246,1034.06,1133.39,101.574
1277,0,-0.0839049,-3.16501,0.036666,1033.93,1139.18,101.376
1278,0,-0.0825218,-3.16446,0.0378932,1033.85,1145.04,101.474
1279,0,-0.0829238,-3.15818,0.0406413,1033.69,1150.81,101.327
1280,0,-0.0841132,-3.16356,0.0414976,1033.5,1156.51,101.395
1281,0,-0.0821253,-3.16331,0.0397319,1033.18,1162.16,101.376
1282,0,-0.0856333,-3.16672,0.0330241,1033.12,1167.97,101.414
1283,0,-0.0839435,-3.16472,0.0387621,1033.05,1173.73,101.511
1284,0,-0.0813483,-3.16004,0.0424441,1032.67,1179.37,101.489
1285,0,-0.0827092,-3.16419,0.0366267,1032.52,1185.05,101.688
1286,0,-0.0846598,-3.16484,0.0341415,1032.3,1190.69,101.674
1287,0,-0.0839197,-3.16555,0.0388269,1032.13,1196.47,101.699
1288,0,-0.0844196,-3.16133,0.0391238,1031.96,1202.11,101.454
1289,0,-0.0830118,-3.16273,0.0328636,1031.75,1207.78,101.484
1290,0,-0.0806743,-3.15955,0.0353308,1031.64,1213.57,101.546
1291,0,-0.0828401,-3.16114,0.0388632,1031.56,1219.27,101.264
1292,0,-0.083785,-3.15737,0.0379191,1031.26,1224.98,101.186
1293,0,-0.0817478,-3.15927,0.0353321,1031.01,1230.67,101.216
1294,0,-0.0870334,-3.16084,0.0375236,1030.73,1236.35,101.127
1295,0,-0.0839931,-3.15973,0.0370366,1030.65,1242.12,101.028
1296,0,-0.0824822,-3.15573,0.0369062,1030.42,1247.91,101.182
1297,0,-0.0845201,-3.16335,0.0403543,1030.01,1253.67,101.413
1298,0,-0.0792564,-3.15599,0.039417,1030,1259.36,101.349
1299,0,-0.0821245,-3.16125,0.0307042,1029.88,1265.11,101.356
1300,0,-0.0803724,-3.15951,0.0286098,1029.51,1270.83,101.347
1301,0,-0.0819104,-3.15264,0.0347928,1029.37,1276.75,101.698
1302,0,-0.0799077,-3.16463,0.0326164,1029.1,1282.49,101.458
1303,0,-0.0788456,-3.16401,0.0295703,1028.97,1288.3,101.336
1304,0,-0.0810552,-3.16066,0.029653,1028.83,1294.31,101.312
1305,0,-0.080404,-3.16243,0.0255296,1028.59,1300.13,101.271
1306,0,-0.080528,-3.15953,0.0282825,1028.36,1306.04,101.167
1307,0,-0.0835799,-3.1595,0.0251671,1028.23,1312.03,101.122
1308,0,-0.0816823,-3.1604,0.0291221,1028.01,1317.98,101.032
1309,0,-0.0803099,-3.16164,0.0290508,1027.74,1323.9,101.016
1310,0,-0.079424,-3.16472,0.0315853,1027.56,1329.99,101.207
1311,0,-0.0834542,-3.16102,0.027965,1027.39,1336.01,101.177
1312,0,-0.0762499,-3.16973,0.0324753,1027.44,1342.13,101.181
1313,0,-0.0754224,-3.16116,0.0331134,1026.95,1348.11,101.109
1314,0,-0.0777233,-3.16273,0.0277363,1026.69,1354.14,100.878
1315,0,-0.0768515,-3.16263,0.0281463,1026.53,1360.15,100.992
1316,0,-0.0789324,-3.15785,0.0278087,1026.39,1366.2,101.093
1317,0,-0.0778147,-3.16655,0.0317851,1025.99,1372.34,100.881
1318,0,-0.0747973,-3.16441,0.0289067,1025.96,1378.55,100.966
1319,0,-0.0781195,-3.15736,0.0302868,1025.85,1384.91,100.972
1320,0,-0.0803557,-3.16419,0.0296757,1025.34,1391.05,100.506
1321,0,-0.0747414,-3.15472,0.0274997,1025.19,1397.23,100.553
1322,0,-0.0763671,-3.16092,0.0291937,1024.97,1403.47,100.633
1323,0,-0.0756488,-3.1641,0.027502,1024.84,1409.55,100.606
1324,0,-0.077951,-3.16953,0.0313076,1024.58,1415.65,100.853
1325,0,-0.0822833,-3.16988,0.0117943,1024.5,1421.84,101.033
1326,0,-0.0766288,-3.16674,0.0288436,1024.22,1428.08,100.691
1327,0,-0.0789125,-3.16394,0.0260917,1023.75,1434.43,100.6
1328,0,-0.0796632,-3.15694,0.0145559,1023.82,1440.53,100.917
1329,0,-0.0742303,-3.16013,0.0288521,1023.31,1446.85,100.713
1330,0,-0.0756071,-3.1654,0.025684,1023.29,1453.16,100.718
1331,0,-0.0767762,-3.16033,0.0258233,1023.17,1459.42,101.011
1332,0,-0.0759942,-3.16585,0.0335976,1022.8,1465.55,100.543
1333,0,-0.0743602,-3.16214,0.0287226,1022.57,1471.86,100.599
1334,0,-0.0770109,-3.16247,0.0264202,1022.24,1478.13,100.883
1335,0,-0.075413,-3.16575,0.0298166,1022.07,1484.29,100.415
1336,0,-0.07383,-3.16632,0.0287242,1021.84,1490.51,100.846
1337,0,-0.0728722,-3.1711,0.0371093,1021.64,1496.85,100.807
1338,0,-0.0725039,-3.16791,0.0295447,1021.32,1503.12,100.824
1339,0,-0.0755218,-3.1608,0.0267802,1021.15,1509.33,100.774
1340,0,-0.0717646,-3.17008,0.0316553,1020.92,1515.65,100.916
1341,0,-0.0762938,-3.1592,0.0262504,1020.66,1521.91,100.898
1342,0,-0.0749553,-3.16115,0.0280117,1020.53,1528.19,100.701
1343,0,-0.0742654,-3.15739,0.0307903,1020.17,1534.37,100.896
1344,0,-0.075839,-3.16278,0.0297475,1020.2,1540.63,100.837
1345,0,-0.0777998,-3.1636,0.0150967,1019.84,1546.98,100.896
1346,0,-0.0768155,-3.15399,0.0318656,1019.64,1553.09,100.821
1347,0,-0.0766879,-3.15991,0.0233347,1019.39,1559.24,100.602
1348,0,-0.0785019,-3.15467,0.0239828,1019.06,1565.37,100.823
1349,0,-0.0781204,-3.15306,0.0311487,1019.09,1571.54,100.679
1350,0,-0.0751042,-3.16013,0.0265613,1018.55,1577.64,100.633
1351,0,-0.0759364,-3.15231,0.0284656,1018.55,1583.67,101.032
1352,0,-0.0776364,-3.15832,0.02258,1018.3,1589.76,100.972
1353,0,-0.080854,-3.15465,0.00659837,1018.24,1595.82,101.259
1354,0,-0.0790237,-3.15572,0.0216161,1017.9,1601.8,101.171
1355,0,-0.076738,-3.15834,0.00714639,1017.65,1607.66,101.379
1356,0,-0.0807247,-3.15618,0.0129389,1017.6,1613.57,101.292
1357,0,-0.0746618,-3.15795,0.0293405,1017.29,1619.51,101.01
1358,0,-0.0804618,-3.15578,0.0115768,1017.17,1625.4,101.268
1359,0,-0.078604,-3.15734,0.0300928,1016.82,1631.34,101.006
1360,0,-0.0787282,-3.15408,0.0132579,1016.72,1637.14,101.235
1361,0,-0.0806225,-3.15457,0.0281396,1016.43,1643.03,101.079
1362,0,-0.0732859,-3.15636,0.0249382,1016.11,1648.73,101.211
1363,0,-0.076063,-3.15816,0.0224153,1015.87,1654.58,101.178
1364,0,-0.0756733,-3.15375,0.0239523,1015.63,1660.34,101.348
1365,0,-0.0803218,-3.1561,0.0179908,1015.48,1666.22,101.524
1366,0,-0.0781924,-3.15538,0.0245545,1015.17,1672.02,101.518
1367,0,-0.0757587,-3.15396,0.0229707,1014.95,1677.72,101.567
1368,0,-0.0772149,-3.15412,0.0209681,1014.61,1683.49,101.56
1369,0,-0.0819693,-3.15256,0.00743021,1014.57,1689.31,101.8
1370,0,-0.0796182,-3.15758,0.00521891,1014.2,1695.25,101.838
1371,0,-0.0773985,-3.1538,0.0117567,1014.03,1700.95,101.808
1372,0,-0.0753538,-3.15326,0.0195438,1013.7,1706.91,101.606
1373,0,-0.0793597,-3.15663,0.0118157,1013.64,1712.72,101.69
1374,0,-0.0789919,-3.15427,0.0133761,1013.25,1718.6,101.731
1375,0,-0.0757828,-3.15863,0.0254825,1012.92,1724.37,101.665
1376,0,-0.0767299,-3.15179,0.0170724,1012.8,1730.33,101.765
1377,0,-0.073352,-3.15621,0.0245164,1012.54,1736.21,101.98
1378,0,-0.075222,-3.16469,0.0221715,1012.4,1742.12,102.281
1379,0,-0.0737767,-3.15565,0.0175559,1012.09,1747.95,102.277
1380,0,-0.0744766,-3.1537,0.0238408,1011.76,1753.79,102.097
1381,0,-0.0795033,-3.15275,0.00460226,1011.62,1759.74,102.542
1382,0,-0.0719619,-3.154,0.0208124,1011.35,1765.64,102.553
1383,0,-0.0803467,-3.15363,0.00774843,1011.28,1771.62,102.731
1384,0,-0.072801,-3.16313,0.0232021,1010.98,1777.45,102.919
1385,0,-0.0775571,-3.15952,0.0132654,1010.6,1783.56,102.983
1386,0,-0.0718758,-3.16103,0.016029,1010.48,1789.44,102.814
1387,0,-0.0755486,-3.15791,0.0252486,1010.19,1795.51,102.839
1388,0,-0.0685197,-3.15873,0.0257044,1009.9,1801.44,102.885
1389,0,-0.0659897,-3.16101,0.029294,1009.56,1807.56,102.83
1390,0,-0.0716384,-3.15316,0.0214485,1009.37,1813.28,102.83
1391,0,-0.0715869,-3.15715,0.0230021,1009.11,1819.3,102.89
1392,0,-0.0719564,-3.15152,0.021265,1008.91,1825.33,102.937
1393,0,-0.0694387,-3.16526,0.0241206,1008.51,1831.45,103.09
1394,0,-0.0693581,-3.15743,0.0265961,1008.25,1837.51,103.021
1395,0,-0.0705733,-3.16079,0.0216332,1007.88,1843.43,102.994
1396,0,-0.0708494,-3.16551,0.0237382,1007.67,1849.45,103.161
1397,0,-0.0677398,-3.16277,0.0334838,1007.48,1855.63,103.302
1398,0,-0.0714205,-3.15537,0.0235309,1007.17,1861.64,103.007
1399,0,-0.0711959,-3.15227,0.0218075,1006.87,1867.64,102.853
1400,0,-0.0735984,-3.16337,0.0255493,1006.64,1873.67,102.926
1401,0,-0.0694646,-3.15856,0.0271447,1006.4,1879.83,103.074
1402,0,-0.069945,-3.15806,0.0270858,1006,1886.01,103.093
1403,0,-0.0707049,-3.15542,0.0193213,1005.87,1891.99,103.017
1404,0,-0.0701644,-3.16096,0.0273709,1005.48,1898.14,103.027
1405,0,-0.069643,-3.16088,0.0222671,1005.17,1904.19,103.071
1406,0,-0.0707225,-3.16126,0.0222302,1004.92,1910.25,103.403
1407,0,-0.0750588,-3.15385,0.0168748,1004.82,1916.47,103.165
1408,0,-0.0711533,-3.154,0.0195987,1004.36,1922.47,103.044
1409,0,-0.0730606,-3.15643,0.0170738,1004.02,1928.55,103.022
1410,0,-0.0736125,-3.15276,0.0104463,1003.83,1934.71,103.14
1411,0,-0.074996,-3.15339,0.0178824,1003.58,1940.95,103.099
1412,0,-0.0653779,-3.16622,0.0308131,1003.43,1947.16,103.255
1413,0,-0.0670797,-3.16959,0.0255962,1002.9,1953.27,103.253
1414,0,-0.0697525,-3.16476,0.0217781,1002.77,1959.47,103.372
1415,0,-0.0727481,-3.15085,0.0188894,1002.35,1965.57,103.282
1416,0,-0.070757,-3.15458,0.0250405,1002.04,1971.74,103.054
1417,0,-0.069352,-3.15387,0.0172767,1001.77,1977.85,103.502
1418,0,-0.0721084,-3.1528,0.0189487,1001.41,1984.01,103.396
1419,0,-0.0682323,-3.15247,0.0213832,1001.23,1990.16,103.553
1420,0,-0.0720742,-3.15234,0.0229298,1000.83,1996.36,103.505
1421,0,-0.069542,-3.15421,0.0133086,1000.6,2002.4,103.507
1422,0,-0.0689847,-3.14938,0.0226789,1000.19,2008.58,103.528
1423,0,-0.0706795,-3.1517,0.0200397,1000.01,2014.75,103.428
1424,0,-0.0712454,-3.15178,0.0172957,999.66,2020.98,103.45
1425,0,-0.0697681,-3.15202,0.0196222,999.284,2027.07,103.308
1426,0,-0.0704131,-3.15027,0.0129539,999.05,2033.25,103.419
1427,0,-0.0719694,-3.1496,0.0203158,998.773,2039.35,103.345
1428,0,-0.0683609,-3.15526,0.0184258,998.458,2045.43,103.293
1429,0,-0.0706977,-3.15022,0.0148279,998.219,2051.58,103.475
1430,0,-0.0838367,-3.15347,0.0152168,998.19,2057.71,103.457
1431,0,-0.0704232,-3.15305,0.019216,997.436,2063.76,103.245
1432,0,-0.0707943,-3.151,0.0160678,997.297,2069.78,103.55
1433,0,-0.0673126,-3.15348,0.0173304,996.959,2075.76,103.491
1434,0,-0.0717007,-3.14997,0.0205475,996.735,2081.72,103.516
1435,0,-0.0694915,-3.14912,0.0182905,996.385,2087.67,103.386
1436,0,-0.0702019,-3.1496,0.0180853,996.096,2093.64,103.611
1437,0,-0.070261,-3.15125,0.0166172,995.914,2099.54,103.705
1438,0,-0.0710922,-3.14855,0.018525,995.741,2105.37,103.902
1439,0,-0.0761074,-3.14949,-0.00999182,995.386,2111.29,104.134
1440,0,-0.0686871,-3.14853,0.0130247,995.085,2117.01,103.37
1441,0,-0.0702557,-3.15084,0.0176735,994.607,2122.93,103.14
1442,0,-0.0726426,-3.14892,0.00627569,994.396,2128.55,103.661
1443,0,-0.0689266,-3.15125,0.0135806,993.905,2134.38,103.608
1444,0,-0.0681003,-3.14948,0.0176845,993.642,2140.08,103.535
1445,0,-0.0675131,-3.14809,0.0177317,993.37,2145.8,103.471
1446,0,-0.0664843,-3.15056,0.0208319,993.094,2151.53,103.705
1447,0,-0.0720198,-3.14716,0.0169795,992.886,2157.19,103.685
1448,0,-0.0673304,-3.15126,0.0179474,992.521,2162.93,103.681
1449,0,-0.0680684,-3.1457,0.0206071,992.115,2168.64,103.619
1450,0,-0.0696766,-3.14995,0.0135136,991.979,2174.3,103.827
1451,0,-0.0686743,-3.14578,0.0178083,991.553,2180.12,103.727
1452,0,-0.0861118,-3.15117,0.00668151,991.802,2186.03,103.97
1453,0,-0.0692701,-3.14685,0.0179745,990.934,2191.61,103.647
1454,0,-0.0671844,-3.14993,0.0257776,990.554,2197.28,103.658
1455,0,-0.0735294,-3.14767,0.00463361,990.243,2203.03,103.921
1456,0,-0.0679171,-3.14936,0.0151677,989.967,2208.8,103.833
1457,0,-0.0702117,-3.14899,0.0103029,989.527,2214.59,103.797
1458,0,-0.0648385,-3.14742,0.021097,989.161,2220.28,103.85
1459,0,-0.0719033,-3.14715,0.00611319,988.834,2226.08,104.069
1460,0,-0.0680261,-3.14783,0.0041071,988.447,2231.9,104.247
1461,0,-0.0671803,-3.1485,0.0158982,988.107,2237.72,104.021
1462,0,-0.0652115,-3.1479,0.0145726,987.665,2243.45,104.274
1463,0,-0.0544505,-3.14256,0.0153887,987.991,2249.28,104.676
1464,0,-0.0542485,-3.14218,0.0049613,987.592,2254.95,104.681
1465,0,-0.0734567,-3.1428,-0.00101351,987.64,2260.89,104.983
1466,0,-0.0704109,-3.13866,-0.0017585,987.148,2266.47,104.817
1467,0,-0.073463,-3.14573,-0.0116598,986.871,2272.33,105.196
1468,0,-0.0742947,-3.14013,-0.00379964,986.548,2278.03,104.868
1469,0,-0.0716508,-3.14435,-0.0125821,986.266,2283.85,105.341
1470,0,-0.0721768,-3.13891,0.00123871,985.684,2289.56,104.983
1471,0,-0.0700621,-3.1433,-0.0138164,985.545,2295.46,105.267
1472,0,-0.0733586,-3.13647,-0.00516811,985.097,2301.17,105.129
1473,0,-0.0763213,-3.14195,-0.0230874,984.953,2307.04,105.463
1474,0,-0.0714944,-3.13798,-0.00632703,984.365,2312.67,105.282
1475,0,-0.0725339,-3.14352,-0.00862496,984.153,2318.24,105.341
1476,0,-0.070967,-3.13681,-0.00742197,983.835,2323.87,105.633
1477,0,-0.0744016,-3.13925,-0.0122626,983.661,2329.31,105.821
1478,0,-0.0780164,-3.12403,-0.0262347,983.011,2334.54,104.428
1479,0,-0.0748857,-3.13748,-0.0117076,983.005,2340.1,105.575
1480,0,-0.0725798,-3.13752,-0.00874484,982.619,2345.34,105.468
1481,0,-0.0713983,-3.14678,-0.00963662,982.44,2350.74,105.82
1482,0,-0.0726725,-3.13651,-0.0037728,982.034,2355.77,105.61
1483,0,-0.0738769,-3.14096,-0.0128285,981.816,2360.73,105.663
1484,0,-0.076241,-3.1422,-0.0138986,981.5,2365.36,105.763
1485,0,-0.0729879,-3.13828,-0.00720828,981.136,2370.01,105.657
1486,0,-0.073425,-3.14274,-0.0173355,980.998,2374.63,105.851
1487,0,-0.0735511,-3.14124,-0.00791074,980.757,2379.23,105.875
1488,0,-0.0749282,-3.13884,-0.0163315,980.329,2383.68,105.836
1489,0,-0.0778929,-3.13378,-0.0222921,980.17,2388.14,105.916
1490,0,-0.0787099,-3.15095,-0.0388761,980.374,2392.96,106.411
1491,0,-0.0752063,-3.15459,-0.0341211,979.882,2397.51,106.488
1492,0,-0.0726192,-3.1347,-0.0166215,978.446,2401.67,105.837
1493,0,-0.0676041,-3.13733,-0.0129414,977.435,2406.05,105.928
1494,0,-0.0684239,-3.13775,-0.0254902,976.51,2410.22,106.087
1495,0,-0.0704238,-3.11637,-0.0382501,974.907,2413.98,104.598
1496,0,-0.0716437,-3.11972,-0.0599487,973.832,2417.98,105.039
1497,0,-0.064106,-3.11679,-0.0487999,972.294,2421.82,105.014
1498,0,-0.0571478,-3.13932,-0.0494093,971.24,2425.54,105.37
1499,0,-0.0546261,-3.11808,-0.0528379,968.787,2428.87,105.059
1500,0,-0.0521938,-3.12261,-0.0385201,966.64,2432.27,105.598
1501,0,-0.0426716,-3.11845,-0.0546003,964.934,2435.33,105.032
1502,0,-0.0349223,-3.11845,-0.0468922,962.765,2438.44,105.236
1503,0,-0.0343052,-3.11338,-0.0662172,960.472,2441.26,105.471
1504,0,-0.0293589,-3.11858,-0.0691964,958.492,2443.97,106.005
1505,0,-0.0138103,-3.11816,-0.051424,955.514,2446.49,105.28
1506,0,-0.00743365,-3.11826,-0.0546398,953.106,2448.86,105.735
1507,0,0.00251513,-3.11954,-0.0514734,950.135,2451.23,105.639
1508,0,0.0111533,-3.12144,-0.0533737,947.374,2453.32,106.006
1509,0,0.0212308,-3.12011,-0.0536979,944.106,2455.23,105.777
1510,0,0.0296093,-3.11999,-0.0509634,940.792,2456.99,105.558
1511,0,0.0416305,-3.12012,-0.0474288,937.426,2458.71,105.644
1512,0,0.0464522,-3.11922,-0.0624647,934.046,2460.27,105.934
1513,0,0.0589914,-3.1175,-0.0641972,930.618,2461.69,106.229
1514,0,0.0744088,-3.12351,-0.0578195,927.026,2463.08,106.521
1515,0,0.0853572,-3.12944,-0.0368496,923.007,2464.17,106.963
1516,0,0.09998,-3.12445,-0.048214,919.519,2465.15,106.654
1517,0,0.105183,-3.12852,-0.0651978,915.521,2465.98,106.568
1518,0,0.112986,-3.1185,-0.068844,911.549,2466.71,106.703
1519,0,0.128919,-3.12278,-0.0728109,907.693,2467.37,107.198
1520,0,0.138739,-3.12538,-0.0728775,903.139,2467.76,106.711
1521,0,0.151252,-3.12179,-0.0750523,899.06,2468.17,107.229
1522,0,0.166557,-3.13064,-0.0722629,894.554,2468.37,107.214
1523,0,0.172275,-3.10931,-0.0921926,889.532,2468.22,105.845
1524,0,0.202655,-3.14617,-0.0651835,885.448,2468.62,107.905
1525,0,0.215686,-3.13337,-0.0569186,880.529,2468.43,107.55
1526,0,0.229067,-3.13319,-0.0596929,875.498,2468.09,107.419
1527,0,0.246036,-3.13354,-0.0460351,870.681,2467.66,107.468
1528,0,0.266605,-3.13004,-0.0369548,865.863,2467.31,107.924
1529,0,0.276632,-3.13658,-0.0571399,860.743,2466.68,107.96
1530,0,0.29522,-3.13047,-0.0354124,855.348,2465.79,107.727
1531,0,0.310385,-3.13073,-0.0334147,849.981,2464.94,107.848
1532,0,0.323135,-3.12977,-0.0518196,844.644,2463.92,108.105
1533,0,0.338631,-3.1284,-0.0609649,839.291,2462.73,108.285
1534,0,0.355597,-3.12174,-0.0411329,833.928,2461.42,108.702
1535,0,0.375211,-3.1171,-0.0381564,828.127,2459.92,108.626
1536,0,0.396759,-3.11812,-0.0233884,822.36,2458.25,108.587
1537,0,0.41278,-3.1138,-0.0246923,816.771,2456.63,108.712
1538,0,0.4283,-3.12231,-0.0244399,810.46,2454.95,108.581
1539,0,0.448597,-3.12267,-0.0299986,804.471,2452.86,108.89
1540,0,0.466234,-3.11837,-0.0287573,798.667,2450.36,108.596
1541,0,0.48259,-3.11713,-0.0311737,792.6,2448.23,109.072
1542,0,0.519415,-3.1154,-0.00118594,785.914,2445.4,108.627
1543,0,0.523141,-3.10714,-0.0292386,780.524,2442.57,109.126
1544,0,0.549641,-3.10643,-0.0293718,773.792,2439.42,108.487
1545,0,0.561918,-3.10349,-0.0185783,767.918,2436.34,108.722
1546,0,0.599382,-3.10811,0.00242136,760.5,2432.88,108.295
1547,0,0.612524,-3.1066,-0.00248679,754.524,2429.33,108.851
1548,0,0.641045,-3.09493,-0.00379737,748.408,2425.85,108.901
1549,0,0.648977,-3.09311,-0.00838866,741.528,2421.7,108.702
1550,0,0.669984,-3.08717,-0.00994145,735.301,2417.67,108.92
1551,0,0.694913,-3.08687,-0.00562133,729.046,2413.34,108.824
1552,0,0.714005,-3.07714,-0.0100697,722.438,2408.89,108.905
1553,0,0.732706,-3.07635,-0.0103178,716.034,2404.18,109.021
1554,0,0.755101,-3.06775,-0.00849856,709.578,2399.26,108.733
1555,0,0.779938,-3.06541,-0.00696517,703.181,2394.29,108.844
1556,0,0.799868,-3.06153,-0.0120602,696.949,2389.23,109.145
1557,0,0.823637,-3.05565,-0.0055678,690.52,2383.93,109.084
1558,0,0.844685,-3.04212,-0.00500133,684.139,2378.46,109.219
1559,0,0.86649,-3.03808,-0.00267031,677.848,2372.9,109.149
1560,0,0.888472,-3.034,-0.0032327,671.395,2367.1,109.177
1561,0,0.910796,-3.02665,-0.0100734,665.046,2361.24,109.079
1562,0,0.930875,-3.02065,-0.000640119,658.606,2355.24,108.939
1563,0,0.951628,-3.00937,-0.00520308,652.187,2349.11,108.889
