 <<
0,13,0.821812,0.23742,1.53227,1.93849,0.777841,-1.76985
0,36,-999999,-999999,-999999,-999999,-999999,-999999
0,37,-999999,-999999,-999999,-999999,-999999,-999999
0,38,-999999,-999999,-999999,-999999,-999999,-999999
0,39,-999999,-999999,-999999,-999999,-999999,-999999
0,35,-0.914095,0.112858,1.99441,2.91577,0.0436573,-0.13259
0,36,-999999,-999999,-999999,-999999,-999999,-999999
0,37,-999999,-999999,-999999,-999999,-999999,-999999
0,38,0.285452,0.00561463,1.86411,2.86089,-0.0615774,0.329661
0,39,-999999,-999999,-999999,-999999,-999999,-999999
0,32,-0.637263,-0.02623,2.13413,2.8786,0.0965213,-0.418943
0,33,-999999,-999999,-999999,-999999,-999999,-999999
0,34,-999999,-999999,-999999,-999999,-999999,-999999
0,35,-0.424645,0.103553,2.03313,2.89848,0.0981006,-0.392239
0,36,-999999,-999999,-999999,-999999,-999999,-999999
0,37,-999999,-999999,-999999,-999999,-999999,-999999
0,38,0.741812,0.0307671,1.72241,2.91285,0.0221652,0.0421498
0,39,-999999,-999999,-999999,-999999,-999999,-999999
0,32,0.261955,-0.0114392,2.03319,2.8115,0.206357,-0.796533
0,33,-999999,-999999,-999999,-999999,-999999,-999999
0,34,-999999,-999999,-999999,-999999,-999999,-999999
0,35,0.430219,0.131081,1.88436,2.86068,0.22323,-0.787636
0,28,-999999,-999999,-999999,-999999,-999999,-999999
0,30,-999999,-999999,-999999,-999999,-999999,-999999
0,31,-999999,-999999,-999999,-999999,-999999,-999999
0,17,0.446217,0.194311,0.993754,2.72158,0.16607,-0.0724707
0,2,-999999,-999999,-999999,-999999,-999999,-999999
0,3,-999999,-999999,-999999,-999999,-999999,-999999
0,36,-999999,-999999,-999999,-999999,-999999,-999999
0,37,-999999,-999999,-999999,-999999,-999999,-999999
0,39,-999999,-999999,-999999,-999999,-999999,-999999
0,20,-0.730116,0.143635,1.41967,2.65643,0.0457995,-0.294971
0,21,-999999,-999999,-999999,-999999,-999999,-999999
0,22,-999999,-999999,-999999,-999999,-999999,-999999
0,23,-999999,-999999,-999999,-999999,-999999,-999999
0,24,-999999,-999999,-999999,-999999,-999999,-999999
0,25,-999999,-999999,-999999,-999999,-999999,-999999
0,26,-999999,-999999,-999999,-999999,-999999,-999999
0,27,-999999,-999999,-999999,-999999,-999999,-999999
0,20,-0.110643,0.164421,1.22411,2.55321,0.200494,-0.586478
0,21,-0.142675,0.272027,1.17337,2.5693,0.21673,-0.573092
0,22,0.099846,0.179422,1.12627,2.55668,0.241943,-0.531336
0,23,0.0671979,0.285333,1.06875,2.57507,0.233549,-0.539033
0,20,-0.110406,0.172351,1.16015,2.53065,0.21381,-0.594814
0,21,-0.142477,0.278802,1.11189,2.54691,0.208038,-0.582138
0,22,0.0999354,0.189187,1.07411,2.56186,0.24811,-0.511018
0,23,0.066641,0.294588,1.01666,2.57863,0.243612,-0.531224
0,20,-0.11014,0.171959,1.16026,2.53066,0.213935,-0.594844
0,21,-0.142429,0.278646,1.11194,2.5469,0.208053,-0.582142
0,22,0.0999842,0.188952,1.07422,2.56185,0.248051,-0.511018
0,23,0.0665977,0.294038,1.01676,2.57866,0.243518,-0.531205
0,20,-0.110241,0.172055,1.16022,2.53068,0.213953,-0.594852
0,21,-0.142357,0.278526,1.11192,2.5469,0.208102,-0.58215
0,22,0.0998809,0.188944,1.07425,2.56185,0.248033,-0.511018
0,23,0.0666219,0.294043,1.01675,2.57866,0.243512,-0.531203
0,20,-0.110258,0.17205,1.16022,2.53068,0.213958,-0.594855
0,21,-0.142386,0.278502,1.11191,2.5469,0.208102,-0.582149
0,22,0.0998768,0.188957,1.07425,2.56185,0.248033,-0.511019
0,23,0.0666137,0.294035,1.01675,2.57866,0.243502,-0.531202
0,20,-0.110281,0.172065,1.16022,2.53068,0.213952,-0.594854
0,21,-0.142398,0.278523,1.1119,2.5469,0.208112,-0.582151
0,22,0.0999984,0.188963,1.07427,2.56184,0.248019,-0.511019
0,23,0.0666656,0.294027,1.01675,2.57867,0.243495,-0.531202
0,20,-0.110277,0.172092,1.16021,2.53068,0.21395,-0.594854
0,21,-0.142387,0.278569,1.11188,2.5469,0.208119,-0.582153
0,22,0.10002,0.18899,1.07427,2.56184,0.248012,-0.511019
0,23,0.0666943,0.29403,1.01674,2.57867,0.24349,-0.5312
0,20,-0.110272,0.172093,1.16022,2.53068,0.213945,-0.594853
0,21,-0.14238,0.278565,1.11188,2.5469,0.208125,-0.582154
0,22,0.100029,0.188998,1.07427,2.56184,0.248005,-0.511018
0,23,0.0666972,0.294043,1.01673,2.57867,0.243482,-0.531199
0,20,-0.184589,0.170861,1.17089,2.53612,0.178629,-0.527769
0,21,-0.212381,0.27591,1.11541,2.56495,0.180629,-0.531555
0,22,0.029714,0.184313,1.09139,2.54742,0.213373,-0.466628
0,23,0.000432366,0.288978,1.03183,2.5761,0.212186,-0.485678
0,20,-0.277534,0.160402,1.15388,2.56241,0.147025,-0.449049
0,21,-0.300277,0.265759,1.0939,2.57534,0.141623,-0.453488
0,22,-0.0580643,0.170856,1.08787,2.57053,0.182321,-0.393012
0,23,-0.0827189,0.276156,1.02853,2.57708,0.171042,-0.399214
0,24,-999999,-999999,-999999,-999999,-999999,-999999
0,25,-999999,-999999,-999999,-999999,-999999,-999999
