Objects
100
,,Global Angle phil_robot:phil_robot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
28,0,0.00942136,-0.0736449,3.47997,-806.995,1283.53,283.995
29,0,0.00953071,-0.0732343,3.47995,-806.996,1283.53,283.984
30,0,0.010027,-0.0730695,3.47988,-806.989,1283.54,284.015
31,0,0.0101611,-0.0729069,3.4798,-807.004,1283.52,284.003
32,0,0.0103644,-0.0723261,3.47982,-807.022,1283.49,284.034
33,0,0.0106115,-0.0718491,3.47981,-807.014,1283.51,284.069
34,0,0.0110829,-0.0716006,3.47975,-807.018,1283.53,284.059
35,0,0.0115941,-0.0705877,3.47966,-807.042,1283.49,284.074
36,0,0.0122124,-0.0696541,3.47966,-807.034,1283.51,284.11
37,0,0.0127954,-0.0690286,3.47947,-807.046,1283.52,284.133
38,0,0.0132837,-0.0688015,3.47939,-807.079,1283.48,284.168
39,0,0.0137986,-0.0676875,3.47922,-807.081,1283.5,284.187
40,0,0.00522023,-0.0789627,3.48003,-806.933,1283.59,283.803
41,0,0.00546002,-0.078866,3.48003,-806.952,1283.55,283.806
42,0,0.00538223,-0.0793091,3.48004,-806.932,1283.54,283.837
43,0,-0.00363163,-0.0906342,3.48008,-806.828,1283.69,283.444
44,0,-0.00364197,-0.0906352,3.48013,-806.83,1283.66,283.45
45,0,-0.00383132,-0.0913087,3.48013,-806.824,1283.65,283.43
46,0,0.00513121,-0.0795061,3.48002,-806.943,1283.59,283.778
47,0,0.00532109,-0.0794514,3.48002,-806.935,1283.55,283.83
48,0,0.00526804,-0.0791074,3.48006,-806.938,1283.55,283.834
49,0,0.0127363,-0.0689238,3.47957,-807.064,1283.51,284.12
50,0,0.0122132,-0.069657,3.47958,-807.039,1283.53,284.103
51,0,0.0114161,-0.0702928,3.47971,-807.013,1283.5,284.085
52,0,0.0110556,-0.0713704,3.47972,-807.027,1283.51,284.05
53,0,0.0105888,-0.0718624,3.47977,-807.023,1283.52,284.058
54,0,0.0103564,-0.072279,3.47986,-807,1283.5,284.068
55,0,0.0102288,-0.0730348,3.47981,-807.035,1283.51,283.983
56,0,0.00980084,-0.0730994,3.47992,-806.998,1283.54,283.988
57,0,0.00959127,-0.0732318,3.47993,-806.97,1283.53,284.016
58,0,0.00899806,-0.0736462,3.47991,-806.995,1283.52,283.962
59,0,0.00901684,-0.074145,3.4799,-806.987,1283.51,283.983
60,0,0.00878561,-0.0742182,3.47981,-806.984,1283.53,283.965
61,0,0.00855441,-0.0743489,3.47991,-806.997,1283.55,283.936
62,0,0.00842615,-0.0746298,3.47993,-806.981,1283.53,283.952
63,0,0.00841884,-0.0748155,3.47992,-806.977,1283.51,283.966
64,0,0.00826583,-0.0747596,3.4799,-806.969,1283.56,283.955
65,0,0.00836832,-0.0754995,3.47989,-806.985,1283.54,283.934
66,0,0.0083457,-0.0750524,3.47991,-806.989,1283.51,283.937
67,0,0.0083142,-0.0749119,3.47992,-806.986,1283.57,283.925
68,0,0.00815343,-0.0750863,3.47998,-806.962,1283.52,283.952
69,0,0.00833229,-0.0751627,3.47994,-806.982,1283.49,283.964
70,0,0.00836053,-0.0752162,3.47988,-806.979,1283.57,283.929
71,0,0.00842291,-0.0750896,3.47991,-806.965,1283.56,283.938
72,0,0.00837771,-0.0748286,3.47988,-806.995,1283.5,283.937
73,0,0.00832905,-0.0753486,3.47987,-806.977,1283.54,283.931
74,0,0.0082404,-0.0746351,3.47998,-806.961,1283.55,283.966
75,0,0.00828771,-0.0747511,3.48,-806.983,1283.5,283.965
76,0,0.00827562,-0.0750348,3.47997,-806.991,1283.54,283.922
77,0,0.00836911,-0.0749014,3.47994,-806.975,1283.57,283.93
78,0,0.00824468,-0.0750155,3.47996,-806.978,1283.52,283.954
79,0,0.00833509,-0.0749157,3.47996,-806.979,1283.52,283.941
80,0,0.00817303,-0.0750872,3.47988,-806.968,1283.55,283.949
81,0,0.00825215,-0.0749302,3.47995,-806.973,1283.53,283.948
82,0,0.00822398,-0.0750861,3.47994,-806.97,1283.55,283.925
83,0,0.0083175,-0.0754455,3.47992,-806.985,1283.54,283.913
84,0,0.00827015,-0.0750513,3.47994,-806.977,1283.52,283.958
85,0,0.00836428,-0.0749595,3.4799,-806.961,1283.53,283.952
86,0,0.00825174,-0.0752416,3.47994,-806.989,1283.52,283.927
87,0,0.00833366,-0.0748215,3.47996,-806.984,1283.53,283.949
88,0,0.0082994,-0.0746771,3.47995,-806.954,1283.57,283.941
89,0,0.00846628,-0.0752083,3.47994,-806.997,1283.51,283.937
90,0,0.00821765,-0.0746427,3.47999,-806.976,1283.52,283.963
91,0,0.00828065,-0.0750113,3.48004,-806.955,1283.57,283.946
92,0,0.00832367,-0.0749396,3.48001,-806.984,1283.52,283.933
93,0,0.00814993,-0.075098,3.48001,-806.986,1283.51,283.934
94,0,0.00795754,-0.075381,3.48003,-806.955,1283.55,283.918
95,0,0.00788179,-0.0758192,3.48002,-806.956,1283.53,283.925
96,0,0.00762562,-0.0758237,3.48,-806.971,1283.5,283.917
97,0,0.00753262,-0.0760965,3.48003,-806.96,1283.57,283.91
98,0,0.00737776,-0.0760815,3.48005,-806.959,1283.55,283.911
99,0,0.00731567,-0.075926,3.48,-806.963,1283.5,283.9
100,0,0.00736843,-0.076271,3.48005,-806.974,1283.54,283.884
101,0,0.00717605,-0.0761378,3.48015,-806.954,1283.56,283.899
102,0,0.00736588,-0.0763294,3.48008,-806.947,1283.53,283.93
103,0,0.00747906,-0.0761248,3.47998,-806.977,1283.54,283.892
104,0,0.00757685,-0.0764346,3.48002,-806.954,1283.57,283.887
105,0,0.00726414,-0.0759758,3.4801,-806.93,1283.53,283.924
106,0,0.00731738,-0.0760725,3.48008,-806.974,1283.52,283.886
107,0,0.0074266,-0.0760747,3.48002,-806.965,1283.55,283.881
108,0,0.0074088,-0.0759206,3.48003,-806.939,1283.55,283.919
109,0,0.00753319,-0.0766293,3.48009,-806.969,1283.52,283.894
110,0,0.00729083,-0.0762146,3.48004,-806.97,1283.54,283.881
111,0,0.00740382,-0.0761825,3.48005,-806.935,1283.55,283.927
112,0,0.00727512,-0.0761335,3.48003,-806.951,1283.54,283.902
113,0,0.00741814,-0.0762419,3.48002,-806.979,1283.54,283.876
114,0,0.00747499,-0.0760783,3.48002,-806.946,1283.53,283.929
115,0,0.00750781,-0.0763349,3.48012,-806.95,1283.55,283.911
116,0,0.00742904,-0.0761005,3.48005,-806.961,1283.53,283.885
117,0,0.00725771,-0.0764131,3.48008,-806.967,1283.53,283.895
118,0,0.00735836,-0.0760253,3.48014,-806.947,1283.56,283.893
119,0,0.00739105,-0.0760409,3.48009,-806.954,1283.53,283.902
120,0,0.00744238,-0.0764052,3.48005,-806.97,1283.51,283.915
121,0,0.00736993,-0.076342,3.48005,-806.946,1283.56,283.897
122,0,0.00729387,-0.0763636,3.48008,-806.946,1283.56,283.887
123,0,0.0074692,-0.0761444,3.47999,-806.971,1283.51,283.902
124,0,0.00727499,-0.0761189,3.4801,-806.956,1283.55,283.899
125,0,0.00734556,-0.0763334,3.48008,-806.93,1283.57,283.915
126,0,0.00728082,-0.0761741,3.48008,-806.969,1283.5,283.908
127,0,0.00754726,-0.076051,3.48,-806.97,1283.54,283.887
128,0,0.00741359,-0.0763186,3.48004,-806.942,1283.57,283.891
129,0,0.00730648,-0.0762631,3.48007,-806.961,1283.52,283.9
130,0,0.00754111,-0.076129,3.47998,-806.968,1283.54,283.896
131,0,0.00738981,-0.0761915,3.48008,-806.941,1283.55,283.913
132,0,0.00745749,-0.0760338,3.48005,-806.956,1283.52,283.924
133,0,0.0074416,-0.0758024,3.47998,-806.978,1283.54,283.893
134,0,0.00778948,-0.0762721,3.48003,-806.968,1283.56,283.906
135,0,0.0077318,-0.0757101,3.48003,-806.951,1283.53,283.931
136,0,0.00778359,-0.0756352,3.48005,-806.957,1283.54,283.915
137,0,0.00766621,-0.0756161,3.47996,-806.973,1283.54,283.911
138,0,0.00760694,-0.0759075,3.48,-806.952,1283.55,283.927
139,0,0.00757259,-0.0760149,3.48,-806.949,1283.55,283.894
140,0,0.00745748,-0.0766398,3.48,-806.977,1283.52,283.9
141,0,0.00756322,-0.076428,3.48003,-806.958,1283.53,283.913
142,0,0.00734667,-0.0762866,3.48006,-806.924,1283.57,283.915
143,0,0.00753005,-0.0764609,3.47996,-806.977,1283.53,283.893
144,0,0.00749489,-0.0767177,3.47999,-806.961,1283.54,283.889
145,0,0.00737162,-0.0760769,3.48006,-806.947,1283.56,283.911
146,0,0.00745714,-0.0763511,3.47998,-806.965,1283.54,283.891
147,0,0.00731574,-0.0759496,3.48003,-806.969,1283.5,283.917
148,0,0.00747095,-0.0762441,3.47998,-806.943,1283.57,283.909
149,0,0.00736273,-0.0766052,3.48008,-806.948,1283.56,283.877
150,0,0.00729861,-0.0761344,3.48005,-806.972,1283.52,283.907
151,0,0.00748498,-0.0761801,3.48008,-806.958,1283.55,283.908
152,0,0.00746086,-0.0763203,3.48002,-806.951,1283.56,283.907
153,0,0.00726397,-0.0761037,3.48005,-806.957,1283.52,283.918
154,0,0.00755142,-0.0760382,3.48002,-806.972,1283.54,283.888
155,0,0.00741345,-0.0759896,3.48006,-806.948,1283.58,283.892
156,0,0.00714901,-0.076273,3.48013,-806.941,1283.53,283.917
157,0,0.00750954,-0.0765102,3.48001,-806.978,1283.52,283.892
158,0,0.00740607,-0.0763481,3.48007,-806.958,1283.57,283.885
159,0,0.00725439,-0.076015,3.48001,-806.938,1283.53,283.924
160,0,0.00744399,-0.0763845,3.47998,-806.969,1283.52,283.878
161,0,0.00760927,-0.0766009,3.47986,-806.944,1283.46,283.873
162,0,0.0074561,-0.0757604,3.47925,-806.843,1283.24,283.909
163,0,0.00781829,-0.0764462,3.47862,-806.697,1282.87,283.894
164,0,0.00800369,-0.076536,3.47791,-806.498,1282.38,283.851
165,0,0.0087493,-0.0755682,3.47704,-806.078,1281.94,283.896
166,0,0.00777695,-0.0786115,3.47717,-805.738,1281.18,283.823
167,0,0.00814077,-0.0772726,3.47641,-805.3,1280.51,283.817
168,0,0.0078897,-0.077596,3.47531,-804.711,1279.78,283.829
169,0,0.00712895,-0.0766879,3.4743,-804.086,1279.06,283.835
170,0,0.00759451,-0.0768491,3.47263,-803.423,1278.18,283.796
171,0,0.00874885,-0.0754036,3.47083,-802.556,1277.39,283.867
172,0,0.00883709,-0.0749025,3.46919,-801.675,1276.34,283.835
173,0,0.00844845,-0.0756823,3.46801,-800.811,1275.22,283.835
174,0,0.00845107,-0.0748736,3.46626,-799.84,1273.93,283.856
175,0,0.00807599,-0.0740869,3.46452,-798.799,1272.68,283.862
176,0,0.00664848,-0.0761681,3.46358,-797.822,1271.16,283.794
177,0,0.00670019,-0.075802,3.4615,-796.742,1269.66,283.796
178,0,0.00625584,-0.0769305,3.4593,-795.602,1268.15,283.799
179,0,0.0077762,-0.0740413,3.4563,-794.378,1266.72,283.954
180,0,0.00877924,-0.0732761,3.45427,-793.131,1264.97,283.927
181,0,0.00589553,-0.0758462,3.45213,-791.725,1263.34,283.802
182,0,0.00544291,-0.0754115,3.4501,-790.321,1261.59,283.777
183,0,0.0056337,-0.0757775,3.44752,-788.922,1259.68,283.778
184,0,0.00555919,-0.0740324,3.445,-787.549,1257.68,283.721
185,0,0.00484324,-0.0709889,3.44244,-786.069,1255.7,283.685
186,0,0.00460503,-0.0673006,3.43987,-784.555,1253.56,283.627
187,0,0.00457449,-0.0586126,3.43709,-783.016,1251.39,283.435
188,0,0.00464236,-0.0477889,3.43419,-781.356,1249.22,283.163
189,0,0.0207439,-0.100632,3.42717,-779.287,1246.91,283.536
190,0,0.0164418,-0.116122,3.42515,-777.845,1244.53,284.091
191,0,0.00772728,-0.0926587,3.42239,-776.392,1241.97,284.242
192,0,0.00815563,-0.0954062,3.41945,-774.495,1239.54,284.063
193,0,0.00824345,-0.0953921,3.41643,-772.683,1236.97,284.036
194,0,0.00961324,-0.0957421,3.41349,-770.869,1234.25,283.869
195,0,0.00941624,-0.0937399,3.41002,-769.007,1231.44,283.893
196,0,0.00944249,-0.093595,3.40698,-767.099,1228.63,283.849
197,0,0.00981303,-0.0944874,3.40359,-765.19,1225.62,283.787
198,0,0.00920312,-0.0929989,3.40014,-763.237,1222.49,283.795
199,0,0.00898183,-0.0938217,3.39637,-761.193,1219.35,283.775
200,0,0.00885527,-0.0934407,3.39297,-759.176,1216.12,283.764
201,0,0.00964634,-0.093063,3.38905,-757.181,1212.73,283.754
202,0,0.00884746,-0.0915731,3.38551,-755.036,1209.42,283.729
203,0,0.00883582,-0.0914704,3.38162,-752.917,1206,283.645
204,0,0.0094727,-0.0920832,3.37756,-750.82,1202.4,283.659
205,0,0.00932208,-0.0917474,3.37414,-748.675,1198.83,283.619
206,0,0.00896261,-0.0906839,3.37031,-746.543,1195.11,283.534
207,0,0.00970266,-0.0908245,3.36638,-744.44,1191.24,283.455
208,0,0.00841579,-0.088604,3.36259,-742.311,1187.35,283.431
209,0,0.00855553,-0.089669,3.35851,-740.202,1183.42,283.447
210,0,0.00801135,-0.0900253,3.35443,-738.015,1179.42,283.442
211,0,0.00798511,-0.0883854,3.35027,-735.871,1175.31,283.363
212,0,0.00708406,-0.0890241,3.34635,-733.662,1171.15,283.329
213,0,0.00735843,-0.088005,3.34222,-731.446,1166.83,283.301
214,0,0.00727112,-0.0875491,3.3383,-729.309,1162.43,283.229
215,0,0.00740101,-0.0877548,3.33446,-727.211,1158.09,283.155
216,0,0.00704177,-0.0867031,3.33039,-725.007,1153.61,283.132
217,0,0.00730499,-0.0861964,3.32624,-722.87,1149,283.049
218,0,0.00708066,-0.0860474,3.32212,-720.747,1144.31,283.004
219,0,0.00705904,-0.0861424,3.31822,-718.588,1139.55,283.067
220,0,0.00440491,-0.0661019,3.31693,-716.765,1134.57,282.815
221,0,0.00357391,-0.0664805,3.3129,-714.634,1129.72,282.769
222,0,0.0039026,-0.0671696,3.30886,-712.468,1124.82,282.779
223,0,0.00437162,-0.0658474,3.30452,-710.273,1119.86,282.735
224,0,0.00315752,-0.0645357,3.30044,-708.167,1114.82,282.714
225,0,0.00410856,-0.0645014,3.29611,-705.998,1109.68,282.686
226,0,0.00355942,-0.0637569,3.2922,-703.886,1104.53,282.631
227,0,0.00380442,-0.0637168,3.28783,-701.692,1099.32,282.541
228,0,0.00430753,-0.0640662,3.28329,-699.586,1093.97,282.493
229,0,0.00391771,-0.064088,3.27932,-697.412,1088.66,282.563
230,0,0.00108188,-0.0642535,3.27435,-695.261,1083.33,282.375
231,0,0.000262222,-0.0653642,3.27008,-693.185,1077.83,282.332
232,0,0.000268871,-0.0649298,3.26558,-691.142,1072.31,282.285
233,0,0.00587301,-0.0594746,3.2594,-689.223,1066.76,282.448
234,0,0.00525313,-0.0636312,3.25687,-687.172,1061.08,282.476
235,0,0.00556251,-0.0592192,3.2526,-685.142,1055.29,282.374
236,0,0.0054724,-0.0587653,3.24875,-683.139,1049.55,282.364
237,0,0.0068161,-0.056879,3.24436,-681.24,1043.67,282.332
238,0,0.0071275,-0.0564046,3.24011,-679.351,1037.74,282.352
239,0,0.0080476,-0.05809,3.23527,-677.43,1031.79,282.437
240,0,0.00917558,-0.0631799,3.23068,-675.551,1025.67,282.648
241,0,0.0115839,-0.0584754,3.22501,-673.648,1019.49,282.615
242,0,-0.00047843,-0.0520818,3.22181,-671.874,1013.69,281.99
243,0,-0.000471724,-0.0512608,3.2174,-670.12,1007.6,281.874
244,0,0.00453309,-0.0468464,3.2129,-668.414,1001.43,282.163
245,0,0.00612875,-0.0455603,3.20887,-666.732,995.217,282.156
246,0,0.00734088,-0.0440585,3.20488,-665.086,988.921,282.26
247,0,0.0077567,-0.0412169,3.20039,-663.416,982.637,282.234
248,0,0.00785841,-0.0420739,3.19648,-661.844,976.359,282.222
249,0,0.00852564,-0.0397575,3.1925,-660.2,969.958,282.207
250,0,0.00910585,-0.0415509,3.18855,-658.589,963.481,282.261
251,0,0.00876067,-0.0391657,3.18471,-657.054,956.982,282.219
252,0,0.0102862,-0.0392223,3.18132,-655.556,950.467,282.245
253,0,-0.002044,-0.0495206,3.17555,-654.034,944.051,281.742
254,0,-0.00122388,-0.0503295,3.17191,-652.544,937.475,281.689
255,0,-0.00236731,-0.048345,3.16776,-651.153,930.783,281.623
256,0,-0.00203159,-0.0500724,3.16497,-649.914,923.979,281.699
257,0,-0.00201167,-0.0492285,3.15959,-648.435,917.44,281.563
258,0,-0.0021542,-0.0492688,3.15593,-647.122,910.732,281.615
259,0,-0.00157568,-0.0500861,3.152,-645.819,903.897,281.522
260,0,-0.0028782,-0.0472103,3.14837,-644.532,897.11,281.521
261,0,-0.00232287,-0.0497042,3.1444,-643.253,890.324,281.517
262,0,-0.00239716,-0.0462368,3.14053,-642.077,883.488,281.466
263,0,-0.00200883,-0.0474763,3.1368,-640.846,876.681,281.405
264,0,-0.0024476,-0.0454213,3.13298,-639.668,869.787,281.235
265,0,-0.00250755,-0.0424345,3.1289,-638.586,862.799,281.241
266,0,-0.00248958,-0.0453139,3.12529,-637.551,855.867,281.275
267,0,-0.00462657,-0.0421059,3.12182,-636.491,848.829,281.383
268,0,-0.00248823,-0.0447205,3.11819,-635.427,841.655,281.255
269,0,-0.00363135,-0.045084,3.11474,-634.711,834.762,281.264
270,0,-0.00323012,-0.0455954,3.11126,-633.792,827.737,281.249
271,0,-0.00364048,-0.0435602,3.10767,-633.066,820.622,281.385
272,0,-0.00272951,-0.0459901,3.10472,-632.281,813.577,281.251
273,0,-0.00185405,-0.0477651,3.10125,-631.518,806.441,281.093
274,0,-0.00362502,-0.0440243,3.09811,-630.944,799.328,281.207
275,0,-0.00184784,-0.0474647,3.09468,-630.238,792.16,281.038
276,0,-0.00443196,-0.0440697,3.09112,-629.734,784.972,281.142
277,0,-0.00485655,-0.0427828,3.08817,-629.151,777.77,281.157
278,0,-0.00562409,-0.0417339,3.08455,-628.623,770.537,281.149
279,0,-0.00470946,-0.0449001,3.08196,-628.137,763.278,281.127
280,0,-0.00574433,-0.0417585,3.07832,-627.687,755.889,281.196
281,0,-0.00500342,-0.0442486,3.07577,-627.35,748.601,281.147
282,0,-0.0054355,-0.0409321,3.07273,-626.983,741.138,281.162
283,0,-0.00486291,-0.0431362,3.07034,-626.718,733.626,281.105
284,0,-0.00503444,-0.0416531,3.0676,-626.411,726.225,281.06
285,0,-0.00219383,-0.0469746,3.06458,-626.152,718.679,280.924
286,0,-0.00485176,-0.043503,3.06149,-625.962,711.141,281.01
287,0,-0.0061113,-0.0399357,3.059,-625.783,703.582,280.983
288,0,-0.00482499,-0.0443534,3.05612,-625.665,695.989,280.984
289,0,-0.00594783,-0.0414707,3.05354,-625.54,688.35,280.971
290,0,-0.00617371,-0.0405887,3.05099,-625.53,680.818,280.998
291,0,-0.00471506,-0.0437457,3.04862,-625.489,673.208,280.864
292,0,-0.0044416,-0.0426807,3.04613,-625.591,665.452,280.84
293,0,-0.00587276,-0.0411447,3.04395,-625.692,657.751,280.937
294,0,-0.00644345,-0.0380463,3.04159,-625.874,649.993,280.937
295,0,-0.0070063,-0.0400507,3.04007,-626.098,642.102,281.118
296,0,-0.00582578,-0.0410423,3.03741,-626.341,634.23,281.027
297,0,-0.00475111,-0.0416443,3.03513,-626.654,626.355,281.04
298,0,-0.00678193,-0.0416101,3.03326,-626.981,618.459,281.102
299,0,-0.00716487,-0.0378905,3.03116,-627.376,610.643,281.053
300,0,-0.00669833,-0.0396573,3.02915,-627.772,602.698,281.103
301,0,-0.00643368,-0.0408936,3.02709,-628.168,594.742,281.042
302,0,-0.00540114,-0.0423175,3.02531,-628.619,586.712,280.934
303,0,-0.00752018,-0.0398414,3.0239,-629.204,578.741,281.003
304,0,-0.00463822,-0.0422014,3.02201,-629.689,570.558,280.954
305,0,-0.00518334,-0.0424806,3.02038,-630.295,562.472,280.981
306,0,-0.00618525,-0.038406,3.01935,-630.957,554.329,281.052
307,0,-0.00525089,-0.0426648,3.01751,-631.54,546.078,281.014
308,0,-0.00505297,-0.042664,3.01554,-632.309,537.921,281.01
309,0,-0.00750708,-0.0363876,3.01534,-633.081,529.727,280.992
310,0,-0.00596126,-0.0397505,3.01334,-633.828,521.465,280.983
311,0,-0.0046932,-0.0399263,3.01224,-634.702,513.184,280.82
312,0,-0.00516023,-0.0407997,3.01188,-635.54,505.015,280.794
313,0,-0.00536398,-0.0420111,3.01141,-636.478,496.967,280.877
314,0,-0.00556238,-0.0405028,3.0116,-637.385,489.004,280.872
315,0,-0.004837,-0.0416812,3.01159,-638.546,481.161,280.837
316,0,-0.00451713,-0.0407007,3.01168,-639.65,473.458,280.854
317,0,-0.00464833,-0.0422768,3.01267,-640.784,466.13,280.778
318,0,-0.00462293,-0.0401956,3.01385,-641.927,458.942,280.8
319,0,-0.00467511,-0.0411271,3.01441,-643.049,451.925,280.825
320,0,-0.00498264,-0.0395216,3.0147,-644.122,445.046,280.792
321,0,-0.00440591,-0.0401952,3.01499,-645.141,438.263,280.649
322,0,-0.00457543,-0.039467,3.01457,-646.125,431.511,280.696
323,0,-0.00502666,-0.0400068,3.01452,-647.027,424.822,280.561
324,0,-0.00530418,-0.0394457,3.0143,-647.878,418.217,280.641
325,0,-0.00476629,-0.0404774,3.0131,-648.87,411.669,280.692
326,0,-0.00531441,-0.0383493,3.01468,-649.601,405.334,280.71
327,0,-0.00437504,-0.0416183,3.01433,-650.509,399.016,280.651
328,0,-0.00571702,-0.039526,3.01421,-651.365,392.714,280.777
329,0,-0.00516265,-0.0407031,3.01412,-652.231,386.634,280.717
330,0,-0.00583831,-0.0392237,3.01429,-653.07,380.555,280.737
331,0,-0.00521291,-0.0396338,3.01363,-653.848,374.561,280.756
332,0,-0.00580435,-0.0396649,3.0138,-654.755,368.799,280.641
333,0,-0.00559386,-0.0394723,3.01399,-655.555,363.101,280.659
334,0,-0.00556602,-0.0409218,3.01375,-656.396,357.448,280.696
335,0,-0.00579572,-0.0386391,3.01399,-657.166,351.964,280.645
336,0,-0.005675,-0.0404175,3.01304,-657.94,346.684,280.641
337,0,-0.0062078,-0.0394715,3.01273,-658.626,341.512,280.613
338,0,-0.00585912,-0.0412979,3.01238,-659.256,336.605,280.667
339,0,-0.00618299,-0.0411549,3.01156,-659.893,331.85,280.633
340,0,-0.00677271,-0.0414989,3.01103,-660.372,327.182,280.688
341,0,-0.00646541,-0.0417644,3.01011,-660.84,322.755,280.653
342,0,-0.00665665,-0.0407341,3.00924,-661.261,318.446,280.628
343,0,-0.007074,-0.0396999,3.00795,-661.621,314.39,280.664
344,0,-0.00673793,-0.0416675,3.00654,-661.871,310.507,280.714
345,0,-0.00651284,-0.0412332,3.00575,-662.077,306.774,280.714
346,0,-0.00620206,-0.0404807,3.00414,-662.18,303.256,280.68
347,0,-0.00634212,-0.0409569,3.00292,-662.124,299.876,280.655
348,0,-0.00696379,-0.041252,3.00094,-662.169,296.772,280.644
349,0,-0.00693075,-0.0415219,2.99859,-661.997,293.862,280.642
350,0,-0.00790411,-0.0420053,2.99629,-661.786,291.211,280.554
351,0,-0.00788714,-0.0407951,2.99392,-661.429,288.755,280.549
352,0,-0.00721796,-0.0412008,2.9914,-661.003,286.512,280.619
353,0,-0.00661726,-0.0416855,2.98859,-660.399,284.615,280.625
354,0,-0.00662633,-0.0421961,2.98541,-659.659,282.934,280.613
355,0,-0.00714264,-0.0411924,2.98181,-658.835,281.507,280.595
356,0,-0.00753951,-0.0422679,2.97789,-657.813,280.347,280.536
357,0,-0.00810523,-0.0417638,2.97431,-656.685,279.429,280.535
358,0,-0.00797428,-0.041145,2.96989,-655.361,278.679,280.589
359,0,-0.0079468,-0.0425134,2.96572,-653.981,278.17,280.6
360,0,-0.00760427,-0.0428062,2.96118,-652.539,277.906,280.572
361,0,-0.00810273,-0.041283,2.95649,-650.918,277.671,280.594
362,0,-0.00793385,-0.0423973,2.95194,-649.291,277.61,280.601
363,0,-0.00769233,-0.0408805,2.94661,-647.613,277.781,280.506
364,0,-0.00747258,-0.0408176,2.94166,-645.76,278.068,280.552
365,0,-0.00811675,-0.0404023,2.93659,-643.963,278.501,280.641
366,0,-0.00789267,-0.0412626,2.93129,-641.998,279.122,280.564
367,0,-0.00828983,-0.0407473,2.92574,-640,279.912,280.626
368,0,-0.00757008,-0.0388419,2.92062,-637.852,280.786,280.561
369,0,-0.00828164,-0.0388482,2.91486,-635.796,281.954,280.541
370,0,-0.00787795,-0.0395799,2.90906,-633.543,283.139,280.575
371,0,-0.00812589,-0.0407506,2.90362,-631.246,284.425,280.68
372,0,-0.00791906,-0.0408759,2.89791,-628.915,285.95,280.665
373,0,-0.00763687,-0.0394075,2.89193,-626.505,287.559,280.671
374,0,-0.0085233,-0.0396118,2.88622,-623.985,289.272,280.669
375,0,-0.0094977,-0.0388534,2.8801,-621.513,291.085,280.589
376,0,-0.00907896,-0.0402413,2.87386,-618.863,293.029,280.64
377,0,-0.0091108,-0.0408362,2.86776,-616.132,295.119,280.773
378,0,-0.0089463,-0.0407444,2.86136,-613.411,297.291,280.73
379,0,-0.00976536,-0.0401527,2.85426,-610.536,299.483,280.741
380,0,-0.00967452,-0.039484,2.84731,-607.677,301.666,280.719
381,0,-0.00949882,-0.0395043,2.84025,-604.684,303.955,280.691
382,0,-0.010367,-0.0399974,2.83295,-601.601,306.174,280.794
383,0,-0.00990324,-0.0400348,2.82597,-598.324,308.582,280.85
384,0,-0.00945667,-0.0394179,2.81848,-594.969,311.174,280.725
385,0,-0.0103796,-0.0390748,2.81082,-591.505,313.716,280.746
386,0,-0.0106546,-0.037069,2.80273,-587.839,316.408,280.68
