left,right,imux,imuy,imuz,gyrox,gyroy,gyroz,time
0.0,0.0,-0.0089703772012,0.00793338256372,1.01189806976,0.000116066089693,-0.15201393391,-0.303911801349,1509599208.96
0.0,0.0,-0.0139132526028,0.0111694465775,1.00897365448,-5.80330448466e-05,0.152304099516,-0.15213,1509599209.06
0.0,0.0,-0.00708072319362,0.00720192735403,1.01135007701,-0.30413667978,-0.30419833989,0.15225332022,1509599209.16
0.0,0.0,-0.0108032,0.00750732,1.01007,0.15213,0.0,0.45639,1509599209.26
0.0,0.0,-0.00756967111938,0.00287003534416,1.00836133753,-0.15194501967,0.30426,-0.15219166011,1509599209.36
0.0,0.0,-0.0107408641256,0.00616750985266,1.01349002575,0.304194712825,-0.15213,0.152064712825,1509599209.46
0.0,0.0,-0.00933992543452,0.00634621935627,1.01293858379,-0.304129425649,0.30439057478,-0.30426,1509599209.56
0.0,0.0,-0.0147025601724,0.00885021059438,1.00604332046,0.152267828482,0.0,0.0,1509599209.66
0.0,0.0,-0.0108032,0.00878906,1.00513,0.30426,0.760651,0.30426,1509599209.76
-0.918996760442,-0.804122165386,-0.0215454,0.0057373,1.01068,0.15213,0.15213,0.30426,1509599209.86
-23.7434363054,-20.9266960873,-0.00592061372887,0.00781628351572,1.01422174523,0.456244917388,-0.45602729347,0.304405083089,1509599209.96
-17.1401246589,-19.0350311647,-0.0105138907088,0.0354442287361,1.01457998689,0.760288292993,7.14823392127,-1.36982287175,1509599210.06
-21.3696568074,-20.4368671361,-0.0118408,0.00793457,1.00104,0.0,2.73834,-2.89047,1509599210.16
-31.680242591,-32.680242591,0.00604174658465,0.00610663702024,1.00945719119,0.303955326515,-1.06612869394,0.305174020456,1509599210.26
-23.5456715778,-24.3941351486,0.000427246,0.0012207,1.00446,0.15213,1.06491,-0.30426,1509599210.36
-72.28395288,-68.5130879584,-0.0247962110412,0.0190369492893,0.998723760294,-0.760651,-4.56397979544,1.21632184107,1509599210.46
-50.6731918175,-54.4841782547,-0.0779851321007,-0.00250749825334,1.01445812012,0.152768363493,1.82563979544,-0.15093306845,1509599210.56
-147.355092627,-144.431183904,-0.0660637480943,-0.00285034220728,0.982566222969,-0.305594760031,-0.458225295043,-0.454221014949,1509599210.66
-159.576889276,-159.600607788,-0.0258179,0.00476074,1.01251,-0.608521,-2.28195,2.58621,1509599210.76
-104.665674853,-105.620419608,-0.100935432685,0.0460690159073,1.05947033853,-2.73750577498,-10.6451791424,1.52013208442,1509599210.86
-260.246189117,-259.246189117,-0.0477344808883,0.00245838337243,1.06060067306,0.153261644375,-4.5585899764,3.04277409913,1509599210.96
-135.364524534,-134.325402156,-0.0811157,0.0474243,1.00067,-1.67343,-5.02029,1.82556,1509599211.06
-302.59150649,-299.59150649,-0.0703547643945,0.00954443568986,1.04063635648,0.912418292874,2.88847511408,3.49908067663,1509599211.16
-230.891986685,-227.909513877,0.0171153205231,0.0311652075734,0.985786612164,0.456571353861,-6.07750247431,3.95247834716,1509599211.26
-391.21505105,-389.231277858,-0.163269,-0.00305176,1.15869,1.36917,5.78094,0.15213,1509599211.36
-281.345307143,-280.360214286,-0.240013005889,0.0827105039492,1.14734501991,-1.51941392604,-8.05441266099,-1.36747253344,1509599211.46
-175.088495512,-175.061403446,0.0819167391326,0.0431893287805,0.983090231123,1.82640873328,2.89131873328,2.28147848151,1509599211.56
-397.323252039,-395.370838669,-0.0440063,0.0371094,0.983643,1.97769,3.0426,0.15213,1509599211.66
-176.775360248,-178.76509805,0.143878605822,0.0109630795365,0.898637973249,5.93081759245,5.32631276017,2.43368827695,1509599211.76
-348.035726103,-348.982136948,-0.105266240827,0.0446319662113,0.964458276089,3.19521965382,0.919538254202,1.97759206924,1509599211.86
-351.122781921,-346.137525082,-0.0731812,0.0181885,1.07568,-0.608521,2.73834,1.36917,1509599211.96
-233.691372603,-230.68565878,-0.0229961654984,0.0450063327492,1.02513035868,-1.21876648308,1.52028442172,3.64929195975,1509599212.06
-353.230456113,-349.243281845,-0.0771743248599,0.021509467165,1.22798639845,-3.49941073958,-6.38810258947,3.80188259638,1509599212.16
-174.63645928,-173.625671835,0.0748901,-0.0129395,1.15033,-0.15213,-9.43207,0.45639,1509599212.26
-409.814643354,-404.820998439,-0.0311385345779,0.00642457535512,1.01703806189,1.52045852085,-3.5009885199,3.95443333596,1509599212.36
-235.108714797,-236.104987433,-0.0803925934053,0.0886910359917,1.0367029819,-1.82458069237,-6.53659464273,-1.52282336743,1509599212.46
-231.009073555,-231.011341944,-0.0186157,0.0057373,1.13739,2.89047,0.912781,4.5639,1509599212.56
-415.27562708,-409.299120256,-0.00219727,0.0110474,1.01135,4.71603,3.19473,2.43408,1509599212.66
-180.318913747,-181.279958488,-0.0399507981005,-0.0041979418034,1.02674836585,0.908620755358,2.58351146341,3.19315585366,1509599212.76
-236.581692937,-235.596117318,-0.0272827,-0.0488892,0.992859,0.608521,2.28195,-2.58621,1509599212.86
-480.820024136,-473.873194279,0.082411280216,-0.0661601890971,0.907476124025,-1.06456180249,3.3386193,5.02075426436,1509599212.96
-182.194691066,-181.131637953,0.103280145369,-0.0862209966311,0.993085402141,-1.21750426436,1.67087654603,-2.42978555468,1509599213.06
-356.850867795,-354.862807419,-0.0784912,0.0397949,1.06915,0.0,-2.28195,5.17242,1509599213.16
-359.0,-358.973005463,-0.0328141378836,0.0523860768135,0.964559793076,0.606845295043,0.00119693154996,-1.37060631786,1509599213.26
-185.663556429,-183.693824116,0.0457056957514,-0.00260208402832,0.851346451613,2.12970030685,-8.05547901652,2.88903368214,1509599213.36
-416.164463985,-416.132096592,0.0157471,-0.0305786,0.953979,5.62881,9.5842,-2.28195,1509599213.46
-245.076376783,-243.110942814,-0.105248793334,-0.0256385061536,0.927250356555,0.911671117207,5.77267754524,1.97719671912,1509599213.56
-364.695951304,-365.640654135,-0.0507153961948,0.0231963031066,1.01967956226,5.01533905503,10.0339987245,0.607632368166,1509599213.66
-313.105537506,-307.246242279,-0.101929,0.0482788,1.10815,-0.912781,-3.80325,4.41177,1509599213.76
-186.761443362,-187.610426928,-0.040376303612,-0.0383596241887,1.02419761128,-3.95487221086,-5.31566369001,-0.762428261164,1509599213.86
-422.327661347,-417.467145084,0.00714912521207,-0.0343301105443,0.972498489951,0.305435169158,-1.67551918961,-2.88576932337,1509599213.96
-247.486584335,-246.389577106,-0.0397505374508,-0.110934308859,1.04488563336,0.912389276089,-2.44452596524,-0.302562533438,1509599214.06
-364.780283192,-360.857556396,-0.0483398,-0.0125122,0.881714,0.15213,-2.58621,3.95538,1509599214.16
-189.970415554,-188.888933331,-0.140843418845,0.0373654959373,1.10612747848,-0.303991597168,-9.12391815011,2.73766899292,1509599214.26
-359.871567759,-356.92855034,0.0321849370193,-0.0200730620318,0.981113457645,-3.80445781275,-8.36044992125,4.56363159717,1509599214.36
-368.879907445,-364.909930584,-0.0802002,0.00701904,1.05255,-3.49899,-3.0426,0.30426,1509599214.46
-369.0,-369.844028701,0.0128938796152,-0.00632653639225,0.93933160792,-0.609761455428,6.07707811053,1.98044656963,1509599214.56
-250.933131206,-249.029847547,-0.0766809206781,-0.0190733447464,0.804608166083,16.4100132566,48.60549686,-0.911790810242,1509599214.66
-246.033790459,-244.033790459,-0.0526123,0.0446167,0.984436,5.93307,9.88846,0.15213,1509599214.76
-368.497137797,-368.426226582,-0.0695681162649,0.0930819077033,0.967989247407,3.34714291109,1.37327221086,5.62527361133,1509599214.86
-252.645100405,-250.719422012,-0.015703172949,-0.0733493389195,1.01733125027,5.77107438238,8.96044630665,3.95044719119,1509599214.96
-427.71341298,-425.71341298,-0.0352173,-0.00115967,1.03522,-0.912781,-3.0426,-0.45639,1509599215.06
-255.595781702,-257.433305088,-0.0541878692082,0.0336048045846,1.03541620919,0.913227128055,4.25978870968,-1.36500612903,1509599215.16
-252.788702725,-252.873221635,0.0638001305963,0.0127125074291,1.10644842424,0.614320686217,2.9102484262,3.49452870968,1509599215.26
-375.377664056,-369.641211054,0.127747,0.00830078,1.0993,5.17242,-2.73834,1.06491,1509599215.36
-201.571469375,-201.297911842,0.0122888190187,-0.00106932024891,0.922214764752,-1.21688766326,4.86633195909,-0.299080550747,1509599215.46
-373.011885471,-368.249666279,-0.00610092610328,0.0577481051341,0.887289502539,0.3031936418,4.40872326515,-2.58285859066,1509599215.56
-371.533686507,-380.805932179,0.024292,0.0141602,1.05518,1.06491,3.49899,4.71603,1509599215.66
-240.857354037,-281.255636306,-0.0413460990988,0.0173069683237,1.00697462678,-0.456857892449,2.74411067115,-5.31987108678,1509599215.76
-329.804382763,-413.540945551,0.103467487464,-0.0146296280493,0.984027387526,2.28288578285,7.28852516439,-33.4681320983,1509599215.86
-338.787807955,-418.159144034,-0.0644531,-0.0160522,1.12091,-0.45639,-2.12982,-38.1847,1509599215.96
-233.093168219,-285.616460274,0.114376849725,0.0286424011539,1.04677028849,-5.32726305534,0.904322672174,-22.2180219774,1509599216.06
-222.277909416,-274.222327533,-0.0989326724555,-0.0273217012231,1.01019071883,-2.13536942064,-11.2447058032,-28.7547218439,1509599216.16
-366.302640947,-499.413929322,0.0348511,0.0182495,0.991699,-2.43408,-3.0426,-29.5132,1509599216.26
-206.378831828,-319.886371647,0.044464739475,0.0349489365997,1.05669868035,-4.10587782061,2.8862263336,-49.7348482655,1509599216.36
-259.977091202,-478.291963346,-0.00711239319243,0.056859847009,1.19015648738,-0.00433797010228,-0.924126437236,-86.2517935579,1509599216.46
-166.279248087,-342.41887213,-0.0762329,-0.00177002,1.06989,-2.43408,-5.78094,-100.558,1509599216.56
-234.160534647,-501.034629137,0.0310653878597,0.0755472905872,0.953116321579,0.00272755310779,0.915679024056,-117.433942899,1509599216.66
-128.370890543,-273.86615422,-0.0368712871516,-0.0627600358272,1.03435043035,4.41296330448,1.53101689674,-113.487125289,1509599216.76
-272.666419041,-581.929512272,0.0379028,0.0330811,0.993835,0.45639,3.19473,-114.706,1509599216.86
-130.656734253,-279.686421998,-0.0820773773121,-0.05587746629,1.09529857092,2.28525788356,-0.298688827695,-114.864615836,1509599216.96
-233.850245939,-498.698472937,0.139733851227,0.00860712922895,0.653428104928,3.02954255347,18.2148608254,-115.770652099,1509599217.06
-243.864155545,-520.660388862,-0.046875,-0.108948,1.0766,0.45639,7.15012,-117.597,1509599217.16
-167.678749321,-359.050029048,-0.0387577301385,-0.00862848879146,1.03717687957,-0.912070094032,3.040822738,-122.456646997,1509599217.26
-235.409962197,-511.475484921,-0.0429064878216,-0.0230563973083,1.02513406647,1.8218277498,0.76242826083,-118.968665951,1509599217.36
-164.937542695,-363.526766906,0.0479126,0.0178223,0.894104,5.78094,5.62881,-120.943,1509599217.46
-182.14857351,-328.777369431,-0.013980246835,0.0112711368953,1.00799642372,3.04133052714,3.18783857592,-124.747181198,1509599217.56
-336.508443956,-530.344591941,-0.0162818703884,0.0334990928331,1.0954924283,0.153609842644,-8.50430658107,-83.6712299907,1509599217.66
-232.747675697,-314.495351395,0.0180664,-0.0202026,0.876099,-4.86816,-5.02029,-81.9981,1509599217.76
-330.75655469,-421.176478569,0.0360844283385,-0.0402050517989,1.03893903941,3.03853043273,0.914445821758,-29.0613395036,1509599217.86
-186.471537381,-239.859588699,-0.0619965245507,-0.0786830462485,1.01740536824,1.36596367427,4.55333798584,-35.2979721479,1509599217.96
-373.972193858,-488.209881392,0.0575562,-0.0125732,1.01514,-0.45639,6.99799,-47.0082,1509599218.06
-187.722492252,-241.767422486,0.0254456781179,0.0444174915981,1.05534658036,0.610443343347,-5.3132081668,-38.3471806356,1509599218.16
-325.359905457,-421.822332295,-0.087638704375,0.0379071357907,0.953289659776,0.613326860263,6.99414529814,-40.4687145412,1509599218.26
-342.73817917,-440.08727361,0.036499,0.0163574,0.835876,-2.28195,4.5639,-36.6634,1509599218.36
-239.13708399,-306.98258125,0.0393533630999,-0.0196430488806,0.996037374723,0.911997552607,2.42937932337,-36.3643882483,1509599218.46
-329.947809901,-428.597079868,-0.00191552389314,0.00459422052214,1.03926350547,0.909843075817,1.3721079229,-41.2259289822,1509599218.56
-288.255896487,-374.823444563,-0.00921631,-0.015564,1.00488,0.0,-4.86816,-41.5315,1509599218.66
-229.538017166,-300.03985233,-0.00704228745869,-0.040436606845,1.1153986546,1.98028335169,-2.59498751115,-43.0577872804,1509599218.76
-228.522425575,-295.713455345,0.047706495358,0.0845129363756,1.03351028586,-0.758656111461,-2.73674409127,-40.7746901915,1509599218.86
-330.117827679,-425.10579784,-0.106995,-0.0227661,0.992554,1.06491,2.43408,-40.0102,1509599218.96
-341.901179881,-439.901179881,0.00344013545502,0.0129843282002,0.94620533505,1.82231014815,0.462280354052,-37.4244062847,1509599219.06
-240.334783965,-307.745249936,-0.104507829533,-0.0274493802017,1.065471369,-4.712308631,2.42622377655,-40.4606044203,1509599219.16
-331.441354048,-424.196821851,0.0131226,0.000244141,1.12701,0.760651,2.28195,-35.5984,1509599219.26
-188.712083633,-242.552013463,-0.0664933002646,-0.0585094786067,1.03864171511,4.40391377655,-6.38037330663,-43.199831364,1509599219.36
-324.151883906,-426.889387031,0.0478236410843,0.0136179741173,0.915235273133,5.02323519085,8.96831704361,-39.2443406862,1509599219.46
-366.145659917,-428.642907484,-0.074707,-0.0515137,0.963989,6.08521,-2.58621,-53.8541,1509599219.56
-210.955405824,-217.952596367,-0.0253691060487,-0.0794747525039,0.978133244737,4.85895813533,2.87848617624,-11.1063559593,1509599219.66
-430.879592094,-447.03240204,-0.0105425610948,0.0187763495363,1.04622472069,-3.80710195742,10.3353841947,-7.60351402999,1509599219.76
-301.552497214,-275.044771712,-0.0964966,-0.0167847,1.11902,-0.15213,-0.15213,-2.58621,1509599219.86
-284.665683621,-248.222877586,0.126989342679,0.0483648095201,0.958019844503,3.64589702596,-4.1183911816,24.3297012231,1509599219.96
-470.366749342,-408.532926464,-0.124141572277,0.00106405460482,0.994673817896,0.00435247836349,-12.0061130177,23.5719302053,1509599220.06
-244.347362859,-210.332619241,-0.00866699,0.00793457,1.00507,-7.15012,1.67343,21.4503,1509599220.16
-470.024626121,-402.911494967,-0.148788428515,0.153770721238,1.16582681232,0.75268596314,0.777466029659,22.0591212074,1509599220.26
-311.722482731,-267.064698489,-0.121303220561,-0.0470679099993,0.939418102759,-2.72838370574,0.602104720025,20.9964337172,1509599220.36
-414.536369046,-351.526716812,-0.0771484,0.032959,0.939148,-5.47668,5.17242,25.71,1509599220.46
-244.827876188,-206.947631878,-0.0447815751663,0.103403693126,1.03346813895,-0.914130266814,-5.15712829268,28.1339804139,1509599220.56
-406.696144261,-348.137770246,0.00122175234962,0.00751619576568,0.915190511408,0.002742061369,-5.30672658608,23.2763570703,1509599220.66
-426.87194672,-368.373691452,0.0690918,0.0455933,1.03442,-2.28195,-1.67343,22.8195,1509599220.76
-249.498394548,-203.731179085,0.043044411344,-0.0371064093606,1.06002534111,3.04442804091,-6.67910565768,17.7989715399,1509599220.86
-510.054836322,-350.063088667,0.059593683139,-0.0373725937653,0.864592707246,-1.8188281668,-2.28264639654,56.27510072,1509599220.96
-416.205237576,-276.635845167,-0.0151367,0.0686646,1.07025,-2.12982,-15.8215,69.3713,1509599221.06
-326.492671107,-217.689077831,-0.13014020653,0.0776187069571,1.07568779022,-0.603334295067,-4.40328266719,68.4552992466,1509599221.16
-453.885103982,-304.657806479,0.0106624497628,0.0508713383854,0.930959375009,-1.67343,-0.306381833202,61.3119364662,1509599221.26
-341.703150067,-223.787964334,-0.0241089,0.0177612,0.95282,-2.73834,12.9311,66.633,1509599221.36
-324.455565473,-211.591674105,-0.0319508722266,-0.00708867064516,1.1714401967,0.604451431157,4.26682160504,69.8317695515,1509599221.46
-463.820642575,-305.121921727,0.00957776064516,0.00150110095987,0.954587982691,0.609957316286,5.16667472856,67.7002938631,1509599221.56
-489.442396083,-319.139400979,0.0200195,-0.0371704,0.846008,-0.912781,10.497,62.5255,1509599221.66
-276.901066036,-183.235356588,-0.0629942462366,-0.0260638188232,1.07108260449,2.73275069077,-5.77729479937,75.3034279784,1509599221.76
-449.625471447,-293.983256505,0.00197456961638,0.0114038815225,0.922695983358,3.48926946499,-1.97890506688,66.9390010777,1509599221.86
-489.996219057,-319.426410889,0.0192261,0.00579834,0.986877,0.30426,-0.608521,70.2841,1509599221.96
-349.023881862,-226.774717608,0.0896122946189,-0.0132797202131,1.03123522891,-1.52869922943,7.27536615955,71.9647524593,1509599222.06
-322.438099433,-207.584132578,-0.00172441635076,0.0489469387304,0.984554731135,-2.1278178616,1.2212945476,71.349,1509599222.16
-523.217533333,-363.02885,0.0129395,0.0858765,0.924744,2.58621,6.84586,67.2415,1509599222.26
-339.233594594,-252.951784941,-0.00860794988341,-0.0173178864173,0.788615212574,-0.0117625892282,-5.33230832558,70.1314993992,1509599222.36
-290.803829152,-237.49680904,-0.00847064773836,0.0830619227046,0.995895964619,-4.85292632573,-11.8445190282,25.5662785375,1509599222.46
-354.30002047,-295.819498331,-0.125122,-0.0170288,0.885254,-0.15213,-2.12982,22.5153,1509599222.56
-426.942429912,-357.631780898,-0.0645301303197,0.0175741739504,1.03962351644,4.86455469709,5.61464630999,23.1289504327,1509599222.66
-427.017802099,-383.895689079,0.0768916111055,-0.0447062773431,1.00882327688,2.73782495673,14.1231203826,28.9101080729,1509599222.76
-295.155446803,-288.351865428,-0.0860596,0.0787964,1.07166,-3.65112,2.58621,13.996,1509599222.86
-392.177269243,-388.652742801,-0.0521981519062,0.0216281265789,0.999953534511,1.06151506516,3.81552405765,0.608259849582,1509599222.96
-239.466923579,-237.146665937,-0.0134054663257,0.0309941205493,1.08732431872,-7.43688301981,-6.36675002861,3.65033655389,1509599223.06
-378.672410961,-374.1577642,-0.036377,0.0689087,1.07129,-5.78094,-11.5619,0.760651,1509599223.16
-294.044120517,-290.71725356,-0.0203911176954,0.0225961089097,1.00642832196,0.00264775767113,-4.71894255084,4.5570158318,1509599223.26
-438.897124732,-438.403051966,-0.00826088950719,0.0294450933481,0.97043770808,0.610374428629,-3.49713656963,0.450300157356,1509599223.36
-305.185936588,-304.351866271,0.0258179,-0.0187988,1.03864,6.38947,2.43408,0.760651,1509599223.46
-389.380967909,-382.553543971,0.060636314638,0.0616851645948,0.982116463176,-0.908754955749,-3.18614110936,2.73887680566,1509599223.56
-300.83526295,-295.327812662,-0.0580085840963,-0.0605418435734,1.00916496173,-0.453125641227,-5.02029,1.37379450826,1509599223.66
-387.455758964,-378.309707488,-0.0502319,0.0887451,1.08203,-3.34686,-7.75864,1.67343,1509599223.76
-236.990864394,-236.924403281,-0.0597499896645,0.0459520605822,1.07222181282,-2.43952059795,4.40116083399,6.68747329447,1509599223.86
-374.502753988,-373.197939626,0.0506515865794,0.0529167846935,1.02928474091,4.70720897718,13.2088369497,0.60686705641,1509599223.96
-410.175449746,-407.350899492,0.0725708,-0.0881348,1.04431,6.84586,3.34686,3.80325,1509599224.06
-238.838536919,-237.484320217,-0.0734813354603,0.0397721194597,1.00708247574,1.21173360346,-5.00604651456,0.00139642197745,1509599224.16
-431.12390301,-428.481437756,-0.0645152533438,0.0260554562549,1.00536120378,5.02140713611,8.37553859428,2.28055357986,1509599224.26
-315.306912767,-313.127175575,0.0143433,0.0419312,0.977539,-2.12982,0.912781,-1.06491,1509599224.36
-390.425179709,-385.967271333,0.0681893516201,-0.0485844539446,1.20514551377,1.82103342064,7.59575935985,0.306523288749,1509599224.46
-360.993983795,-355.993983795,0.0620424761891,8.10639635935e-05,1.0408081575,-2.577156845,-2.88481177813,1.97627544453,1509599224.56
-230.536823233,-228.804772937,0.046875,-0.0992432,0.909058,-0.30426,11.4098,1.5213,1509599224.66
-416.882327451,-434.642072782,-0.0434001507379,0.0290236273419,1.06682755063,3.65599116754,-9.40112384117,1.97024000787,1509599224.76
-292.373483649,-329.030452018,-0.09989240669,-0.0664308574995,1.04627009019,-4.09662154996,-12.1620904122,-5.92160847364,1509599224.86
-348.896082814,-419.777872195,-0.104736,-0.0410156,1.07391,-2.28195,-3.19473,-27.5356,1509599224.96
-221.732975094,-264.84992036,-0.100987643651,-0.0455051720893,1.03437468507,-0.652296605597,-7.86641020545,-33.4023379369,1509599225.06
-335.162645225,-401.738290929,-0.00262451,-0.045166,0.831604,-0.608521,-5.62881,-27.6877,1509599225.16
-368.384015919,-450.463936323,-0.0234222377941,0.0690067442887,0.930128194264,0.91865684386,6.38418171948,-33.4627241542,1509599225.26
-217.938784842,-266.440432869,0.0399280228667,-0.0195762836778,0.959502291753,2.59737412631,6.08638516916,-35.1391620771,1509599225.36
-381.708413671,-470.024965366,-0.052063,-0.0134888,1.00629,4.71603,-0.30426,-34.8378,1509599225.46
-278.825379284,-341.835844428,0.0292510391007,-0.0393008123167,0.954142364614,8.35377610948,1.65498998045,-35.9068638319,1509599225.56
-340.733223825,-421.222625339,0.0357598362015,-0.00559377049329,1.0090804015,3.49658162864,0.622369153136,-36.5115011849,1509599225.66
-320.940513226,-387.913473783,0.0125732,0.010437,1.01404,1.06491,-7.30225,-28.2962,1509599225.76
-357.195250389,-433.593801356,-0.0189548411821,0.0337842669909,0.97700642665,-2.5831995358,-1.04594405574,-25.7096990129,1509599225.86
-271.584304595,-330.025093317,-0.0389557877763,-0.0199261116587,1.0968387297,-1.05455110149,-0.738714527072,-33.4570224877,1509599225.96
-261.348303745,-284.854568269,-0.0562744,-0.0501709,1.13239,-4.41177,-1.97769,-32.4037,1509599226.06
-381.163481109,-386.820157449,0.00310714682307,0.00117465016332,1.08411560606,5.15638837136,3.02749327301,-4.29694442744,1509599226.16
-353.831322032,-357.625331448,0.120179833131,-0.0740311638319,0.940379260329,-5.01504889064,0.601738385857,5.48747045848,1509599226.26
-233.573166869,-237.573166869,-0.0307617,0.0158691,0.880859,5.47668,13.8438,-5.32455,1509599226.36
-373.713889239,-377.713889239,-0.110203557547,-0.0173483097418,0.978027890828,3.50522857283,-2.1104804673,2.42659373721,1509599226.46
-414.05286396,-414.105727921,-0.0396016632239,0.0222947231863,1.01253574732,-1.37572047994,4.69107577021,1.21392072384,1509599226.56
-252.297255611,-251.297255611,-0.0212794685216,-0.0225633546527,0.951263590444,1.68289666118,7.14507110436,-0.753077685573,1509599226.66
-374.080582776,-373.866680789,-0.00213354545598,-0.045918079181,0.947595392604,-3.03597335169,0.914358771333,2.5912588749,1509599226.76
-420.568877982,-420.568877982,-0.0393775528861,-0.00285051997425,1.06397131536,4.40104113876,0.755602123024,0.448816687648,1509599226.86
-363.075385293,-361.509855166,-0.0928345,0.0255127,0.932861,2.58621,-4.86816,1.67343,1509599226.96
-402.459423305,-406.70837241,-0.0739511206924,-0.0559821290847,1.03378455547,5.00911863887,5.15582254917,-4.25389472856,1509599227.06
-361.049085425,-363.148337852,0.113408180532,0.0983083719453,1.12165152469,6.99637595594,6.65111908829,-1.3717524705,1509599227.16
-288.119678558,-289.119678558,0.113159,-0.0338745,0.919434,6.84586,11.4098,1.67343,1509599227.26
-329.569671614,-330.569671614,-0.00782577969578,-0.0272562797773,0.958052297785,0.149224720692,0.770335262237,3.34137225232,1509599227.36
