accl_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,time
0,0,0,0,0,0,0
0.095459,0.156433,-0.977173,-0.0610352,-0.0610352,0.12207,0
0.0959473,0.156921,-0.968018,0,-0.0610352,0.12207,0
0.0959473,0.156921,-0.968018,0,-0.0610352,0.12207,0
0.0962524,0.154053,-0.967773,-0.0610352,-0.12207,0.12207,0
0.0962524,0.151123,-0.971069,0.12207,0,0.0610352,0
0.0962524,0.151123,-0.971069,0.12207,0,0.0610352,0
0.0922241,0.158997,-0.96936,0,-0.0610352,0.0610352,0
0.0958862,0.155212,-0.969299,0.12207,-0.12207,0.12207,0
0.0958862,0.155212,-0.969299,0.12207,-0.12207,0.12207,0
0.0990601,0.155579,-0.964294,-0.0610352,-0.12207,0.0610352,0
0.0961304,0.153564,-0.970398,0.12207,0,0.0610352,0
0.0961304,0.153564,-0.970398,0.12207,0,0.0610352,0
0.0947266,0.152161,-0.972046,0.0610352,-0.12207,0.183105,0
0.0942993,0.152405,-0.964355,0.0610352,0.0610352,-0.0610352,0
0.0953369,0.155396,-0.966736,0.12207,0.0610352,0,0
0.0953369,0.155396,-0.966736,0.12207,0.0610352,0,0
0.0945435,0.159912,-0.969604,0.0610352,-0.0610352,0.0610352,0
0.0932617,0.15741,-0.972046,0.0610352,0,0.0610352,0
0.0932617,0.15741,-0.972046,0.0610352,0,0.0610352,0
0.0935669,0.15448,-0.973267,0.183105,0.12207,0,0
0.0935669,0.158508,-0.972046,0.12207,0,0.12207,0
0.0935669,0.158508,-0.972046,0.12207,0,0.12207,0
0.0952759,0.154968,-0.971252,0.183105,0.12207,0.0610352,0
0.0964966,0.155762,-0.969971,0,-0.0610352,0,0
0.0964966,0.155762,-0.969971,0,-0.0610352,0,0
0.0938721,0.152893,-0.966614,0,0.0610352,0.0610352,0
0.0955811,0.153809,-0.969788,0.12207,0,0,0
0.0955811,0.153809,-0.969788,0.12207,0,0,0
0.0977173,0.156494,-0.972046,0.12207,0,0.0610352,0
0.0947266,0.156921,-0.97406,0.183105,0,0,0
0.0947266,0.156921,-0.97406,0.183105,0,0,0
0.0961914,0.156433,-0.967224,0,-0.0610352,0.0610352,0
0.0940552,0.156799,-0.966431,0.0610352,0.0610352,0.12207,0
0.0940552,0.156799,-0.966431,0.0610352,0.0610352,0.12207,0
0.0928345,0.151489,-0.973022,0.12207,0.0610352,0.12207,0
0.093811,0.156067,-0.967163,0,0.0610352,0.0610352,0
0.093811,0.156067,-0.967163,0,0.0610352,0.0610352,0
0.0952759,0.155518,-0.970032,0,-0.0610352,0.12207,0
0.0958252,0.156494,-0.969604,0,0.0610352,0,0
0.0963745,0.156128,-0.972595,0.0610352,0.0610352,0,0
0.0963745,0.156128,-0.972595,0.0610352,0.0610352,0,0
0.098938,0.15802,-0.971802,-0.0610352,-0.0610352,0.12207,0
0.095459,0.156738,-0.969849,0.0610352,0.0610352,0.12207,0
0.095459,0.156738,-0.969849,0.0610352,0.0610352,0.12207,0
0.0936279,0.155823,-0.966797,0,0.0610352,0,0
0.0933838,0.153564,-0.974792,0.0610352,0.0610352,0.12207,0
0.0933838,0.153564,-0.974792,0.0610352,0.0610352,0.12207,0
0.098877,0.155151,-0.975098,0.0610352,0,0,0
0.09552,0.156189,-0.968628,0.0610352,0,0.0610352,0
0.09552,0.156189,-0.968628,0.0610352,0,0.0610352,0
0.0962524,0.153931,-0.965698,0,0.183105,0.12207,0
0.0952759,0.156006,-0.972229,0.12207,0,0,0
0.0952759,0.156006,-0.972229,0.12207,0,0,0
0.0983887,0.15564,-0.971191,0,0.0610352,0.0610352,0
0.0987549,0.154419,-0.970215,-0.0610352,-0.0610352,-0.0610352,0
0.0987549,0.154419,-0.970215,-0.0610352,-0.0610352,-0.0610352,0
0.0960083,0.152405,-0.971313,-0.0610352,-0.0610352,0,0
0.0944824,0.15387,-0.969482,0,0.0610352,0.0610352,0
0.0944824,0.15387,-0.969482,0,0.0610352,0.0610352,0
0.095459,0.153992,-0.969727,0.12207,0.0610352,0.12207,0
0.0956421,0.15509,-0.969849,-0.0610352,-0.0610352,0.0610352,0
0.0956421,0.15509,-0.969849,-0.0610352,-0.0610352,0.0610352,0
0.0953979,0.154968,-0.968689,0,0,0.12207,0
0.0952148,0.156006,-0.971924,-0.0610352,-0.0610352,0,0
0.0952148,0.156006,-0.971924,-0.0610352,-0.0610352,0,0
0.0952759,0.15625,-0.972534,-0.12207,-0.0610352,0,0
0.09552,0.152283,-0.969604,0.0610352,0,0.0610352,0
0.0930176,0.155701,-0.968079,-0.0610352,-0.0610352,0,0
0.0930176,0.155701,-0.968079,-0.0610352,-0.0610352,0,0
0.0957642,0.154358,-0.972656,0,0.12207,0.0610352,0
0.0982666,0.157043,-0.973816,0,0.0610352,0.0610352,0
0.0982666,0.157043,-0.973816,0,0.0610352,0.0610352,0
0.0950317,0.157104,-0.970886,0.0610352,-0.0610352,0.0610352,0
0.0945435,0.156799,-0.969055,-0.0610352,-0.0610352,0.0610352,0
0.0945435,0.156799,-0.969055,-0.0610352,-0.0610352,0.0610352,0
0.0970459,0.15509,-0.970459,0.0610352,-0.0610352,-0.0610352,0
0.0952759,0.155701,-0.969604,0.0610352,0.0610352,0,0
0.0952759,0.155701,-0.969604,0.0610352,0.0610352,0,0
0.0964966,0.152405,-0.969849,-0.0610352,-0.0610352,0.0610352,0
0.0964355,0.156738,-0.97168,-0.0610352,-0.12207,0,0
0.0964355,0.156738,-0.97168,-0.0610352,-0.12207,0,0
0.0946045,0.157288,-0.971436,0.12207,0,0.0610352,0
0.0923462,0.155579,-0.971619,-0.12207,-0.12207,0,0
0.0923462,0.155579,-0.971619,-0.12207,-0.12207,0,0
0.0949707,0.155945,-0.97229,0,-0.0610352,0,0
0.0936279,0.155884,-0.971741,0.0610352,-0.0610352,0.0610352,0
0.0942993,0.155823,-0.973816,0,0,0.0610352,0
0.0942993,0.155823,-0.973816,0,0,0.0610352,0
0.0946655,0.152344,-0.969788,0,0,0.183105,0
0.0946655,0.152344,-0.969788,0,0,0.183105,0
0.0947266,0.15686,-0.97345,0,0.0610352,0.0610352,0
0.0960083,0.156921,-0.972595,0.0610352,0.0610352,0.12207,0
0.0981445,0.154846,-0.96991,0,0,0.12207,0
0.0981445,0.154846,-0.96991,0,0,0.12207,0
0.0939331,0.155457,-0.968811,0.12207,0,-0.0610352,0
0.0947876,0.15918,-0.965637,-0.0610352,-0.12207,0.0610352,0
0.0947876,0.15918,-0.965637,-0.0610352,-0.12207,0.0610352,0
0.0960083,0.15802,-0.967102,-0.0610352,-0.12207,-0.0610352,0
0.0962524,0.157166,-0.970947,0,-0.0610352,-0.0610352,0
0.0962524,0.157166,-0.970947,0,-0.0610352,-0.0610352,0
0.0960693,0.154297,-0.969788,0.12207,0.0610352,0.0610352,0
0.0962524,0.158142,-0.971558,0.0610352,-0.12207,0.0610352,0
0.0962524,0.158142,-0.971558,0.0610352,-0.12207,0.0610352,0
0.0976562,0.157593,-0.96875,0,-0.0610352,0.12207,0
0.0935059,0.154541,-0.970947,-0.0610352,-0.12207,0.0610352,0
0.0935059,0.154541,-0.970947,-0.0610352,-0.12207,0.0610352,0
0.0927734,0.157715,-0.966431,0,0.0610352,0,0
0.0979004,0.15509,-0.972168,0.12207,0,0.0610352,0
0.0979004,0.15509,-0.972168,0.12207,0,0.0610352,0
0.0975952,0.154175,-0.96814,0.12207,0.0610352,0,0
0.093811,0.155457,-0.972351,0.0610352,0.12207,0,0
0.093811,0.155457,-0.972351,0.0610352,0.12207,0,0
0.0963745,0.153687,-0.970276,-0.0610352,-0.0610352,0,0
0.0957642,0.155029,-0.973572,0.0610352,0,0.0610352,0
0.0953979,0.152649,-0.971436,0.0610352,0.0610352,0,0
0.0953979,0.152649,-0.971436,0.0610352,0.0610352,0,0
0.0959473,0.153015,-0.972534,0,0.183105,0.183105,0
0.0941162,0.154785,-0.970093,-0.0610352,-0.12207,0.0610352,0
0.0941162,0.154785,-0.970093,-0.0610352,-0.12207,0.0610352,0
0.0952148,0.157104,-0.974487,-0.0610352,-0.0610352,0.0610352,0
0.0952148,0.155457,-0.968445,-0.0610352,-0.0610352,0.0610352,0
0.0952148,0.155457,-0.968445,-0.0610352,-0.0610352,0.0610352,0
0.0941162,0.152466,-0.967407,-0.0610352,-0.0610352,0,0
0.0976562,0.153931,-0.973755,-0.0610352,-0.0610352,0.183105,0
0.0976562,0.153931,-0.973755,-0.0610352,-0.0610352,0.183105,0
0.0968018,0.157104,-0.970886,0.0610352,0.0610352,0.12207,0
0.0953979,0.15387,-0.970459,-0.0610352,-0.183105,0,0
0.0953979,0.15387,-0.970459,-0.0610352,-0.183105,0,0
0.0980835,0.15332,-0.972229,0,0.183105,0,0
0.0955811,0.156189,-0.970886,0.12207,0.0610352,0,0
0.0955811,0.156189,-0.970886,0.12207,0.0610352,0,0
0.0942993,0.157288,-0.973511,0,0,0,0
0.0968018,0.155884,-0.966064,-0.0610352,-0.0610352,0.0610352,0
0.0968018,0.155884,-0.966064,-0.0610352,-0.0610352,0.0610352,0
0.0938721,0.15387,-0.970032,0,0,0,0
0.095459,0.15686,-0.973633,0,0.183105,0.183105,0
0.0963745,0.155823,-0.969116,-0.0610352,0,-0.0610352,0
0.0963745,0.155823,-0.969116,-0.0610352,0,-0.0610352,0
0.0958252,0.154602,-0.967285,0.0610352,0,0.0610352,0
0.0961304,0.160645,-0.972595,0.0610352,0,0,0
0.0961304,0.160645,-0.972595,0.0610352,0,0,0
0.0939331,0.153381,-0.970947,0.12207,0.0610352,0,0
0.0936279,0.155212,-0.970581,-0.0610352,0,0.12207,0
0.0936279,0.155212,-0.970581,-0.0610352,0,0.12207,0
0.0946655,0.155334,-0.971741,0.0610352,0.12207,0.0610352,0
0.0976562,0.156616,-0.966553,0.183105,0.0610352,0.12207,0
0.0976562,0.156616,-0.966553,0.183105,0.0610352,0.12207,0
0.0921021,0.156433,-0.968323,-0.0610352,-0.0610352,0.0610352,0
0.0955811,0.157043,-0.967529,0,0.0610352,0,0
0.0955811,0.157043,-0.967529,0,0.0610352,0,0
0.0956421,0.155273,-0.968811,-0.0610352,-0.0610352,0.0610352,0
0.0951538,0.154236,-0.973511,0,0,0,0
0.0951538,0.154236,-0.973511,0,0,0,0
0.0966187,0.154785,-0.96759,-0.0610352,-0.0610352,0.12207,0
0.0962524,0.156433,-0.970276,0.0610352,0,0.0610352,0
0.0962524,0.156433,-0.970276,0.0610352,0,0.0610352,0
0.0963135,0.155823,-0.968994,0.183105,0,0.0610352,0
0.0932617,0.154358,-0.970947,0.0610352,0,0.0610352,0
0.0932617,0.154358,-0.970947,0.0610352,0,0.0610352,0
0.0956421,0.156006,-0.967346,0,0,0.0610352,0
0.0944214,0.15448,-0.965576,-0.0610352,-0.0610352,-0.0610352,0
0.0947266,0.156189,-0.969727,0.0610352,0.12207,0,0
0.0947266,0.156189,-0.969727,0.0610352,0.12207,0,0
0.0935669,0.152893,-0.967285,-0.0610352,-0.0610352,0.12207,0
0.0962524,0.152588,-0.969116,0.12207,0.0610352,0.0610352,0
0.0962524,0.152588,-0.969116,0.12207,0.0610352,0.0610352,0
0.0952148,0.157043,-0.967102,0,0,0.0610352,0
0.0942383,0.156555,-0.969177,0,-0.0610352,0.0610352,0
0.0942383,0.156555,-0.969177,0,-0.0610352,0.0610352,0
0.0959473,0.157471,-0.967957,0.0610352,0.12207,0.12207,0
0.0942383,0.156555,-0.973694,0.12207,0,0,0
0.0942383,0.156555,-0.973694,0.12207,0,0,0
0.0953369,0.155518,-0.971985,-0.0610352,-0.12207,0,0
0.0974121,0.154602,-0.970947,0,0.12207,-0.0610352,0
0.0974121,0.154602,-0.970947,0,0.12207,-0.0610352,0
0.09375,0.15564,-0.970642,-0.0610352,0,0.12207,0
0.0959473,0.156555,-0.971924,-0.0610352,-0.0610352,0,0
0.0959473,0.156555,-0.971924,-0.0610352,-0.0610352,0,0
0.0940552,0.154663,-0.970154,-0.0610352,-0.12207,-0.12207,0
0.0966187,0.15741,-0.970642,0,-0.0610352,0.0610352,0
0.0966187,0.15741,-0.970642,0,-0.0610352,0.0610352,0
0.0951538,0.156677,-0.973206,0.12207,0,0.0610352,0
0.0935059,0.153137,-0.974243,0,0.0610352,0.0610352,0
0.0941162,0.154602,-0.972717,0.12207,0,0.12207,0
0.0941162,0.154602,-0.972717,0.12207,0,0.12207,0
0.0976562,0.155151,-0.967773,0,0.0610352,0.12207,0
0.0975342,0.155457,-0.971985,0.12207,0.12207,0.12207,0
0.0975342,0.155457,-0.971985,0.12207,0.12207,0.12207,0
0.0983276,0.15332,-0.964905,-0.0610352,-0.0610352,0.0610352,0
0.0964355,0.155823,-0.971497,-0.0610352,-0.12207,0.183105,0
0.0964355,0.155823,-0.971497,-0.0610352,-0.12207,0.183105,0
0.0951538,0.157715,-0.968872,-0.0610352,-0.0610352,0.0610352,0
0.0965576,0.15686,-0.974548,0.12207,0,0,0
0.0965576,0.15686,-0.974548,0.12207,0,0,0
0.0973511,0.159058,-0.973694,-0.0610352,-0.183105,0,0
0.095459,0.157349,-0.970215,0,0.0610352,0.12207,0
0.095459,0.157349,-0.970215,0,0.0610352,0.12207,0
0.0925903,0.154541,-0.971924,0.0610352,0.0610352,0.12207,0
0.09375,0.154236,-0.972961,-0.0610352,-0.183105,0,0
0.09375,0.154236,-0.972961,-0.0610352,-0.183105,0,0
0.0966797,0.156128,-0.96936,0.12207,0,0,0
0.0933838,0.155701,-0.971008,-0.0610352,-0.0610352,0.12207,0
0.0933838,0.155701,-0.971008,-0.0610352,-0.0610352,0.12207,0
0.0956421,0.155212,-0.974792,-0.0610352,-0.0610352,-0.0610352,0
0.0946045,0.153442,-0.970215,-0.0610352,-0.0610352,0.0610352,0
0.0946045,0.153442,-0.970215,-0.0610352,-0.0610352,0.0610352,0
0.0979614,0.154846,-0.970581,0,-0.0610352,0.0610352,0
0.0974121,0.154907,-0.969604,0.0610352,0,0.12207,0
0.0974121,0.154907,-0.969604,0.0610352,0,0.12207,0
0.0935669,0.15448,-0.967957,0,0,0.12207,0
0.0934448,0.154236,-0.975647,0,0.12207,0.0610352,0
0.0944214,0.15387,-0.970703,0.12207,0,0.12207,0
0.0944214,0.15387,-0.970703,0.12207,0,0.12207,0
0.0948486,0.155762,-0.973572,0,0.0610352,0,0
0.093689,0.156372,-0.967041,-0.0610352,-0.12207,0.0610352,0
0.093689,0.156372,-0.967041,-0.0610352,-0.12207,0.0610352,0
0.0960083,0.154602,-0.969604,0.0610352,0,0.0610352,0
0.0961914,0.155029,-0.970825,0,0,0.0610352,0
0.0961914,0.155029,-0.970825,0,0,0.0610352,0
0.0952759,0.152283,-0.968872,0.0610352,0.0610352,0.0610352,0
0.0971069,0.154541,-0.969788,-0.0610352,-0.0610352,0.0610352,0
0.0971069,0.154541,-0.969788,-0.0610352,-0.0610352,0.0610352,0
0.0935669,0.154114,-0.968384,-0.0610352,-0.0610352,0.0610352,0
0.0958252,0.153137,-0.969727,0,-0.0610352,0.12207,0
0.0958252,0.153137,-0.969727,0,-0.0610352,0.12207,0
0.0967407,0.155579,-0.972046,-0.0610352,-0.12207,0.0610352,0
0.0948486,0.153015,-0.969116,0.12207,0,0.0610352,0
0.0948486,0.153015,-0.969116,0.12207,0,0.0610352,0
0.0928345,0.156372,-0.969421,0.0610352,-0.12207,0.0610352,0
0.0958252,0.15387,-0.970459,0,-0.0610352,0.0610352,0
0.0958252,0.15387,-0.970459,0,-0.0610352,0.0610352,0
0.0924683,0.156616,-0.970459,0,0,0,0
0.0958862,0.155945,-0.973145,0.0610352,0.0610352,0.12207,0
0.0964966,0.155457,-0.971558,-0.0610352,-0.0610352,0.12207,0
0.0964966,0.155457,-0.971558,-0.0610352,-0.0610352,0.12207,0
0.0986938,0.153503,-0.970398,0.12207,0,0.12207,0
0.0956421,0.155884,-0.971313,0.183105,0,0.0610352,0
0.0956421,0.155884,-0.971313,0.183105,0,0.0610352,0
0.0969849,0.159607,-0.969238,0,-0.0610352,0.12207,0
0.0977783,0.157166,-0.973206,0,0,0.0610352,0
0.0977783,0.157166,-0.973206,0,0,0.0610352,0
0.093689,0.156494,-0.973755,0.0610352,0.0610352,-0.0610352,0
0.0933838,0.15802,-0.971741,0.0610352,0.12207,0.0610352,0
0.0933838,0.15802,-0.971741,0.0610352,0.12207,0.0610352,0
0.097229,0.150696,-0.973572,0.12207,0,0.12207,0
0.097168,0.157288,-0.971375,0,0.12207,0.0610352,0
0.097168,0.157288,-0.971375,0,0.12207,0.0610352,0
0.0971069,0.153564,-0.973206,0,0,0.12207,0
