accl_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,time
0.214783,-0.39502,0.921814,-0.0610352,-0.244141,-0.0610352,0
0.214783,-0.39502,0.921814,-0.0610352,-0.244141,-0.0610352,0
0.215332,-0.396973,0.921021,-0.0610352,-0.366211,0.0610352,0
0.217224,-0.397583,0.919495,-0.12207,-0.12207,-0.12207,0
0.217224,-0.397583,0.919495,-0.12207,-0.12207,-0.12207,0
0.218689,-0.395874,0.9245,-0.183105,-0.305176,0,0
0.220032,-0.392639,0.922852,0,-0.244141,-0.0610352,0
0.220032,-0.392639,0.922852,0,-0.244141,-0.0610352,0
0.218384,-0.397339,0.919922,-0.0610352,-0.305176,0,0
0.217468,-0.394836,0.915527,-0.0610352,-0.12207,-0.12207,0
0.216675,-0.395752,0.92157,-0.0610352,-0.12207,0,0
0.216675,-0.395752,0.92157,-0.0610352,-0.12207,0,0
0.215271,-0.398804,0.921875,-0.12207,-0.183105,0.12207,0
0.220276,-0.396912,0.922363,-0.305176,-0.244141,0.0610352,0
0.220276,-0.396912,0.922363,-0.305176,-0.244141,0.0610352,0
0.220276,-0.39679,0.923645,-0.12207,-0.244141,-0.0610352,0
0.217957,-0.396118,0.920715,-0.244141,-0.183105,-0.12207,0
0.217957,-0.396118,0.920715,-0.244141,-0.183105,-0.12207,0
0.21759,-0.397339,0.923401,-0.244141,-0.12207,-0.183105,0
0.220642,-0.394836,0.921204,-0.12207,-0.305176,-0.12207,0
0.220642,-0.394836,0.921204,-0.12207,-0.305176,-0.12207,0
0.219543,-0.397095,0.920654,-0.0610352,-0.183105,-0.0610352,0
0.218933,-0.397217,0.924194,-0.244141,-0.244141,-0.0610352,0
0.218933,-0.397217,0.924194,-0.244141,-0.244141,-0.0610352,0
0.221619,-0.396729,0.925171,-0.183105,-0.488281,0.0610352,0
0.221008,-0.396118,0.922729,-0.183105,-0.305176,0.0610352,0
0.221008,-0.396118,0.922729,-0.183105,-0.305176,0.0610352,0
0.218323,-0.398315,0.921997,-0.0610352,-0.12207,-0.0610352,0
0.218933,-0.397217,0.921692,0,-0.0610352,-0.0610352,0
0.218933,-0.397217,0.921692,0,-0.0610352,-0.0610352,0
0.218201,-0.394836,0.923462,-0.183105,-0.244141,0,0
0.21759,-0.395508,0.916382,-0.305176,-0.183105,-0.12207,0
0.21759,-0.395508,0.916382,-0.305176,-0.183105,-0.12207,0
0.216675,-0.396301,0.92157,-0.0610352,-0.183105,0,0
0.220398,-0.398376,0.921326,-0.0610352,-0.183105,0.0610352,0
0.216919,-0.399414,0.92041,-0.0610352,-0.183105,0.0610352,0
0.216919,-0.399414,0.92041,-0.0610352,-0.183105,0.0610352,0
0.217163,-0.399231,0.920715,0.0610352,-0.12207,-0.12207,0
0.217163,-0.399231,0.920715,0.0610352,-0.12207,-0.12207,0
0.216187,-0.395874,0.918396,0,-0.183105,-0.12207,0
0.217834,-0.395874,0.921814,-0.0610352,-0.244141,-0.183105,0
0.218567,-0.395081,0.924744,-0.12207,-0.183105,-0.0610352,0
0.218567,-0.395081,0.924744,-0.12207,-0.183105,-0.0610352,0
0.218018,-0.399292,0.922424,0.12207,-0.0610352,0,0
0.220093,-0.395874,0.91925,0.0610352,-0.12207,-0.0610352,0
0.220093,-0.395874,0.91925,0.0610352,-0.12207,-0.0610352,0
0.21698,-0.396667,0.92041,-0.12207,-0.183105,-0.0610352,0
0.217957,-0.393555,0.918457,0,-0.183105,-0.0610352,0
0.217957,-0.393555,0.918457,0,-0.183105,-0.0610352,0
0.21344,-0.393066,0.90741,-0.244141,-0.305176,0.0610352,0
0.226746,-0.400757,0.917419,-0.244141,-0.366211,-0.0610352,0
0.226746,-0.400757,0.917419,-0.244141,-0.366211,-0.0610352,0
0.220093,-0.393799,0.917358,0,-0.12207,-0.0610352,0
0.223389,-0.398926,0.9198,0,-0.12207,-0.183105,0
0.223389,-0.398926,0.9198,0,-0.12207,-0.183105,0
0.219666,-0.398376,0.924438,0.0610352,-0.0610352,-0.244141,0
0.215332,-0.396851,0.9198,0,-0.12207,-0.12207,0
0.215332,-0.396851,0.9198,0,-0.12207,-0.12207,0
0.217407,-0.394104,0.922363,-0.0610352,-0.183105,-0.12207,0
0.219727,-0.395508,0.922974,-0.0610352,-0.305176,0,0
0.21814,-0.393188,0.921631,-0.12207,-0.12207,-0.0610352,0
0.21814,-0.393188,0.921631,-0.12207,-0.12207,-0.0610352,0
0.220459,-0.39679,0.919617,-0.12207,-0.305176,-0.183105,0
0.217896,-0.397095,0.923523,0.12207,0,0,0
0.217896,-0.397095,0.923523,0.12207,0,0,0
0.218262,-0.397644,0.922607,-0.244141,-0.183105,-0.0610352,0
0.220764,-0.395325,0.91803,-0.0610352,-0.12207,-0.0610352,0
0.220764,-0.395325,0.91803,-0.0610352,-0.12207,-0.0610352,0
0.218567,-0.397339,0.924683,-0.12207,-0.244141,0.0610352,0
0.217712,-0.396179,0.92041,-0.0610352,-0.244141,0.0610352,0
0.217712,-0.396179,0.92041,-0.0610352,-0.244141,0.0610352,0
0.21698,-0.394775,0.921753,-0.0610352,-0.12207,0,0
0.221863,-0.395691,0.919434,-0.0610352,-0.244141,-0.0610352,0
0.221863,-0.395691,0.919434,-0.0610352,-0.244141,-0.0610352,0
0.217834,-0.395203,0.921082,-0.0610352,-0.12207,0,0
0.219788,-0.39502,0.922607,-0.0610352,-0.0610352,-0.183105,0
0.219788,-0.39502,0.922607,-0.0610352,-0.0610352,-0.183105,0
0.219238,-0.397217,0.921448,-0.183105,-0.244141,-0.12207,0
0.218018,-0.394287,0.915894,-0.0610352,-0.244141,-0.0610352,0
0.218018,-0.394287,0.915894,-0.0610352,-0.244141,-0.0610352,0
0.217834,-0.397888,0.925598,-0.12207,-0.244141,-0.0610352,0
0.222107,-0.396057,0.923462,0.0610352,-0.0610352,-0.12207,0
0.222107,-0.396057,0.923462,0.0610352,-0.0610352,-0.12207,0
0.220093,-0.398132,0.917358,-0.0610352,-0.12207,0,0
0.217957,-0.395264,0.923584,0,-0.183105,0,0
0.217957,-0.395264,0.923584,0,-0.183105,0,0
0.214172,-0.397949,0.921692,-0.0610352,-0.12207,-0.12207,0
0.217407,-0.396423,0.922363,-0.244141,-0.305176,0,0
0.217407,-0.396423,0.922363,-0.244141,-0.305176,0,0
0.223755,-0.397461,0.919128,-0.183105,-0.305176,0.0610352,0
0.221985,-0.395508,0.918213,0.0610352,0,-0.0610352,0
0.222839,-0.397156,0.921997,0,-0.12207,-0.0610352,0
0.222839,-0.397156,0.921997,0,-0.12207,-0.0610352,0
0.218628,-0.395996,0.925232,-0.0610352,-0.183105,-0.12207,0
0.216431,-0.3974,0.922424,-0.12207,-0.244141,-0.0610352,0
0.216431,-0.3974,0.922424,-0.12207,-0.244141,-0.0610352,0
0.214111,-0.394897,0.921082,-0.183105,-0.0610352,0.0610352,0
0.215393,-0.397095,0.918335,-0.183105,-0.183105,-0.0610352,0
0.21637,-0.394043,0.924133,-0.0610352,-0.305176,-0.0610352,0
0.21637,-0.394043,0.924133,-0.0610352,-0.305176,-0.0610352,0
0.219788,-0.391724,0.922852,-0.0610352,-0.244141,0,0
0.221375,-0.395142,0.918945,0,0,0,0
0.221375,-0.395142,0.918945,0,0,0,0
0.21698,-0.392883,0.920227,-0.183105,-0.305176,-0.12207,0
0.215027,-0.392334,0.924377,-0.0610352,-0.244141,0,0
0.215027,-0.392334,0.924377,-0.0610352,-0.244141,0,0
0.215332,-0.392578,0.924072,-0.305176,-0.12207,-0.0610352,0
0.214417,-0.393982,0.920654,-0.12207,-0.244141,0.12207,0
0.214417,-0.393982,0.920654,-0.12207,-0.244141,0.12207,0
0.216736,-0.39447,0.92334,-0.0610352,-0.183105,0.0610352,0
0.218445,-0.394897,0.924255,-0.0610352,-0.12207,0,0
0.218445,-0.394897,0.924255,-0.0610352,-0.12207,0,0
0.21521,-0.393494,0.925293,-0.0610352,-0.12207,-0.0610352,0
0.217041,-0.39325,0.92511,-0.12207,-0.183105,0.12207,0
0.217041,-0.39325,0.92511,-0.12207,-0.183105,0.12207,0
0.214966,-0.39563,0.928528,-0.12207,-0.305176,0,0
0.214539,-0.389526,0.922974,-0.12207,-0.244141,0.12207,0
0.214539,-0.389526,0.922974,-0.12207,-0.244141,0.12207,0
0.216858,-0.393066,0.920959,0,-0.183105,0.12207,0
0.220825,-0.398621,0.915466,-0.0610352,-0.305176,0.12207,0
0.220825,-0.398621,0.915466,-0.0610352,-0.305176,0.12207,0
0.224304,-0.404907,0.916626,-0.12207,-0.488281,0.12207,0
0.227356,-0.404663,0.918701,-0.0610352,-0.305176,0,0
0.227356,-0.404663,0.918701,-0.0610352,-0.305176,0,0
0.224731,-0.403015,0.920532,-0.305176,-0.366211,0,0
0.21814,-0.398438,0.917114,-0.0610352,-0.305176,0.0610352,0
0.21814,-0.398438,0.917114,-0.0610352,-0.305176,0.0610352,0
0.213989,-0.394104,0.925842,0,-0.244141,0.0610352,0
0.214661,-0.389099,0.922485,-0.0610352,-0.244141,0.0610352,0
0.213318,-0.387695,0.927063,-0.183105,-0.244141,0,0
0.213318,-0.387695,0.927063,-0.183105,-0.244141,0,0
0.221008,-0.390259,0.92157,-0.183105,-0.305176,-0.0610352,0
0.222839,-0.394043,0.916199,-0.305176,-0.305176,0,0
0.222839,-0.394043,0.916199,-0.305176,-0.305176,0,0
0.223267,-0.403564,0.915283,-0.305176,-0.305176,0.0610352,0
0.223145,-0.402466,0.919434,-0.183105,-0.244141,0,0
0.223145,-0.402466,0.919434,-0.183105,-0.244141,0,0
0.215881,-0.402039,0.919495,-0.0610352,-0.183105,0.0610352,0
0.214539,-0.402222,0.924927,0.0610352,-0.244141,0.12207,0
0.214539,-0.402222,0.924927,0.0610352,-0.244141,0.12207,0
0.21405,-0.396667,0.922607,-0.0610352,-0.305176,0.0610352,0
0.219971,-0.394592,0.926697,-0.0610352,-0.305176,0.0610352,0
0.219971,-0.394592,0.926697,-0.0610352,-0.305176,0.0610352,0
0.222595,-0.398071,0.917053,-0.12207,-0.244141,0,0
0.221741,-0.395386,0.925598,0,-0.0610352,-0.0610352,0
0.221741,-0.395386,0.925598,0,-0.0610352,-0.0610352,0
0.22168,-0.393982,0.922791,0.12207,-0.183105,-0.0610352,0
0.216553,-0.393127,0.928345,-0.0610352,-0.12207,-0.0610352,0
0.216553,-0.393127,0.928345,-0.0610352,-0.12207,-0.0610352,0
0.216187,-0.394836,0.918823,0,-0.12207,0.0610352,0
0.215637,-0.394836,0.921021,-0.183105,-0.305176,0.183105,0
0.215637,-0.394836,0.921021,-0.183105,-0.305176,0.183105,0
0.214417,-0.397217,0.927307,-0.0610352,-0.183105,0.12207,0
0.217285,-0.396423,0.925964,0,-0.244141,0.0610352,0
0.217285,-0.396423,0.925964,0,-0.244141,0.0610352,0
0.217651,-0.397888,0.919739,-0.0610352,-0.305176,0.0610352,0
0.224426,-0.39679,0.921631,0,-0.305176,0.12207,0
0.224426,-0.39679,0.921631,0,-0.305176,0.12207,0
0.223938,-0.399719,0.926819,-0.12207,-0.244141,0,0
0.222778,-0.403931,0.917969,0,-0.183105,0,0
0.222778,-0.403931,0.917969,0,-0.183105,0,0
0.225098,-0.402832,0.911621,-0.183105,-0.183105,0,0
0.222717,-0.401001,0.915649,0,-0.12207,-0.0610352,0
0.216309,-0.398926,0.918884,0.183105,-0.12207,-0.0610352,0
0.216309,-0.398926,0.918884,0.183105,-0.12207,-0.0610352,0
0.214722,-0.395691,0.929382,-0.0610352,-0.244141,0,0
0.213379,-0.394836,0.922668,-0.12207,-0.183105,0,0
0.213379,-0.394836,0.922668,-0.12207,-0.183105,0,0
0.216858,-0.389587,0.924683,-0.183105,-0.366211,0,0
0.222595,-0.392944,0.924194,-0.12207,-0.183105,0,0
0.222595,-0.392944,0.924194,-0.12207,-0.183105,0,0
0.22113,-0.394287,0.920715,-0.0610352,-0.244141,0,0
0.219177,-0.398804,0.920349,-0.0610352,-0.12207,-0.0610352,0
0.219177,-0.398804,0.920349,-0.0610352,-0.12207,-0.0610352,0
0.218079,-0.402954,0.91394,-0.12207,-0.244141,-0.0610352,0
0.220947,-0.405823,0.918213,-0.12207,-0.244141,0,0
0.220947,-0.405823,0.918213,-0.12207,-0.244141,0,0
0.224304,-0.40625,0.917297,-0.0610352,-0.244141,-0.12207,0
0.219788,-0.403015,0.916077,0.12207,0.12207,-0.0610352,0
0.219788,-0.403015,0.916077,0.12207,0.12207,-0.0610352,0
0.216553,-0.400146,0.924683,0,-0.12207,-0.0610352,0
0.216736,-0.394897,0.923584,0,-0.183105,-0.12207,0
0.216736,-0.394897,0.923584,0,-0.183105,-0.12207,0
0.215149,-0.390137,0.922852,0,-0.12207,-0.183105,0
0.214661,-0.384888,0.920654,-0.0610352,-0.244141,-0.305176,0
0.214661,-0.384888,0.920654,-0.0610352,-0.244141,-0.305176,0
0.218445,-0.385925,0.923645,-0.0610352,-0.12207,0.0610352,0
0.218811,-0.393555,0.922668,-0.0610352,-0.244141,-0.0610352,0
0.218811,-0.393555,0.922668,-0.0610352,-0.244141,-0.0610352,0
0.223328,-0.398376,0.917786,-0.0610352,-0.305176,0.0610352,0
0.223633,-0.403503,0.915955,0,-0.183105,0.0610352,0
0.223633,-0.403503,0.915955,0,-0.183105,0.0610352,0
0.220825,-0.406921,0.913818,-0.0610352,-0.12207,-0.183105,0
0.220886,-0.405884,0.920349,-0.0610352,-0.12207,-0.0610352,0
0.220886,-0.405884,0.920349,-0.0610352,-0.12207,-0.0610352,0
0.217651,-0.406372,0.911072,0.12207,-0.0610352,-0.12207,0
0.223267,-0.403076,0.919312,0.0610352,0,-0.244141,0
0.223328,-0.39917,0.920959,0.0610352,0,-0.244141,0
0.223328,-0.39917,0.920959,0.0610352,0,-0.244141,0
0.223999,-0.393738,0.921692,-0.0610352,-0.0610352,-0.366211,0
0.22229,-0.395569,0.925232,0.0610352,0,-0.244141,0
0.22229,-0.395569,0.925232,0.0610352,0,-0.244141,0
0.220398,-0.393433,0.919739,0.12207,0,-0.366211,0
0.219055,-0.396973,0.92395,-0.0610352,-0.0610352,-0.305176,0
0.219055,-0.396973,0.92395,-0.0610352,-0.0610352,-0.305176,0
0.214905,-0.398987,0.919067,0,0,-0.305176,0
0.211731,-0.399658,0.925293,0.0610352,0.0610352,-0.305176,0
0.211731,-0.399658,0.925293,0.0610352,0.0610352,-0.305176,0
0.213562,-0.397827,0.91803,0.0610352,0.12207,-0.244141,0
