raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
0.0324097,-0.00695801,1.05719,-0.183105,-1.09863,17.5171,-0.015,-0.014,-166.25,-0.0151978,-0.0265961,0,0,0,0,0,40.28,652.453,1884043
0.0371704,-0.00671387,1.05859,-0.488281,0.610352,19.104,-0.019,-0.013,-166.81,-0.0153809,-0.0267639,0,0,0,0,0,40.28,652.473,1884073
0.0490723,-0.00384521,1.02393,-0.854492,0.427246,16.6626,-0.032,-0.013,-167.07,-0.0154114,-0.0267639,0,0,0,0,0,40.28,652.496,1884088
-0.010376,-0.0227051,0.980042,-2.01416,1.52588,19.4092,0.028,-0.007,-167.35,-0.0154419,-0.0267639,0,0,0,0,0,40.28,652.513,1884103
0.0317383,0.00201416,1.11823,-2.31934,0.854492,19.043,-0.016,-0.027,-167.92,-0.0154572,-0.0267792,0,0,0,0,0,40.28,652.533,1884133
-0.0751343,-0.0963745,1.01544,-1.28174,1.40381,18.9819,0.106,0.049,-168.21,-0.0153961,-0.0267944,0,0,0,0,0,40.28,652.553,1884148
0.0309448,-0.057312,1.05273,-1.95312,-0.732422,18.4326,-0.005,0.031,-168.48,-0.015274,-0.0267487,0,0,0,0,0,40.28,652.573,1884163
0.000793457,-0.106384,1.01837,-0.610352,-1.0376,17.2729,0.032,0.073,-169.02,-0.0149994,-0.0266418,0,0,0,0,0,40.28,652.599,1884193
-0.0426636,-0.0717773,1.01593,0.488281,0.12207,15.625,0.068,0.032,-169.27,-0.0147858,-0.0265198,0,0,0,0,0,40.28,652.613,1884208
-0.0178833,-0.125305,1.05151,1.09863,1.28174,16.7236,0.054,0.088,-169.5,-0.0144958,-0.0263062,0,0,0,0,0,40.25,652.634,1884223
-0.029541,-0.0978394,1.01062,-0.183105,0.854492,15.625,0.059,0.06,-169.96,-0.0137939,-0.0256195,0,0,0,0,0,40.25,652.656,1884253
0.0270996,-0.0123291,1.00751,-0.12207,1.40381,16.4185,-0.011,-0.013,-170.2,-0.013382,-0.0252075,0,0,0,0,0,40.25,652.673,1884268
0.0700073,0.0675659,1.02087,-0.915527,-0.183105,15.4419,-0.066,-0.086,-170.43,-0.013031,-0.0248566,0,0,0,0,0,40.25,652.693,1884283
0.0335693,-0.0777588,1.06738,-0.305176,0.183105,16.4185,-0.007,0.049,-170.92,-0.0122681,-0.0243225,0,0,0,0,0,40.25,652.713,1884313
-0.0380249,-0.105957,1.05609,-0.244141,1.83105,16.4795,0.067,0.066,-171.17,-0.0118256,-0.0239716,0,0,0,0,0,40.25,652.733,1884328
-0.0785522,-0.118958,1.03912,1.46484,0.793457,17.4561,0.108,0.074,-171.43,-0.011261,-0.0235138,0,0,0,0,0,40.25,652.753,1884343
0.00189209,-0.0134277,1.04388,-0.12207,1.34277,18.9209,0.012,-0.017,-171.97,-0.00978088,-0.0223846,0,0,0,0,0,40.25,652.774,1884373
0.0515747,0.0541382,0.970093,-0.12207,-1.28174,17.6392,-0.046,-0.076,-172.24,-0.0090332,-0.0218506,0,0,0,0,0,40.25,652.795,1884388
-0.00384521,0.067627,1.00024,-0.183105,-1.34277,18.3105,0.007,-0.098,-172.51,-0.00831604,-0.0214386,0,0,0,0,0,40.25,652.813,1884403
0.0400391,-0.00811768,1.02783,1.70898,1.46484,16.5405,-0.025,-0.018,-173.05,-0.0067749,-0.0205994,0,0,0,0,0,40.25,652.833,1884433
0.0344849,0.0675049,1.00812,1.2207,0.915527,16.6626,-0.029,-0.093,-173.3,-0.00602722,-0.0202332,0,0,0,0,0,40.25,652.854,1884448
0.043335,-0.126892,1.00366,0,0.488281,17.395,-0.015,0.101,-173.56,-0.00531006,-0.0198517,0,0,0,0,0,40.25,652.873,1884463
-0.0169678,0.00152588,1.01154,0.366211,1.09863,18.5547,0.029,-0.032,-174.07,-0.00392151,-0.0189667,0,0,0,0,0,40.25,652.893,1884493
0.00109863,-0.0612183,0.960571,-1.09863,0.366211,17.7612,0.017,0.032,-174.34,-0.00318909,-0.0185242,0,0,0,0,0,40.25,652.913,1884508
0.0045166,-0.0178833,1.01642,-2.2583,0.183105,19.043,0.009,-0.011,-174.62,-0.00242615,-0.0180664,0,0,0,0,0,40.25,652.933,1884523
-0.0400391,-0.112549,0.968323,-0.976562,-1.09863,17.4561,0.061,0.08,-175.16,-0.000946045,-0.0174866,0,0,0,0,0,40.25,652.953,1884553
-0.0232544,-0.0412598,1.02777,1.89209,-0.0610352,18.5547,0.039,0.009,-175.43,-0.00012207,-0.0171661,0,0,0,0,0,40.25,652.973,1884568
0.00476074,-0.064209,1.05603,1.0376,-0.305176,17.7002,0.013,0.033,-175.71,0.000717163,-0.0168304,0,0,0,0,0,40.25,652.993,1884583
0.0210571,-0.104614,1.01215,1.28174,-0.549316,20.0195,0,0.077,-176.24,0.00254822,-0.016037,0,0,0,0,0,40.25,653.013,1884613
-0.0333862,-0.0502319,1.08875,1.83105,-0.12207,17.0898,0.051,0.017,-176.51,0.00352478,-0.0155487,0,0,0,0,0,40.25,653.033,1884628
0.0653687,0.0532837,0.993042,0.488281,-0.244141,19.5923,-0.054,-0.077,-177.09,0.00543213,-0.0145569,0,0,0,0,0,40.25,653.057,1884658
0.0150757,0.101929,0.951599,-0.854492,-1.28174,18.6157,-0.006,-0.127,-177.37,0.00631714,-0.0142212,0,0,0,0,0,40.25,653.073,1884673
