raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,left_encoder_rate,right_encoder_rate,fpga time,navx time
0.0247803,-0.00842285,1.01721,0,0.001,-32.78,0,0,787.851,9021069
0.0223389,-0.00830078,1.01373,-0.001,0,-32.78,0,0,787.873,9021084
0.0252686,-0.010376,1.01752,0.001,0,-32.78,0,0,787.892,9021099
0.0232544,-0.0112305,1.02179,0,-0.002,-32.78,0,0,787.914,9021129
0.0236816,-0.00500488,1.01532,-0.002,0.003,-32.78,0,0,787.932,9021144
0.0241089,-0.00946045,1.01996,0,0,-32.79,0,0,787.952,9021159
0.0221558,-0.00787354,1.02399,-0.002,0,-32.78,0,0,787.972,9021189
0.0240479,-0.00854492,1.01575,0,0,-32.78,0,0,787.993,9021204
0.0239258,-0.0119629,1.01355,0.001,-0.002,-32.79,0,0,788.014,9021219
0.0253296,-0.00756836,1.01471,0,0.002,-32.78,0,0,788.034,9021249
0.0233154,-0.010437,1.01239,0,-0.001,-32.78,0,0,788.052,9021264
0.0263672,-0.00634766,1.01483,0,0.003,-32.78,0,0,788.072,9021279
0.022522,-0.00695801,1.01703,-0.002,0.001,-32.78,0,0,788.093,9021309
0.0236206,-0.0078125,1.01141,0,0.001,-32.79,0,0,788.113,9021324
0.0253296,-0.00744629,1.01538,0,0.002,-32.79,0,0,788.132,9021339
0.024353,-0.0101929,1.01245,0,0,-32.79,0,0,788.152,9021369
0.0217285,-0.00848389,1.01257,-0.002,0,-32.79,0,0,788.173,9021384
0.0211792,-0.00872803,1.01361,-0.002,-0.001,-32.79,0,0,788.192,9021399
0.0216064,-0.00744629,1.01648,-0.002,0,-32.79,0,0,788.212,9021429
0.0251465,-0.00933838,1.01477,0.001,0,-32.79,0,0,788.232,9021444
0.026062,-0.00915527,1.01428,0.001,0.001,-32.79,0,0,788.252,9021459
0.0255127,-0.0102539,1.0141,0.001,0,-32.79,0,0,788.272,9021489
0.0236816,-0.00799561,1.01392,0,0,-32.79,0,0,788.292,9021504
0.0253906,-0.0117798,1.02032,0.002,-0.001,-32.79,0,0,788.313,9021519
0.0216064,-0.00872803,1.01532,-0.002,0,-32.78,0,0,788.333,9021549
0.0246582,-0.0108032,1.01367,0.001,0,-32.79,0,0,788.353,9021564
0.0233154,-0.0090332,1.01569,0,0,-32.79,0,0,788.372,9021579
0.0221558,-0.0126953,1.01715,0,-0.003,-32.79,0,0,788.391,9021609
0.0235596,-0.00750732,1.01593,-0.001,0.001,-32.79,0,0,788.413,9021624
0.022644,-0.0109253,1.01959,0,-0.002,-32.79,0,0,788.431,9021639
0.0256958,-0.00909424,1.01727,0.001,0.001,-32.79,0,0,788.453,9021669
0.0234985,-0.00775146,1.01605,-0.001,0.001,-32.79,0,0,788.471,9021684
0.0244751,-0.00769043,1.01392,0,0.001,-32.79,0,0,788.492,9021699
0.022583,-0.00878906,1.01385,-0.001,0,-32.79,0,0,788.513,9021729
0.0238647,-0.00640869,1.01642,-0.001,0.002,-32.79,0,0,788.535,9021744
0.0256348,-0.0088501,1.0119,0.001,0.001,-32.79,0,0,788.552,9021759
0.0233154,-0.00762939,1.01648,-0.001,0.001,-32.79,0,0,788.572,9021789
0.0203857,-0.00933838,1.01392,-0.002,-0.001,-32.79,0,0,788.593,9021804
0.0233154,-0.00811768,1.0144,-0.001,0,-32.79,0,0,788.613,9021819
0.0227661,-0.0101929,1.01019,0,-0.001,-32.79,0,0,788.635,9021849
0.0241699,-0.0131226,1.01685,0.002,-0.003,-32.79,0,0,788.654,9021864
0.0258789,-0.0112305,1.01599,0.002,0,-32.79,0,0,788.674,9021894
0.0230103,-0.0111694,1.01807,0,-0.002,-32.79,0,0,788.693,9021909
0.0255737,-0.00946045,1.01697,0.001,0,-32.79,0,0,788.712,9021924
0.0255127,-0.00939941,1.0144,0.001,0,-32.79,0,0,788.734,9021939
0.0238647,-0.00750732,1.0166,0,0.001,-32.79,0,0,788.752,9021969
0.0230103,-0.00756836,1.01538,-0.001,0.001,-32.79,0,0,788.772,9021984
0.0250854,-0.00927734,1.0108,0.001,0,-32.79,0,0,788.792,9021999
0.0199585,-0.0167236,1.01471,0,-0.008,-32.79,0,0,788.812,9022029
-0.0230103,0.127991,0.984009,-0.112,0.089,-32.79,54.3553,0,788.841,9022060
-0.0230103,0.127991,0.984009,-0.112,0.089,-32.79,35.5648,0,788.852,9022060
-0.00518799,0.108887,0.974182,-0.085,0.081,-32.77,28.5644,-33.7547,788.873,9022089
0.0319824,0.110901,1.01764,-0.055,0.101,-32.77,37.3074,-56.3687,788.892,9022104
0.103638,0.0290527,0.983337,0.05,0.07,-32.78,48.2347,-76.7457,788.912,9022120
0.067688,0.0609131,1.04303,0.002,0.076,-32.78,57.003,-87.7555,788.932,9022149
0.0540771,0.0786133,1.00171,-0.017,0.083,-32.78,60.6327,-106,788.952,9022164
-0.0217896,0.0385132,1.01111,-0.059,0.008,-32.78,129.439,-121.836,788.972,9022180
0.0812988,0.0934448,1.05908,-0.001,0.107,-32.77,128.351,-144.702,788.993,9022209
0.0437622,0.0455322,0.976746,-0.006,0.046,-32.77,147.206,-153.557,789.012,9022224
-0.0274048,0.072876,1.03314,-0.08,0.03,-32.77,152.065,-159.432,789.033,9022240
0.0594482,0.0585327,1.02698,0,0.063,-32.77,198.817,-164.779,789.052,9022269
-0.0174561,0.143677,0.97467,-0.108,0.093,-32.76,199.023,-207.829,789.072,9022284
0.0725098,0.02771,1.07648,0.028,0.041,-32.75,202.887,-217.787,789.095,9022300
0.0219116,0.0558472,1.03973,-0.027,0.037,-32.75,211.625,-223.152,789.112,9022329
0.0933228,0.0111084,1.04688,0.056,0.037,-32.75,264.964,-221.774,789.132,9022344
-0.116089,0.0806274,0.942078,-0.155,-0.015,-32.75,274.168,-224.2,789.152,9022360
0.11731,0.0596924,0.998779,0.052,0.09,-32.74,255.66,-233.91,789.172,9022389
0.0229492,0.0973511,1.00146,-0.047,0.07,-32.74,237.603,-244.01,789.193,9022404
0.0849609,0.059021,0.929382,0.026,0.073,-32.74,297.796,-248.92,789.213,9022420
0.0368652,0.0584717,0.958923,-0.013,0.045,-32.74,300.562,-257.205,789.233,9022449
0.119019,0.00457764,0.987427,0.085,0.043,-32.74,261.056,-281.567,789.252,9022464
0.107727,0.0463257,1.02124,0.052,0.071,-32.73,296.842,-280.619,789.272,9022480
-0.0130005,0.0164185,0.992859,-0.032,-0.018,-32.73,302.838,-302.055,789.292,9022509
0.0716553,0.052063,1.09937,0.018,0.053,-32.73,374.932,-293.94,789.312,9022524
-0.0032959,0.017395,0.90387,-0.023,-0.011,-32.72,345.268,-322.149,789.334,9022540
0.0719604,0.0122681,0.97998,0.041,0.022,-32.71,298.704,-296.498,789.352,9022569
0.048645,0.0413818,1.05792,0.006,0.032,-32.71,334.141,-306.744,789.377,9022584
-0.00549316,0.0032959,0.977417,-0.018,-0.027,-32.7,338.713,-336.106,789.392,9022600
0.0223389,-0.00622559,0.951111,0.01,-0.019,-32.7,341.198,-330.006,789.412,9022629
-0.0101318,0.0875244,1.05853,-0.068,0.038,-32.7,360.017,-289.729,789.432,9022644
0.079834,0.015686,0.906311,0.048,0.03,-32.7,342.659,-351.828,789.452,9022660
0.161316,0.0288086,1.09497,0.108,0.079,-32.69,385.082,-374.399,789.472,9022690
0.0272827,0.0488281,0.991699,-0.013,0.026,-32.69,364.598,-391.022,789.492,9022705
0.00732422,0.0057373,1.02625,-0.007,-0.021,-32.69,405.474,-387.612,789.513,9022720
0.0608521,0.0198364,1.04816,0.029,0.017,-32.68,417.406,-412.635,789.532,9022750
-0.11322,0.0808105,1.10229,-0.151,-0.026,-32.68,383.098,-406.81,789.553,9022765
0.026001,0.0947266,1.07245,-0.04,0.06,-32.67,431.025,-408.338,789.572,9022780
0.0778198,0.0621948,0.887146,0.022,0.065,-32.66,396.416,-379.089,789.592,9022810
0.00494385,0.0349121,1.03693,-0.025,-0.001,-32.66,412.448,-400.89,789.612,9022825
-0.00970459,0.0554199,1.0871,-0.05,0.005,-32.65,433.163,-398.494,789.633,9022840
0.25293,0.079895,0.878784,0.161,0.173,-32.65,386.735,-489.704,789.652,9022870
0.0707397,0.0267944,1.04572,0.034,0.025,-32.65,547.765,-447.117,789.672,9022885
0.202393,0.0349121,0.844727,0.143,0.109,-32.65,392.835,-403.877,789.694,9022900
0.225952,0.00646973,0.983276,0.176,0.093,-32.63,526.801,-471.131,789.713,9022930
0.0513306,0.0377808,1.12061,0.011,0.021,-32.63,457.729,-451.773,789.732,9022945
-0.0309448,-0.0736694,0.699951,0.006,-0.102,-32.63,336.287,-418.305,789.757,9022975
0.188232,0.114868,1.5556,0.08,0.145,-32.63,484.355,-539.433,789.772,9022990
0.0852051,-0.0504761,0.503967,0.094,-0.013,-32.62,509.684,-411.489,789.793,9023005
0.00933838,-0.00646973,1.28833,-0.001,-0.043,-32.62,464.199,-477.829,789.812,9023020
0.141052,0.00463867,0.895813,0.108,0.049,-32.61,446.838,-449.287,789.832,9023050
-0.0119629,-0.0396118,1.06281,0,-0.076,-32.61,428.605,-487.211,789.852,9023065
0.0579834,0.0975952,1.20868,-0.015,0.071,-32.6,543.154,-488.46,789.872,9023080
-0.0964355,0.0857544,1.01392,-0.138,-0.014,-32.6,476.134,-462.61,789.892,9023110
0.12323,0.0978394,1.15564,0.039,0.108,-32.6,500.939,-497.006,789.914,9023125
-0.0152588,-0.00823975,1.14728,-0.019,-0.054,-32.6,548.516,-535.26,789.932,9023140
0.0932007,-0.0292969,1.27856,0.084,-0.018,-32.58,498.567,-593.807,789.953,9023170
0.155396,0.0328369,0.50885,0.108,0.093,-32.58,533.234,-429.71,789.972,9023185
0.0384521,0.0418701,1.40784,-0.002,0.006,-32.57,447.097,-535.877,789.992,9023200
0.0115967,0.0328369,1.41211,-0.022,-0.016,-32.55,484.696,-479.708,790.012,9023230
0.197205,0.0223999,0.847839,0.146,0.095,-32.54,555.201,-526.565,790.032,9023245
0.285339,0.00170898,0.847534,0.231,0.125,-32.54,527.551,-559.409,790.052,9023260
-0.0948486,0.0377808,1.09143,-0.11,-0.057,-32.53,590.162,-562.762,790.073,9023290
-0.09021,-0.0224609,0.85968,-0.072,-0.097,-32.52,605.235,-575.838,790.092,9023305
0.0406494,0.20343,1.02533,-0.083,0.157,-32.53,504.898,-565.659,790.113,9023320
-0.210449,0.0220337,0.907288,-0.198,-0.127,-32.52,559.003,-562.952,790.132,9023350
0.0386963,0.108337,1.36322,-0.038,0.063,-32.52,608.717,-525.527,790.153,9023365
-0.00653076,0.103882,0.828491,-0.069,0.054,-32.51,470.677,-619.233,790.174,9023380
0.0177002,-0.0187378,0.588806,0.019,-0.027,-32.5,558.847,-490.34,790.195,9023410
-0.102478,-0.0113525,1.08881,-0.089,-0.102,-32.5,632.291,-532.694,790.212,9023425
0.0993042,-0.0124512,0.963562,0.082,0.009,-32.49,561.34,-663.878,790.232,9023440
-0.0873413,-0.00622559,1.00177,-0.078,-0.087,-32.49,423.496,-584.112,790.252,9023470
-0.0717773,0.0238647,1.02502,-0.083,-0.054,-32.49,473.889,-599.574,790.272,9023485
0.175171,-0.0519409,0.579407,0.17,0.03,-32.48,568.069,-631.951,790.294,9023500
-0.0843506,0.0224609,1.38525,-0.096,-0.073,-32.46,673.9,-569.379,790.336,9023545
-0.0880737,0.0947876,0.840759,-0.134,0.003,-32.44,587.734,-550.888,790.373,9023590
0.201294,0.0255127,0.966187,0.145,0.096,-32.42,566.235,-568.941,790.413,9023620
-0.107605,-0.00415039,0.652283,-0.096,-0.083,-32.41,628.22,-541.023,790.452,9023665
-0.0401001,-0.00537109,1.10284,-0.044,-0.063,-32.4,570.516,-571.837,790.492,9023710
0.0305786,0.076416,1.03149,-0.031,0.045,-32.39,618.372,-493.693,790.613,9023830
0.256348,-0.0130615,0.497009,0.215,0.108,-32.33,531.816,-445.861,790.773,9023981
0.335205,0.0859985,0.921265,0.223,0.22,-32.3,550.146,-556.963,790.813,9024025
-0.0426025,-0.0321655,1.27515,-0.038,-0.094,-32.29,616.941,-542.02,790.852,9024070
-0.143799,-0.0655518,1.1463,-0.104,-0.171,-32.28,490.304,-617.589,790.893,9024101
-0.0119019,-0.0145874,1.2251,-0.02,-0.06,-32.27,629.307,-571.69,790.934,9024145
-0.0951538,0.0998535,1.09253,-0.15,-0.003,-32.25,688.658,-689.085,790.953,9024161
-0.246826,0.0883179,1.12195,-0.273,-0.095,-32.24,566.203,-690.107,790.993,9024205
0.312012,0.0413208,1.39948,0.221,0.154,-32.21,678.472,-671.231,791.032,9024250
-0.0812378,0.00689697,1.15442,-0.09,-0.076,-32.19,552.212,-573.427,791.072,9024281
0.120483,0.0540771,0.9422,0.058,0.078,-32.16,501.92,-604.759,791.113,9024326
-0.142578,-0.0604248,0.80249,-0.101,-0.153,-32.12,746.38,-614.137,791.152,9024371
0.179443,0.0756836,1.44348,0.088,0.111,-32.12,545.331,-569.363,791.172,9024386
0.0841064,0.112976,1.1795,-0.009,0.1,-32.09,640.533,-612.67,791.214,9024431
0.192932,0.0751343,1.23334,0.102,0.124,-32.08,685.424,-646.684,791.272,9024491
0.301819,-0.102966,1.02698,0.292,0.038,-32.06,595.806,-644.102,791.294,9024506
-0.0587158,0.122131,0.751282,-0.128,0.047,-32.05,557.072,-560.02,791.333,9024551
0.119263,0.0153809,0.867249,0.076,0.047,-32.03,552.288,-606.208,791.372,9024581
-0.067749,0.0199585,1.19617,-0.089,-0.059,-31.99,616.105,-554.662,791.412,9024626
0.105225,-0.0327148,0.924866,0.091,-0.003,-31.96,592.4,-560.554,791.453,9024671
0.0993652,-0.0457153,0.568176,0.098,-0.005,-31.9,617.875,-534.488,791.533,9024746
0.0582275,-0.000427246,1.17816,0.028,-0.01,-31.89,414.044,-625.41,791.554,9024761
0.198547,0.0228882,1.19708,0.133,0.083,-31.66,667.134,-577.651,791.812,9025016
0.0863647,0.00512695,0.74884,0.054,0.025,-31.54,593.243,-600.98,791.993,9025211
0.383179,-0.00732422,0.801575,0.313,0.167,-31.5,665.845,-567.263,792.041,9025256
-0.117188,0.0318604,1.11603,-0.141,-0.071,-31.48,649.245,-497.364,792.073,9025286
0.0795288,-0.0945435,1.12354,0.092,-0.076,-31.47,607.718,-568.473,792.095,9025302
0.55011,-0.0189209,0.728394,0.464,0.246,-31.44,529.325,-449.853,792.132,9025346
-0.0897827,-0.0491333,0.649048,-0.065,-0.109,-31.41,581.987,-646.663,792.172,9025376
-0.113403,-0.0593262,1.24628,-0.095,-0.152,-31.4,680.018,-595.132,792.194,9025406
0.0653076,0.193237,1.36664,-0.076,0.152,-31.39,590.667,-575.54,792.232,9025451
-0.16687,-0.0560913,1.00208,-0.138,-0.168,-31.31,553.22,-632.451,792.352,9025571
0.254028,-0.0307007,1.00031,0.209,0.071,-31.24,555.833,-615.385,792.474,9025691
0.020813,0.0241699,0.786194,-0.013,0.004,-31.23,565.179,-638.264,792.513,9025722
0.0566406,-0.107178,1.01392,0.079,-0.096,-31.23,603.464,-602.029,792.553,9025766
0.0797119,0.0704346,0.954041,0.007,0.069,-31.24,540.877,-562.572,792.573,9025782
0.0202637,0.0377197,0.804016,-0.022,0.015,-31.23,565.02,-537.793,792.634,9025842
0.012207,0.0387573,1.00104,-0.034,0.006,-31.23,643.087,-537.086,792.672,9025886
0.259399,-0.0378418,0.682068,0.224,0.079,-31.23,572.328,-528.667,792.692,9025902
0.195984,-0.100952,0.958374,0.196,-0.016,-31.2,666.556,-581.869,792.732,9025947
-0.139343,-0.127991,0.85907,-0.074,-0.209,-31.2,507.885,-483.138,792.772,9025977
-0.0630493,-0.0883789,1.2254,-0.039,-0.144,-31.19,595.628,-498.194,792.795,9026007
-0.162415,-0.0124512,1.10565,-0.16,-0.124,-31.24,334.208,-568.602,792.832,9026052
-0.0701904,-0.100403,0.890869,-0.032,-0.144,-31.27,493.206,-376.308,792.872,9026082
0.0126343,-0.0465088,0.993408,0.007,-0.056,-31.28,461.053,-435.208,792.894,9026112
-0.0341187,-0.0812378,0.958862,-0.012,-0.108,-31.28,418.533,-453.504,792.933,9026142
0.163208,-0.0655518,0.766602,0.151,0.013,-31.31,398.129,-423.899,792.973,9026187
0.110718,-0.135803,1.13892,0.133,-0.08,-31.3,408.488,-346.135,792.994,9026202
-0.0475464,-0.0830078,0.906799,-0.023,-0.112,-31.31,323.269,-387.913,793.025,9026232
0.055603,-0.0119019,1.10266,0.02,0,-31.33,312.437,-319.315,793.073,9026292
0.0681763,-0.0491943,1.11108,0.049,-0.024,-31.33,340.368,-325.235,793.094,9026307
-0.0234375,-0.0293579,0.957458,-0.036,-0.048,-31.36,259.592,-269.796,793.214,9026427
0.0667725,-0.0784912,1.05743,0.062,-0.044,-31.36,237.369,-243.968,793.233,9026442
0.151062,-0.0496826,1.09045,0.117,0.025,-31.37,238.336,-213.245,793.272,9026487
0.0726318,-0.0608521,1.05737,0.057,-0.024,-31.37,213.76,-224.384,793.293,9026502
0.0351562,-0.0478516,0.994568,0.02,-0.03,-31.39,170.304,-193.864,793.333,9026547
0.0217896,-0.06604,0.967285,0.019,-0.052,-31.4,175.486,-147.932,793.373,9026577
0.0819702,-0.0564575,1.01453,0.063,-0.011,-31.39,144.72,-162.504,793.392,9026607
0.0396729,-0.0475464,1.00378,0.023,-0.025,-31.4,118.145,-141.304,793.432,9026637
0.0322876,-0.0827637,0.994934,0.034,-0.057,-31.4,119.461,-107.943,793.472,9026682
0.0111694,-0.0493774,1.0614,-0.003,-0.04,-31.4,94.5466,-92.7089,793.493,9026697
0.0268555,-0.0678711,0.996094,0.02,-0.046,-31.42,70.2477,-75.5729,793.533,9026742
0.0550537,-0.0507202,0.990479,0.035,-0.015,-31.41,49.5925,-48.088,793.574,9026787
0.0140991,-0.0444336,1.0379,-0.004,-0.031,-31.41,37.0351,-39.577,793.592,9026802
0.0257568,-0.0487061,0.999756,0.008,-0.028,-31.41,24.3872,-25.8166,793.633,9026847
0.0550537,-0.036499,0.991455,0.026,-0.001,-31.42,24.3872,-25.8166,793.672,9026877
0.0248413,0.017395,1.01117,-0.026,0.027,-31.41,-3.12461,3.61611,793.773,9026983
0.0374146,0.0168457,1.01849,-0.015,0.032,-31.42,-12.6794,11.5157,793.813,9027027
0.0213623,-0.00799561,1.03156,-0.016,0.002,-31.43,-24.644,16.1642,793.854,9027072
0.0712891,0.0263062,1.02472,0.008,0.057,-31.42,-18.5986,26.2047,793.874,9027087
0.0304565,0.0582275,1.0332,-0.041,0.062,-31.42,-17.7149,18.887,793.912,9027117
0.000671387,0.0250854,0.972839,-0.047,0.017,-31.44,-22.1803,12.0346,793.953,9027163
0.0205078,0.0391235,0.99292,-0.037,0.038,-31.43,-15.2294,10.494,793.974,9027192
0.0519409,0.0124512,1.01508,0.002,0.031,-31.43,-11.0548,9.8642,794.012,9027223
0.0661621,-0.03125,0.998596,0.038,0.001,-31.43,-13.1874,12.5127,794.052,9027267
0.0188599,0.0149536,1.01733,-0.026,0.015,-31.43,-17.0031,16.2803,794.073,9027283
0.0856934,0.00421143,1.00214,0.036,0.041,-31.43,-33.3462,35.1829,794.132,9027343
-0.0509033,0.0175781,1.02142,-0.088,-0.017,-31.43,-43.9713,38.3271,794.154,9027372
0.0877075,0.0269165,1.01691,0.025,0.062,-31.43,-48.7874,46.8695,794.192,9027403
0.104553,-0.00640869,1.02972,0.056,0.042,-31.43,-57.4495,123.413,794.215,9027432
0.0840454,-0.0983276,1.06238,0.084,-0.044,-31.42,-88.4115,89.275,794.254,9027463
0.0765991,-0.0631714,1.07538,0.058,-0.016,-31.44,-119.871,133.175,794.292,9027507
0.0805054,-0.125427,0.968811,0.097,-0.066,-31.43,-178.371,165.113,794.332,9027538
0.0412598,-0.112122,0.968567,0.056,-0.073,-31.43,-162.138,186.078,794.353,9027568
0.0987549,-0.0527954,1.05878,0.069,0.008,-31.43,-208.601,203.867,794.392,9027598
0.0186768,-0.0507202,1.09222,-0.001,-0.03,-31.43,-212.906,234.14,794.433,9027643
0.0898438,-0.0430908,1.00836,0.057,0.013,-31.42,-242.175,237.561,794.454,9027673
0.146179,-0.0263062,1.10712,0.092,0.058,-31.42,-285.641,251.354,794.492,9027703
-0.0221558,-0.0714722,1.19403,-0.031,-0.066,-31.42,-314.06,304.488,794.533,9027748
-0.0232544,-0.0349121,1.00134,-0.044,-0.036,-31.41,-265.647,284.815,794.553,9027763
-0.0067749,-0.0421753,0.926941,-0.023,-0.034,-31.41,-347.639,321.187,794.593,9027808
0.0234375,-0.0599365,1.11322,0.003,-0.034,-31.39,-367.897,345.358,794.713,9027928
-0.072998,-0.0227661,0.929504,-0.09,-0.053,-31.39,-364.226,336.281,794.734,9027943
0.134094,-0.00671387,0.907288,0.079,0.067,-31.38,-301.223,338.995,794.772,9027988
-0.0136719,-0.0316162,0.922546,-0.034,-0.03,-31.37,-355.177,386.757,794.813,9028018
0.053833,0.0221558,1.03326,-0.008,0.05,-31.37,-343.407,348.111,794.834,9028048
0.170166,0.0178833,1.02393,0.092,0.106,-31.37,-364.578,351.685,794.877,9028093
-0.0460205,-0.0192871,1.00488,-0.071,-0.038,-31.36,-301.896,311.027,794.911,9028123
0.191345,0.0202637,1.05518,0.109,0.118,-31.35,-364.405,385.141,794.933,9028153
0.00787354,0.053894,1.24066,-0.072,0.051,-31.35,-336.168,335.632,794.972,9028183
0.109558,-0.0289307,1.18939,0.059,0.032,-31.34,-389.924,393.453,795.012,9028228
