Objects
100
,,Global Angle phil_robot:phil_robot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
38,0,-0.00172258,-0.0859165,3.26779,-191.611,1750.96,292.55
39,0,-0.0017363,-0.0859235,3.26782,-191.603,1750.96,292.56
40,0,-0.00175693,-0.0857539,3.26781,-191.6,1750.94,292.587
41,0,-0.00169728,-0.0860648,3.26777,-191.608,1750.97,292.559
42,0,-0.00173189,-0.0860461,3.26778,-191.606,1750.96,292.544
43,0,-0.00181863,-0.0857863,3.26782,-191.611,1750.96,292.571
44,0,-0.00184058,-0.0858968,3.2678,-191.606,1750.98,292.571
45,0,-0.00175347,-0.0856538,3.26778,-191.595,1750.94,292.577
46,0,-0.0017356,-0.0856861,3.2678,-191.602,1750.95,292.568
47,0,-0.00171538,-0.0858766,3.26775,-191.608,1750.98,292.551
48,0,-0.00182616,-0.0858862,3.26781,-191.6,1750.95,292.578
49,0,-0.00178603,-0.0856702,3.26781,-191.611,1750.93,292.566
50,0,-0.00178619,-0.0859008,3.26777,-191.607,1750.98,292.568
51,0,-0.00177408,-0.0856903,3.26781,-191.596,1750.96,292.575
52,0,-0.00187952,-0.0856356,3.26779,-191.597,1750.93,292.561
53,0,-0.00178728,-0.0860685,3.26772,-191.612,1751,292.547
54,0,-0.00177965,-0.0856213,3.26786,-191.603,1750.96,292.591
55,0,-0.00169754,-0.0856135,3.26777,-191.604,1750.93,292.579
56,0,-0.00177898,-0.0857101,3.26783,-191.604,1750.96,292.55
57,0,-0.00185544,-0.0862522,3.26779,-191.603,1750.97,292.574
58,0,-0.00187531,-0.0859075,3.2678,-191.605,1750.95,292.572
59,0,-0.00178358,-0.086035,3.26773,-191.608,1750.97,292.545
60,0,-0.00184374,-0.0858474,3.26784,-191.596,1750.98,292.572
61,0,-0.00182081,-0.0859208,3.26784,-191.61,1750.92,292.588
62,0,-0.00171278,-0.0860466,3.26783,-191.61,1750.97,292.551
63,0,-0.00167063,-0.0860788,3.26776,-191.603,1750.96,292.563
64,0,-0.00172869,-0.0859076,3.26776,-191.599,1750.97,292.572
65,0,-0.00171147,-0.0857827,3.26778,-191.608,1750.95,292.544
66,0,-0.00175202,-0.0856744,3.26776,-191.595,1750.97,292.583
67,0,-0.00172367,-0.0860291,3.26776,-191.61,1750.95,292.556
68,0,-0.00177969,-0.0860551,3.26782,-191.607,1750.96,292.578
69,0,-0.00182518,-0.0857483,3.26785,-191.601,1750.94,292.553
70,0,-0.00180351,-0.0857551,3.26782,-191.607,1750.96,292.561
71,0,-0.00180189,-0.0855134,3.2678,-191.607,1750.97,292.567
72,0,-0.00182647,-0.0855937,3.26775,-191.595,1750.93,292.588
73,0,-0.00171511,-0.0858029,3.26782,-191.605,1750.95,292.562
74,0,-0.00171704,-0.0857588,3.26782,-191.601,1750.98,292.558
75,0,-0.00181649,-0.0856178,3.26778,-191.602,1750.95,292.554
76,0,-0.00184302,-0.0857259,3.26783,-191.604,1750.93,292.568
77,0,-0.00190343,-0.0858884,3.26787,-191.609,1750.97,292.571
78,0,-0.00186727,-0.0858493,3.2678,-191.612,1750.97,292.579
79,0,-0.00164828,-0.0860012,3.26785,-191.61,1750.95,292.548
80,0,-0.00172041,-0.085785,3.2678,-191.592,1751,292.547
81,0,-0.00173202,-0.0856399,3.26771,-191.601,1750.95,292.567
82,0,-0.00159521,-0.086021,3.26773,-191.605,1750.92,292.578
83,0,-0.00167397,-0.0860031,3.26777,-191.611,1750.97,292.562
84,0,-0.00169144,-0.0859022,3.26769,-191.605,1750.97,292.554
85,0,-0.00168988,-0.0860279,3.26784,-191.606,1750.93,292.57
86,0,-0.00176525,-0.0861098,3.26778,-191.59,1750.98,292.556
87,0,-0.00167797,-0.0857451,3.2678,-191.607,1750.96,292.561
88,0,-0.00183824,-0.085749,3.2678,-191.613,1750.92,292.595
89,0,-0.00171035,-0.0858912,3.26775,-191.607,1750.97,292.544
90,0,-0.00180275,-0.0858117,3.26778,-191.608,1750.97,292.547
91,0,-0.00189203,-0.0857128,3.26784,-191.599,1750.94,292.561
92,0,-0.00171031,-0.0861524,3.26769,-191.59,1750.98,292.565
93,0,-0.00166867,-0.0855695,3.26775,-191.605,1750.94,292.564
94,0,-0.00166885,-0.0857775,3.26782,-191.604,1750.96,292.587
95,0,-0.00179716,-0.0856891,3.26781,-191.614,1750.97,292.538
96,0,-0.0015938,-0.0859287,3.26773,-191.615,1750.93,292.545
97,0,-0.00180703,-0.0857247,3.26788,-191.594,1750.96,292.58
98,0,-0.00175865,-0.0859748,3.26782,-191.6,1750.98,292.566
99,0,-0.00170571,-0.0858567,3.26775,-191.609,1750.95,292.575
100,0,-0.00171311,-0.0858158,3.26775,-191.599,1750.96,292.554
101,0,-0.00179376,-0.0857295,3.26782,-191.616,1750.98,292.538
102,0,-0.00172734,-0.0860381,3.26774,-191.607,1750.94,292.568
103,0,-0.00175392,-0.0859404,3.26778,-191.595,1750.95,292.565
104,0,-0.00187175,-0.0857974,3.26774,-191.607,1750.98,292.557
105,0,-0.00169318,-0.0858829,3.26775,-191.61,1750.96,292.566
106,0,-0.00176191,-0.085579,3.26781,-191.602,1750.95,292.56
107,0,-0.00164789,-0.0858769,3.26772,-191.608,1750.97,292.547
108,0,-0.00170746,-0.0859705,3.2677,-191.602,1750.96,292.57
109,0,-0.00174125,-0.0859944,3.26788,-191.593,1750.95,292.568
110,0,-0.00175712,-0.0857104,3.26779,-191.611,1750.96,292.548
111,0,-0.00172328,-0.085798,3.26782,-191.609,1750.97,292.568
112,0,-0.00169939,-0.0861216,3.26784,-191.598,1750.95,292.557
113,0,-0.00174011,-0.0857085,3.26775,-191.608,1750.94,292.547
114,0,-0.00178508,-0.0859386,3.26783,-191.594,1750.98,292.564
115,0,-0.00190286,-0.0858278,3.2678,-191.607,1750.95,292.576
116,0,-0.00175909,-0.0857122,3.26781,-191.605,1750.95,292.563
117,0,-0.00191664,-0.0855353,3.26787,-191.605,1750.96,292.533
118,0,-0.0018287,-0.0857369,3.26785,-191.605,1750.95,292.57
119,0,-0.00178555,-0.0858443,3.26784,-191.602,1750.96,292.555
120,0,-0.0017992,-0.0855735,3.26788,-191.603,1750.96,292.551
121,0,-0.00173675,-0.0856448,3.26783,-191.606,1750.96,292.583
122,0,-0.00182907,-0.0856698,3.26777,-191.599,1750.97,292.559
123,0,-0.00168231,-0.0859793,3.26777,-191.606,1750.95,292.548
124,0,-0.00171459,-0.0857289,3.26783,-191.606,1750.95,292.56
125,0,-0.00181821,-0.0859471,3.26787,-191.602,1750.97,292.56
126,0,-0.00169751,-0.0858595,3.26775,-191.61,1750.95,292.562
127,0,-0.00177247,-0.0857234,3.26782,-191.61,1750.94,292.555
128,0,-0.00183715,-0.0857911,3.26784,-191.589,1750.97,292.558
129,0,-0.00181383,-0.0859268,3.26781,-191.607,1750.96,292.554
130,0,-0.00184292,-0.0857855,3.26783,-191.607,1750.93,292.553
131,0,-0.00182645,-0.0858725,3.26786,-191.597,1750.98,292.562
132,0,-0.0018997,-0.0861025,3.26783,-191.608,1750.96,292.56
133,0,-0.00189801,-0.0856707,3.26789,-191.605,1750.91,292.565
134,0,-0.00186109,-0.0858261,3.26776,-191.595,1750.97,292.553
135,0,-0.00176406,-0.0861112,3.26776,-191.604,1751,292.553
136,0,-0.00182371,-0.0856049,3.26785,-191.603,1750.93,292.561
137,0,-0.00173179,-0.0858305,3.26782,-191.602,1750.95,292.55
138,0,-0.00206839,-0.0854566,3.26783,-191.593,1750.99,292.565
139,0,-0.00177095,-0.0855544,3.26778,-191.608,1750.92,292.585
140,0,-0.00166282,-0.0857758,3.26779,-191.617,1750.93,292.55
141,0,-0.00176937,-0.0859483,3.26775,-191.601,1750.99,292.546
142,0,-0.00178114,-0.0856359,3.2678,-191.595,1750.96,292.581
143,0,-0.00183039,-0.0859384,3.26785,-191.606,1750.94,292.56
144,0,-0.00173499,-0.0857887,3.2678,-191.602,1750.99,292.556
145,0,-0.00176404,-0.0857956,3.26781,-191.594,1750.96,292.59
146,0,-0.00171221,-0.085736,3.26782,-191.618,1750.94,292.541
147,0,-0.0017235,-0.0859507,3.26777,-191.611,1750.97,292.538
148,0,-0.00176924,-0.0857748,3.2678,-191.596,1750.96,292.587
149,0,-0.00181914,-0.0857993,3.26779,-191.603,1750.97,292.578
150,0,-0.00184411,-0.0855849,3.26776,-191.608,1750.96,292.544
151,0,-0.0018032,-0.0857009,3.26776,-191.599,1750.96,292.566
152,0,-0.00181111,-0.0857196,3.26778,-191.602,1750.97,292.56
153,0,-0.00164745,-0.0860911,3.26778,-191.615,1750.95,292.551
154,0,-0.00172094,-0.0859827,3.26778,-191.611,1750.93,292.57
155,0,-0.00177768,-0.0859163,3.26782,-191.589,1750.98,292.576
156,0,-0.00173087,-0.0857285,3.26778,-191.604,1750.97,292.543
157,0,-0.00179154,-0.0856504,3.26788,-191.607,1750.94,292.557
158,0,-0.00177119,-0.0858652,3.26783,-191.598,1750.99,292.558
159,0,-0.00173533,-0.085741,3.26777,-191.602,1750.97,292.582
160,0,-0.00168248,-0.0857316,3.26782,-191.617,1750.9,292.558
161,0,-0.00180511,-0.0860315,3.26777,-191.603,1750.96,292.547
162,0,-0.00178188,-0.0859878,3.26781,-191.595,1751,292.575
163,0,-0.00167836,-0.085778,3.26779,-191.607,1750.96,292.558
164,0,-0.00177813,-0.0857104,3.2678,-191.609,1750.94,292.552
165,0,-0.00175067,-0.0858947,3.26774,-191.591,1750.99,292.574
166,0,-0.00181539,-0.0858797,3.26773,-191.607,1750.94,292.558
167,0,-0.0016628,-0.0857336,3.26775,-191.624,1750.93,292.559
168,0,-0.00179965,-0.0860468,3.26784,-191.601,1751,292.559
169,0,-0.00179646,-0.0859534,3.26773,-191.597,1750.97,292.569
170,0,-0.00175864,-0.0857714,3.26778,-191.605,1750.94,292.565
171,0,-0.00176687,-0.0857818,3.2677,-191.603,1750.99,292.562
172,0,-0.00163671,-0.0859286,3.26774,-191.593,1750.97,292.58
173,0,-0.0017624,-0.0858417,3.2678,-191.605,1750.94,292.565
174,0,-0.00179929,-0.0861571,3.26782,-191.613,1750.94,292.535
175,0,-0.00174357,-0.0858698,3.26774,-191.608,1750.96,292.573
176,0,-0.00178028,-0.0862056,3.26778,-191.6,1750.97,292.579
177,0,-0.00171149,-0.085906,3.26778,-191.61,1750.97,292.538
178,0,-0.00175664,-0.0860226,3.26771,-191.606,1750.97,292.562
179,0,-0.00159855,-0.0861266,3.26777,-191.591,1750.97,292.582
180,0,-0.0018257,-0.0859288,3.2678,-191.62,1750.94,292.544
181,0,-0.00186929,-0.085966,3.26776,-191.622,1750.93,292.551
182,0,-0.00173435,-0.0860475,3.26784,-191.593,1750.97,292.578
183,0,-0.00168742,-0.0857556,3.26773,-191.598,1750.98,292.557
184,0,-0.00163037,-0.0859435,3.26766,-191.617,1750.93,292.553
185,0,-0.00186994,-0.0859657,3.26785,-191.606,1750.95,292.585
186,0,-0.0017707,-0.0859504,3.26769,-191.611,1750.98,292.562
187,0,-0.00170172,-0.0860182,3.2678,-191.616,1750.93,292.544
188,0,-0.00184328,-0.0857229,3.26778,-191.602,1750.95,292.579
189,0,-0.00184435,-0.0862054,3.2679,-191.594,1750.99,292.569
190,0,-0.00171041,-0.0858383,3.26776,-191.603,1750.96,292.563
191,0,-0.00183823,-0.0860404,3.26778,-191.618,1750.92,292.549
192,0,-0.00182683,-0.0857302,3.26776,-191.606,1751,292.55
193,0,-0.00179788,-0.0860632,3.26778,-191.597,1750.96,292.573
194,0,-0.00177237,-0.0859664,3.26778,-191.612,1750.91,292.572
195,0,-0.00174137,-0.0858695,3.26778,-191.601,1750.99,292.562
196,0,-0.00172249,-0.0860934,3.26783,-191.596,1750.99,292.581
197,0,-0.00180041,-0.0859983,3.26777,-191.613,1750.93,292.557
198,0,-0.00181496,-0.0859495,3.26777,-191.621,1750.97,292.528
199,0,-0.00178048,-0.0858862,3.26782,-191.593,1750.98,292.579
200,0,-0.00184474,-0.0858542,3.26786,-191.596,1750.93,292.574
201,0,-0.00186986,-0.0857284,3.26785,-191.621,1750.95,292.54
202,0,-0.00178921,-0.0859971,3.26785,-191.604,1750.98,292.566
203,0,-0.0018407,-0.0858656,3.26784,-191.604,1750.97,292.567
204,0,-0.00186378,-0.0857025,3.26781,-191.616,1750.96,292.537
205,0,-0.00179212,-0.0859532,3.2678,-191.596,1750.97,292.572
206,0,-0.00191161,-0.0857802,3.2678,-191.591,1750.97,292.588
207,0,-0.00169669,-0.0859035,3.2678,-191.619,1750.95,292.537
208,0,-0.00180538,-0.0859557,3.26776,-191.626,1750.94,292.544
209,0,-0.00191094,-0.0857969,3.26787,-191.594,1750.97,292.57
210,0,-0.00191545,-0.0857771,3.26782,-191.597,1750.97,292.559
211,0,-0.00176481,-0.0857651,3.26782,-191.611,1750.96,292.56
212,0,-0.00178966,-0.0857094,3.26788,-191.597,1750.97,292.57
213,0,-0.00175123,-0.0860008,3.26775,-191.605,1751,292.559
214,0,-0.00160525,-0.0860372,3.26772,-191.621,1750.94,292.54
215,0,-0.00176408,-0.0858317,3.2678,-191.615,1750.94,292.57
216,0,-0.00190663,-0.0858592,3.26786,-191.584,1750.98,292.572
217,0,-0.0017527,-0.0860266,3.26784,-191.603,1750.97,292.557
218,0,-0.00166947,-0.0856929,3.26779,-191.62,1750.94,292.544
219,0,-0.00176121,-0.0858312,3.26782,-191.596,1751.01,292.573
220,0,-0.00174199,-0.0858023,3.26777,-191.604,1750.97,292.57
221,0,-0.00179522,-0.0854546,3.26776,-191.613,1750.91,292.565
222,0,-0.00179198,-0.0856043,3.26781,-191.603,1750.96,292.547
223,0,-0.00169855,-0.0857294,3.26777,-191.595,1751,292.564
224,0,-0.00177043,-0.0858116,3.26784,-191.618,1750.95,292.56
225,0,-0.00172058,-0.0861291,3.26778,-191.613,1750.98,292.562
226,0,-0.00173562,-0.0857597,3.26774,-191.597,1750.98,292.559
227,0,-0.00179517,-0.0859038,3.26784,-191.595,1750.93,292.57
228,0,-0.00163788,-0.0858581,3.26778,-191.62,1750.95,292.546
229,0,-0.00169204,-0.0859341,3.26779,-191.609,1750.98,292.568
230,0,-0.0018314,-0.0858682,3.26783,-191.595,1750.97,292.574
231,0,-0.00175826,-0.0858019,3.26784,-191.609,1750.96,292.54
232,0,-0.001731,-0.0857132,3.26779,-191.613,1750.96,292.546
233,0,-0.00180168,-0.085536,3.26779,-191.597,1750.96,292.59
234,0,-0.00175723,-0.0859909,3.26776,-191.616,1750.97,292.553
235,0,-0.00176254,-0.0858191,3.26776,-191.623,1750.95,292.541
236,0,-0.00183999,-0.0854836,3.26784,-191.596,1750.95,292.579
237,0,-0.00185336,-0.0857421,3.26775,-191.594,1750.98,292.565
238,0,-0.00172922,-0.0856228,3.26777,-191.623,1750.95,292.559
239,0,-0.00175945,-0.0858455,3.26776,-191.61,1750.97,292.573
240,0,-0.00179429,-0.085557,3.26779,-191.598,1750.99,292.558
241,0,-0.00186578,-0.085758,3.26774,-191.614,1750.94,292.55
242,0,-0.00181344,-0.0859827,3.26778,-191.615,1750.93,292.559
243,0,-0.00185707,-0.0857991,3.26779,-191.597,1750.98,292.583
244,0,-0.00179114,-0.0855439,3.26772,-191.601,1750.94,292.562
245,0,-0.00190045,-0.0854487,3.26759,-191.599,1750.73,292.541
246,0,-0.0021117,-0.08518,3.26755,-191.596,1750.48,292.55
247,0,-0.0023098,-0.0852632,3.26775,-191.617,1750.07,292.554
248,0,-0.00255035,-0.0849103,3.26794,-191.564,1749.51,292.538
249,0,-0.00284508,-0.0847586,3.26772,-191.38,1748.98,292.496
250,0,-0.00256642,-0.0851291,3.26767,-191.234,1748.27,292.516
251,0,-0.00253361,-0.0850928,3.26798,-191.174,1747.45,292.512
252,0,-0.00297198,-0.0838581,3.26812,-191.117,1746.62,292.457
253,0,-0.00253414,-0.0841637,3.2678,-190.98,1745.78,292.48
254,0,-0.00241227,-0.0836389,3.26769,-190.873,1744.79,292.451
255,0,-0.00252367,-0.0843831,3.26784,-190.813,1743.74,292.429
256,0,-0.00218433,-0.0841091,3.26788,-190.705,1742.66,292.438
257,0,-0.00270574,-0.084309,3.26771,-190.535,1741.48,292.441
258,0,-0.00246651,-0.084869,3.26759,-190.327,1740.24,292.38
259,0,-0.00205841,-0.0840267,3.26763,-190.11,1738.87,292.35
260,0,-0.00209384,-0.0839972,3.26755,-189.941,1737.32,292.35
261,0,-0.00198251,-0.0853698,3.2677,-189.818,1735.69,292.321
262,0,-0.0022792,-0.0843717,3.26775,-189.648,1734.03,292.275
263,0,-0.00186768,-0.0840546,3.2677,-189.334,1732.3,292.247
264,0,-0.00151984,-0.082729,3.26764,-189.062,1730.49,292.177
265,0,-0.00174899,-0.0836491,3.26761,-188.881,1728.55,292.156
266,0,-0.00185461,-0.0829024,3.26765,-188.661,1726.54,292.166
267,0,-0.0013167,-0.0836164,3.26752,-188.381,1724.44,292.096
268,0,-0.0012465,-0.0834974,3.26767,-188.14,1722.21,292.009
269,0,-0.00118941,-0.0842293,3.26756,-187.846,1719.9,292.007
270,0,-0.000761958,-0.0828013,3.26758,-187.534,1717.57,291.957
271,0,-0.00138308,-0.0836361,3.26785,-187.21,1715.12,291.908
272,0,-0.00115848,-0.0829445,3.2676,-186.881,1712.56,291.875
273,0,-0.000897982,-0.0827621,3.26758,-186.587,1709.98,291.826
274,0,-0.000534544,-0.0840994,3.26756,-186.293,1707.34,291.775
275,0,-0.000732856,-0.083136,3.26754,-185.997,1704.58,291.707
276,0,-0.00106952,-0.0826067,3.26762,-185.653,1701.9,291.651
277,0,-0.00123014,-0.0833157,3.26746,-185.324,1699.07,291.645
278,0,-0.00135179,-0.0820022,3.2674,-185.011,1696.09,291.574
279,0,-0.000860789,-0.0825598,3.26736,-184.679,1693.14,291.492
280,0,-0.00220839,-0.0839791,3.2683,-184.327,1689.99,291.421
281,0,-0.00105806,-0.0826927,3.26733,-183.934,1686.96,291.422
282,0,-0.00102708,-0.0813953,3.26726,-183.55,1683.82,291.349
283,0,-0.000775684,-0.0814423,3.26734,-183.166,1680.65,291.301
284,0,-0.00296115,-0.0845544,3.26869,-182.809,1677.29,291.144
285,0,-0.00106874,-0.0819772,3.2673,-182.441,1674.12,291.139
286,0,-0.000825442,-0.0825662,3.26715,-182.149,1670.77,291.101
287,0,-0.00070532,-0.0813174,3.26707,-181.716,1667.4,291.04
288,0,-0.00118793,-0.0823397,3.26784,-181.341,1663.91,290.868
289,0,-0.00248726,-0.0831463,3.26818,-180.891,1660.45,290.773
290,0,-0.00190638,-0.0826104,3.26819,-180.433,1657.03,290.751
291,0,-0.000627255,-0.0812016,3.26729,-179.978,1653.65,290.773
292,0,-0.000640716,-0.0824724,3.26788,-179.681,1649.98,290.605
293,0,-0.00224405,-0.0838399,3.26829,-179.282,1646.37,290.502
294,0,-0.00125949,-0.0829285,3.268,-178.806,1642.83,290.481
295,0,-0.00236591,-0.0822828,3.2685,-178.396,1639.14,290.371
296,0,-0.00021414,-0.0816313,3.2677,-177.906,1635.5,290.361
297,0,-0.00120244,-0.0833701,3.26844,-177.446,1631.78,290.303
298,0,0.000350121,-0.0815541,3.26711,-176.983,1628.05,290.291
299,0,-0.00112703,-0.0815481,3.26789,-176.634,1624.1,290.12
300,0,-0.000641199,-0.0807811,3.26755,-176.225,1620.34,290.098
301,0,-0.000199745,-0.0807262,3.26757,-175.756,1616.41,290.044
302,0,-0.00143303,-0.0815932,3.26822,-175.321,1612.42,289.922
303,0,-0.000767781,-0.0796045,3.26788,-174.843,1608.51,289.847
304,0,-0.00089431,-0.080183,3.26762,-174.403,1604.52,289.816
305,0,0.000546478,-0.0796419,3.2667,-173.895,1600.58,289.786
306,0,-0.00113762,-0.0795547,3.26735,-173.54,1596.43,289.623
307,0,-0.00121628,-0.0797864,3.26786,-173.036,1592.28,289.526
308,0,0.000589537,-0.0781566,3.26656,-172.471,1588.18,289.557
309,0,-0.000624559,-0.0810154,3.26729,-172.055,1583.79,289.35
310,0,9.62805e-005,-0.0780317,3.26647,-171.486,1579.65,289.384
311,0,-0.00045738,-0.0779179,3.26694,-171.006,1575.23,289.253
312,0,-0.000445549,-0.0805515,3.26714,-170.557,1570.77,289.187
313,0,0.000777248,-0.0782952,3.26643,-169.945,1566.44,289.194
314,0,-0.000626517,-0.0784272,3.26762,-169.416,1561.83,289.036
315,0,0.00116477,-0.0772092,3.26624,-168.847,1557.48,289.047
316,0,-8.44295e-006,-0.0793609,3.26749,-168.377,1552.79,288.875
317,0,-0.000606122,-0.0788541,3.26763,-167.855,1548.16,288.837
318,0,0.00127859,-0.0772644,3.26632,-167.295,1543.63,288.908
319,0,-9.55129e-005,-0.0786868,3.2673,-166.813,1538.82,288.777
320,0,0.00108486,-0.0765874,3.26632,-166.15,1534.12,288.725
321,0,-0.000469554,-0.0780706,3.26732,-165.638,1529.18,288.625
322,0,0.00152693,-0.0770249,3.26601,-165.074,1524.45,288.609
323,0,0.00184293,-0.0756143,3.2661,-164.559,1519.53,288.607
324,0,8.55387e-005,-0.0763894,3.26737,-164.019,1514.47,288.475
325,0,-0.000193829,-0.0776415,3.26755,-163.435,1509.43,288.387
326,0,4.01148e-006,-0.0759248,3.26757,-162.887,1504.32,288.26
327,0,0.00023486,-0.0767492,3.2676,-162.271,1499.29,288.226
328,0,0.00190327,-0.0768125,3.26638,-161.63,1494.34,288.228
329,0,0.00219696,-0.0757489,3.26637,-161.024,1489.15,288.183
330,0,0.000368383,-0.0766589,3.26789,-160.487,1483.8,288.069
331,0,0.000334471,-0.0779521,3.26772,-159.909,1478.66,288.021
332,0,0.000724086,-0.0765591,3.26791,-159.307,1473.47,287.886
333,0,0.00277617,-0.0748943,3.26647,-158.615,1468.48,287.962
334,0,0.000579659,-0.0755926,3.26804,-158.119,1463.1,287.88
335,0,0.000733606,-0.0771168,3.26793,-157.53,1457.78,287.87
336,0,0.000208698,-0.0773851,3.26804,-156.997,1452.58,287.802
337,0,0.000444441,-0.0763461,3.2681,-156.401,1447.29,287.636
338,0,0.000346776,-0.0769762,3.2681,-155.822,1441.97,287.672
339,0,0.000341567,-0.0788452,3.26811,-155.278,1436.6,287.612
340,0,0.00010566,-0.0780406,3.26805,-154.679,1431.27,287.559
341,0,0.000450585,-0.0769662,3.2684,-154.096,1425.93,287.508
342,0,0.00114073,-0.0786762,3.26836,-153.42,1420.53,287.47
343,0,0.000782564,-0.0788875,3.26814,-152.73,1415.04,287.35
344,0,0.000499845,-0.0789715,3.26847,-152.083,1409.55,287.286
345,0,0.000421792,-0.079786,3.26851,-151.473,1404.03,287.307
346,0,0.000869866,-0.0813152,3.26846,-150.831,1398.49,287.187
347,0,0.000936729,-0.0832962,3.26847,-150.138,1392.92,287.287
348,0,0.000638186,-0.0853537,3.26852,-149.551,1387.29,287.163
349,0,0.0014,-0.0875834,3.26852,-148.94,1381.69,287.202
350,0,0.00116241,-0.0885729,3.26821,-148.346,1376.04,287.174
351,0,0.00130957,-0.089663,3.26825,-147.685,1370.33,287.137
352,0,0.00123009,-0.0927141,3.26773,-147.123,1364.59,287.186
353,0,0.00127407,-0.0949689,3.26769,-146.541,1358.86,287.176
354,0,0.00186939,-0.0961296,3.2679,-145.926,1353.11,287.019
355,0,0.000826447,-0.0961925,3.26784,-145.221,1347.34,287.033
356,0,0.00129493,-0.0976273,3.26785,-144.505,1341.46,286.933
357,0,0.00131913,-0.100372,3.26746,-143.9,1335.53,286.918
358,0,0.00120727,-0.0586587,3.26378,-142.834,1329.92,286.341
359,0,-0.000191015,-0.0618072,3.26384,-142.067,1323.9,286.374
360,0,0.000535657,-0.0646834,3.26316,-141.499,1317.88,286.323
361,0,0.000573891,-0.0645738,3.26359,-140.827,1311.8,286.275
362,0,0.000520742,-0.0626421,3.26328,-140.097,1305.71,286.206
363,0,0.000683488,-0.0822178,3.26525,-139.687,1299.54,286.474
364,0,0.00220331,-0.0797307,3.26448,-139.137,1293.47,286.613
365,0,-8.09636e-005,-0.0822168,3.26488,-138.459,1287.25,286.433
366,0,0.000553705,-0.0844032,3.26469,-137.815,1281.07,286.37
367,0,0.0026303,-0.0877463,3.26436,-137.197,1274.82,286.415
368,0,0.00107025,-0.0911527,3.26479,-136.443,1268.56,286.35
369,0,0.00453387,-0.0917968,3.26378,-135.852,1262.35,286.527
370,0,0.00218773,-0.0586763,3.26224,-134.862,1256.16,285.868
371,0,0.00135121,-0.0601691,3.26221,-134.148,1249.68,285.806
372,0,0.00171758,-0.0620615,3.26229,-133.387,1243.31,285.712
373,0,0.00143537,-0.0611499,3.26236,-132.65,1236.94,285.677
374,0,0.00158998,-0.0592835,3.26218,-131.913,1230.54,285.642
375,0,0.00464998,-0.0573569,3.26168,-131.298,1224.1,285.766
376,0,0.00497271,-0.0566527,3.26148,-130.593,1217.7,285.63
377,0,0.00457315,-0.056365,3.26173,-129.937,1211.2,285.511
