-0.154601, 0.616144, -1.954
-0.287205, 0.514663, -2.06386
-3.19553, -0.450304, -1.6146
-3.19108, -0.576549, -1.7901
-3.71896, 0.00534128, -0.232507
-1.50584, 0.130766, 1.20459
-1.51808, 0.177838, 0.989088
-1.52106, 0.199355, 0.838937
-1.52072, 0.227958, 0.624811
-1.52185, 0.258985, 0.45316
-1.51375, 0.318258, 0.206356
-1.5158, 0.322128, 0.135133
-1.42412, 0.33184, 0.27042
0.911417, 0.326178, 0.14371
0.916791, 0.351356, -0.0199298
0.871062, 0.399867, -0.275605
0.905009, 0.413223, -0.385175
0.898131, 0.391097, -0.48216
-0.27196, -0.237033, -1.81866
0.508623, -0.317372, -1.84798
0.557094, -0.197552, -2.00685
0.564509, -0.240083, -2.08073
0.554044, -0.211152, -2.33265
0.178757, -0.413413, -2.80466
0.25079, -0.359424, -2.9808
0.270232, -0.0737151, -3.31493
0.451504, -0.0528595, -3.47348
-2.48009, -0.700693, -1.595
-2.49823, -0.714417, -1.63075
-2.59231, -0.553359, -1.92537
-2.46637, -0.536757, -2.1099
-2.76093, -0.444474, -2.21657
-2.39068, -0.52433, -2.55701
-2.07169, 0.0948201, 1.28807
-2.07419, 0.118298, 1.05145
-2.06845, 0.1314, 0.969661
-2.07795, 0.142397, 0.748598
-2.05076, 0.204169, 0.262932
-2.05072, 0.204175, 0.26294
