Objects
100
,,Global Angle phil_robot:phil_robot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1148,0,0.0408407,-0.121377,5.04234,-547.385,1925.01,293.374
1149,0,0.0711997,-0.13894,5.04214,-552.772,1923.09,293.414
1150,0,0.0724993,-0.139772,5.04155,-558.353,1921.26,293.266
1151,0,0.0729249,-0.139684,5.04182,-563.882,1919.51,293.222
1152,0,0.074262,-0.133529,5.04089,-569.55,1917.72,293.323
1153,0,0.0724453,-0.130327,5.04119,-575.214,1915.93,293.255
1154,0,0.0906901,-0.152312,5.04067,-580.858,1913.97,293.185
1155,0,0.0450214,-0.122319,5.04122,-586.613,1912.31,292.96
1156,0,0.0637723,-0.12204,5.04119,-592.248,1910.65,292.771
1157,0,0.083604,-0.139441,5.04107,-597.997,1908.77,292.866
1158,0,0.071531,-0.135545,5.04093,-603.651,1906.77,292.851
1159,0,0.0642221,-0.133004,5.04116,-609.354,1904.85,292.758
1160,0,0.0691881,-0.133881,5.04096,-615.033,1903.01,292.58
1161,0,0.0276632,-0.109524,5.04298,-620.604,1901.41,292.254
1162,0,0.0797999,-0.137003,5.0401,-626.422,1899.38,292.512
1163,0,0.0532247,-0.106916,5.043,-631.919,1897.6,292.466
1164,0,0.0634671,-0.117577,5.04313,-637.439,1895.54,292.407
1165,0,0.0611427,-0.113845,5.04318,-642.997,1893.83,292.432
1166,0,0.0647305,-0.110874,5.04311,-648.509,1892.07,292.446
1167,0,0.0608364,-0.115643,5.04393,-653.907,1890.19,292.378
1168,0,0.0657928,-0.117659,5.0433,-659.275,1888.5,292.314
1169,0,0.0691504,-0.118418,5.04318,-664.619,1886.88,292.307
1170,0,0.0635536,-0.114264,5.04396,-669.71,1885.07,292.152
1171,0,0.0693377,-0.118787,5.04447,-674.637,1883.45,292.279
1172,0,0.0644037,-0.114132,5.04528,-679.375,1881.84,292.15
1173,0,0.067145,-0.11588,5.04572,-684.026,1880.24,292.121
1174,0,0.0637118,-0.114031,5.04629,-688.467,1878.68,292.107
1175,0,0.063155,-0.11009,5.04617,-692.752,1877.3,292.04
1176,0,0.066386,-0.109928,5.04553,-696.944,1875.82,292.046
1177,0,0.0659621,-0.102944,5.04548,-701.013,1874.41,292.032
1178,0,0.065433,-0.0922605,5.04494,-705.062,1873.04,292.067
1179,0,0.0662395,-0.108171,5.04386,-709.104,1871.72,291.911
1180,0,0.0693859,-0.110082,5.0438,-713.074,1870.37,291.824
1181,0,0.0678701,-0.121143,5.04588,-716.89,1869.39,291.711
1182,0,0.064004,-0.121701,5.04568,-720.764,1868.1,291.758
1183,0,0.0695384,-0.123566,5.04567,-724.613,1866.87,291.683
1184,0,0.0690872,-0.1232,5.0457,-728.416,1865.65,291.652
1185,0,0.0675847,-0.12443,5.04559,-732.08,1864.43,291.615
1186,0,0.0684428,-0.110714,5.04365,-735.75,1862.99,291.709
1187,0,0.0656221,-0.0880835,5.0452,-739.164,1861.74,291.868
1188,0,0.0652517,-0.0991465,5.04535,-742.547,1860.77,291.796
1189,0,0.0681271,-0.109762,5.04538,-745.864,1859.89,291.707
1190,0,0.0647062,-0.112136,5.04577,-749.089,1858.9,291.563
1191,0,0.0696308,-0.114468,5.04546,-752.249,1857.8,291.576
1192,0,0.0683501,-0.112757,5.04541,-755.358,1856.78,291.537
1193,0,0.0695869,-0.113444,5.04554,-758.436,1855.76,291.511
1194,0,0.0671497,-0.110943,5.04564,-761.528,1854.76,291.493
1195,0,0.0677497,-0.112068,5.04526,-764.43,1853.91,291.457
1196,0,0.0671749,-0.112226,5.04555,-767.228,1853.02,291.431
1197,0,0.0669646,-0.110286,5.04586,-769.974,1852.03,291.393
1198,0,0.0626436,-0.114001,5.04889,-772.384,1851.12,291.185
1199,0,0.0420546,-0.0912543,5.04493,-775.242,1850.59,291.253
1200,0,0.0500046,-0.100613,5.04648,-777.983,1849.33,291.241
1201,0,0.0663664,-0.109105,5.0457,-780.334,1848.6,291.256
1202,0,0.0796775,-0.122065,5.04496,-782.713,1847.91,291.371
1203,0,0.0537883,-0.0919164,5.04665,-784.976,1847.4,291.072
1204,0,0.0874189,-0.124522,5.0449,-787.145,1846.35,291.299
1205,0,0.0672229,-0.111794,5.0456,-789.27,1845.78,291.191
1206,0,0.0727821,-0.111177,5.04712,-791.423,1844.86,291.121
1207,0,0.075475,-0.10952,5.04533,-793.261,1844.34,291.125
1208,0,0.0894803,-0.112322,5.04368,-795.066,1843.74,290.983
1209,0,0.0788246,-0.11325,5.04399,-796.926,1843.1,291.047
1210,0,0.0655243,-0.110626,5.04543,-798.731,1842.53,291.14
1211,0,0.0670722,-0.109621,5.04549,-800.43,1842.08,291.092
1212,0,0.0660275,-0.109907,5.04542,-801.936,1841.54,291.128
1213,0,0.0667966,-0.111174,5.04516,-803.393,1841.08,291.115
1214,0,0.0668759,-0.110397,5.04548,-804.784,1840.57,291.071
1215,0,0.0685186,-0.109871,5.04527,-806.071,1840.09,291.094
1216,0,0.0653734,-0.109268,5.04531,-807.323,1839.7,291.108
1217,0,0.0653364,-0.10911,5.04539,-808.462,1839.36,291.073
1218,0,0.0650622,-0.107458,5.04555,-809.503,1838.99,291.089
1219,0,0.066301,-0.110011,5.0456,-810.458,1838.7,291.088
1220,0,0.0684862,-0.111141,5.04532,-811.394,1838.43,291.049
1221,0,0.0667698,-0.111205,5.04524,-812.289,1838.06,291.027
1222,0,0.0398253,-0.110296,5.04389,-812.949,1837.67,291.147
1223,0,0.127808,-0.114804,5.04462,-813.719,1837.88,290.704
1224,0,0.0794662,-0.110403,5.04723,-814.494,1837.27,290.897
1225,0,0.0804449,-0.110184,5.04545,-814.867,1837.34,290.96
1226,0,0.0665421,-0.111055,5.04522,-815.291,1837.12,291.007
1227,0,0.0685643,-0.111934,5.04536,-815.701,1836.94,291.031
1228,0,0.0453302,-0.0964896,5.04536,-816.049,1836.96,290.933
1229,0,0.0305543,-0.0940263,5.04443,-816.194,1836.78,290.931
1230,0,0.0766251,-0.107666,5.04626,-816.37,1836.99,291.001
1231,0,0.0680116,-0.11033,5.04539,-816.383,1836.72,291.04
1232,0,0.0675092,-0.110211,5.04547,-816.367,1836.81,291.028
1233,0,0.0676931,-0.110983,5.04531,-816.289,1836.83,291.064
1234,0,0.0677157,-0.111086,5.04533,-816.185,1836.83,291.055
1235,0,0.0694145,-0.111348,5.04563,-816.089,1836.89,291.012
1236,0,0.0759362,-0.117329,5.04541,-815.932,1836.87,291.065
1237,0,0.0852293,-0.123817,5.0453,-815.78,1836.84,291.128
1238,0,0.090839,-0.127464,5.04555,-815.675,1836.84,291.114
1239,0,0.0957429,-0.130828,5.04544,-815.503,1836.86,291.17
1240,0,0.0533735,-0.10309,5.04581,-815.495,1837.02,290.908
1241,0,0.0479794,-0.0998448,5.04629,-815.397,1837.09,290.881
1242,0,0.0523686,-0.100755,5.04615,-815.259,1837.09,290.89
1243,0,0.0531531,-0.102348,5.04588,-815.1,1837.14,290.933
1244,0,0.0768707,-0.116336,5.04548,-814.851,1837.24,291.054
1245,0,0.0703814,-0.112088,5.04552,-814.78,1837.26,291.025
1246,0,0.067408,-0.111218,5.04532,-814.674,1837.34,291.013
1247,0,0.0661275,-0.110284,5.04537,-814.602,1837.41,290.995
1248,0,0.0385296,-0.0898774,5.0455,-814.62,1837.44,290.856
1249,0,-0.0597868,-0.0188231,5.04308,-814.554,1837.92,290.318
1250,0,-0.00882611,-0.0542882,5.04449,-814.502,1837.74,290.543
1251,0,-0.0114699,-0.0532376,5.04452,-814.53,1837.74,290.561
1252,0,0.0704225,-0.111708,5.04535,-814.581,1837.31,290.98
1253,0,0.0691586,-0.110484,5.04544,-814.649,1837.36,290.977
1254,0,0.0708625,-0.112087,5.04574,-814.753,1837.3,290.972
1255,0,0.0733298,-0.112794,5.04654,-814.901,1837.13,290.892
1256,0,0.0748613,-0.112593,5.04731,-814.992,1836.99,290.878
1257,0,0.0765536,-0.114555,5.04786,-815.072,1836.73,290.924
1258,0,0.0754218,-0.112918,5.04861,-815.158,1836.39,290.885
1259,0,0.0748463,-0.11192,5.04942,-815.168,1836.14,290.894
1260,0,0.0735683,-0.112682,5.05002,-815.157,1835.81,290.903
1261,0,0.0739941,-0.112098,5.05126,-815.187,1835.4,290.873
1262,0,0.0750353,-0.110084,5.05319,-815.205,1835.08,290.893
1263,0,0.0894712,-0.110937,5.05527,-815.205,1834.83,290.925
1264,0,0.114519,-0.113025,5.05603,-815.17,1834.41,290.772
1265,0,0.136855,-0.111938,5.05844,-815.218,1833.99,290.585
1266,0,0.163441,-0.114339,5.05999,-815.204,1833.56,290.459
1267,0,0.0886973,-0.114488,5.06159,-815.108,1832.1,290.713
1268,0,0.100344,-0.112336,5.06426,-815.092,1831.6,290.633
1269,0,0.106372,-0.112619,5.06667,-815.08,1830.9,290.612
1270,0,0.0445677,-0.109776,5.0675,-814.877,1830.07,290.971
1271,0,0.0666631,-0.108579,5.07098,-814.857,1829.41,290.825
1272,0,0.0855334,-0.119473,5.07346,-814.908,1828.48,290.911
1273,0,0.0705828,-0.109688,5.07672,-814.743,1827.55,290.848
1274,0,0.0720529,-0.110013,5.07976,-814.676,1826.61,290.808
1275,0,0.0703674,-0.108258,5.08336,-814.652,1825.49,290.734
1276,0,0.0699354,-0.108726,5.08668,-814.558,1824.33,290.727
1277,0,0.0756801,-0.110366,5.09057,-814.397,1823.18,290.752
1278,0,0.0729612,-0.108226,5.09452,-814.223,1821.9,290.733
1279,0,0.0716581,-0.108339,5.09868,-813.988,1820.56,290.685
1280,0,0.0736227,-0.108356,5.10301,-813.613,1819.31,290.653
1281,0,0.0745374,-0.108635,5.10776,-813.17,1817.92,290.662
1282,0,0.0739431,-0.106941,5.11275,-812.693,1816.37,290.615
1283,0,0.0748604,-0.106926,5.11794,-812.09,1814.92,290.63
1284,0,0.0755651,-0.107313,5.1229,-811.475,1813.28,290.595
1285,0,0.0771774,-0.107984,5.12798,-810.835,1811.59,290.541
1286,0,0.0753112,-0.106422,5.13376,-810.193,1809.98,290.466
1287,0,0.0754059,-0.106233,5.13931,-809.487,1808.24,290.464
1288,0,0.0750709,-0.106286,5.14549,-808.843,1806.38,290.433
1289,0,0.0745887,-0.105896,5.15206,-808.21,1804.5,290.339
1290,0,0.0734441,-0.104796,5.15865,-807.531,1802.57,290.343
1291,0,0.0782535,-0.105858,5.16535,-806.725,1800.54,290.341
1292,0,0.0749991,-0.102908,5.17251,-806.016,1798.54,290.338
1293,0,0.0771603,-0.104528,5.17921,-805.191,1796.46,290.355
1294,0,0.0764752,-0.104071,5.18584,-804.347,1794.28,290.378
1295,0,0.0804766,-0.103552,5.19312,-803.602,1792.06,290.274
1296,0,0.0808667,-0.103662,5.20069,-802.796,1789.8,290.271
1297,0,0.0804615,-0.102897,5.20783,-801.987,1787.51,290.292
1298,0,0.0858818,-0.103431,5.21598,-801.217,1785.17,290.281
1299,0,0.084419,-0.103845,5.22384,-800.48,1782.74,290.256
1300,0,0.08688,-0.105012,5.23119,-799.687,1780.28,290.204
1301,0,0.0875532,-0.104457,5.23911,-798.842,1777.86,290.158
1302,0,0.0877307,-0.104604,5.24728,-798.019,1775.35,290.037
1303,0,0.0896233,-0.102782,5.255,-797.158,1772.8,290.09
1304,0,0.0919466,-0.105523,5.26307,-796.283,1770.29,290.05
1305,0,0.0928912,-0.104273,5.2714,-795.443,1767.7,289.962
1306,0,0.0944352,-0.100979,5.28025,-794.592,1765.05,289.983
1307,0,0.0975436,-0.103509,5.28878,-793.645,1762.4,289.938
1308,0,0.0992591,-0.103867,5.29778,-792.695,1759.78,289.976
1309,0,0.102858,-0.104342,5.30572,-791.763,1756.92,289.996
1310,0,0.104869,-0.105479,5.31469,-790.745,1754.19,289.921
1311,0,0.103748,-0.108187,5.32333,-789.723,1751.43,289.83
1312,0,0.10723,-0.113042,5.3347,-788.374,1748.41,289.632
1313,0,0.110777,-0.111724,5.34412,-787.235,1745.65,289.591
1314,0,0.110183,-0.112455,5.35313,-786.008,1742.87,289.571
1315,0,0.114126,-0.112351,5.36251,-784.725,1739.99,289.545
1316,0,0.115725,-0.113012,5.37186,-783.45,1737.2,289.494
1317,0,0.117968,-0.110456,5.38169,-782.079,1734.39,289.493
1318,0,0.126468,-0.110441,5.39129,-780.618,1731.52,289.509
1319,0,0.127468,-0.11047,5.40147,-779.158,1728.69,289.491
1320,0,0.126189,-0.111267,5.41146,-777.58,1725.83,289.481
1321,0,0.132893,-0.113133,5.4211,-775.922,1722.94,289.457
1322,0,0.124105,-0.0779817,5.43196,-774.251,1720.11,289.677
1323,0,0.124587,-0.0810019,5.44259,-772.578,1717.19,289.571
1324,0,0.134447,-0.0887959,5.45241,-770.739,1714.26,289.544
1325,0,0.138671,-0.0937053,5.46261,-768.779,1711.43,289.427
1326,0,0.140248,-0.090577,5.47368,-766.829,1708.55,289.343
1327,0,0.143791,-0.0910893,5.48478,-764.721,1705.64,289.388
1328,0,0.151377,-0.0913411,5.49574,-762.549,1702.85,289.289
1329,0,0.146193,-0.0894737,5.50725,-760.34,1700.01,289.28
1330,0,0.15675,-0.0890394,5.51844,-758.027,1697.07,289.271
1331,0,0.160434,-0.0861101,5.52989,-755.636,1694.31,289.229
1332,0,0.155862,-0.079868,5.54242,-753.186,1691.53,289.159
1333,0,0.164555,-0.0825901,5.55392,-750.662,1688.71,289.145
1334,0,0.169241,-0.0822536,5.56587,-748.092,1686.05,289.193
1335,0,0.178137,-0.0779193,5.57784,-745.376,1683.28,289.034
1336,0,0.176537,-0.0745913,5.59012,-742.657,1680.48,289.038
1337,0,0.186856,-0.0775825,5.60197,-739.854,1677.78,288.941
1338,0,0.185811,-0.0751066,5.61449,-736.982,1675.15,288.934
1339,0,0.188756,-0.0698754,5.62721,-734.083,1672.42,288.873
1340,0,0.184119,-0.067004,5.63968,-731.097,1669.89,288.859
1341,0,0.194211,-0.0675806,5.65215,-727.941,1667.32,288.791
1342,0,0.22714,-0.109783,5.66136,-725.047,1664.73,288.524
1343,0,0.232173,-0.104164,5.67376,-721.904,1662.22,288.503
1344,0,0.244196,-0.105465,5.68641,-718.631,1659.7,288.49
1345,0,0.248844,-0.103449,5.69986,-715.331,1657.23,288.567
1346,0,0.263815,-0.102578,5.71195,-712.013,1654.72,288.407
1347,0,0.276523,-0.0976145,5.72461,-708.547,1652.36,288.43
1348,0,0.277444,-0.0935167,5.73789,-705.088,1649.89,288.328
1349,0,0.284137,-0.087735,5.75099,-701.629,1647.45,288.202
1350,0,0.29884,-0.0859952,5.76352,-698.13,1645.04,288.2
1351,0,0.27751,-0.0849792,5.77954,-694.691,1642.55,288.267
1352,0,0.313843,-0.0738363,5.78984,-691.089,1640.13,288.073
1353,0,0.328455,-0.0674962,5.80205,-687.483,1637.8,287.972
1354,0,0.333978,-0.0631688,5.81581,-683.871,1635.43,287.9
1355,0,0.351237,-0.0602796,5.8275,-680.213,1633.13,287.878
1356,0,0.351702,-0.0557698,5.84105,-676.526,1630.87,287.901
1357,0,0.349777,-0.0555631,5.85463,-672.766,1628.59,287.876
1358,0,0.367665,-0.0516224,5.86663,-668.978,1626.49,287.864
1359,0,0.406791,-0.0417412,5.87771,-665.101,1624.41,287.793
1360,0,0.403048,-0.0351624,5.89201,-661.236,1622.34,287.78
1361,0,0.419129,-0.0350676,5.90461,-657.255,1620.39,287.852
1362,0,0.466673,-0.026449,5.91462,-653.133,1618.55,287.875
1363,0,0.488743,-0.0249627,5.9269,-649.041,1616.65,287.841
1364,0,0.501974,-0.0189653,5.93931,-644.917,1614.79,287.756
1365,0,0.539428,-0.00274309,5.95,-640.732,1612.97,287.726
1366,0,0.575377,0.0118537,5.96097,-636.573,1611.17,287.727
1367,0,0.598535,0.00960658,5.97246,-632.24,1609.59,287.703
1368,0,0.621501,0.0127487,5.98432,-627.922,1608.02,287.66
1369,0,0.659386,0.0331145,5.99453,-623.544,1606.5,287.588
1370,0,0.69351,0.0479589,6.00405,-619.127,1605.16,287.59
1371,0,0.777915,0.0522846,6.00675,-614.759,1603.85,287.687
1372,0,0.902028,0.0763891,6.00203,-610.436,1602.48,287.759
1373,0,1.00436,0.0882754,5.99808,-606.133,1601.21,287.759
1374,0,1.06721,0.099678,5.99969,-602.028,1600.02,287.701
1375,0,1.06192,0.12217,6.01348,-597.997,1598.82,287.653
1376,0,1.06552,0.177936,6.02376,-594.06,1597.77,287.537
1377,0,1.10561,0.211757,6.02676,-590.334,1596.82,287.569
1378,0,1.20007,0.235507,6.01855,-586.655,1595.93,287.607
1379,0,1.28106,0.256611,6.01186,-583.105,1595.15,287.567
1380,0,1.4359,0.313933,5.98401,-579.724,1594.4,287.564
1381,0,1.56054,0.374266,5.95966,-576.491,1593.56,287.525
1382,0,1.61033,0.413232,5.95395,-573.282,1592.72,287.539
1383,0,1.78021,0.479968,5.90945,-570.247,1591.86,287.584
1384,0,2.01461,0.572323,5.83436,-567.33,1590.88,287.611
1385,0,2.20884,0.627615,5.76573,-564.521,1589.83,287.605
1386,0,2.35892,0.773836,5.69753,-561.818,1588.92,287.508
1387,0,2.61152,0.855884,5.58229,-559.301,1587.96,287.547
1388,0,2.91544,0.958524,5.42012,-556.854,1587.12,287.573
1389,0,3.33082,1.12318,5.14904,-554.539,1586.22,287.58
1390,0,3.72362,1.32723,4.82837,-552.273,1585.31,287.552
1391,0,4.19758,1.56778,4.34915,-550.109,1584.44,287.513
1392,0,4.66649,1.81029,3.74068,-548.077,1583.56,287.501
1393,0,5.15217,1.97994,2.93582,-546.189,1582.67,287.507
1394,0,5.48581,2.18525,2.05935,-544.392,1581.85,287.517
1395,0,5.74342,2.29498,0.936966,-542.712,1581,287.487
1396,0,5.79935,2.34357,-0.106289,-541.125,1580.14,287.474
1397,0,5.69256,2.36625,-1.06413,-539.631,1579.29,287.5
1398,0,5.49565,2.28957,-1.91611,-538.283,1578.44,287.449
1399,0,5.22251,2.23642,-2.61201,-537.044,1577.58,287.458
1400,0,4.97611,2.15847,-3.10702,-535.878,1576.81,287.422
1401,0,4.75463,2.05439,-3.49644,-534.908,1576.04,287.406
1402,0,4.54657,1.96236,-3.80965,-534.025,1575.27,287.42
1403,0,4.338,1.89295,-4.07637,-533.297,1574.51,287.437
1404,0,4.14628,1.85368,-4.28729,-532.682,1573.84,287.414
1405,0,4.01569,1.82499,-4.42044,-532.213,1573.07,287.418
1406,0,3.90656,1.80385,-4.52494,-531.829,1572.35,287.439
1407,0,3.87975,1.7639,-4.5634,-531.602,1571.74,287.435
1408,0,3.88067,1.7336,-4.57346,-531.46,1571.13,287.449
1409,0,3.88545,1.7307,-4.57038,-531.444,1570.5,287.408
1410,0,3.94031,1.71676,-4.52819,-531.525,1569.97,287.376
1411,0,3.92581,1.69093,-4.5505,-531.551,1569.52,287.392
1412,0,3.91494,1.71302,-4.5514,-531.523,1569.08,287.38
1413,0,3.92399,1.72435,-4.53925,-531.535,1568.83,287.368
1414,0,3.92963,1.72226,-4.53526,-531.521,1568.66,287.382
1415,0,3.93375,1.72544,-4.53051,-531.462,1568.51,287.391
1416,0,3.94564,1.72397,-4.52051,-531.406,1568.46,287.35
1417,0,3.93953,1.73013,-4.52347,-531.417,1568.43,287.385
1418,0,3.84632,1.84764,-4.55729,-531.509,1568.41,287.433
1419,0,3.67168,2.07723,-4.60246,-531.61,1568.43,287.529
1420,0,4.41796,1.09473,-4.2713,-531.361,1568.52,287.133
1421,0,4.72594,-0.163928,-4.06074,-531.09,1569.02,286.577
1422,0,4.40061,0.647767,-4.37237,-531.286,1568.97,286.974
1423,0,4.08676,1.5661,-4.45135,-531.421,1568.71,287.333
1424,0,3.99171,1.67569,-4.49786,-531.434,1568.76,287.391
1425,0,3.97538,1.70511,-4.50126,-531.473,1568.81,287.382
1426,0,3.77014,1.58798,-4.71686,-531.422,1568.81,287.4
1427,0,3.71029,1.53318,-4.78239,-531.453,1568.86,287.447
1428,0,3.03194,1.13982,-5.34222,-531.505,1568.9,287.649
1429,0,3.13802,1.19747,-5.26712,-531.472,1568.88,287.619
1430,0,3.29553,1.25081,-5.15665,-531.433,1568.92,287.574
1431,0,3.70913,0.850196,-4.9528,-531.302,1569.02,287.372
1432,0,3.03174,1.60166,-5.22115,-531.531,1568.98,287.689
1433,0,3.34363,1.32724,-5.10626,-531.47,1568.96,287.588
1434,0,3.25818,1.27166,-5.17578,-531.483,1569,287.587
1435,0,3.09755,1.17366,-5.29695,-531.48,1568.99,287.625
1436,0,3.00571,1.09274,-5.36719,-531.479,1568.99,287.648
1437,0,2.93713,1.05385,-5.41278,-531.471,1569.01,287.662
1438,0,2.1001,0.538789,-5.86212,-531.424,1568.92,287.86
1439,0,2.99251,1.24723,-5.33755,-531.176,1568.65,287.506
1440,0,4.38171,1.86943,-4.03064,-531.086,1569.08,287.189
1441,0,3.95494,1.68173,-4.52714,-531.48,1569,287.377
1442,0,3.97567,1.7401,-4.48545,-531.437,1568.98,287.337
1443,0,4.00301,1.7638,-4.45113,-531.452,1568.95,287.29
1444,0,3.99421,1.78641,-4.44986,-531.442,1568.92,287.303
1445,0,3.96025,1.74302,-4.498,-531.416,1568.95,287.346
1446,0,4.29564,1.59484,-4.23395,-531.494,1568.75,287.424
1447,0,3.92945,1.71434,-4.53664,-531.485,1568.88,287.332
1448,0,3.97163,1.7605,-4.47993,-531.48,1568.64,287.313
1449,0,3.67667,1.70901,-4.74723,-531.58,1568.22,287.442
1450,0,2.0132,2.94917,-5.12383,-531.408,1567.73,287.755
1451,0,2.23486,3.46126,-4.68919,-531.312,1566.54,288.016
1452,0,4.45413,0.178021,-4.35849,-530.946,1565.49,286.66
1453,0,4.29191,0.54513,-4.49263,-530.898,1563.77,286.766
1454,0,4.16628,0.84457,-4.56575,-530.887,1561.83,286.917
1455,0,4.09656,1.02066,-4.59315,-530.911,1559.71,286.964
1456,0,3.88071,1.62858,-4.61087,-531.048,1557.09,287.195
1457,0,3.93709,1.59391,-4.57491,-531.088,1554.48,287.185
1458,0,4.03401,1.46157,-4.53699,-531.107,1551.74,287.321
1459,0,3.99979,1.70604,-4.47654,-530.77,1548.53,287.058
1460,0,4.11276,1.68231,-4.38238,-530.682,1545.18,287.015
1461,0,4.09642,1.63875,-4.41636,-530.595,1541.77,287.022
1462,0,4.05343,1.61043,-4.4662,-530.55,1538.09,287.059
1463,0,3.68063,1.733,-4.74089,-530.596,1534.2,286.893
1464,0,4.43005,1.52167,-4.1183,-530.266,1530.09,286.997
1465,0,4.1518,1.56715,-4.39042,-530.283,1525.85,286.797
1466,0,4.5978,1.46838,-3.95218,-530.295,1521.17,286.919
1467,0,4.0675,1.6271,-4.44945,-530.294,1516.77,286.712
1468,0,3.77179,1.75457,-4.66023,-530.349,1511.93,286.59
1469,0,3.68198,1.86047,-4.69342,-530.398,1507.09,286.517
1470,0,4.12159,1.68763,-4.3777,-530.24,1502.08,286.585
1471,0,4.20396,1.66307,-4.30658,-530.171,1496.9,286.56
1472,0,4.28226,1.70127,-4.21279,-530.089,1491.61,286.615
1473,0,4.26704,1.69206,-4.23268,-530.02,1486.24,286.579
1474,0,4.33214,1.6176,-4.19522,-529.884,1480.69,286.515
1475,0,4.51246,1.73126,-3.94864,-529.754,1474.98,286.371
1476,0,4.35445,1.46188,-4.23271,-529.74,1469.42,286.611
1477,0,4.41496,1.53188,-4.14243,-529.651,1463.54,286.485
1478,0,4.50727,1.61709,-4.00667,-529.532,1457.58,286.4
1479,0,4.40703,1.62648,-4.11314,-529.404,1451.64,286.301
1480,0,4.39669,1.45705,-4.18935,-529.277,1445.52,286.397
1481,0,4.49761,1.57981,-4.03261,-529.227,1439.3,286.267
1482,0,4.46901,1.64889,-4.03753,-529.164,1433.11,286.194
1483,0,4.42487,1.57968,-4.11524,-529.196,1426.64,286.196
1484,0,4.55897,1.61501,-3.94955,-529.093,1420.24,286.041
1485,0,4.58063,1.53936,-3.95524,-529.009,1413.78,286.141
1486,0,4.48541,1.47633,-4.08887,-528.9,1407.14,286.046
1487,0,4.52015,1.45958,-4.05636,-528.806,1400.46,286.094
1488,0,4.52321,1.26766,-4.11888,-528.635,1393.73,286.11
1489,0,4.46315,1.16516,-4.2159,-528.591,1386.93,286.09
1490,0,4.61919,1.52858,-3.91402,-528.347,1379.83,285.828
1491,0,4.69915,1.61215,-3.78108,-528.247,1372.89,285.682
1492,0,4.55704,1.47459,-4.0085,-528.242,1366,285.849
1493,0,4.64484,1.68661,-3.8159,-528.115,1358.81,285.634
1494,0,4.64633,1.5625,-3.87007,-528.072,1351.82,285.637
1495,0,4.66678,1.22494,-3.96917,-528.003,1344.73,285.644
1496,0,4.91151,0.642235,-3.80414,-527.813,1337.64,285.431
1497,0,4.94568,0.825845,-3.7257,-527.633,1330.33,285.293
1498,0,4.51954,1.71673,-3.95764,-527.805,1323.04,285.592
1499,0,4.82084,1.41659,-3.70961,-527.625,1315.79,285.372
1500,0,4.71798,1.39264,-3.84987,-527.531,1308.55,285.279
1501,0,4.701,1.45251,-3.84733,-527.433,1301.21,285.13
1502,0,4.78314,1.32993,-3.78853,-527.336,1293.94,285.183
1503,0,4.87733,1.36711,-3.64906,-527.278,1286.62,285.079
1504,0,4.97148,1.32097,-3.53592,-527.263,1279.27,284.997
1505,0,5.13286,1.27551,-3.31026,-527.205,1272.01,284.987
1506,0,5.22588,1.25742,-3.16612,-527.156,1264.79,284.937
1507,0,5.21363,1.23916,-3.19367,-527.148,1257.49,284.893
1508,0,5.27877,1.19802,-3.09894,-527.117,1250.17,284.863
1509,0,5.34372,1.18076,-2.99029,-526.99,1242.97,284.829
1510,0,5.3867,1.09977,-2.94348,-526.853,1235.71,284.753
1511,0,5.35241,1.10614,-3.00475,-526.763,1228.44,284.715
1512,0,5.42434,1.10861,-2.86597,-526.653,1221.21,284.675
1513,0,5.44488,1.04162,-2.85146,-526.577,1214.01,284.648
1514,0,4.51204,1.30649,-4.12114,-526.46,1206.84,284.213
1515,0,4.40669,1.32248,-4.23029,-526.381,1199.68,284.161
1516,0,4.44653,1.24979,-4.21053,-526.32,1192.52,284.228
1517,0,4.23853,1.0967,-4.46304,-526.339,1185.4,284.207
1518,0,4.42203,1.54804,-4.13134,-526.169,1178.03,283.875
1519,0,4.52355,1.68565,-3.95971,-525.963,1170.83,283.693
1520,0,4.47693,1.64526,-4.03007,-525.848,1163.71,283.723
1521,0,4.34955,1.49104,-4.2282,-525.772,1156.55,283.721
1522,0,4.15998,1.37559,-4.45397,-525.819,1149.49,283.747
1523,0,4.77272,1.08399,-3.87353,-525.374,1142.25,283.939
1524,0,4.22684,1.31875,-4.40865,-525.502,1135.34,283.69
1525,0,4.55651,1.28225,-4.069,-525.267,1128.04,283.678
1526,0,5.04344,1.26624,-3.45287,-525.626,1121.08,283.737
1527,0,4.79413,1.36123,-3.76584,-525.685,1114.17,283.531
1528,0,4.9114,1.3196,-3.62146,-525.613,1107.06,283.51
1529,0,4.2762,1.51518,-4.29616,-525.407,1100.19,283.37
1530,0,4.90833,1.35985,-3.61108,-525.495,1093.17,283.432
1531,0,4.30618,1.57651,-4.24335,-525.339,1086.4,283.262
1532,0,4.2085,1.59144,-4.33665,-525.211,1079.56,283.236
1533,0,4.40864,1.54532,-4.14906,-525.057,1072.8,283.204
1534,0,4.67902,1.42337,-3.88167,-524.929,1065.92,283.184
1535,0,4.26019,1.52875,-4.3079,-524.936,1059.33,283.049
1536,0,4.36464,1.63813,-4.15787,-524.861,1052.75,282.89
1537,0,4.33723,1.86888,-4.08477,-524.804,1046.16,282.695
1538,0,4.18638,1.2204,-4.47576,-524.702,1039.65,283.028
1539,0,4.53048,1.44546,-4.05245,-524.895,1033.32,282.9
1540,0,3.55082,1.58728,-4.89627,-524.798,1026.89,282.684
