raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,left_encoder_rate,right_encoder_rate,fpga time,navx time
-0.0783691,-0.0873413,1.05786,-0.022,-0.133,-34.56,-78.2026,376.279,400.712,8633919
0.0960693,-0.06073,0.923523,0.106,-0.009,-34.15,-121.045,396.228,400.752,8633948
-0.149963,-0.0286865,1.0528,-0.118,-0.117,-33.48,-147.157,448.561,400.794,8633993
-0.0166016,-0.133057,0.957581,0.05,-0.128,-33.23,-154.661,529.97,400.814,8634008
-0.0248413,-0.0601196,1.04364,0.002,-0.068,-32.39,-167.298,617.322,400.852,8634053
-0.11261,-0.109863,1.18732,-0.049,-0.153,-31.41,-194.458,745.462,400.894,8634099
0.130432,-0.128296,0.964417,0.168,-0.042,-30.71,-194.309,563.111,400.933,8634128
-0.207397,-0.135193,1.0459,-0.123,-0.217,-30,-277.477,610.296,400.954,8634159
0.119141,-0.0860596,1.00787,0.134,-0.012,-28.55,-239.811,519.764,401.012,8634219
-0.214722,0.0128174,0.902405,-0.219,-0.083,-26.15,-289.956,312.691,401.172,8634369
-0.138794,0.0454712,1.07739,-0.175,-0.023,-26.07,-307.868,317.667,401.212,8634414
0.0534058,-0.0464478,0.933716,0.045,-0.026,-26.09,-238.854,261.599,401.373,8634579
0.108582,0.0236206,1.01361,0.061,0.06,-26.09,-271.695,275.251,401.413,8634609
0.211487,0.0821533,0.936523,0.131,0.157,-26.1,-241.374,275.073,401.456,8634654
-0.0411987,0.0371094,1.00903,-0.077,0.004,-26.1,-271.477,251.474,401.475,8634669
-0.0119629,0.0691528,0.884521,-0.061,0.047,-26.1,-244.218,226.634,401.512,8634714
0.0437012,0.00775146,0.987976,0.012,0.014,-26.11,-264.309,238.641,401.557,8634759
0.041748,0.0234375,1.05994,0.003,0.027,-26.12,-233.155,259.272,401.572,8634774
-0.0335083,0.0284424,0.9729,-0.064,-0.001,-26.11,-238.604,243.324,401.625,8634819
0.0228271,0.00689697,1.07269,-0.006,0.003,-26.11,-269.357,219.532,401.639,8634834
0.0714722,-0.0325317,0.954224,0.056,-0.009,-26.11,-230.779,243.528,401.673,8634864
-0.0401001,0.0119629,1.0531,-0.064,-0.02,-26.12,-225.836,223.594,401.712,8634909
0.0458984,0.0119019,0.997131,0.013,0.017,-26.11,-207.592,206.254,401.752,8634954
-0.0253906,0.022644,1.10596,-0.056,-0.006,-26.12,-200.471,197.506,401.892,8635089
0.0140381,-0.0124512,0.978149,-0.003,-0.018,-26.13,-196.277,192.632,401.932,8635134
0.0585938,-0.0184326,0.904663,0.041,-0.003,-26.12,-144.859,222.296,401.972,8635179
-0.0532837,0.00830078,0.986084,-0.072,-0.029,-26.12,-173.091,284.204,401.994,8635194
0.141968,-0.12085,0.92218,0.16,-0.055,-26.06,-237.459,237.158,402.033,8635239
0.0566406,-0.057373,1.08624,0.05,-0.035,-26.04,-252.656,280.674,402.073,8635269
0.041626,0.0147095,1.112,0.002,0.03,-25.93,-346.656,387.417,402.233,8635434
-0.0233154,-0.0532227,0.962708,-0.022,-0.056,-25.89,-351.148,374.273,402.275,8635480
-0.0975952,-0.114014,0.967285,-0.063,-0.142,-25.87,-435.474,420.557,402.293,8635494
0.0684814,-0.0993652,0.937927,0.079,-0.055,-25.84,-425.206,442.644,402.333,8635540
0.0354614,-0.069519,1.02618,0.033,-0.041,-25.81,-475.941,445.653,402.376,8635569
0.0412598,-0.0799561,1.11646,0.04,-0.045,-25.78,-436.662,488.222,402.412,8635614
0.119751,0.00958252,1.05066,0.072,0.07,-25.77,-467.803,555.741,402.452,8635660
0.0903931,0.0164795,1.07941,0.043,0.063,-25.76,-559.347,577.884,402.492,8635689
0.121033,-0.0473022,1.00116,0.1,0.019,-25.73,-490.966,475.477,402.535,8635734
0.0341797,-0.0543823,0.94812,0.026,-0.025,-25.73,-533.149,472.791,402.553,8635749
0.0186768,-0.0718994,0.885986,0.021,-0.047,-25.72,-614.779,555.34,402.592,8635794
0.0541992,0.0195312,1.27765,0.003,0.054,-25.71,-406.967,516.622,402.633,8635824
0.0227051,-0.0281372,1.00458,0.003,-0.005,-25.64,-484.262,566.139,402.792,8635990
0.071167,-0.00177002,0.989624,0.035,0.038,-25.62,-590.528,587.924,402.832,8636035
0.139404,-0.0376587,0.983704,0.113,0.035,-25.62,-472.713,583.482,402.854,8636050
-0.149414,-0.11853,0.989136,-0.113,-0.163,-25.6,-513.057,563.904,402.892,8636095
-0.0289917,-0.0239868,1.1015,-0.048,-0.026,-25.58,-520.183,605.785,402.918,8636125
0.0101318,-0.0708618,1.1521,0.005,-0.051,-25.55,-593.014,580.114,402.953,8636155
-0.0893555,-0.0463867,1.13989,-0.093,-0.073,-25.54,-575.788,589.084,402.992,8636185
0.219971,0.0090332,1.00195,0.167,0.108,-25.5,-565.355,530.701,403.032,8636230
0.078125,0.071167,1.20197,0.007,0.104,-25.47,-523.314,576.784,403.054,8636260
-0.0921021,0.114319,1.04169,-0.161,0.068,-25.46,-325.882,497.327,403.094,8636290
0.0959473,0.0125122,0.802917,0.06,0.055,-25.46,-596.143,528.667,403.132,8636335
-0.0854492,0.00390625,1.21814,-0.11,-0.03,-25.45,-485.602,518.162,403.172,8636365
-0.0895996,-0.0228882,0.9245,-0.094,-0.058,-25.44,-436.129,502.98,403.212,8636410
-0.143677,0.0229492,0.955444,-0.164,-0.04,-25.44,-473.384,494.792,403.235,8636440
0.0286865,0.0137329,1.02185,-0.004,0.02,-25.44,-468.274,406.876,403.393,8636590
0.101562,0.0616455,1.13104,0.039,0.093,-25.44,-404.785,418.288,403.414,8636620
0.141235,0.0670166,0.997803,0.076,0.115,-25.44,-406.86,462.503,403.452,8636650
-0.074707,0.0241089,1.18146,-0.104,-0.018,-25.44,-447.407,453.463,403.492,8636695
-0.0771484,-0.0756226,1.05469,-0.06,-0.108,-25.45,-474.35,393.414,403.513,8636710
-0.00158691,0.0300903,0.939392,-0.034,0.019,-25.46,-396.731,458.043,403.552,8636755
-0.129395,-0.0299683,1.00128,-0.126,-0.09,-25.46,-417.467,447.497,403.592,8636785
0.0474854,0.0460205,0.996643,0.001,0.052,-25.47,-395.726,385.282,403.712,8636905
0.177795,0.083374,1.30371,0.097,0.14,-25.46,-342.466,410.164,403.752,8636950
-0.115479,0.0147095,0.995544,-0.132,-0.045,-25.44,-334.65,426.43,403.792,8636995
-0.0571899,0.0846558,1.02386,-0.109,0.041,-25.44,-439.078,332.757,403.815,8637010
0.0866699,0.0628662,1.01471,0.03,0.083,-25.44,-393.809,365.07,403.852,8637055
0.0837402,-0.0441284,0.894775,0.075,-0.013,-25.44,-366.394,347.881,403.893,8637085
0.15094,0.0652466,1.02258,0.087,0.112,-25.44,-383.737,333.356,403.913,8637115
0.0120239,0.0300293,1.08002,-0.025,0.019,-25.42,-355.435,370.837,403.952,8637145
-0.00549316,-0.0421143,1.03729,-0.009,-0.052,-25.42,-351.568,341.577,403.993,8637190
0.071167,0.046814,0.922302,0.025,0.062,-25.42,-284.394,347.971,404.015,8637221
0.0855713,-0.00183105,0.937134,0.058,0.024,-25.41,-391.972,322.497,404.055,8637250
0.187012,0.0285645,0.99585,0.136,0.095,-25.4,-368.121,367.431,404.092,8637295
0.00128174,0.0200806,1.06689,-0.029,0.007,-25.4,-377.843,314.332,404.134,8637341
0.0717163,-0.00262451,1.104,0.043,0.017,-25.38,-328.78,336.197,404.192,8637385
-0.0140381,0.0110474,1.00409,-0.038,-0.006,-25.38,-349.473,346.711,404.232,8637430
0.0942993,0.00427246,0.89386,0.064,0.035,-25.38,-357.341,380.604,404.254,8637445
-0.000549316,0.0223999,0.942261,-0.03,0.01,-25.37,-386.384,361.795,404.294,8637490
0.106201,-0.0291748,1.05389,0.083,0.009,-25.36,-344.459,355.6,404.452,8637656
0.0526733,0.00201416,1.05084,0.022,0.015,-25.36,-297.81,348.547,404.493,8637686
-0.0114746,0.00946045,0.932007,-0.035,-0.005,-25.36,-275.232,254.641,404.534,8637731
0.0067749,0.218018,1.12109,-0.111,0.185,-25.38,-188.166,265.256,404.584,8637791
0.0067749,0.218018,1.12109,-0.111,0.185,-25.38,-215.364,287.299,404.597,8637791
0.0128174,0.103333,0.935181,-0.051,0.084,-25.36,-226.958,200.658,404.623,8637821
0.0819702,0.0387573,0.9505,0.039,0.053,-25.37,-187.071,171.814,404.682,8637881
0.0840454,0.0536499,0.903687,0.036,0.068,-25.36,-195.549,167.988,404.7,8637896
0.0772095,0.015625,1.02612,0.044,0.028,-25.36,-178.907,170.072,404.726,8637926
-0.0237427,0.0734253,1.0896,-0.071,0.034,-25.38,-135.364,156.804,404.772,8637971
0.0684814,0.0269775,0.995056,0.033,0.032,-25.37,-118.778,130.999,404.794,8638001
0.020752,0.0699463,1.04034,-0.028,0.048,-25.37,-113.545,102.297,404.844,8638046
0.020752,0.0699463,1.04034,-0.028,0.048,-25.37,-111.155,98.8831,404.852,8638046
0.00793457,0.036499,1.01007,-0.025,0.012,-25.36,-102.688,83.5143,404.874,8638076
0.0366211,0.076355,1.01508,-0.015,0.06,-25.36,-60.3657,71.1159,404.912,8638106
0.00689697,0.071167,1.02167,-0.04,0.041,-25.36,-43.1945,53.1745,404.953,8638151
0.015686,0.0588379,1.01855,-0.026,0.032,-25.36,-30.8331,33.5559,404.993,8638196
0.0411377,0.0603027,1.02441,-0.003,0.044,-25.36,-20.5359,33.5559,405.015,8638211
0.0963745,0.0883789,0.987122,0.035,0.092,-25.38,-193.956,-7.46793,405.054,8638256
0.119507,-0.102478,0.93396,0.134,-0.065,-25.66,-280.281,-100.156,405.112,8638316
0.0524902,-0.11499,1.01837,0.076,-0.107,-25.83,-377.358,-108.541,405.132,8638331
0.334045,-0.0162354,1.35016,0.254,0.11,-28.27,-606.943,-296.463,405.231,8638436
-0.0911255,-0.211426,0.905273,-0.011,-0.251,-28.81,-827.164,-290.394,405.251,8638451
-0.181519,0.147949,1.06012,-0.292,-0.038,-39.97,-401.413,-129.914,405.463,8638662
0.15155,-0.0786743,0.92395,0.118,0.009,-41.92,-542.918,-269.669,405.512,8638706
0.116577,-0.0136108,0.818359,0.051,0.039,-43.26,-718.675,-346.32,405.533,8638736
0.157349,0.0256348,1.17572,0.032,0.082,-44.02,-817.494,-412.763,405.552,8638751
0.026123,-0.0760498,0.80249,0.028,-0.066,-44.82,-778.059,-440.441,405.572,8638766
-0.202576,-0.0504761,0.703613,-0.141,-0.21,-46.57,-779.302,-504.528,405.593,8638796
0.124878,0.0379639,1.18768,-0.01,0.068,-47.49,-869.225,-548.591,405.612,8638811
0.187805,-0.119141,1.18011,0.145,0.009,-48.46,-865.688,-557.103,405.632,8638826
-0.0627441,-0.144653,0.664551,0.034,-0.17,-51.57,-706.989,-562.098,405.672,8638871
0.160522,0.162964,1.5434,-0.134,0.146,-54.93,-977.756,-577.968,405.716,8638916
0.238281,-0.190308,0.949158,0.234,0.041,-56.06,-843.135,-511.182,405.739,8638931
0.14563,-0.0925293,1.02057,0.092,0.022,-59.59,-835.457,-604.759,405.775,8638976
0.514771,0.11792,1.19867,0.057,0.442,-63.23,-763.884,-622.762,405.814,8639022
0.620789,-0.0724487,1.05756,0.263,0.472,-65.65,-776.096,-693.602,405.853,8639051
0.167969,0.0748291,0.707397,-0.062,0.132,-75.87,-786.225,-483.933,405.974,8639172
0.286987,0.173279,1.0719,-0.149,0.244,-77.2,-619.655,-475.093,405.982,8639187
0.286987,0.173279,1.0719,-0.149,0.244,-77.2,-952.154,-549.828,405.993,8639187
0.0098877,0.102234,0.643494,-0.122,-0.016,-79.88,-977.852,-507.408,406.012,8639217
-0.199158,0.0999756,0.805603,-0.15,-0.239,-82.61,-1133.02,-554.739,406.052,8639247
-0.134644,0.0543823,0.904053,-0.089,-0.191,-85.37,-995.173,-501.744,406.081,8639277
0.29718,0.162048,1.15546,-0.177,0.224,-88.18,-1103.2,-442.674,406.113,8639307
-0.170288,0.0471191,0.568176,-0.048,-0.21,-92.44,-1182.24,-552.822,406.152,8639352
0.358154,0.264221,1.08276,-0.312,0.249,-96.75,-840.795,-506.163,406.192,8639397
0.150574,0.287598,1.29303,-0.31,0.01,-99.6,-662.011,-236.13,406.232,8639427
-0.143738,0.238892,0.732239,-0.199,-0.24,-102.3,-494.096,-142.736,406.252,8639457
-0.203857,0.18042,1.14502,-0.11,-0.315,-104.62,-304.201,-70.5485,406.293,8639487
0.00488281,0.168884,1.16217,-0.145,-0.107,-107.42,-392.211,-32.6694,406.333,8639532
-0.15802,0.213562,1.14484,-0.128,-0.272,-109.98,-360.276,-41.0369,406.374,8639577
-0.272949,0.0824585,0.976135,0.036,-0.325,-110.72,-325.818,-27.0519,406.396,8639592
-0.28241,0.0830078,1.04144,0.064,-0.31,-115.41,-182.897,8.30271,406.533,8639727
0.0343018,0.0470581,0.981689,-0.04,0.012,-116.66,-33.9173,49.1033,406.673,8639877
0.0800781,0.0314331,0.988586,-0.046,0.061,-116.66,-22.6509,29.3253,406.712,8639907
0.031189,0.0255127,1.0025,-0.018,0.019,-116.66,-19.6078,29.3253,406.752,8639952
-0.0761719,-0.052124,1.04053,0.091,-0.044,-116.66,-93.9091,311.289,407.014,8640207
0.0994263,-0.255432,0.77948,0.187,0.202,-116.57,-142.768,825.355,407.053,8640252
0.180664,-0.27478,0.891296,0.165,0.281,-116.39,-159.285,907.853,407.076,8640283
0.0394287,-0.238037,0.82196,0.192,0.136,-116.2,-224.271,1011.89,407.112,8640312
-0.329956,-0.128967,1.02216,0.25,-0.245,-115.92,-260.722,1020.2,407.152,8640357
-0.0567627,-0.165771,0.835754,0.162,0.016,-115.66,-299.729,864.043,407.194,8640387
-0.200195,-0.0136719,0.85498,0.061,-0.184,-112.77,-506.342,644.081,407.354,8640552
0.00842285,0.0822144,0.806885,-0.106,-0.029,-112.03,-534.974,578.72,407.394,8640597
0.0120239,0.0325317,0.716187,-0.055,-0.008,-111.78,-521.295,581.429,407.434,8640627
0.119751,0.108582,0.988159,-0.165,0.057,-111.66,-600.943,468.077,407.496,8640703
-0.0204468,0.0205688,1.01422,-0.019,-0.033,-111.66,-403.836,371.872,407.693,8640898
-0.0701294,-0.0341187,1.13336,0.053,-0.059,-111.75,-370.927,382.57,407.974,8641168
0.0211792,0.00213623,0.991943,-0.013,0.013,-111.77,-394.563,300.549,408.012,8641213
-0.0355835,-0.00482178,1.03564,0.013,-0.037,-111.78,-325.119,308.885,408.039,8641243
0.067627,0.0314331,0.975159,-0.058,0.045,-111.81,-230.752,357.43,408.074,8641273
-0.105896,0.0522461,1.11078,-0.014,-0.124,-111.84,-395.836,399.888,408.112,8641318
0.0752563,-0.0161133,0.879456,-0.017,0.071,-111.86,-408.622,431.034,408.153,8641348
-0.0300903,-0.0822144,1.00458,0.081,-0.002,-111.88,-409.987,348.22,408.174,8641378
-0.135925,-0.0249634,0.955688,0.067,-0.122,-111.89,-326.52,346.909,408.214,8641408
-0.222168,-0.110046,0.922546,0.175,-0.171,-112.1,-488.962,504.02,408.573,8641768
-0.0449829,-0.0305176,1.06879,0.033,-0.037,-112.11,-467.924,458.674,408.595,8641798
0.0811157,0.0663452,1.03802,-0.102,0.041,-112.19,-521.322,435.36,408.794,8641993
-0.0523682,0.126282,1.03467,-0.102,-0.102,-112.2,-385.788,375.361,408.913,8642113
-0.0250854,0.0786133,1.08679,-0.067,-0.058,-112.21,-351.457,407.548,408.954,8642158
0.0623169,-0.00976562,1.14398,-0.017,0.055,-112.22,-441.911,465.539,408.992,8642188
0.0445557,0.0234375,1.10712,-0.039,0.028,-112.23,-463.564,326.536,409.034,8642233
0.0330811,-0.0090332,0.928162,-0.004,0.03,-112.23,-426.285,340.669,409.054,8642248
-0.13678,-0.000427246,1.08563,0.053,-0.13,-112.24,-362.628,353.282,409.093,8642294
0.186829,-0.0151367,0.789734,-0.055,0.176,-112.24,-319.448,336.87,409.135,8642339
-0.0924683,-0.0602417,1.14185,0.092,-0.066,-112.25,-361.304,393.786,409.154,8642354
-0.0189209,-0.0645142,0.910034,0.068,0.004,-112.28,-375.587,420.053,409.193,8642399
-0.00933838,-0.0510254,0.891296,0.051,0.008,-112.3,-380.691,379.658,409.232,8642429
0.0701904,-0.00866699,1.03088,-0.017,0.066,-112.3,-301.805,364.518,409.273,8642474
0.022644,-0.0482788,0.893066,0.036,0.037,-112.36,-338.621,331.34,409.415,8642609
-0.0109863,0.0896606,1.11456,-0.078,-0.047,-112.38,-368.067,349.485,409.453,8642654
0.00390625,0.0280151,1.12103,-0.027,-0.01,-112.4,-427.296,375.411,409.481,8642684
-0.0686646,-0.0439453,0.945496,0.066,-0.049,-112.41,-441.579,405.943,409.514,8642714
0.00494385,0.0483398,1.04474,-0.047,-0.017,-112.42,-428.229,416.432,409.552,8642759
0.190796,-0.000183105,0.914185,-0.073,0.173,-112.43,-414.878,368.1,409.592,8642789
-0.00494385,-0.0714111,1.20258,0.066,0.018,-112.44,-448.38,404.891,409.613,8642819
0.0979614,0.0367432,1.00757,-0.072,0.072,-112.45,-451.202,330.033,409.652,8642849
-0.00994873,-0.00665283,1.19257,0.007,-0.011,-112.46,-435.578,428.477,409.675,8642879
0.0214844,-0.0162964,0.869995,0.005,0.022,-112.46,-414.869,377.038,409.712,8642909
-0.192322,-0.0531616,1.06995,0.121,-0.162,-112.48,-453.402,390.755,409.753,8642954
-0.00616455,-0.0422363,1.03992,0.04,0.005,-112.48,-452.366,385.855,409.776,8642969
0.0527954,0.109863,0.887512,-0.122,0.002,-112.5,-422.86,422.538,409.812,8643014
-0.286438,0.0426636,1.15808,0.071,-0.286,-112.49,-400.753,374.413,409.852,8643059
-0.124756,0.110413,1.15057,-0.052,-0.162,-112.49,-350.619,313.219,409.874,8643074
0.0141602,0.101624,1.07166,-0.091,-0.029,-112.48,-310.034,311.682,409.992,8643194
-0.00933838,0.050415,0.936584,-0.034,-0.031,-112.49,-298.775,297.903,410.032,8643224
0.0333862,-0.00958252,0.942932,0.004,0.032,-112.48,-291.091,265.178,410.057,8643254
0.0534668,0.0234375,0.86322,-0.032,0.039,-112.49,-245.921,265.64,410.094,8643299
-0.0862427,0.0203857,0.972961,0.024,-0.089,-112.5,-296.732,245.939,410.133,8643329
-0.0281982,-0.0362549,0.946838,0.055,-0.013,-112.51,-252.048,260.41,410.192,8643389
0.0893555,0.00158691,0.988647,-0.023,0.08,-112.51,-219.325,226.501,410.216,8643419
-0.0236206,0.00280762,0.983887,0.018,-0.024,-112.52,-260.064,230.744,410.253,8643449
0.0370483,0.0078125,0.988159,-0.009,0.03,-112.52,-211.611,215.325,410.295,8643494
0.0131836,-0.0281982,0.954773,0.031,0.021,-112.56,-276.905,215.617,410.452,8643659
-0.038269,-0.0161133,1.08191,0.04,-0.031,-112.56,-280.978,239.309,410.473,8643674
-0.0490112,-0.0490723,1.07367,0.074,-0.029,-112.58,-253.44,261.804,410.512,8643719
-0.0715942,-0.0339355,0.969116,0.067,-0.056,-112.59,-298.846,257.762,410.552,8643749
0.0320435,-0.00695801,1.03888,0.001,0.028,-112.59,-283.523,264.634,410.576,8643779
-0.0332031,-0.00665283,0.998962,0.025,-0.032,-112.62,-316.066,291.452,410.612,8643809
-0.0313721,0.0045166,1.08472,0.014,-0.035,-112.62,-272.127,280.647,410.652,8643854
0.00848389,-0.041626,0.835022,0.039,0.02,-112.63,-283.825,287.48,410.675,8643870
0.0625,0.0224609,1.06598,-0.039,0.044,-112.63,-319.55,270.245,410.712,8643915
0.0371094,0.0899658,1.04865,-0.092,-0.004,-112.64,-248.463,337.484,410.753,8643960
0.126709,0.0524292,1.06805,-0.091,0.092,-112.63,-279.728,267.48,410.775,8643975
-0.00372314,0.0488892,1.01398,-0.032,-0.024,-112.62,-179.976,175.911,410.893,8644095
-0.00921631,0.0477905,1.05908,-0.027,-0.029,-112.63,-178.282,193.759,410.933,8644125
-0.00750732,0.0979004,0.95929,-0.071,-0.044,-112.62,-115.099,110.484,411.053,8644260
0.0145264,0.0359497,0.971313,-0.021,0,-112.62,-92.8587,89.0892,411.093,8644290
-0.0232544,0.173157,1.0705,-0.128,-0.086,-112.63,-54.6402,62.9378,411.152,8644350
0.113159,0.0482788,0.885437,-0.063,0.077,-113.45,-56.7759,-650.999,411.273,8644470
0.0466919,-0.0287476,0.934692,0.036,0.041,-114.32,-106.897,-970.874,411.312,8644515
0.457764,0.0322876,1.09991,-0.185,0.385,-114.7,-121.57,-961.538,411.334,8644530
0.220093,-0.0266113,0.895142,-0.042,0.19,-116.15,-127.478,-944.867,411.375,8644575
0.219421,0.00891113,1.17035,-0.067,0.161,-117.87,-155.31,-977.231,411.413,8644620
0.348511,-0.0147095,0.871887,-0.12,0.289,-118.52,-163.967,-951.882,411.432,8644635
0.0230103,0.0494995,0.932373,-0.017,-0.033,-119.91,-227.151,-955.703,411.472,8644665
0.0698242,-6.10352e-05,0.590088,-0.011,0.039,-122.16,-182.309,-1024.49,411.512,8644710
0.284546,0.0758667,1.09283,-0.17,0.157,-123.85,-200.598,-1072.16,411.534,8644740
-0.0123901,0.086853,0.799438,-0.024,-0.089,-125.6,-188.218,-967.726,411.573,8644770
0.202087,0.0908203,1.1626,-0.138,0.062,-128.34,-262.881,-1082.02,411.613,8644815
0.213745,0.000671387,1.04346,-0.082,0.129,-129.29,-228.561,-1194.67,411.633,8644830
0.171204,0.188354,1.4223,-0.176,-0.046,-132.22,-254.197,-1011.53,411.672,8644875
-0.107483,-0.000732422,0.858765,0.122,-0.105,-133.23,-250.831,-1160.83,411.696,8644890
0.310425,0.288635,1.28406,-0.344,-0.034,-136.38,-237.818,-1120.26,411.732,8644935
-0.0775757,0.187073,1.04639,0,-0.219,-138.53,-232.299,-1160.9,411.772,8644966
0.176819,0.167542,1.0553,-0.174,-0.042,-140.7,-188.324,-992.507,411.794,8644995
0.0897217,0.188477,0.935303,-0.118,-0.118,-144.06,-217.363,-1049.32,411.832,8645040
-0.161987,0.113403,0.880432,0.134,-0.198,-146.34,-224.447,-1067.24,411.872,8645070
-0.188965,0.197266,1.11609,0.139,-0.28,-148.65,-195.311,-939.717,411.894,8645100
-0.128479,0.228394,1.05383,0.079,-0.271,-151.07,-181.25,-946.522,411.932,8645130
0.0300903,0.138489,0.670837,-0.036,-0.114,-154.7,-189.423,-1144.82,411.973,8645175
-0.0971069,0.119446,1.15497,0.125,-0.15,-155.91,-212.651,-1057.25,411.993,8645190
-0.0822754,0.144714,1.0719,0.107,-0.162,-159.66,-248.697,-1086.96,412.032,8645235
0.129272,0.0410767,0.951599,-0.064,0.004,-163.44,-200.489,-1134.3,412.073,8645280
-0.404663,0.123474,1.17438,0.453,-0.205,-166.05,-225.581,-1024.75,412.113,8645310
0.253418,0.266052,1.05731,-0.217,-0.195,-168.71,-199.221,-1016.31,412.133,8645340
-0.0808105,0.173645,1.14612,0.144,-0.162,-171.39,-182.857,-959.463,412.172,8645370
0.302307,0.157288,0.877991,-0.248,-0.104,-174.09,-178.431,-567.811,412.196,8645400
-0.248474,0.0808105,1.08484,0.325,-0.064,-176.76,-197.202,-519.615,412.233,8645430
-0.211548,0.131897,1.17584,0.292,-0.092,179.41,-125.924,-488.067,412.273,8645476
-0.357971,0.076416,1.05579,0.423,-0.012,175.98,-167.691,-416.641,412.314,8645521
-0.0975342,0.0340576,1.0733,0.158,0.014,174.93,-160.612,-414.43,412.337,8645536
-0.0461426,0.112,1.1842,0.115,-0.059,172.01,-94.4644,-402.423,412.38,8645581
-0.36554,0.0402222,0.923462,0.406,0.051,171.12,-109.957,-331.422,412.394,8645596
-0.418396,0.107666,1.07355,0.471,0.012,169.47,-125.143,-336.774,412.432,8645626
-0.21875,0.0606079,1.02094,0.257,0.029,167.27,-102.538,-292.689,412.472,8645671
-0.143677,-0.000610352,0.892212,0.161,0.07,166.01,-100.868,-254.149,412.495,8645701
-0.127136,0.000488281,0.813416,0.139,0.064,164.89,-74.7823,-187.704,412.533,8645731
-0.453735,0.0748901,0.964905,0.468,0.093,163.53,-52.5395,-153.169,412.573,8645776
-0.209839,0.0228271,0.746338,0.215,0.067,163.16,-40.5697,-147.365,412.594,8645791
-0.280029,0.0280762,1.04083,0.278,0.096,162.33,-22.6216,-120.454,412.633,8645836
-0.230408,0.0131836,0.822144,0.218,0.086,161.8,6.37189,-48.1635,412.692,8645896
-0.210449,-0.000549316,1.23059,0.189,0.105,161.76,34.816,-36.9779,412.714,8645911
-0.0637817,-0.0170288,0.992676,0.047,0.066,161.76,26.1488,-26.9244,412.753,8645956
0.0783081,-0.0352783,1.03558,-0.092,0.037,161.77,21.853,-16.6737,412.813,8646016
0.0180664,0.00598145,1.00909,-0.021,0.015,161.76,4.21167,-16.6737,412.852,8646061
0.0431519,0.0114136,1.00427,-0.043,0.002,161.76,-3.72269,-3.39991,412.892,8646091
0.0126953,0.0180054,1.00867,-0.012,0.005,161.76,-7.34203,3.31919,412.913,8646121
-0.00305176,0.0236206,1.00787,0.004,0.004,161.76,-17.3764,14.0385,412.952,8646151
0.00585938,0.0241699,1.01526,-0.003,0.001,161.76,-17.5819,14.3863,412.993,8646196
0.0222778,0.0302124,1.01324,-0.017,-0.009,161.75,-17.3303,13.2305,413.014,8646211
0.0411987,-0.0147095,1.02783,-0.049,0.027,161.75,-121.644,12.3682,413.054,8646256
-0.123657,-0.230957,1.02985,0.04,0.282,161.74,-51.6824,137.413,413.092,8646286
0.0394897,-0.250854,0.941589,-0.118,0.243,161.78,-127.694,149.25,413.114,8646316
0.00982666,-0.188354,0.964111,-0.068,0.186,161.77,-223.579,228.394,413.158,8646361
-0.00866699,-0.156616,1.02521,-0.038,0.158,161.78,-253.248,286.989,413.193,8646391
-0.0819702,-0.170349,1.01489,0.027,0.19,161.79,-291.036,285.185,413.215,8646421
0.0900879,-0.0723267,0.985413,-0.103,0.039,161.81,-423.173,349.333,413.273,8646467
-0.0357056,-0.116028,1.10724,0.007,0.111,161.84,-478.526,473.104,413.392,8646587
-0.0921021,-0.0249634,1.19971,0.091,0.038,161.86,-540.862,524.123,413.445,8646647
0.160095,0.06073,0.969421,-0.123,-0.119,161.87,-523.725,454.897,413.492,8646691
-0.0834961,0.0377808,0.908813,0.1,-0.02,161.87,-496.512,549.511,413.512,8646707
-0.10321,-0.0854492,0.819214,0.079,0.103,161.89,-483.138,449.206,413.552,8646751
0.00341797,-0.0215454,0.963074,0,0.008,161.89,-485.944,508.776,413.595,8646796
-0.00250244,0.0248413,0.891724,0.019,-0.033,161.9,-486.819,525.265,413.614,8646811
-0.157104,0.131042,1.09778,0.201,-0.087,161.91,-472.367,542.329,413.658,8646856
0.0194092,0.0167236,1.17096,0,-0.033,161.91,-505.663,567.875,413.692,8646887
-0.0657349,0.0475464,0.868958,0.086,-0.032,161.91,-489.5,476.168,413.732,8646931
0.37384,0.0592651,0.8974,-0.328,-0.179,161.92,-501.769,460.638,413.758,8646961
0.133667,-0.0310059,0.956238,-0.127,-0.018,161.92,-619.982,429.258,413.794,8646991
0.209106,-0.0942383,1.63,-0.214,0.015,161.93,-507.717,463.489,413.832,8647036
-0.0402832,-0.00201416,1.06268,0.047,0.009,161.93,-462.267,461.308,413.892,8647097
0.12262,0.0488892,0.825867,-0.094,-0.088,161.93,-477.76,431.434,413.913,8647112
0.0319214,0.122803,1.1153,0.018,-0.129,161.92,-370.021,475.285,413.954,8647157
0.195435,0.0270386,1.00122,-0.168,-0.088,161.92,-515.092,476.361,413.978,8647172
-0.0222778,0.108826,0.977905,0.062,-0.098,161.91,-511.457,386.339,414.013,8647217
0.261414,0.0216675,1.00287,-0.233,-0.103,161.91,-558.067,460.883,414.054,8647247
0.271057,-0.0303345,1.19165,-0.257,-0.056,161.9,-450.278,440.577,414.078,8647277
