-0.00421143,0.0161133,1.00745,-0.45639,0.15213,-0.760651,7204.03,7204.03,
-0.0100708,0.00665283,1.01172,-0.15213,-0,-0.608521,7204.04,7204.04,
-0.0100708,0.00665283,1.01172,-0.15213,-0,-0.608521,7204.05,7204.05,
-0.000488281,0.0106812,1.01855,-0,-0.15213,-0,7204.06,7204.06,
-0.000488281,0.0106812,1.01855,-0,-0.15213,-0,7204.07,7204.07,
-0.0123901,0.0184937,1.01569,0.15213,-0.15213,-0.30426,7204.08,7204.08,
-0.0125732,0.0118408,1.01038,0.30426,0.30426,0.45639,7204.09,7204.09,
-0.0133667,0.0159912,1.01489,-0,-0.30426,0.760651,7204.1,7204.1,
-0.0133667,0.0159912,1.01489,-0,-0.30426,0.760651,7204.11,7204.11,
-0.0153809,0.0078125,1.01318,0.15213,-0.30426,0.30426,7204.12,7204.12,
-0.0153809,0.0078125,1.01318,0.15213,-0.30426,0.30426,7204.13,7204.13,
-0.00952148,0.0126953,1.01514,0.45639,-0,0.45639,7204.14,7204.14,
-0.00805664,0.00262451,1.01416,0.760651,0.15213,0.45639,7204.15,7204.15,
-0.00671387,0.00262451,1.01355,-0,-0,0.30426,7204.16,7204.16,
-0.00671387,0.00262451,1.01355,-0,-0,0.30426,7204.17,7204.17,
-0.0123291,0.00756836,1.0119,0.608521,0.15213,0.15213,7204.18,7204.18,
-0.0123291,0.00756836,1.0119,0.608521,0.15213,0.15213,7204.19,7204.19,
-0.00775146,0.00518799,1.01184,0.15213,0.30426,0.15213,7204.2,7204.2,
-0.0098877,0.00146484,1.00885,-0.15213,-0.15213,-0,7204.21,7204.21,
-0.0098877,0.00146484,1.00885,-0.15213,-0.15213,-0,7204.22,7204.22,
-0.0114136,0.00402832,1.01013,-0.45639,-0,-0.30426,7204.23,7204.23,
-0.0125732,0.0102539,1.00977,-0.45639,0.608521,-1.06491,7204.24,7204.24,
-0.0125732,0.0102539,1.00977,-0.45639,0.608521,-1.06491,7204.25,7204.25,
-0.0123901,0.010498,1.01471,-0.30426,0.760651,-0.760651,7204.26,7204.26,
-0.010498,0.0164185,1.01093,-0.15213,0.30426,-0.15213,7204.27,7204.27,
-0.010498,0.0164185,1.01093,-0.15213,0.30426,-0.15213,7204.28,7204.28,
-0.00543213,0.0139771,1.01123,0.15213,0.30426,-0,7204.29,7204.29,
-0.00311279,0.0142212,1.01337,0.15213,-0.30426,0.608521,7204.3,7204.3,
-0.00476074,0.012207,1.01331,0.15213,-0.30426,0.760651,7204.31,7204.31,
-0.00476074,0.012207,1.01331,0.15213,-0.30426,0.760651,7204.32,7204.32,
-0.00390625,0.00866699,1.01324,0.912781,-0.30426,0.912781,7204.33,7204.33,
-0.00390625,0.00866699,1.01324,0.912781,-0.30426,0.912781,7204.34,7204.34,
-0.00842285,-0.00128174,1.01776,0.912781,-0.30426,0.30426,7204.35,7204.35,
-0.0152588,0.0195312,1.00201,0.45639,-0.608521,0.45639,7204.36,7204.36,
-0.0193481,-0.00537109,1.01062,0.760651,0.15213,0.15213,7204.37,7204.37,
-0.0193481,-0.00537109,1.01062,0.760651,0.15213,0.15213,7204.38,7204.38,
-0.00976562,0.00775146,1.01141,-0.15213,-0.30426,0.45639,7204.39,7204.39,
-0.00976562,0.00775146,1.01141,-0.15213,-0.30426,0.45639,7204.4,7204.4,
-0.00775146,0.00219727,1.00677,0.15213,-0,-0.30426,7204.41,7204.41,
-0.00622559,0.0022583,1.0188,-0.45639,0.15213,-0.15213,7204.42,7204.42,
-0.0111694,0.00817871,1.01147,-0.608521,-0,-0.45639,7204.43,7204.43,
-0.0111694,0.00817871,1.01147,-0.608521,-0,-0.45639,7204.44,7204.44,
-0.0144043,0.0107422,1.01135,-0.608521,0.760651,-0.760651,7204.45,7204.45,
-0.0144043,0.0107422,1.01135,-0.608521,0.760651,-0.760651,7204.46,7204.46,
-0.00622559,0.010376,1.01569,-0.608521,0.608521,-0.30426,7204.47,7204.47,
-0.0088501,0.00964355,1.01624,-0.45639,-0.15213,-0.912781,7204.48,7204.48,
-0.0088501,0.00964355,1.01624,-0.45639,-0.15213,-0.912781,7204.49,7204.49,
-0.0119019,0.00500488,1.00708,-0.45639,0.912781,-1.06491,7204.5,7204.5,
-0.0123291,0.0192871,1.01355,-0.45639,0.15213,-0.608521,7204.51,7204.51,
-0.0123291,0.0192871,1.01355,-0.45639,0.15213,-0.608521,7204.52,7204.52,
-0.0126343,0.0117798,1.00458,-0,0.760651,-0,7204.53,7204.53,
-0.0202026,0.0201416,1.01404,0.15213,0.912781,1.21704,7204.54,7204.54,
-0.00488281,0.00323486,1.01099,0.912781,1.21704,0.760651,7204.55,7204.55,
-0.00488281,0.00323486,1.01099,0.912781,1.21704,0.760651,7204.56,7204.56,
-0.0112915,0.010437,1.00696,0.760651,0.45639,-0,7204.57,7204.57,
-0.0112915,0.010437,1.00696,0.760651,0.45639,-0,7204.58,7204.58,
-0.00366211,0.012207,1.0069,1.21704,1.06491,0.45639,7204.59,7204.59,
-0.00335693,0.00518799,1.01337,1.06491,-0.30426,-0,7204.6,7204.6,
-0.00384521,-0.000244141,1.0069,0.45639,-0.608521,0.608521,7204.61,7204.61,
-0.00384521,-0.000244141,1.0069,0.45639,-0.608521,0.608521,7204.62,7204.62,
0.00195312,0.00543213,1.0058,0.30426,-0.912781,-0,7204.63,7204.63,
0.00195312,0.00543213,1.0058,0.30426,-0.912781,-0,7204.64,7204.64,
-0.00769043,0.00335693,1.00964,-0,-0,0.45639,7204.65,7204.65,
-0.00164795,0.00622559,1.01141,-0,-0.30426,0.912781,7204.66,7204.66,
-0.0167236,0.00390625,1.01562,-0,-1.06491,-0.608521,7204.67,7204.67,
-0.0167236,0.00390625,1.01562,-0,-1.06491,-0.608521,7204.68,7204.68,
-0.00701904,0.012146,1.00714,-0.45639,-0.608521,-0.608521,7204.69,7204.69,
-0.00823975,0.0137939,1.01471,-0.15213,-0.912781,-0.45639,7204.7,7204.7,
-0.00823975,0.0137939,1.01471,-0.15213,-0.912781,-0.45639,7204.71,7204.71,
-0.0055542,-0.00012207,1.00403,-0.15213,-0.608521,-0.30426,7204.72,7204.72,
-0.00689697,0.0172729,1.01654,0.45639,0.15213,0.15213,7204.73,7204.73,
-0.00689697,0.0172729,1.01654,0.45639,0.15213,0.15213,7204.74,7204.74,
-0.0126343,0.00708008,1.00745,0.45639,-0.30426,-0,7204.75,7204.75,
-0.0228882,0.0125122,1.01068,0.30426,-0.15213,1.06491,7204.76,7204.76,
-0.0228882,0.0125122,1.01068,0.30426,-0.15213,1.06491,7204.77,7204.77,
-0.0144043,0.00323486,1.01544,0.608521,-0,0.30426,7204.78,7204.78,
-0.0144043,0.00323486,1.01544,0.608521,-0,0.30426,7204.79,7204.79,
-0.0111694,0.0111084,1.01172,0.15213,0.45639,0.608521,7204.8,7204.8,
-0.012146,0.00439453,1.00739,0.760651,0.760651,-0,7204.81,7204.81,
-0.012146,0.00439453,1.00739,0.760651,0.760651,-0,7204.82,7204.82,
-0.00793457,-0.00146484,1.01239,0.15213,1.21704,0.15213,7204.83,7204.83,
-0.00646973,0.00939941,1.01288,-0.15213,0.30426,-0.608521,7204.84,7204.84,
-0.00646973,0.00939941,1.01288,-0.15213,0.30426,-0.608521,7204.85,7204.85,
-0.00769043,0.00683594,1.01385,0.15213,0.45639,-0.30426,7204.86,7204.86,
-0.00189209,0.00799561,1.01276,-0,0.30426,-0,7204.87,7204.87,
-0.00531006,0.00671387,1.00793,-0.30426,-0.30426,-0.30426,7204.88,7204.88,
-0.00531006,0.00671387,1.00793,-0.30426,-0.30426,-0.30426,7204.89,7204.89,
-0.00799561,0.0115356,1.01422,-0,0.30426,-0.30426,7204.9,7204.9,
-0.00805664,0.00994873,1.00818,-0,-0,-0,7204.91,7204.91,
-0.00805664,0.00994873,1.00818,-0,-0,-0,7204.92,7204.92,
-0.0124512,0.00732422,1.01471,0.15213,0.30426,0.15213,7204.93,7204.93,
-0.0132446,0.00909424,1.01141,-0,-0.15213,-0.30426,7204.94,7204.94,
-0.0132446,0.00909424,1.01141,-0,-0.15213,-0.30426,7204.95,7204.95,
-0.0101929,0.0106201,1.01093,0.15213,-0,0.15213,7204.96,7204.96,
-0.0108032,0.0142212,1.01202,0.45639,0.30426,0.45639,7204.97,7204.97,
-0.0108032,0.0142212,1.01202,0.45639,0.30426,0.45639,7204.98,7204.98,
-0.00738525,0.00726318,1.01001,0.912781,0.608521,0.15213,7204.99,7204.99,
-0.00738525,0.00726318,1.01001,0.912781,0.608521,0.15213,7205,7205,
-0.0149536,0.00262451,1.00952,-0,0.30426,-0,7205.01,7205.01,
-0.000915527,-0.00201416,1.01288,-0.15213,0.608521,-1.06491,7205.02,7205.02,
-0.000915527,-0.00201416,1.01288,-0.15213,0.608521,-1.06491,7205.03,7205.03,
-0.024292,0.0090332,1.01477,-0.912781,-0.30426,-1.82556,7205.04,7205.04,
-0.00946045,0.0166016,1.02069,-0.45639,-0.30426,-0.760651,7205.05,7205.05,
-0.017334,0.0122681,1.01056,-0.15213,-0.45639,0.15213,7205.06,7205.06,
-0.017334,0.0122681,1.01056,-0.15213,-0.45639,0.15213,7205.07,7205.07,
-0.0109863,0.0160522,1.00732,0.15213,-0.30426,1.5213,7205.08,7205.08,
-0.0109863,0.0160522,1.00732,0.15213,-0.30426,1.5213,7205.09,7205.09,
-0.0105591,0.0227661,1.01257,1.06491,0.608521,1.21704,7205.1,7205.1,
-0.0105591,0.0112305,1.01416,1.21704,0.608521,1.06491,7205.11,7205.11,
-0.00256348,0.0131836,1.00677,1.5213,0.760651,0.45639,7205.12,7205.12,
-0.00256348,0.0131836,1.00677,1.5213,0.760651,0.45639,7205.13,7205.13,
-0.00457764,-0.00646973,1.01355,1.21704,0.15213,0.15213,7205.14,7205.14,
0.00787354,0.00372314,1.00385,0.760651,-0.15213,-0.15213,7205.15,7205.15,
0.00787354,0.00372314,1.00385,0.760651,-0.15213,-0.15213,7205.16,7205.16,
-0.0116577,-0.00561523,1.00342,0.30426,-0.15213,0.30426,7205.17,7205.17,
0.000976562,0.00231934,1.0097,-0.30426,-0.15213,1.5213,7205.18,7205.18,
0.000976562,0.00231934,1.0097,-0.30426,-0.15213,1.5213,7205.19,7205.19,
-0.0210571,-0.00109863,1.0163,-0.45639,-0.608521,-0,7205.2,7205.2,
-0.0219116,-0.00134277,1.0061,-1.06491,-0.30426,-0.760651,7205.21,7205.21,
-0.0219116,-0.00134277,1.0061,-1.06491,-0.30426,-0.760651,7205.22,7205.22,
-0.00799561,0.0198364,1.01971,-0.760651,0.45639,-1.67343,7205.23,7205.23,
-0.00799561,0.0198364,1.01971,-0.760651,0.45639,-1.67343,7205.24,7205.24,
-0.0115356,0.000793457,1.01233,-0.912781,-0,-1.21704,7205.25,7205.25,
-0.00891113,0.0159302,1.01074,-0.30426,0.608521,-0.912781,7205.26,7205.26,
-0.00390625,0.0142212,1.01721,-0.15213,-0.15213,-0.608521,7205.27,7205.27,
-0.00390625,0.0142212,1.01721,-0.15213,-0.15213,-0.608521,7205.28,7205.28,
-0.0123901,0.0189209,1.0097,-0,-0.30426,0.608521,7205.29,7205.29,
-0.0136108,0.003479,1.01697,0.15213,-0.45639,0.608521,7205.3,7205.3,
-0.0136108,0.003479,1.01697,0.15213,-0.45639,0.608521,7205.31,7205.31,
-0.0174561,0.00457764,1.01801,-0,0.15213,-0.30426,7205.32,7205.32,
-0.0133057,-0.000244141,1.00793,0.15213,1.67343,-0.912781,7205.33,7205.33,
-0.0133057,-0.000244141,1.00793,0.15213,1.67343,-0.912781,7205.34,7205.34,
-0.0183105,0.00622559,1.01141,0.15213,0.30426,-1.06491,7205.35,7205.35,
-0.0164795,0.0150757,1.0116,-0,0.912781,-0.30426,7205.36,7205.36,
-0.0164795,0.0150757,1.0116,-0,0.912781,-0.30426,7205.37,7205.37,
-0.0128784,0.0219727,1.02545,0.15213,0.15213,0.760651,7205.38,7205.38,
-0.0134277,0.00994873,1.01556,0.45639,0.912781,1.5213,7205.39,7205.39,
-0.0134277,0.00994873,1.01556,0.45639,0.912781,1.5213,7205.4,7205.4,
-0.0158691,0.015564,1.01178,0.760651,0.45639,1.5213,7205.41,7205.41,
-0.0120239,0.00714111,1.01569,1.06491,0.45639,0.912781,7205.42,7205.42,
-0.0120239,0.00714111,1.01569,1.06491,0.45639,0.912781,7205.43,7205.43,
-0.00250244,0.00872803,1.0155,1.06491,0.15213,0.45639,7205.44,7205.44,
-0.00250244,0.00872803,1.0155,1.06491,0.15213,0.45639,7205.45,7205.45,
-0.00244141,-0.00506592,1.00049,0.760651,-0,-0.45639,7205.46,7205.46,
0.0109253,0.00518799,1.01001,0.760651,-0,-0,7205.47,7205.47,
-0.0170898,0.0012207,1.00787,0.15213,-1.5213,-0,7205.48,7205.48,
-0.0170898,0.0012207,1.00787,0.15213,-1.5213,-0,7205.49,7205.49,
-0.00396729,0.00360107,1,-0,0.15213,1.5213,7205.5,7205.5,
-0.00396729,0.00360107,1,-0,0.15213,1.5213,7205.51,7205.51,
-0.00744629,0.00811768,1.01813,-0.760651,-0.30426,0.45639,7205.52,7205.52,
-0.0154419,-0.00402832,0.998596,-0.760651,-0.30426,-0.608521,7205.53,7205.53,
-0.0154419,-0.00402832,0.998596,-0.760651,-0.30426,-0.608521,7205.54,7205.54,
-0.0090332,0.0160522,1.01282,-0.45639,-0.15213,-1.36917,7205.55,7205.55,
-0.00738525,0.00854492,1.00946,-0.15213,-0.30426,-1.36917,7205.56,7205.56,
-0.0098877,0.0101318,1.01276,-0.608521,-0,-0.760651,7205.57,7205.57,
-0.0098877,0.0101318,1.01276,-0.608521,-0,-0.760651,7205.58,7205.58,
-0.00616455,0.0144043,1.01453,-0,-0.45639,-0.30426,7205.59,7205.59,
-0.0124512,0.0178223,1.00787,-0,-0.608521,0.608521,7205.6,7205.6,
-0.0124512,0.0178223,1.00787,-0,-0.608521,0.608521,7205.61,7205.61,
-0.0178833,0.0101318,1.01331,0.30426,-0,1.06491,7205.62,7205.62,
-0.0161133,0.00842285,1.01556,0.608521,0.608521,0.45639,7205.63,7205.63,
-0.0161133,0.00842285,1.01556,0.608521,0.608521,0.45639,7205.64,7205.64,
-0.010498,0.0120239,1.00995,0.912781,0.45639,-0,7205.65,7205.65,
-0.0126953,0.0020752,1.0069,0.760651,1.06491,0.15213,7205.66,7205.66,
-0.0126953,0.0020752,1.0069,0.760651,1.06491,0.15213,7205.67,7205.67,
-0.00341797,0.00738525,1.01666,0.30426,1.06491,0.608521,7205.68,7205.68,
-0.00836182,0.00463867,1.01019,0.30426,0.15213,0.30426,7205.69,7205.69,
-0.00836182,0.00463867,1.01019,0.30426,0.15213,0.30426,7205.7,7205.7,
-0.015564,-0.00421143,1.008,-0.45639,0.30426,0.760651,7205.71,7205.71,
0.00524902,0.00939941,1.01074,0.15213,0.912781,0.608521,7205.72,7205.72,
0.00524902,0.00939941,1.01074,0.15213,0.912781,0.608521,7205.73,7205.73,
-0.00744629,0.0032959,1.00421,-0,-0.45639,0.15213,7205.74,7205.74,
-0.00842285,0.00445557,1.00604,-0,1.06491,-0.45639,7205.75,7205.75,
-0.00842285,0.00445557,1.00604,-0,1.06491,-0.45639,7205.76,7205.76,
-0.00549316,0.00836182,1.01532,-0,-0,-1.21704,7205.77,7205.77,
-0.00744629,0.00286865,1.00702,-0.30426,-0.45639,-1.21704,7205.78,7205.78,
-0.00744629,0.00286865,1.00702,-0.30426,-0.45639,-1.21704,7205.79,7205.79,
-0.00518799,0.0151978,1.01337,-0,-0.760651,-0.608521,7205.8,7205.8,
-0.00518799,0.0151978,1.01337,-0,-0.760651,-0.608521,7205.81,7205.81,
0.00482178,0.0101318,1.01404,0.30426,-0,0.45639,7205.82,7205.82,
-0.0159912,0.0098877,1.00604,-0,-0.912781,1.06491,7205.83,7205.83,
-0.0149536,0.0101318,1.00604,0.30426,0.30426,0.608521,7205.84,7205.84,
-0.0149536,0.0101318,1.00604,0.30426,0.30426,0.608521,7205.85,7205.85,
-0.0134888,0.00891113,1.02423,-0,-0.760651,0.15213,7205.86,7205.86,
-0.0184937,0.0109253,1.00366,0.30426,-0.608521,-0.15213,7205.87,7205.87,
-0.0184937,0.0109253,1.00366,0.30426,-0.608521,-0.15213,7205.88,7205.88,
-0.00653076,0.00805664,1.01562,0.608521,0.15213,-0.30426,7205.89,7205.89,
-0.00653076,0.00805664,1.01562,0.608521,0.15213,-0.30426,7205.9,7205.9,
0.0020752,0.00244141,1.00989,0.15213,0.15213,-0.30426,7205.91,7205.91,
-0.0186768,0.00994873,1.01428,-0.15213,-0.15213,-0,7205.92,7205.92,
-0.0161743,0.00537109,1.00934,0.30426,0.608521,0.45639,7205.93,7205.93,
-0.0161743,0.00537109,1.00934,0.30426,0.608521,0.45639,7205.94,7205.94,
-0.0153198,0.00872803,1.01855,0.15213,0.760651,0.608521,7205.95,7205.95,
-0.0142212,0.003479,1.00586,0.15213,0.760651,-0.15213,7205.96,7205.96,
-0.0142212,0.003479,1.00586,0.15213,0.760651,-0.15213,7205.97,7205.97,
-0.00878906,0.0145874,1.00525,0.30426,1.67343,-0.30426,7205.98,7205.98,
-0.000732422,-0.0107422,1.02246,-0,1.21704,-1.06491,7205.99,7205.99,
-0.000732422,-0.0107422,1.02246,-0,1.21704,-1.06491,7206,7206,
0.000244141,0.0152588,1.01971,-0.15213,0.45639,-0.15213,7206.01,7206.01,
0.000244141,0.0152588,1.01971,-0.15213,0.45639,-0.15213,7206.02,7206.02,
-0.000854492,0.0140991,1.01111,0.45639,0.30426,0.45639,7206.03,7206.03,
-0.00866699,0.00823975,1.00085,-0.15213,-0.45639,0.608521,7206.04,7206.04,
-0.00939941,0.00927734,1.01007,0.15213,-0.15213,0.608521,7206.05,7206.05,
-0.00939941,0.00927734,1.01007,0.15213,-0.15213,0.608521,7206.06,7206.06,
-0.0088501,0.00878906,1.00659,0.45639,0.30426,-0.15213,7206.07,7206.07,
-0.0088501,0.00878906,1.00659,0.45639,0.30426,-0.15213,7206.08,7206.08,
-0.00457764,0.0110474,1.01587,0.30426,-0,-0.15213,7206.09,7206.09,
-0.0137939,0.00585938,1.01416,-0,-0.15213,-0.30426,7206.1,7206.1,
-0.00994873,0.00610352,1.01337,-0,-0.608521,-0.30426,7206.11,7206.11,
-0.00994873,0.00610352,1.01337,-0,-0.608521,-0.30426,7206.12,7206.12,
-0.0132446,0.0119019,1.00385,-0.15213,-0.760651,0.30426,7206.13,7206.13,
-0.013916,0.00231934,1.01532,-0.15213,-0.608521,0.45639,7206.14,7206.14,
-0.013916,0.00231934,1.01532,-0.15213,-0.608521,0.45639,7206.15,7206.15,
-0.0146484,0.010376,1.0127,-0.15213,-0.15213,-0,7206.16,7206.16,
-0.0172119,0.00708008,1.01068,0.30426,0.15213,-0.45639,7206.17,7206.17,
-0.0172119,0.00708008,1.01068,0.30426,0.15213,-0.45639,7206.18,7206.18,
-0.0185547,0.0098877,1.00867,-0,0.30426,-0.30426,7206.19,7206.19,
