raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.00994873,-0.0170898,1.01135,0,-0.12207,0,0,0,-2.24,-0.00288391,0.00120544,0,0,0,0,0,39.46,263.267,1494853
-0.00994873,-0.0170898,1.01135,0,-0.12207,0,0,0,-2.24,-0.00288391,0.00120544,0,0,0,0,0,39.46,263.274,1494853
-0.0123291,-0.0163574,1.01678,0.0610352,-0.12207,0,-0.002,0,0,0,0,0,0,0,0,0,39.46,263.292,1494883
-0.0100098,-0.0160522,1.01849,-0.0610352,-0.12207,0,0,0,0,0,0,0,0,0,0,0,39.46,263.313,1494898
-0.00701904,-0.0140381,1.01239,0,0.0610352,0,0.003,0.002,0,0,0,0,0,0,0,0,39.46,263.333,1494915
-0.0119019,-0.0164185,1.01617,-0.12207,-0.183105,0.0610352,-0.001,0,0,0,0,0,0,0,0,0,39.46,263.353,1494943
-0.00646973,-0.0180664,1.01147,-0.0610352,-0.12207,-0.0610352,0.003,-0.001,0,0,0,0,0,0,0,0,39.46,263.373,1494958
-0.0113525,-0.0181274,1.01355,0,-0.12207,0.0610352,-0.001,-0.001,0,0,0,0,0,0,0,0,39.46,263.393,1494973
-0.0109253,-0.0189819,1.01196,0,-0.0610352,0,0,-0.002,0,0,0,0,0,0,0,0,39.46,263.416,1495003
-0.00994873,-0.0164795,1.01526,0,-0.183105,0.12207,0,0,0,0,0,0,0,0,0,0,39.46,263.432,1495018
-0.00994873,-0.0172119,1.01776,0.0610352,0.0610352,0,0,0,0,0,0,0,0,0,0,0,39.46,263.453,1495033
-0.0102539,-0.0149536,1.01416,0.12207,0,0,0,0.001,0,0,0,0,0,0,0,0,39.46,263.474,1495063
-0.00958252,-0.0195312,1.01599,0,0.0610352,0.12207,0,-0.002,0,0,0,0,0,0,0,0,39.46,263.493,1495078
-0.0103149,-0.0170288,1.01349,-0.0610352,-0.0610352,0.12207,0,0,0,0,0,0,0,0,0,0,39.46,263.513,1495093
-0.0116577,-0.0168457,1.01147,-0.0610352,-0.0610352,0,-0.001,0,0,0,0,0,0,0,0,0,39.46,263.533,1495108
-0.010498,-0.0188599,1.01508,-0.0610352,-0.12207,0,0,-0.002,0,0,0,0,0,0,0,0,39.46,263.553,1495138
-0.00836182,-0.015625,1.01263,-0.0610352,-0.183105,-0.0610352,0.001,0.001,0,0,0,0,0,0,0,0,39.46,263.585,1495168
-0.0107422,-0.0181885,1.01794,0,0.0610352,0,0,-0.001,0,0,0,0,0,0,0,0,39.46,263.593,1495183
-0.00927734,-0.0187378,1.01483,-0.0610352,-0.0610352,-0.12207,0.001,-0.001,0,0,0,0,0,0,0,0,39.46,263.613,1495198
-0.012207,-0.0172729,1.01617,0.0610352,0,0,-0.001,0,0,0,0,0,0,0,0,0,39.46,263.633,1495213
-0.0100708,-0.0188599,1.01129,-0.0610352,-0.0610352,0.0610352,0,-0.002,-0.01,0,0,0,0,0,0,0,39.46,263.653,1495243
-0.0088501,-0.0179443,1.01031,-0.0610352,0,-0.0610352,0.001,-0.001,-0.01,0,0,0,0,0,0,0,39.46,263.673,1495259
