raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.0100708,0.0175171,1.01508,0.366211,-0.0610352,0.183105,-0.001,0.004,-43.44,0.00387573,-0.0951843,0,0,0,0,0,41.61,201.307,3191868
-0.0111084,0.0161133,1.01093,0.427246,-0.0610352,0,-0.001,0.002,-43.44,0.00387573,-0.0951843,0,0,0,0,0,41.61,201.319,3191883
-0.00921631,0.0202026,1.01306,0.12207,0.12207,-0.0610352,0.002,0.006,0,0,0,0,0,0,0,0,41.61,201.339,3191913
-0.0126953,0.020874,1.01129,0.0610352,-0.0610352,0,0,0.006,0,0,0,0,0,0,0,0,41.61,201.359,3191928
-0.00921631,0.0203247,1.00806,-0.183105,-0.12207,0.0610352,0.002,0.006,0,0,0,0,0,0,0,0,41.61,201.378,3191943
-0.0140381,0.0135498,1.01202,-0.305176,-0.183105,0,-0.002,0,0,0,0,0,0,0,0,0,41.61,201.401,3191973
-0.013855,0.0140381,1.01312,-0.366211,-0.12207,0,-0.001,0,0,0,0,0,0,0,0,0,41.61,201.418,3191988
-0.010498,0.0153809,1.00824,-0.305176,-0.12207,0,0.001,0.001,0.01,0,0,0,0,0,0,0,41.61,201.438,3192003
-0.0130615,0.00866699,1.01599,-0.12207,-0.12207,-0.183105,-0.001,-0.005,0.01,0,0,0,0,0,0,0,41.61,201.46,3192033
-0.0114136,0.0088501,1.01642,0.0610352,0,0,0,-0.004,0.01,0,0,0,0,0,0,0,41.61,201.478,3192048
-0.0101318,0.0108032,1.01508,0.0610352,-0.0610352,0,0.001,-0.002,0.01,0,0,0,0,0,0,0,41.61,201.499,3192063
-0.00994873,0.00811768,1.01404,0.183105,-0.0610352,0,0.001,-0.005,0.01,0,0,0,0,0,0,0,41.61,201.519,3192093
-0.0115356,0.0159912,1.01465,0.305176,0,0,0,0.002,0.01,0,0,0,0,0,0,0,41.61,201.538,3192108
-0.0112305,0.0161133,1.01239,0.244141,0,-0.0610352,0,0.002,0.01,0,0,0,0,0,0,0,41.61,201.558,3192123
-0.0101318,0.0194702,1.00848,0.0610352,0,0,0.001,0.005,0.01,0,0,0,0,0,0,0,41.61,201.578,3192153
-0.0132446,0.0170288,1.01245,-0.0610352,-0.0610352,-0.0610352,-0.001,0.002,0.01,0,0,0,0,0,0,0,41.61,201.598,3192168
-0.013916,0.0175781,1.01184,-0.183105,-0.12207,0,-0.002,0.003,0.01,0,0,0,0,0,0,0,41.61,201.618,3192183
-0.0112915,0.0164795,1.0155,-0.305176,-0.12207,0,0,0.002,0.01,0,0,0,0,0,0,0,41.62,201.638,3192198
-0.0107422,0.0129395,1.01239,-0.12207,0.0610352,-0.0610352,0.001,-0.001,0.01,0,0,0,0,0,0,0,41.62,201.658,3192228
-0.0102539,0.0125122,1.01245,-0.12207,-0.0610352,-0.12207,0.001,-0.001,0.01,0,0,0,0,0,0,0,41.62,201.682,3192243
-0.0118408,0.0109253,1.01276,-0.0610352,-0.12207,-0.0610352,0,-0.002,0.01,0,0,0,0,0,0,0,41.62,201.699,3192273
-0.00927734,0.0100098,1.00989,0,-0.12207,0.0610352,0.002,-0.003,0.01,0,0,0,0,0,0,0,41.62,201.719,3192288
-0.012085,0.0119019,1.01251,0.12207,-0.0610352,0,0,-0.001,0.01,0,0,0,0,0,0,0,41.62,201.742,3192304
-0.0136108,0.0116577,1.0097,0.244141,0.0610352,0.0610352,-0.001,-0.002,0.01,0,0,0,0,0,0,0,41.62,201.758,3192333
-0.010376,0.0140991,1.01556,0.244141,0,-0.12207,0.001,0,0.01,0,0,0,0,0,0,0,41.62,201.782,3192348
-0.00762939,0.0162354,1.01062,0.244141,0.12207,0.0610352,0.004,0.002,0.01,0,0,0,0,0,0,0,41.62,201.799,3192364
-0.00958252,0.0195923,1.01056,-0.0610352,-0.0610352,0,0.002,0.005,0.01,0,0,0,0,0,0,0,41.62,201.818,3192393
-0.0114746,0.0197144,1.00922,-0.0610352,-0.12207,0,0,0.005,0.01,0,0,0,0,0,0,0,41.62,201.839,3192408
-0.0134277,0.0158081,1.0144,-0.183105,-0.12207,0,-0.001,0.001,0.01,0,0,0,0,0,0,0,41.62,201.861,3192438
-0.0110474,0.0140991,1.01721,-0.12207,0.12207,-0.0610352,0,0,0.01,0,0,0,0,0,0,0,41.62,201.879,3192453
-0.00994873,0.0182495,1.01239,-0.244141,-0.12207,0,0.001,0.004,0.01,0,0,0,0,0,0,0,41.62,201.899,3192468
-0.0115356,0.0126953,1.01239,-0.244141,-0.183105,0,0,-0.001,0.01,0,0,0,0,0,0,0,41.62,201.918,3192484
-0.0119019,0.0106812,1.01251,0,0,0.0610352,0,-0.003,0.01,0,0,0,0,0,0,0,41.62,201.939,3192498
-0.0122681,0.00823975,1.01282,0.0610352,-0.0610352,0,0,-0.005,0.01,0,0,0,0,0,0,0,41.62,201.959,3192528
-0.0090332,0.0128784,1.00763,0.0610352,0,-0.12207,0.002,0,0.01,0,0,0,0,0,0,0,41.62,201.978,3192544
-0.0134277,0.0131226,1.01367,0.0610352,-0.0610352,0,-0.001,0,0.01,0,0,0,0,0,0,0,41.62,201.998,3192573
-0.0100708,0.0187378,1.01245,0.244141,0.0610352,-0.12207,0.001,0.004,0.01,0,0,0,0,0,0,0,41.62,202.018,3192588
-0.0111694,0.0158081,1.01349,0.244141,-0.183105,0.0610352,0,0.001,0.01,0,0,0,0,0,0,0,41.62,202.038,3192604
-0.0098877,0.0147095,1.00861,0.0610352,0.0610352,0,0.001,0,0.01,0,0,0,0,0,0,0,41.62,202.058,3192618
-0.0140991,0.0161743,1.00922,0,0.0610352,0.0610352,-0.002,0.002,0.01,0,0,0,0,0,0,0,41.62,202.078,3192648
-0.0103149,0.015564,1.01135,-0.244141,-0.12207,0.12207,0.001,0.001,0.01,0,0,0,0,0,0,0,41.62,202.098,3192664
-0.0115356,0.0147705,1.0141,-0.305176,-0.183105,0,0,0,0.01,0,0,0,0,0,0,0,41.62,202.118,3192693
-0.0113525,0.0131836,1.01752,-0.244141,-0.12207,0,0,0,0.01,0,0,0,0,0,0,0,41.62,202.138,3192708
-0.0105591,0.0135498,1.01215,-0.12207,-0.183105,-0.12207,0.001,0,0.01,0,0,0,0,0,0,0,41.62,202.159,3192724
-0.0122681,0.0101929,1.01691,0,0,-0.0610352,0,-0.003,0.01,0,0,0,0,0,0,0,41.62,202.178,3192753
-0.0143433,0.0130615,1.00739,0,-0.0610352,0.0610352,-0.002,0,0.01,0,0,0,0,0,0,0,41.62,202.198,3192768
-0.00878906,0.0148315,1.01312,-0.0610352,-0.0610352,-0.0610352,0.003,0,0.01,0,0,0,0,0,0,0,41.62,202.219,3192784
-0.0142822,0.0135498,1.01825,0.244141,0.0610352,0,-0.002,0,0.01,0,0,0,0,0,0,0,41.62,202.238,3192814
-0.012085,0.0120239,1.00989,0.12207,-0.0610352,0.0610352,0,-0.001,0.01,0,0,0,0,0,0,0,41.62,202.258,3192829
-0.0125122,0.0166626,1.00677,0.0610352,0,-0.12207,0,0.002,0.01,0,0,0,0,0,0,0,41.62,202.278,3192844
-0.0153809,0.0145264,1.01727,0.12207,0,0.0610352,-0.003,0,0.01,0,0,0,0,0,0,0,41.62,202.298,3192874
-0.012146,0.0189209,1.00854,-0.0610352,-0.12207,-0.0610352,0,0.004,0.01,0,0,0,0,0,0,0,41.62,202.318,3192889
-0.0110474,0.0143433,1.01697,-0.0610352,-0.0610352,-0.0610352,0,0,0.01,0,0,0,0,0,0,0,41.62,202.338,3192904
-0.0116577,0.0132446,1.01709,-0.12207,-0.12207,-0.0610352,0,0,0.01,0,0,0,0,0,0,0,41.62,202.358,3192919
-0.0146484,0.0145264,1.01538,-0.183105,-0.0610352,0,-0.002,0,0.01,0,0,0,0,0,0,0,41.62,202.38,3192949
-0.0122681,0.0124512,1.01288,-0.183105,-0.183105,0,0,-0.001,0.01,0,0,0,0,0,0,0,41.62,202.398,3192964
-0.0098877,0.00970459,1.0127,0,0.12207,-0.12207,0.001,-0.004,0.01,0,0,0,0,0,0,0,41.62,202.418,3192994
-0.0106201,0.0122681,1.01288,0.0610352,0,-0.0610352,0.001,-0.001,0.01,0,0,0,0,0,0,0,41.62,202.439,3193009
-0.0116577,0.0147095,1.00922,0.0610352,-0.12207,0,0,0,0.01,0,0,0,0,0,0,0,41.62,202.458,3193024
-0.0114136,0.0143433,1.01489,0.0610352,0,0,0,0,0.01,0,0,0,0,0,0,0,41.62,202.478,3193039
-0.0128784,0.0144653,1.01062,0.12207,0,0,-0.001,0,0.01,0,0,0,0,0,0,0,41.62,202.499,3193069
-0.00921631,0.0151978,1.01447,0.12207,-0.0610352,-0.0610352,0.002,0.001,0.01,0,0,0,0,0,0,0,41.62,202.521,3193084
-0.010437,0.0166016,1.01562,0.12207,0,0.0610352,0.001,0.002,0.01,0,0,0,0,0,0,0,41.62,202.539,3193114
-0.0100098,0.0181274,1.01062,-0.0610352,-0.0610352,0.0610352,0.001,0.004,0.01,0,0,0,0,0,0,0,41.62,202.558,3193129
-0.0130005,0.0162964,1.00928,-0.12207,-0.12207,0,-0.001,0.002,0.01,0,0,0,0,0,0,0,41.62,202.578,3193144
-0.0120239,0.0119629,1.01135,0.0610352,0,-0.0610352,0,-0.002,0.01,0,0,0,0,0,0,0,41.62,202.599,3193174
-0.0119019,0.0139771,1.01135,-0.183105,-0.183105,0,0,0,0.01,0,0,0,0,0,0,0,41.62,202.618,3193189
-0.0105591,0.0142212,1.00995,-0.12207,0,-0.183105,0.001,0,0.01,0,0,0,0,0,0,0,41.62,202.638,3193204
-0.0117188,0.0145264,1.013,-0.12207,-0.12207,0,0,0,0.01,0,0,0,0,0,0,0,41.64,202.658,3193234
-0.012085,0.0131836,1.00922,-0.0610352,-0.12207,-0.0610352,0,0,0.01,0,0,0,0,0,0,0,41.64,202.68,3193249
-0.0122681,0.0145264,1.01294,0,0.0610352,-0.0610352,0,0,0.01,0,0,0,0,0,0,0,41.64,202.719,3193294
-0.0123291,0.0140381,1.01031,0.0610352,-0.0610352,0,0,0,0.01,0,0,0,0,0,0,0,41.64,202.739,3193309
-0.00994873,0.0144653,1.01166,0.244141,0,0,0.001,0,0.01,0,0,0,0,0,0,0,41.64,202.762,3193324
-0.0106812,0.0164185,1.01904,0,-0.0610352,-0.12207,0.001,0.002,0.01,0,0,0,0,0,0,0,41.64,202.785,3193354
-0.0109863,0.0131836,1.01001,0,0,0,0,0,0.01,0,0,0,0,0,0,0,41.64,202.798,3193369
-0.012085,0.0164185,1.01318,-0.0610352,-0.12207,0,0,0.002,0.01,0,0,0,0,0,0,0,41.64,202.819,3193384
-0.0111084,0.0116577,1.01392,-0.12207,-0.12207,-0.0610352,0,-0.002,0.01,0,0,0,0,0,0,0,41.64,202.839,3193399
-0.010437,0.0128784,1.01501,0,0.0610352,0,0.001,-0.001,0.01,0,0,0,0,0,0,0,41.64,202.858,3193429
-0.0116577,0.0130615,1.01141,-0.0610352,-0.244141,0,0,0,0.01,0,0,0,0,0,0,0,41.64,202.878,3193444
-0.0131836,0.00927734,1.01691,0,0,0,-0.001,-0.004,0.01,0,0,0,0,0,0,0,41.64,202.91,3193474
-0.0128784,0.0123901,1.01459,-0.0610352,-0.0610352,0,-0.001,-0.001,0.01,0,0,0,0,0,0,0,41.64,202.919,3193489
-0.00964355,0.012146,1.01257,-0.12207,-0.183105,0,0.002,-0.001,0.01,0,0,0,0,0,0,0,41.64,202.948,3193519
-0.00933838,0.0127563,1.01697,0.12207,0.0610352,-0.0610352,0.002,-0.001,0.01,0,0,0,0,0,0,0,41.64,202.958,3193534
