raw_accel_x,raw_accel_y,raw_accel_zworld_accel_x,world_accel_yyaw,fused_headingx,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
0.0230713,0.0183716,0.94928,0.002,0,-0.6,359.39,0,0,0,0,0,-0.0078125,0.0078125,1208.71,1238112
0.017395,0.0206909,0.946472,-0.002,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.73,1238127
0.0172729,0.0193481,0.952759,-0.003,0.001,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.75,1238142
0.0199585,0.0203247,0.939697,0,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.76,1238157
0.022583,0.0158691,0.938904,0.002,-0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.78,1238187
0.0216064,0.0209961,0.948059,0.001,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.81,1238202
0.0202026,0.0205688,0.951965,0,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.83,1238217
0.0214233,0.0171509,0.953308,0,-0.001,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.85,1238247
0.0216675,0.0164185,0.940674,0.001,-0.001,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.87,1238262
0.0209351,0.0160522,0.950256,0,-0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.89,1238277
0.022522,0.0205688,0.952209,0.002,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.91,1238307
0.0200806,0.0197144,0.954956,0,0.001,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.93,1238322
0.0219727,0.0178223,0.948792,0.001,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.95,1238337
0.0198364,0.0205688,0.944397,0,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.97,1238366
0.0224609,0.0181885,0.951233,0.001,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,1208.98,1238381
0.0189209,0.0184326,0.945435,-0.001,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.01,1238396
0.017395,0.0158081,0.949951,-0.003,-0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.03,1238426
0.0194092,0.017395,0.944702,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.05,1238442
0.0197754,0.0189819,0.952148,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.09,1238486
0.0234985,0.015686,0.94519,0.003,-0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.1,1238501
0.0234985,0.015686,0.94519,0.003,-0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.11,1238501
0.022644,0.020874,0.950012,0.002,0.002,0,0,0,0,0,0,0,-0.0078125,0.0078125,1209.13,1238516
0.0209351,0.0175171,0.94574,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.15,1238546
0.0231323,0.0155029,0.947388,0.002,-0.002,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.17,1238561
0.0214844,0.0189209,0.95166,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.19,1238576
0.0178833,0.0171509,0.952698,-0.002,-0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.2,1238606
0.0202637,0.0184937,0.946472,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.22,1238621
0.019165,0.0177002,0.948669,-0.001,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.24,1238636
0.0206909,0.0187378,0.949402,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.29,1238681
0.0184326,0.0194702,0.94104,-0.001,0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.31,1238696
0.0200195,0.0147705,0.935486,0,-0.003,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.33,1238726
0.0184937,0.0180664,0.954895,-0.002,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.34,1238741
0.0233154,0.0185547,0.937561,0.002,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.37,1238756
0.0215454,0.0175171,0.939514,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.39,1238786
0.0178223,0.0192261,0.946716,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.41,1238801
0.0211792,0.0175171,0.950317,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.43,1238816
0.0210571,0.017395,0.954102,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.45,1238846
0.0206909,0.0150146,0.954102,0,-0.003,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.46,1238861
0.0220337,0.0164185,0.943359,0.001,-0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.48,1238876
0.0205688,0.0178223,0.947937,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.51,1238906
0.0180054,0.0192261,0.945862,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.53,1238921
0.0175781,0.0189209,0.953735,-0.003,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.55,1238952
0.0239258,0.0146484,0.940125,0.003,-0.003,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.57,1238966
0.0177612,0.020813,0.950256,-0.002,0.002,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.59,1238981
0.0237427,0.0172729,0.949036,0.003,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.61,1238996
0.0202637,0.0167236,0.945068,0,-0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.62,1239026
0.022522,0.0186157,0.954895,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.65,1239041
0.0228271,0.0227051,0.946106,0.002,0.004,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.67,1239056
0.0165405,0.019043,0.952209,-0.004,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.69,1239086
0.0211792,0.0195312,0.951172,0,0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.71,1239101
0.0159302,0.0193481,0.94989,-0.004,0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.73,1239116
0.024353,0.0161133,0.948792,0.003,-0.002,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.74,1239146
0.0185547,0.0197144,0.9505,-0.001,0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.76,1239161
0.0214233,0.0172119,0.943115,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.78,1239176
0.0202637,0.0184326,0.947693,0,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.8,1239206
0.0180054,0.0212402,0.954224,-0.002,0.002,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.82,1239221
0.0234375,0.0178223,0.94458,0.003,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.84,1239236
0.0198975,0.0167236,0.944397,0,-0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.86,1239266
0.0219116,0.0170898,0.949158,0.001,-0.001,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.88,1239281
0.0223999,0.0186768,0.942017,0.002,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.91,1239296
0.0234985,0.0187988,0.946167,0.003,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.93,1239326
0.0179443,0.0166016,0.962891,-0.002,-0.002,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.95,1239341
0.024292,0.0174561,0.937744,0.004,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.98,1239386
0.024292,0.0174561,0.937744,0.004,0,0,359.99,0,0,0,0,0,-0.0078125,0.0078125,1209.99,1239386
