Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
368,0,-0.0145872,0.00204903,0.0007563,920.384,-1222.05,244.052,0.000624068,0.000466557,0.000944905,-1329.53,-54.5599,125.152,0.00552112,0.0171426,0.00348201,-1297.03,455.026,219.103,0.000174245,-0.00396089,0.00181919,-1174.34,1195.63,101.32,0.00130185,0.000646685,-0.000890752,-659.799,1901.54,116.181,-0.00213901,0.00458165,0.00473635,285.34,1890.98,185.78,0.00162561,-0.00117774,-0.00277577,950.939,1852.47,157.552,0.00145535,0.0019724,0.00274542,1657.65,1145.22,126.925,-0.00102077,0.000119939,-0.000555049,1598.88,272.741,141.005,0.00136892,0.00221935,0.00311505,1462.71,-696.655,160.049,0.000836769,0.000965248,0.000907998,96.5772,-1065.45,194.172,-0.0036499,0.00408287,0.000669469,-887.721,-883.7,141.454,-0.0159107,0.0337504,1.91328,882.76,1094.82,466.898
369,0,-0.014537,0.00203857,0.000754802,920.411,-1222.06,244.082,0.000411409,0.000741999,0.00118279,-1329.54,-54.594,125.177,0.00568432,0.0173587,0.00333896,-1297.06,455.026,219.06,0.000172426,-0.00408709,0.0017419,-1174.37,1195.61,101.324,0.00342243,-0.000543483,-0.00239107,-659.758,1901.64,116.061,-0.00212272,0.00453323,0.00463484,285.349,1890.96,185.791,0.0013942,-0.00110436,-0.00275836,950.914,1852.45,157.616,0.000826058,0.00157303,0.00281747,1657.64,1145.35,126.983,-0.000970375,0.000100852,-0.000480021,1598.9,272.726,141.051,0.00133991,0.00236474,0.00313739,1462.71,-696.668,160.097,0.000887822,0.000842872,0.000970235,96.5858,-1065.46,194.226,-0.0037413,0.00405216,0.000645816,-887.698,-883.722,141.484,-0.0163457,0.0319254,1.91266,881.87,1094.18,466.917
370,0,-0.0146645,0.00212592,0.000836824,920.39,-1222.07,244.037,0.0010786,0.000587824,-0.000293614,-1329.41,-54.6444,125.152,0.00573577,0.0170761,0.00333565,-1297.06,455.014,219.054,0.000269742,-0.0039906,0.00160294,-1174.34,1195.62,101.286,0.00310576,-0.000326279,-0.00207817,-659.792,1901.65,116.014,-0.00192705,0.00470632,0.0048019,285.319,1890.97,185.766,0.00130636,-0.000858826,-0.00265582,950.918,1852.48,157.569,0.000271602,0.00153785,0.00236121,1657.61,1145.31,126.942,-0.000942721,0.000117379,-0.000374216,1598.89,272.73,140.985,0.0013433,0.00233536,0.00304089,1462.7,-696.64,160.042,0.000845974,0.0010917,0.000918015,96.547,-1065.48,194.163,-0.00363347,0.00498041,0.000154092,-887.804,-883.681,141.557,-0.0158432,0.0322144,1.91308,880.875,1093.52,466.812
371,0,-0.0145309,0.00215527,0.000773982,920.397,-1222.06,244.031,0.000602902,0.000500617,0.00102153,-1329.55,-54.5724,125.097,0.00568979,0.0168934,0.00331421,-1297.04,455.024,219.057,0.000350177,-0.00391131,0.00158587,-1174.34,1195.63,101.273,0.00299488,-0.00025867,-0.00227731,-659.786,1901.65,116.038,-0.00205342,0.00462982,0.00465977,285.312,1890.98,185.766,0.00135638,-0.000903448,-0.00278393,950.954,1852.52,157.547,0.000691887,0.00167023,0.00289006,1657.63,1145.4,126.9,-0.000890969,0.000206429,-0.000356682,1598.86,272.781,140.957,0.00129582,0.00221012,0.00300076,1462.71,-696.596,159.983,0.000735233,0.00115782,0.00110048,96.5812,-1065.46,194.098,-0.00371949,0.00395502,0.000671377,-887.734,-883.73,141.37,-0.0161407,0.0303955,1.91322,879.932,1092.96,466.748
372,0,-0.0145424,0.00204454,0.000767676,920.409,-1222.06,244.047,0.00108916,0.000257577,-0.000398931,-1329.4,-54.6433,125.155,0.00548811,0.0170906,0.00360527,-1297.04,455.03,219.075,0.000246977,-0.00394229,0.00159778,-1174.34,1195.61,101.298,0.00314728,-0.00037854,-0.00237372,-659.768,1901.64,116.081,-0.00205755,0.00459461,0.00463526,285.331,1890.97,185.789,0.00144144,-0.0010479,-0.00276588,950.963,1852.5,157.556,0.00139568,0.0018242,0.00254608,1657.67,1145.24,126.902,-0.000846129,7.69712e-005,-0.000500357,1598.87,272.745,141,0.0012633,0.00218473,0.00300555,1462.71,-696.626,160.031,0.000780324,0.0010431,0.000964717,96.5985,-1065.47,194.164,-0.00347607,0.00501812,0.000210138,-887.802,-883.68,141.563,-0.0162097,0.0328098,1.91331,878.974,1092.29,466.724
373,0,-0.0146853,0.00202343,0.000764577,920.391,-1222.06,244.044,0.000471593,0.000905622,0.00123877,-1329.56,-54.601,125.171,0.00551688,0.0170775,0.00364917,-1297.04,455.005,219.097,8.74732e-005,-0.00391572,0.00186088,-1174.34,1195.59,101.312,0.00319633,-0.000283506,-0.00228311,-659.773,1901.64,116.045,-0.00200424,0.00460733,0.00474254,285.337,1890.98,185.778,0.00151069,-0.00101171,-0.0027786,950.934,1852.47,157.554,0.000391251,0.0014754,0.00231409,1657.61,1145.31,126.957,-0.00102527,9.72075e-005,-0.000426279,1598.9,272.726,141.032,0.00147204,0.00227946,0.00312186,1462.7,-696.656,160.052,0.000867912,0.000506917,0.000752722,96.6386,-1065.44,194.12,-0.00376976,0.00407819,0.000546844,-887.685,-883.708,141.455,-0.0172142,0.032756,1.9133,878.097,1091.65,466.784
374,0,-0.0144595,0.00117635,0.000547717,920.489,-1222.04,244.051,0.00106978,0.000294345,-0.000459192,-1329.41,-54.6201,125.146,0.00473294,0.016302,0.00338403,-1296.98,454.94,219.195,0.000124068,-0.00393416,0.0017371,-1174.32,1195.62,101.332,0.00327439,-0.000395921,-0.00227761,-659.775,1901.65,116.022,-0.00214445,0.00465465,0.00481513,285.327,1890.97,185.778,0.00167073,-0.00101204,-0.00281247,950.938,1852.48,157.547,0.00131558,0.00183705,0.00249181,1657.67,1145.24,126.925,-0.000859738,8.65006e-005,-0.000544479,1598.88,272.736,141.02,0.00129467,0.00220022,0.00304031,1462.7,-696.651,160.05,0.000844016,0.00109862,0.00104199,96.5847,-1065.45,194.19,-0.00375826,0.00405243,0.000449392,-887.727,-883.699,141.438,-0.0172741,0.0333563,1.91394,877.053,1090.93,466.754
375,0,-0.0146607,0.00206205,0.000748968,920.391,-1222.05,244.062,0.00039806,0.000852088,0.00124346,-1329.56,-54.5805,125.168,0.00528683,0.0172154,0.00401738,-1297.09,454.983,219.051,0.000166702,-0.00403087,0.00166642,-1174.35,1195.61,101.315,0.00131853,0.000523656,-0.00104171,-659.768,1901.52,116.197,-0.00208607,0.00461174,0.00475296,285.347,1890.97,185.81,0.00109942,-0.000922041,-0.00263571,950.938,1852.46,157.594,0.000948994,0.00167669,0.00215307,1657.63,1145.21,126.948,-0.000986621,-2.19027e-005,-0.000576698,1598.87,272.74,141.036,0.00135236,0.00232815,0.00309769,1462.7,-696.67,160.075,0.000804623,0.00094045,0.00106169,96.5915,-1065.45,194.2,-0.00369861,0.00396384,0.000563093,-887.717,-883.689,141.48,-0.0152569,0.0351353,1.91208,876.189,1090.44,466.746
376,0,-0.0145144,0.00200848,0.000680531,920.377,-1222.05,244.037,0.000596963,0.000335583,0.000876399,-1329.54,-54.5341,125.094,0.00565578,0.0170377,0.00343287,-1297.05,455.043,219.051,0.000199846,-0.0039495,0.00175808,-1174.32,1195.63,101.299,0.00316764,-0.000358735,-0.00232921,-659.765,1901.68,116.064,-0.00211583,0.00470691,0.00483621,285.324,1890.99,185.772,0.001593,-0.00116361,-0.00282011,950.954,1852.48,157.53,0.0013978,0.00184581,0.00261531,1657.66,1145.25,126.865,-0.000841892,0.000187734,-0.000471422,1598.88,272.752,140.974,0.00129612,0.00229205,0.00311366,1462.7,-696.634,160.009,0.000769177,0.000602904,0.000861702,96.5999,-1065.41,194.068,-0.00343027,0.00498502,0.000295177,-887.841,-883.64,141.542,-0.0157471,0.0331245,1.91233,875.068,1089.72,466.651
377,0,-0.0146722,0.00199993,0.000708435,920.368,-1222.04,244.018,0.000512773,0.00053253,0.00117042,-1329.55,-54.5552,125.121,0.00563483,0.0170496,0.00340556,-1297.03,455.043,219.059,0.00018022,-0.00398932,0.00165338,-1174.32,1195.65,101.307,0.00310888,-0.000242094,-0.0022065,-659.779,1901.69,116.028,-0.00103554,0.0037049,0.00493585,285.446,1891.08,185.749,0.00154881,-0.000995649,-0.00260378,950.939,1852.47,157.521,0.000675071,0.00164636,0.0028177,1657.62,1145.39,126.88,-0.000902914,0.000157823,-0.000591599,1598.88,272.774,140.939,0.00136075,0.00223142,0.0030292,1462.71,-696.616,159.976,0.000668834,0.000978756,0.0010551,96.5506,-1065.44,194.124,-0.00369771,0.00412913,0.000623821,-887.764,-883.684,141.391,-0.0159128,0.0314839,1.91187,874.104,1089.12,466.646
378,0,-0.0146074,0.00204739,0.000646341,920.394,-1222.04,244.053,0.000526525,0.000489237,0.00112292,-1329.55,-54.5663,125.156,0.00534995,0.0172404,0.0040233,-1297.1,454.975,219.054,6.93836e-005,-0.00392588,0.00172805,-1174.35,1195.62,101.328,0.00333541,-0.000433592,-0.00230654,-659.731,1901.67,116.088,-0.0013891,0.0034961,0.0049308,285.515,1891.02,185.82,0.00157502,-0.00110043,-0.00280106,950.947,1852.49,157.582,0.00144208,0.00190433,0.00271446,1657.66,1145.24,126.917,-0.000875821,2.15721e-005,-0.00054811,1598.88,272.742,141.05,0.00142138,0.00231715,0.00311461,1462.7,-696.668,160.092,0.00077014,0.00100735,0.00105778,96.6109,-1065.43,194.22,-0.00383107,0.00392326,0.000619193,-887.688,-883.693,141.49,-0.015077,0.0333357,1.9119,873.266,1088.48,466.717
379,0,-0.0147444,0.00203823,0.000728683,920.384,-1222.07,244.046,0.000472789,0.000535378,0.00109513,-1329.53,-54.5982,125.185,0.00555711,0.0171333,0.00341213,-1297.06,455.018,219.089,8.22094e-005,-0.0039837,0.00176593,-1174.35,1195.6,101.327,0.00316839,-0.000478572,-0.00236398,-659.735,1901.66,116.08,-0.00227699,0.00462813,0.00474845,285.339,1890.95,185.791,0.00153088,-0.00119495,-0.003074,950.942,1852.47,157.552,0.0013081,0.00180422,0.00241445,1657.65,1145.22,126.931,-0.000803904,8.30645e-005,-0.000418785,1598.88,272.723,141.032,0.00136333,0.00224139,0.003025,1462.71,-696.667,160.072,0.000637165,0.00101579,0.0011102,96.5752,-1065.45,194.214,-0.00372894,0.00401619,0.000623064,-887.732,-883.713,141.473,-0.0156686,0.031915,1.91189,872.125,1087.68,466.681
380,0,-0.0145879,0.00205601,0.000725384,920.363,-1222.07,244.032,0.00111262,0.000303545,-0.000474281,-1329.4,-54.6379,125.147,0.00534709,0.0172793,0.00409956,-1297.1,454.958,219.051,0.000182685,-0.00408193,0.00178643,-1174.35,1195.6,101.32,0.00303232,-0.000210587,-0.0022494,-659.795,1901.66,116.067,-0.00207149,0.00465212,0.00478918,285.324,1890.97,185.767,0.00150761,-0.000992496,-0.00277535,950.935,1852.48,157.55,0.000367504,0.00163309,0.00236492,1657.6,1145.3,126.949,-0.000955159,0.000118107,-0.000451971,1598.88,272.718,141.016,0.00146803,0.00229436,0.00308449,1462.69,-696.672,160.047,0.000696152,0.00111943,0.0010294,96.5682,-1065.46,194.188,-0.00375315,0.00405578,0.000615939,-887.746,-883.71,141.444,-0.0162412,0.0321001,1.91254,871.146,1087.07,466.652
381,0,-0.0145321,0.0020684,0.000755419,920.397,-1222.05,244.035,0.000371293,0.000443613,0.00110541,-1329.55,-54.5793,125.128,0.00548809,0.0168053,0.00357495,-1297.03,455.015,219.064,-0.000391963,-0.00162,0.00248601,-1174.17,1195.66,101.391,0.00132105,0.000604703,-0.00103789,-659.79,1901.53,116.181,-0.00201823,0.00457162,0.00472631,285.335,1890.98,185.765,0.00155098,-0.00112307,-0.0029247,950.94,1852.48,157.575,0.00140824,0.00199392,0.00258826,1657.65,1145.24,126.877,-0.00095179,0.000181906,-0.000515809,1598.88,272.766,140.983,0.00148433,0.00228524,0.00306995,1462.7,-696.64,160.009,0.000762099,0.00116011,0.00110595,96.5745,-1065.46,194.137,-0.0033597,0.00518663,-5.69306e-005,-887.821,-883.667,141.553,-0.0160307,0.032295,1.9108,870.157,1086.34,466.568
382,0,-0.0145871,0.00214225,0.000816467,920.399,-1222.06,244.047,0.00104509,0.000358732,-0.000413905,-1329.44,-54.6367,125.132,0.00540998,0.0169376,0.00393852,-1297.08,454.97,219.015,0.000262401,-0.00406472,0.00182619,-1174.34,1195.6,101.276,0.00301987,-0.000425853,-0.00235116,-659.761,1901.64,116.059,-0.0012482,0.00344889,0.0047118,285.468,1891.04,185.785,0.00157024,-0.00115791,-0.00279478,950.963,1852.5,157.549,0.000835348,0.00164429,0.00291868,1657.63,1145.38,126.898,-0.00097269,9.03721e-005,-0.000481049,1598.88,272.758,140.97,0.00147672,0.00229398,0.00307572,1462.7,-696.626,160.014,0.000816909,0.00109829,0.000936534,96.5647,-1065.47,194.14,-0.00358929,0.00503555,0.000183114,-887.808,-883.658,141.552,-0.0176283,0.0317216,1.91236,869.211,1085.71,466.574
383,0,-0.0145649,0.00213852,0.000775365,920.394,-1222.06,244.041,0.000345936,0.000564367,0.0012614,-1329.54,-54.5869,125.148,0.0052078,0.0171554,0.00419405,-1297.08,454.967,219.068,0.000137175,-0.00399171,0.00175744,-1174.36,1195.59,101.298,0.00303369,-8.39068e-005,-0.0022505,-659.778,1901.65,116.036,-0.00106967,0.00357855,0.00483252,285.461,1891.05,185.761,0.00147347,-0.00100729,-0.00282122,950.941,1852.48,157.554,0.000776346,0.00151728,0.00267151,1657.63,1145.36,126.937,-0.000993315,0.000184692,-0.000496251,1598.89,272.744,140.996,0.00137911,0.00229616,0.00314504,1462.71,-696.629,160.035,0.000840939,0.000553819,0.000809901,96.6344,-1065.45,194.112,-0.00375753,0.00390072,0.000645509,-887.762,-883.725,141.405,-0.0169845,0.0313162,1.91137,868.229,1084.85,466.528
384,0,-0.0146831,0.00215816,0.000769372,920.388,-1222.06,244.041,0.000946384,0.000562098,-0.000307225,-1329.42,-54.6486,125.181,0.00522607,0.0173594,0.0041629,-1297.09,454.97,219.067,0.000237504,-0.00398169,0.00171494,-1174.36,1195.61,101.318,0.00131197,0.000600482,-0.00106008,-659.794,1901.54,116.187,-0.00116595,0.00343159,0.00478329,285.478,1891.04,185.782,0.00146115,-0.0010899,-0.00274729,950.954,1852.48,157.569,0.0013351,0.00184825,0.00252182,1657.66,1145.23,126.937,-0.000975149,7.48132e-005,-0.000431695,1598.88,272.721,141.041,0.00127892,0.00234562,0.00303498,1462.71,-696.657,160.082,0.000895288,0.00095464,0.000976678,96.5774,-1065.48,194.213,-0.00379125,0.00392237,0.000555437,-887.747,-883.707,141.447,-0.0161336,0.0330351,1.91126,867.448,1084.16,466.621
385,0,-0.0147791,0.00217063,0.000692688,920.398,-1222.05,244.046,0.000413124,0.000466735,0.00116919,-1329.54,-54.576,125.156,0.00541092,0.017273,0.00392989,-1297.09,454.979,219.056,0.000234008,-0.00385542,0.00169707,-1174.35,1195.63,101.325,0.00318051,-0.000373475,-0.0024054,-659.743,1901.65,116.087,-0.00127718,0.00345952,0.00480685,285.495,1891.04,185.822,0.00144057,-0.00116667,-0.00288004,950.943,1852.48,157.577,0.000703751,0.00156233,0.0027766,1657.63,1145.36,126.948,-0.000904369,6.97039e-005,-0.000445062,1598.89,272.726,141.047,0.00123544,0.00223865,0.00299764,1462.7,-696.656,160.071,0.000887063,0.00106038,0.00103775,96.5812,-1065.45,194.183,-0.00330929,0.00484861,0.000989803,-887.592,-883.711,141.289,-0.015744,0.0304776,1.91115,866.25,1083.46,466.605
386,0,-0.0147165,0.00200886,0.000699033,920.387,-1222.05,244.044,0.000596143,0.000512882,0.000942427,-1329.54,-54.5305,125.124,0.00554184,0.0171475,0.00347198,-1297.05,455.05,219.052,0.00028865,-0.00396526,0.00175589,-1174.32,1195.66,101.316,0.0031863,-0.000326933,-0.00230632,-659.758,1901.67,116.073,-0.00197875,0.00473858,0.00500703,285.339,1890.99,185.786,0.00162741,-0.00110371,-0.00296311,950.955,1852.52,157.538,0.00144707,0.00191304,0.00269953,1657.67,1145.26,126.879,-0.000837404,9.52898e-005,-0.000352199,1598.88,272.763,140.966,0.00149786,0.00219201,0.0030547,1462.7,-696.626,160.021,0.000849963,0.00112636,0.00103708,96.59,-1065.44,194.164,-0.00367387,0.00409103,0.000502588,-887.737,-883.691,141.407,-0.0163355,0.0303347,1.91129,865.359,1082.86,466.59
387,0,-0.0145162,0.00198661,0.000647386,920.39,-1222.04,244.051,0.000513495,0.000449499,0.00115281,-1329.56,-54.5669,125.131,0.00527989,0.0169662,0.00410717,-1297.07,454.996,219.03,0.000288924,-0.00406079,0.00167196,-1174.33,1195.63,101.296,0.0031125,-0.000316811,-0.00224184,-659.773,1901.67,116.066,-0.00204583,0.00480992,0.00492172,285.322,1890.98,185.763,0.00144152,-0.000976076,-0.00281264,950.962,1852.48,157.504,0.0014507,0.00192235,0.0025495,1657.67,1145.26,126.851,-0.000854477,0.000136179,-0.000346129,1598.88,272.758,140.942,0.0013449,0.0023152,0.00312266,1462.71,-696.618,159.995,0.000762772,0.00100148,0.00101517,96.5365,-1065.45,194.133,-0.00370211,0.00404872,0.000635427,-887.742,-883.688,141.44,-0.0163264,0.0313098,1.91161,864.401,1082.23,466.51
388,0,-0.0146757,0.00199582,0.00068219,920.38,-1222.05,244.044,0.000460061,0.000644704,0.00118469,-1329.56,-54.5723,125.135,0.00548128,0.0172812,0.00352513,-1297.05,455.045,219.087,0.00016122,-0.00406201,0.00182126,-1174.33,1195.63,101.307,0.0031436,-0.000295766,-0.00217652,-659.768,1901.67,116.079,-0.00209279,0.00472406,0.00487162,285.329,1890.98,185.771,0.00164679,-0.00106501,-0.00269234,950.927,1852.47,157.567,0.000727666,0.00157302,0.00285641,1657.64,1145.36,126.92,-0.000935883,0.000222274,-0.000542712,1598.89,272.763,140.994,0.0013225,0.00222119,0.00303911,1462.7,-696.629,160.009,0.000797109,0.00111286,0.00104896,96.5604,-1065.46,194.188,-0.00392818,0.00394008,0.000708326,-887.741,-883.693,141.451,-0.0167712,0.031621,1.91168,863.512,1081.68,466.495
389,0,-0.0146989,0.00208027,0.000757002,920.391,-1222.06,244.059,0.000329726,0.000758971,0.00132592,-1329.55,-54.5877,125.171,0.00525129,0.0171328,0.00404483,-1297.07,454.974,219.072,0.000142752,-0.00407274,0.00173366,-1174.34,1195.61,101.318,0.00314302,-0.000373128,-0.0022621,-659.747,1901.66,116.063,-0.00210226,0.00457723,0.00478372,285.352,1890.97,185.789,0.00147437,-0.001107,-0.00287681,950.941,1852.48,157.573,0.000722322,0.00161888,0.0028329,1657.63,1145.34,126.964,-0.000985,-0.000122217,-0.000579838,1598.89,272.727,141.067,0.00139169,0.00219214,0.00299472,1462.71,-696.66,160.078,0.000934217,0.00100345,0.000886765,96.5864,-1065.45,194.232,-0.00374583,0.00392276,0.000615519,-887.713,-883.694,141.466,-0.0169012,0.0314341,1.91182,862.575,1080.9,466.481
390,0,-0.01461,0.00205618,0.000746033,920.395,-1222.07,244.064,0.000376459,0.000779438,0.00130485,-1329.55,-54.6141,125.183,0.00535183,0.0173268,0.00407602,-1297.11,454.941,219.057,0.000229337,-0.00394432,0.00172027,-1174.37,1195.58,101.307,0.00137971,0.000650587,-0.00106722,-659.783,1901.52,116.19,-0.00125852,0.00345073,0.00492304,285.491,1891.04,185.795,0.00121997,-0.00103235,-0.00268022,950.951,1852.46,157.582,0.000417413,0.00158473,0.00238403,1657.61,1145.29,126.988,-0.000973154,2.78904e-005,-0.000546688,1598.89,272.713,141.063,0.00134517,0.00234173,0.00312995,1462.7,-696.699,160.097,0.000803991,0.00104389,0.000966886,96.5681,-1065.47,194.216,-0.00329665,0.0048992,0.000804405,-887.579,-883.721,141.284,-0.0163381,0.0331049,1.91081,861.807,1080.45,466.6
391,0,-0.0145951,0.00207455,0.000758558,920.396,-1222.07,244.034,0.000575829,0.000393166,0.000993057,-1329.56,-54.56,125.101,0.00546707,0.017147,0.00354738,-1297.05,455.019,219.059,-0.000410489,-0.00185283,0.00240274,-1174.17,1195.67,101.397,0.00120036,0.000744775,-0.000757713,-659.799,1901.53,116.168,-0.00197316,0.00469144,0.00481565,285.313,1890.99,185.748,0.00159647,-0.00111338,-0.00287929,950.932,1852.47,157.546,0.000784596,0.00157745,0.00286096,1657.64,1145.36,126.909,-0.000847,0.000148605,-0.000418612,1598.88,272.748,140.975,0.00136196,0.00223247,0.0030602,1462.71,-696.631,160.008,0.000680157,0.00112881,0.0010874,96.5601,-1065.46,194.136,-0.00384618,0.00410951,0.000548927,-887.749,-883.708,141.393,-0.0164249,0.0318309,1.91049,860.629,1079.81,466.47
392,0,-0.0145418,0.00210326,0.000755378,920.393,-1222.06,244.033,0.000631354,0.000284795,0.000830304,-1329.56,-54.556,125.079,0.00535323,0.0170817,0.00401781,-1297.1,454.991,219,0.000289251,-0.00418152,0.00168057,-1174.33,1195.63,101.271,0.00116928,0.000690174,-0.000980245,-659.795,1901.53,116.178,-0.00203947,0.00464304,0.00474056,285.33,1890.98,185.775,0.00181203,-0.00124015,-0.00295958,950.927,1852.5,157.566,0.00132911,0.00198133,0.00250139,1657.65,1145.27,126.884,-0.000872585,5.02309e-005,-0.000451298,1598.87,272.785,140.959,0.00129353,0.00231456,0.00300066,1462.71,-696.62,160.019,0.000660662,0.00113926,0.00109734,96.5824,-1065.45,194.114,-0.00382666,0.00411962,0.000688965,-887.715,-883.719,141.388,-0.0157897,0.0325516,1.91095,859.74,1079.28,466.52
393,0,-0.01452,0.00205138,0.000708497,920.39,-1222.06,244.029,0.000571834,0.000557627,0.00101419,-1329.55,-54.5793,125.132,0.00540049,0.0172345,0.00401902,-1297.1,454.981,219.014,0.000115598,-0.0041078,0.00177983,-1174.35,1195.61,101.279,0.00318556,-0.000334247,-0.00232109,-659.768,1901.66,116.052,-0.0021844,0.00457281,0.00474673,285.34,1890.98,185.777,0.00149727,-0.00107585,-0.00283239,950.957,1852.5,157.58,0.00142395,0.00180977,0.00263423,1657.65,1145.26,126.893,-0.000159694,8.23058e-005,-0.000670047,1598.89,272.624,141,0.00124413,0.00225552,0.00307267,1462.71,-696.638,160.022,0.000746656,0.000957439,0.0010723,96.5911,-1065.45,194.156,-0.00356552,0.0050639,0.000377686,-887.814,-883.676,141.556,-0.0154298,0.0343676,1.91039,858.753,1078.68,466.484
394,0,-0.0146661,0.0021103,0.000740316,920.392,-1222.07,244.04,0.00104942,0.000643555,-0.000253453,-1329.42,-54.6511,125.179,0.00552456,0.0174012,0.00355772,-1297.05,455.001,219.1,0.000185589,-0.00403943,0.00178639,-1174.35,1195.59,101.329,0.00319085,-0.000271397,-0.00227625,-659.79,1901.65,116.041,-0.00199144,0.00477273,0.00478992,285.309,1890.97,185.768,0.00151348,-0.000896694,-0.00257629,950.934,1852.45,157.55,0.000751502,0.00159991,0.00284675,1657.63,1145.33,126.943,-0.00104506,4.11774e-005,-0.000336569,1598.89,272.734,141.021,0.00131385,0.00224347,0.00313017,1462.69,-696.657,160.058,0.000706092,0.00105406,0.00100727,96.5655,-1065.46,194.192,-0.0038466,0.00388318,0.000811648,-887.756,-883.74,141.43,-0.0150163,0.0326075,1.91084,857.736,1078.21,466.483
395,0,-0.0146516,0.00209097,0.000721752,920.387,-1222.06,244.053,0.000573798,0.000561645,0.000979862,-1329.54,-54.5644,125.157,0.00548617,0.0171442,0.00343719,-1297.05,455.031,219.111,0.000253182,-0.00398466,0.00169948,-1174.34,1195.62,101.327,0.00301471,-0.000299233,-0.00228293,-659.759,1901.66,116.092,-0.00217017,0.00462466,0.00471078,285.337,1890.97,185.807,0.0015885,-0.00116696,-0.00297389,950.953,1852.51,157.549,0.00130529,0.00191298,0.00256957,1657.66,1145.27,126.932,-0.000900634,5.86582e-005,-0.0006175,1598.88,272.748,141.036,0.0013322,0.00230852,0.00304458,1462.71,-696.633,160.032,0.000747711,0.000998636,0.0010609,96.6012,-1065.44,194.198,-0.00387009,0.00412581,0.000512045,-887.718,-883.694,141.468,-0.015053,0.0335661,1.91129,856.816,1077.62,466.462
396,0,-0.0146496,0.00199406,0.000733115,920.384,-1222.04,244.059,0.000417483,0.000574682,0.00104708,-1329.55,-54.5616,125.155,0.00559184,0.0169577,0.00332877,-1297.03,455.003,219.087,0.000228808,-0.00395795,0.00165919,-1174.34,1195.62,101.319,0.00318373,-0.000425879,-0.00231786,-659.751,1901.68,116.087,-0.00122946,0.00346989,0.00488839,285.496,1891.03,185.809,0.00133504,-0.000912412,-0.00242573,950.959,1852.46,157.562,0.0013805,0.0018217,0.0025814,1657.66,1145.24,126.914,-0.000845601,-3.4037e-006,-0.000540218,1598.87,272.742,141.009,0.00126068,0.00223174,0.00299409,1462.69,-696.655,160.052,0.000754369,0.00106136,0.00101009,96.5778,-1065.45,194.188,-0.00349766,0.00510055,0.000184907,-887.813,-883.64,141.615,-0.0160127,0.0330966,1.91103,856.036,1077.09,466.469
397,0,-0.0145377,0.00209551,0.000710348,920.383,-1222.04,244.048,0.000472267,0.000527246,0.00112061,-1329.55,-54.5497,125.123,0.00527973,0.0170701,0.00412493,-1297.07,454.969,219.034,0.000350527,-0.00390273,0.00160099,-1174.33,1195.63,101.297,0.00320222,-0.000356865,-0.00217763,-659.76,1901.67,116.039,-0.00196096,0.00478176,0.00491616,285.335,1891,185.762,0.00137809,-0.00105202,-0.00266322,950.945,1852.48,157.558,0.000835497,0.0015928,0.00279499,1657.64,1145.36,126.901,-0.000973876,0.000145017,-0.00045886,1598.89,272.756,140.975,0.00140932,0.00231234,0.00315151,1462.69,-696.623,160.011,0.000756413,0.00113921,0.000979358,96.5354,-1065.45,194.124,-0.00361773,0.00504469,0.000166388,-887.859,-883.636,141.554,-0.0154673,0.0336127,1.91083,854.96,1076.35,466.396
398,0,-0.0146352,0.00208139,0.000670378,920.396,-1222.05,244.031,0.000599463,0.000478211,0.000911043,-1329.54,-54.5271,125.113,0.00542295,0.0170668,0.00403843,-1297.09,455.017,219.02,0.000257352,-0.00384174,0.00159443,-1174.31,1195.66,101.281,0.00326675,-0.000426158,-0.00249375,-659.767,1901.69,116.036,-0.00124394,0.00352777,0.00492108,285.48,1891.06,185.774,0.00162783,-0.00116371,-0.00299649,950.944,1852.52,157.519,0.00124038,0.0019092,0.00256809,1657.66,1145.28,126.856,-0.000961505,8.0402e-005,-0.0004926,1598.88,272.771,140.942,0.0013287,0.00209087,0.00289117,1462.71,-696.612,159.979,0.000732431,0.00118484,0.000957063,96.5788,-1065.43,194.103,-0.00344924,0.00506648,0.000238606,-887.852,-883.659,141.516,-0.0171258,0.0319729,1.91154,853.975,1075.74,466.352
