raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.0111694,-0.0176392,1.01538,0.0610352,0,-0.12207,-0.006,-0.001,54.5,0.152161,-0.0696259,0,0,0,0,0,40.96,1349.32,2580946
-0.0111694,-0.0176392,1.01538,0.0610352,0,-0.12207,-0.006,-0.001,54.5,0.152161,-0.0696259,0,0,0,0,0,40.96,1349.33,2580946
-0.0088501,-0.00872803,1.01208,-0.0610352,-0.12207,-0.183105,0,0.002,0,0,0,0,0,0,0,0,40.96,1349.35,2580975
-0.00939941,-0.0109253,1.01007,0.0610352,-0.12207,0,0,0,0,0,0,0,0,0,0,0,40.96,1349.37,2580990
-0.0067749,-0.0108032,1.01544,0,0.12207,0,0.002,0,0,0,0,0,0,0,0,0,40.96,1349.39,2581005
-0.0043335,-0.0108032,1.01392,0,0,-0.0610352,0.004,0,0,0,0,0,0,0,0,0,40.96,1349.41,2581035
-0.00976562,-0.0106201,1.00623,0,0,-0.0610352,-0.001,0,0,0,0,0,0,0,0,0,40.96,1349.43,2581050
-0.00799561,-0.00823975,1.01672,-0.12207,0,-0.12207,0,0.002,0,0,0,0,0,0,0,0,40.96,1349.45,2581065
-0.0107422,-0.00946045,1.0144,-0.12207,-0.0610352,0,-0.001,0.001,0,0,0,0,0,0,0,0,40.96,1349.47,2581095
-0.0098877,-0.00866699,1.01471,-0.12207,-0.12207,0.0610352,-0.001,0.002,0,0,0,0,0,0,0,0,40.96,1349.49,2581110
-0.0090332,-0.0119629,1.01685,-0.0610352,0,-0.0610352,0,0,0,0,0,0,0,0,0,0,40.96,1349.51,2581126
-0.0088501,-0.00860596,1.01538,-0.12207,-0.0610352,0,0,0.002,0,0,0,0,0,0,0,0,40.96,1349.53,2581155
-0.00842285,-0.0119629,1.0094,-0.12207,-0.0610352,0.0610352,0,0,0,0,0,0,0,0,0,0,40.96,1349.55,2581170
-0.00762939,-0.0110474,1.01508,-0.0610352,-0.183105,-0.12207,0.001,0,0,0,0,0,0,0,0,0,40.96,1349.57,2581186
-0.0101318,-0.0108032,1.01575,-0.183105,-0.0610352,0,-0.001,0,0,0,0,0,0,0,0,0,40.96,1349.59,2581215
-0.00561523,-0.0108032,1.01428,-0.183105,-0.12207,-0.12207,0.003,0,0,0,0,0,0,0,0,0,40.96,1349.61,2581230
-0.010437,-0.0137939,1.01465,-0.0610352,-0.12207,-0.0610352,-0.001,-0.002,0,0,0,0,0,0,0,0,40.96,1349.63,2581246
-0.00775146,-0.0108032,1.01562,0,0.0610352,-0.12207,0.001,0,0,0,0,0,0,0,0,0,40.96,1349.65,2581275
-0.00854492,-0.0100098,1.01129,0.12207,0.0610352,0,0,0.001,0,0,0,0,0,0,0,0,40.96,1349.67,2581290
-0.00750732,-0.0150757,1.00964,0.0610352,0,-0.0610352,0.001,-0.004,0,0,0,0,0,0,0,0,40.96,1349.69,2581306
-0.00958252,-0.0090332,1.01196,0,-0.0610352,-0.0610352,0,0.001,0,0,0,0,0,0,0,0,40.96,1349.71,2581320
-0.0111084,-0.0103149,1.00983,0,0.0610352,-0.0610352,-0.002,0,0,0,0,0,0,0,0,0,40.96,1349.73,2581350
-0.00762939,-0.00915527,1.01495,0,0.0610352,-0.12207,0.001,0.001,0,0,0,0,0,0,0,0,40.95,1349.75,2581366
-0.00750732,-0.00585938,1.01526,-0.0610352,-0.0610352,-0.12207,0.001,0.005,0,0,0,0,0,0,0,0,40.95,1349.77,2581395
-0.00683594,-0.00952148,1.01428,-0.0610352,-0.12207,-0.0610352,0.002,0.001,0,0,0,0,0,0,0,0,40.95,1349.79,2581410
-0.00952148,-0.00958252,1.01239,-0.12207,-0.0610352,-0.0610352,0,0.001,0,0,0,0,0,0,0,0,40.95,1349.81,2581426
-0.00732422,-0.0111084,1.01337,-0.0610352,-0.183105,-0.0610352,0.001,0,0,0,0,0,0,0,0,0,40.95,1349.83,2581455
-0.00952148,-0.00976562,1.008,-0.0610352,0,-0.0610352,0,0.001,0,0,0,0,0,0,0,0,40.95,1349.85,2581470
-0.00439453,-0.0100708,1.01624,0,0,0,0.004,0,0,0,0,0,0,0,0,0,40.95,1349.87,2581486
-0.00701904,-0.00897217,1.01044,0,0.0610352,0.0610352,0.001,0.001,0,0,0,0,0,0,0,0,40.95,1349.89,2581515
-0.00897217,-0.00982666,1.00677,-0.12207,-0.0610352,-0.0610352,0,0,0,0,0,0,0,0,0,0,40.95,1349.91,2581530
-0.0119019,-0.00933838,1.01514,-0.12207,-0.183105,0,-0.003,0.001,0,0,0,0,0,0,0,0,40.95,1349.93,2581546
-0.00921631,-0.00805664,1.01367,0,-0.12207,0,0,0.002,0,0,0,0,0,0,0,0,40.95,1349.95,2581575
-0.0109863,-0.0136719,1.0144,-0.0610352,-0.183105,-0.0610352,-0.002,-0.002,0,0,0,0,0,0,0,0,40.95,1349.97,2581590
-0.00787354,-0.0148315,1.0144,-0.0610352,-0.12207,-0.12207,0,-0.003,0,0,0,0,0,0,0,0,40.95,1350,2581621
-0.00604248,-0.0122681,1.01874,0,0.0610352,0,0.002,-0.001,0,0,0,0,0,0,0,0,40.95,1350.01,2581636
-0.00860596,-0.0125732,1.00989,-0.0610352,-0.0610352,-0.0610352,0,-0.001,0,0,0,0,0,0,0,0,40.95,1350.03,2581651
-0.00872803,-0.0090332,1.01099,-0.0610352,-0.0610352,-0.0610352,0,0.001,0,0,0,0,0,0,0,0,40.95,1350.05,2581666
-0.00964355,-0.0117188,1.00983,0,0,-0.0610352,0,0,0,0,0,0,0,0,0,0,40.95,1350.07,2581696
-0.00939941,-0.0111694,1.01013,-0.0610352,-0.12207,0.0610352,0,0,0,0,0,0,0,0,0,0,40.95,1350.09,2581711
-0.00732422,-0.00775146,1.01532,-0.0610352,-0.0610352,-0.183105,0.001,0.003,0,0,0,0,0,0,0,0,40.95,1350.11,2581726
-0.00762939,-0.0108032,1.01953,-0.0610352,-0.183105,0,0.001,0,0,0,0,0,0,0,0,0,40.95,1350.13,2581741
-0.00683594,-0.0130005,1.01294,-0.0610352,-0.244141,-0.12207,0.001,-0.002,0,0,0,0,0,0,0,0,40.95,1350.15,2581771
-0.00866699,-0.0114136,1.01556,0,0,-0.0610352,0,0,0,0,0,0,0,0,0,0,40.95,1350.17,2581786
-0.00842285,-0.0128174,1.00946,-0.12207,-0.183105,-0.0610352,0,-0.002,0,0,0,0,0,0,0,0,40.95,1350.19,2581816
-0.00927734,-0.00830078,1.01367,-0.0610352,-0.0610352,0.0610352,0,0.002,0,0,0,0,0,0,0,0,40.95,1350.21,2581831
-0.00756836,-0.0100708,1.01483,-0.0610352,-0.0610352,0.0610352,0.001,0,0,0,0,0,0,0,0,0,40.95,1350.23,2581846
-0.00805664,-0.00897217,1.0119,0,0.0610352,-0.0610352,0,0.001,0,0,0,0,0,0,0,0,40.95,1350.25,2581876
-0.00830078,-0.0112915,1.0163,-0.0610352,-0.0610352,0.12207,0,0,-0.01,0,0,0,0,0,0,0,40.95,1350.27,2581891
-0.00695801,-0.0111694,1.01013,0,0,0,0.001,0,-0.01,0,0,0,0,0,0,0,40.95,1350.3,2581921
-0.0090332,-0.00939941,1.01569,-0.0610352,-0.183105,-0.0610352,0,0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.31,2581936
-0.00909424,-0.00921631,1.0094,0.0610352,0.0610352,0,0,0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.33,2581951
-0.00787354,-0.012207,1.013,-0.0610352,-0.12207,-0.0610352,0,-0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.35,2581966
-0.00836182,-0.0109253,1.01343,-0.0610352,-0.12207,0,0,0,0,0,0,0,0,0,0,0,40.95,1350.37,2581981
-0.00799561,-0.0105591,1.01758,-0.0610352,-0.183105,-0.0610352,0,0,-0.01,0,0,0,0,0,0,0,40.95,1350.39,2582011
-0.00915527,-0.0105591,1.0097,0,-0.0610352,0,0,0,-0.01,0,0,0,0,0,0,0,40.95,1350.41,2582026
-0.00708008,-0.0130005,1.01349,0,0,-0.12207,0.001,-0.002,-0.01,0,0,0,0,0,0,0,40.95,1350.43,2582056
-0.0108643,-0.00970459,1.0094,0.0610352,-0.0610352,0,-0.002,0,-0.01,0,0,0,0,0,0,0,40.95,1350.45,2582071
-0.00866699,-0.00970459,1.00781,-0.0610352,-0.12207,-0.12207,0,0,-0.01,0,0,0,0,0,0,0,40.95,1350.47,2582086
-0.00750732,-0.0112915,1.01025,0,0,0,0.001,0,-0.01,0,0,0,0,0,0,0,40.95,1350.49,2582116
-0.00866699,-0.0109253,1.01263,-0.0610352,-0.183105,-0.0610352,0,0,-0.01,0,0,0,0,0,0,0,40.95,1350.51,2582131
-0.00561523,-0.0103149,1.01233,-0.0610352,-0.0610352,0,0.003,0,-0.01,0,0,0,0,0,0,0,40.95,1350.53,2582146
-0.00750732,-0.00848389,1.01056,-0.0610352,-0.0610352,-0.12207,0.001,0.002,-0.01,0,0,0,0,0,0,0,40.95,1350.55,2582176
-0.00695801,-0.00915527,1.0174,-0.0610352,-0.0610352,0,0.001,0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.57,2582191
-0.0115967,-0.00872803,1.01477,0,0,-0.12207,-0.002,0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.59,2582206
-0.00872803,-0.012146,1.01178,0,-0.12207,0.0610352,0,-0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.61,2582221
-0.00622559,-0.0118408,1.01086,-0.0610352,-0.0610352,0,0.002,-0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.63,2582251
-0.0109253,-0.0144043,1.01318,0,0,0,-0.002,-0.003,-0.01,0,0,0,0,0,0,0,40.95,1350.65,2582266
-0.0117188,-0.0120239,1.01392,0,-0.0610352,-0.0610352,-0.002,-0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.67,2582296
-0.00787354,-0.0119629,1.01477,0.12207,-0.12207,-0.12207,0,-0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.69,2582311
-0.00842285,-0.0098877,1.0094,0.183105,0,-0.0610352,0,0,-0.01,0,0,0,0,0,0,0,40.95,1350.71,2582326
-0.0057373,-0.00854492,1.01178,-0.0610352,-0.183105,-0.0610352,0.003,0.002,-0.01,0,0,0,0,0,0,0,40.95,1350.73,2582356
-0.00799561,-0.0123291,1.01331,-0.12207,-0.0610352,0.0610352,0,-0.001,-0.01,0,0,0,0,0,0,0,40.95,1350.75,2582371
-0.00604248,-0.0102539,1.00897,-0.12207,-0.12207,-0.12207,0.002,0,-0.01,0,0,0,0,0,0,0,40.96,1350.77,2582388
-0.00634766,-0.00939941,1.01263,0,0,-0.12207,0.002,0.001,-0.01,0,0,0,0,0,0,0,40.96,1350.79,2582416
-0.00762939,-0.0127563,1.00824,-0.0610352,-0.12207,-0.0610352,0.001,-0.002,-0.01,0,0,0,0,0,0,0,40.96,1350.81,2582431
