1518962676569072,22,-999999,-999999,-999999,-999999,-999999,-999999
1518962676633077,22,-0.323357,-0.0259335,2.86262,2.77318,0.00321512,1.44789
1518962676701069,22,-0.32335,-0.0259261,2.86262,2.77318,0.00321509,1.44789
1518962676769067,22,-0.323331,-0.0259005,2.86262,2.77317,0.00321056,1.44789
1518962676833138,22,-0.323251,-0.0258949,2.86263,2.77318,0.0032297,1.4479
1518962676901140,22,-0.323265,-0.0258725,2.86263,2.77318,0.00323006,1.4479
1518962676969065,22,-0.323268,-0.0258839,2.86264,2.77317,0.00323076,1.4479
1518962677033078,22,-0.323288,-0.0258755,2.86264,2.77317,0.00323378,1.4479
1518962677069068,22,-0.323275,-0.0258966,2.86264,2.77317,0.0032362,1.4479
1518962677133079,22,-0.323272,-0.0259049,2.86264,2.77317,0.0032401,1.4479
1518962677201134,22,-0.328531,-0.0236912,2.9181,2.77803,0.00292347,1.42766
1518962677429091,22,-0.340423,-0.023516,3.01304,2.76588,0.0446259,1.40988
1518962677465070,22,-0.329883,-0.0238473,2.92968,2.7801,0.00364579,1.42576
1518962677533066,22,-0.326373,-0.0238665,2.90138,2.77653,0.00435968,1.43765
1518962677601069,22,-0.323664,-0.0240967,2.87427,2.77375,0.00322533,1.44363
1518962677665135,22,-0.324101,-0.0248575,2.8741,2.77385,0.00329066,1.44362
1518962677701071,22,-0.324513,-0.0256613,2.87389,2.77391,0.00325689,1.44354
1518962677769067,22,-0.324501,-0.0258857,2.87382,2.77394,0.00329734,1.4435
1518962677833075,22,-0.324508,-0.02591,2.87382,2.77394,0.00329603,1.4435
1518962677869141,22,-0.323604,-0.0268931,2.87379,2.77402,0.0032555,1.44364
1518962677933098,22,-0.321973,-0.0260116,2.87404,2.77393,0.00319127,1.44376
1518962678001123,22,-0.320495,-0.0261324,2.88947,2.77446,0.00243185,1.44547
1518962678101092,22,-0.319762,-0.0272599,2.90766,2.7731,0.000370819,1.44384
1518962678169107,22,-0.320522,-0.0274788,2.92769,2.77266,-0.000471421,1.44652
1518962678233080,22,-0.325245,-0.0262976,2.95591,2.77252,0.00288898,1.44758
1518962678301076,22,-0.352658,-0.026013,2.97065,2.73993,0.00731686,1.54477
1518962679229075,3,-999999,-999999,-999999,-999999,-999999,-999999
1518962679297072,2,-999999,-999999,-999999,-999999,-999999,-999999
1518962679365070,2,-999999,-999999,-999999,-999999,-999999,-999999
1518962679429079,2,-0.247203,0.161522,2.66029,2.86823,0.0383991,1.24045
1518962679565073,3,1.0379,0.147249,2.99189,-3.01999,-0.00267413,-0.863304
1518962679629156,2,-0.345428,0.157837,2.28402,2.79578,0.0416477,1.35104
1518962679629156,3,0.986539,0.150581,2.82872,-3.01194,-0.000289442,-0.908984
1518962680165104,3,-0.0292289,0.144651,2.43488,-2.74492,-0.0280168,-1.4591
1518962680233072,3,-0.140474,0.147648,2.3504,-2.7246,-0.0453511,-1.50205
1518962680297081,0,0.305338,0.164708,2.98357,-2.76395,0.0621119,-1.48347
1518962680365074,0,0.213914,0.160147,2.83955,-2.70639,0.0589972,-1.53818
1518962680365074,3,-0.294818,0.145073,2.17127,-2.66597,-0.0366441,-1.58989
1518962680433075,0,0.139991,0.178583,2.78584,-2.71738,0.0709543,-1.53866
1518962680433075,3,-0.356848,0.160709,2.09563,-2.68313,-0.0271904,-1.58887
1518962680497080,0,0.117628,0.179472,2.71797,-2.73582,0.0835794,-1.53124
