0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,1e-05
0,0,0.0120591,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.998e-10,0,0,0,0.0010004,0,0,0,0,0,1.998e-10,0,0,0,9.09124e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.998e-10,0,0,0,0,0,9.99001e-07,0,0,0,1.998e-10,0,0,0,0,0,9.99001e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.0126331,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.999e-10,0,0,0,0.0010004,0,0,0,0,0,1.999e-10,0,0,0,4.762e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999e-10,0,0,0,0,0,4.9975e-07,0,0,0,1.999e-10,0,0,0,0,0,4.9975e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.00855785,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.99933e-10,0,0,0,0.0010004,0,0,0,0,0,1.99933e-10,0,0,0,3.22585e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99933e-10,0,0,0,0,0,3.33222e-07,0,0,0,1.99933e-10,0,0,0,0,0,3.33222e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.00647055,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.9995e-10,0,0,0,0.0010004,0,0,0,0,0,1.9995e-10,0,0,0,2.43905e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9995e-10,0,0,0,0,0,2.49938e-07,0,0,0,1.9995e-10,0,0,0,0,0,2.49938e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.00520181,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.9996e-10,0,0,0,0.0010004,0,0,0,0,0,1.9996e-10,0,0,0,1.9608e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9996e-10,0,0,0,0,0,1.9996e-07,0,0,0,1.9996e-10,0,0,0,0,0,1.9996e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.00434905,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.99967e-10,0,0,0,0.0010004,0,0,0,0,0,1.99967e-10,0,0,0,1.63936e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99967e-10,0,0,0,0,0,1.66639e-07,0,0,0,1.99967e-10,0,0,0,0,0,1.66639e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.0037365,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.99971e-10,0,0,0,0.0010004,0,0,0,0,0,1.99971e-10,0,0,0,1.40846e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99971e-10,0,0,0,0,0,1.42837e-07,0,0,0,1.99971e-10,0,0,0,0,0,1.42837e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.0032752,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.99975e-10,0,0,0,0.0010004,0,0,0,0,0,1.99975e-10,0,0,0,1.23457e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99975e-10,0,0,0,0,0,1.24984e-07,0,0,0,1.99975e-10,0,0,0,0,0,1.24984e-07,0,0,0,0,0,0,0,0,0,0
0,0,0.00291529,0,0,0,0,0,0,0.0010004,0,0,0,0,0,1.99978e-10,0,0,0,0.0010004,0,0,0,0,0,1.99978e-10,0,0,0,1.09891e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99978e-10,0,0,0,0,0,1.11099e-07,0,0,0,1.99978e-10,0,0,0,0,0,1.11099e-07,0,0,0,0,0,0,0,0,0,0
