raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,fused_heading,x,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
0.0238037,0.0198364,0.943176,0,0,-0.76,359.23,7.62939e-05,-0.000396729,0,0,0,-0.0078125,-0,175.185,204358
0.0238037,0.0198364,0.943176,0,0,-0.76,359.23,7.62939e-05,-0.000396729,0,0,0,-0.0078125,-0,175.194,204358
0.0206909,0.0209961,0.940796,-0.003,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.213,204388
0.0265503,0.0216064,0.952148,0.001,0,0,0,0,0,0,0,0,-0.0078125,-0,175.231,204403
0.026001,0.0205688,0.933472,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.251,204418
0.0244751,0.0234375,0.950562,0,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,175.271,204448
0.0202637,0.0248413,0.942993,-0.004,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,175.294,204463
0.0298462,0.0210571,0.958984,0.004,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.31,204478
0.0240479,0.0181274,0.952698,0,-0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,175.336,204508
0.0264893,0.0202637,0.945618,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.352,204523
0.0272217,0.0222778,0.950867,0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.372,204538
0.0223389,0.0257568,0.955383,-0.002,0.004,0,359.99,0,0,0,0,0,-0.0078125,-0,175.424,204598
0.0223389,0.0257568,0.955383,-0.002,0.004,0,359.99,0,0,0,0,0,-0.0078125,-0,175.43,204598
0.0237427,0.0227051,0.947571,0,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.45,204628
0.0263062,0.0205688,0.944397,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.47,204643
0.0246582,0.0204468,0.948059,0,0,0,0,0,0,0,0,0,-0.0078125,-0,175.49,204658
0.0227051,0.0217896,0.947388,-0.001,0,0,0,0,0,0,0,0,-0.0078125,-0,175.51,204673
0.0224609,0.0219727,0.943176,-0.002,0.001,0,0,0,0,0,0,0,-0.0078125,-0,175.531,204703
0.0256958,0.0202026,0.953247,0,0,0,0,0,0,0,0,0,-0.0078125,-0,175.55,204718
0.0239868,0.0194702,0.949219,0,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.571,204748
0.02771,0.0219727,0.94519,0.003,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.59,204763
0.0222778,0.0206909,0.945496,-0.002,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.611,204778
0.0214233,0.022522,0.944885,-0.003,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.631,204808
0.027771,0.022522,0.96167,0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.65,204823
0.0265503,0.0232544,0.947266,0.001,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,175.672,204838
0.0272827,0.0178223,0.946777,0.002,-0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,175.691,204868
0.0206909,0.0211792,0.948975,-0.004,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.711,204883
0.0341797,0.0211792,0.953125,0.009,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.73,204898
0.0280762,0.0213623,0.948975,0.003,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.752,204928
0.022583,0.0223389,0.950134,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.771,204943
0.0283813,0.0206909,0.936646,0.003,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.792,204958
0.0224609,0.0222168,0.940979,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.81,204988
0.0283203,0.0196533,0.953613,0.003,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.83,205003
0.0228882,0.0200806,0.947205,-0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.85,205018
0.0259399,0.0211182,0.942688,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,175.871,205048
0.0250854,0.0197144,0.954834,0,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.892,205063
0.0263672,0.0192871,0.947571,0.001,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.911,205078
0.0286865,0.0222778,0.944885,0.004,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.93,205108
0.0231934,0.022583,0.952759,-0.001,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.951,205123
0.0252075,0.0196533,0.955872,0,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,175.971,205138
0.0244751,0.0238647,0.959167,0,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,175.99,205168
0.0273438,0.0217896,0.948059,0.002,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.012,205183
0.0241699,0.0228271,0.951538,0,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,176.031,205198
0.0245972,0.0204468,0.948303,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.051,205228
0.0313721,0.0192261,0.941772,0.006,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,176.071,205243
0.0204468,0.0257568,0.956604,-0.004,0.004,0,359.99,0,0,0,0,0,-0.0078125,-0,176.09,205258
0.0258179,0.0217896,0.952271,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.11,205288
0.0233765,0.020752,0.94043,-0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.13,205303
0.0272217,0.0247803,0.954529,0.002,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.15,205318
0.0272217,0.0213623,0.958191,0.002,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.171,205347
0.0241089,0.0205078,0.942383,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.191,205363
0.0257568,0.0233154,0.957825,0,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.211,205377
0.0211182,0.0245361,0.94574,-0.003,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.23,205407
0.0291748,0.0206909,0.942017,0.004,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.25,205423
0.0256958,0.0241699,0.946777,0,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.27,205437
0.0229492,0.0211182,0.945801,-0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.29,205467
0.0238647,0.020752,0.954956,-0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.31,205483
0.0279541,0.0181274,0.947937,0.003,-0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.353,205527
0.0239868,0.0241089,0.94751,0,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.37,205543
0.0296631,0.0184937,0.947083,0.004,-0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.39,205557
0.024353,0.0214844,0.947937,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.41,205587
0.0250244,0.0233154,0.945557,0,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.43,205603
0.0239868,0.0202026,0.943542,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.451,205617
0.0212402,0.020752,0.944641,-0.003,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.471,205647
0.0270996,0.0192871,0.949158,0.002,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,176.491,205663
0.0248413,0.0178833,0.953064,0,-0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.51,205677
0.0278931,0.0203857,0.949158,0.003,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.53,205707
0.0236816,0.0234985,0.945679,-0.001,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.55,205723
0.0281372,0.0233154,0.96051,0.002,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.572,205737
0.0252686,0.0214844,0.955627,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.591,205767
0.0255127,0.0236816,0.956543,0,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.61,205783
0.0229492,0.0222778,0.953735,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,176.631,205797
0.0247192,0.0215454,0.946838,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.651,205827
0.026001,0.0203247,0.955078,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.672,205843
0.026123,0.020874,0.950684,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.692,205857
0.022522,0.022583,0.943726,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,176.71,205887
0.0240479,0.0212402,0.946716,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.731,205903
0.0276489,0.022522,0.94635,0.002,0.001,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,176.75,205917
0.0235596,0.0220947,0.955994,-0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.77,205947
0.026001,0.020813,0.949219,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.791,205963
0.0269775,0.0176392,0.951782,0.002,-0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.811,205977
0.0255737,0.020813,0.944458,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.83,206007
0.0249634,0.0236816,0.94458,0,0.002,0,359.99,0,0,0,0,0,-0.0078125,-0,176.851,206023
0.0286255,0.0187988,0.945496,0.003,-0.002,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,176.87,206037
0.0258179,0.0241089,0.948181,0,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.89,206067
0.0263062,0.0209351,0.958923,0.001,0,0,359.99,0,0,0,0,0,-0.0078125,-0,176.91,206082
0.0228271,0.024231,0.954346,-0.002,0.003,0,359.99,0,0,0,0,0,-0.0078125,-0,176.931,206097
0.0246582,0.0197144,0.945923,0,-0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,176.95,206127
0.0217285,0.0239258,0.950867,-0.003,0.002,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,176.97,206142
0.0256348,0.0185547,0.957153,0,-0.002,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,176.99,206157
0.0283203,0.0206909,0.950012,0.003,0,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.011,206187
0.0263672,0.0201416,0.951416,0.001,0,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.031,206202
0.0244141,0.0217285,0.944153,0,0,0,359.99,0,0,0,0,0,-0.0078125,-0,177.05,206217
0.0223389,0.0228882,0.945923,-0.002,0.001,0,359.99,0,0,0,0,0,-0.0078125,-0,177.07,206247
0.0275879,0.0204468,0.957764,0.002,0,0,359.99,0,0,0,0,0,-0.0078125,-0,177.09,206262
0.0237427,0.0227661,0.947144,-0.001,0.001,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.11,206277
0.0286865,0.0233154,0.947327,0.003,0.002,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.13,206307
0.0228271,0.0228271,0.95343,-0.002,0.001,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.151,206322
0.0234985,0.0222778,0.947449,-0.001,0.001,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.177,206352
0.026001,0.0209961,0.944336,0.001,0,-0.01,359.98,0,0,0,0,0,-0.0078125,-0,177.191,206367
0.0280151,0.0205688,0.953674,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.222,206397
0.0280151,0.0205688,0.953674,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.231,206397
0.0259399,0.022644,0.949585,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.251,206427
0.0266113,0.022644,0.950256,0.001,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.27,206442
0.024292,0.0256348,0.950256,0,0.004,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.291,206457
0.0231934,0.0203857,0.94751,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.31,206487
0.0211182,0.020752,0.949036,-0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.331,206502
0.0246582,0.0203247,0.948242,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.351,206517
0.0233154,0.0182495,0.949524,-0.001,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.371,206547
0.0263062,0.0193481,0.939209,0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.391,206562
0.0274048,0.0197754,0.951172,0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.41,206577
0.0261841,0.0220337,0.960205,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.431,206607
0.0228882,0.0202637,0.950378,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.452,206622
0.026001,0.0217285,0.947266,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.471,206637
0.022644,0.0234375,0.947388,-0.002,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.491,206667
0.0265503,0.0206299,0.947693,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.511,206682
0.0231934,0.0217285,0.943176,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.53,206697
0.0223999,0.0202637,0.94751,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.55,206727
0.0272827,0.0233765,0.945557,0.002,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.57,206742
0.022522,0.0199585,0.953064,-0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.59,206757
0.0251465,0.0183716,0.956543,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.61,206787
0.0270996,0.0221558,0.953186,0.001,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.637,206817
0.0270996,0.0221558,0.953186,0.001,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.65,206817
0.0249634,0.0186157,0.939148,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.695,206862
0.0273438,0.0198975,0.948547,0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.71,206877
0.0206909,0.0222778,0.953491,-0.004,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.731,206907
0.027771,0.020813,0.94397,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.75,206922
0.024292,0.024292,0.946472,0,0.003,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.772,206937
0.0223999,0.0224609,0.957764,-0.002,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.79,206967
0.0211182,0.0245361,0.945923,-0.003,0.003,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.81,206982
0.0255737,0.0188599,0.95459,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.831,206997
0.0266724,0.020813,0.953552,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.851,207027
0.026001,0.0219727,0.94165,0.001,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.871,207042
0.0279541,0.0213623,0.957275,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.891,207057
0.0236816,0.0231934,0.949158,-0.001,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.91,207087
0.0247192,0.0206909,0.947815,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.93,207102
0.024231,0.0213623,0.950378,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.951,207117
0.0233154,0.0210571,0.953613,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.97,207147
0.0258789,0.0197144,0.940918,0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,177.991,207162
0.0244751,0.0214844,0.955811,0,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.01,207177
0.0270996,0.0210571,0.949768,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.03,207206
0.0250854,0.0217285,0.943848,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.05,207222
0.0230713,0.0238037,0.950256,-0.002,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.071,207236
0.0252075,0.0211182,0.948303,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.09,207266
0.0234375,0.0239868,0.948242,-0.001,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.112,207282
0.0228882,0.0183105,0.949768,-0.002,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.131,207296
0.0245361,0.0198364,0.947327,0,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.161,207326
0.0280762,0.0219727,0.949707,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.17,207342
0.0273438,0.0217896,0.950989,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.19,207356
0.0217896,0.022583,0.953857,-0.003,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.211,207386
0.0279541,0.022522,0.950562,0.002,0.001,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.231,207402
0.0256348,0.0219727,0.948608,0,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.25,207416
0.0244751,0.0222778,0.951477,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.27,207446
0.0223389,0.0214844,0.938416,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.298,207462
0.0253906,0.0233765,0.950623,0,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.31,207476
0.0234985,0.0194702,0.950867,-0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.331,207506
0.0248413,0.0187378,0.948059,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.351,207522
0.0249023,0.0233154,0.949036,0,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.371,207536
0.0245361,0.022644,0.952942,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.39,207566
0.0275879,0.020813,0.945068,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.41,207582
0.0213623,0.0218506,0.952393,-0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.43,207596
0.0253296,0.0210571,0.948914,0,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.45,207626
0.0276489,0.0203857,0.951233,0.002,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.47,207642
0.0256348,0.0174561,0.950195,0,-0.003,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.492,207656
0.0245361,0.0217896,0.956543,0,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.51,207686
0.0263672,0.0217896,0.947205,0.001,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.53,207702
0.0247192,0.0200195,0.95752,0,-0.001,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.55,207716
0.0263672,0.0212402,0.945984,0.001,0,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.57,207746
0.0241699,0.0181274,0.943237,0,-0.002,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.592,207762
0.0241089,0.019165,0.950684,-0.001,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.614,207791
0.024292,0.0192261,0.951233,0,-0.001,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.632,207806
0.0250854,0.0195312,0.948303,0,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.65,207822
0.0237427,0.0198364,0.952026,-0.001,-0.001,-0.03,359.96,0,0,0,0,0,-0.0078125,-0,178.672,207836
0.0223389,0.0215454,0.948547,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.696,207866
0.0267334,0.020813,0.950623,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.71,207881
0.0266724,0.0211792,0.948425,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.731,207896
0.0288086,0.0192871,0.953979,0.003,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.751,207926
0.0222778,0.0217285,0.949951,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.771,207941
0.0263672,0.0228882,0.948853,0.001,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.791,207956
0.0247803,0.0189209,0.94751,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.81,207986
0.0274658,0.0201416,0.945129,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.831,208001
0.0224609,0.0211792,0.950928,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.85,208016
0.024292,0.0213623,0.947754,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.873,208046
0.0269775,0.0205688,0.949463,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.89,208061
0.0253296,0.0222778,0.943787,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.91,208076
0.0269775,0.0211792,0.946106,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.93,208106
0.0236206,0.0202026,0.946533,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.95,208121
0.0215454,0.0192871,0.957947,-0.003,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,178.984,208151
0.0233154,0.020752,0.951416,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.005,208181
0.0233154,0.020752,0.951416,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.01,208181
0.0249023,0.0192871,0.935669,0,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.031,208196
0.0259399,0.0233154,0.943115,0.001,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.051,208226
0.0272217,0.0199585,0.954468,0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.071,208241
0.0236206,0.0193481,0.953064,-0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.09,208256
0.0241699,0.022583,0.947449,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.11,208286
0.0232544,0.0218506,0.946899,-0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.131,208301
0.0222778,0.0198975,0.945129,-0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.15,208316
0.0274658,0.0196533,0.945068,0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.178,208346
0.0214844,0.020752,0.9552,-0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.191,208361
0.0258789,0.0199585,0.951233,0,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.211,208376
0.0246582,0.0202637,0.944092,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.231,208406
0.0266724,0.0213013,0.953064,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.251,208421
0.0248413,0.022644,0.947205,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.271,208436
0.0238037,0.022522,0.943359,-0.001,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.291,208466
0.0267944,0.0192871,0.94989,0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.311,208481
0.0241089,0.0232544,0.948608,0,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.331,208511
0.0256348,0.0210571,0.948364,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.351,208526
0.0274658,0.0195312,0.947876,0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.371,208541
0.0252686,0.0215454,0.951843,0,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.39,208556
0.0256958,0.0192261,0.953674,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.411,208586
0.0269775,0.0238647,0.950195,0.001,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.43,208601
0.0263672,0.0184326,0.943115,0.001,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.45,208616
0.0221558,0.019165,0.946228,-0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.47,208646
0.0227661,0.0220337,0.948059,-0.002,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.49,208661
0.0229492,0.0193481,0.954346,-0.002,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.511,208676
0.0220337,0.0218506,0.951782,-0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.531,208706
0.0241699,0.0186768,0.944092,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.55,208721
0.0263062,0.0253906,0.954163,0.001,0.004,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.57,208736
0.0256958,0.0185547,0.952087,0,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.59,208766
0.0214233,0.0203857,0.94458,-0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.61,208781
0.027771,0.0217896,0.952515,0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.632,208811
0.024292,0.0239868,0.949036,0,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.652,208826
0.02948,0.0188599,0.946472,0.004,-0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.671,208841
0.0216064,0.0206909,0.944702,-0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.69,208856
0.022583,0.0246582,0.948669,-0.002,0.003,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.71,208886
0.0214233,0.0198364,0.948853,-0.003,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.73,208901
0.022644,0.0206299,0.954773,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.75,208916
0.0240479,0.0220947,0.948547,0,0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.771,208946
0.0230103,0.0246582,0.94397,-0.001,0.003,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.79,208961
0.026062,0.0202637,0.949036,0.001,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.813,208991
0.0228882,0.0214233,0.95282,-0.002,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.831,209005
0.0238037,0.0170898,0.946167,0,-0.003,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.853,209021
0.0288696,0.0202026,0.954407,0.003,0,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.871,209050
0.0241089,0.0194702,0.944824,0,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.89,209065
0.0267944,0.0192871,0.948792,0.001,-0.001,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.91,209081
0.0254517,0.0236206,0.955627,0,0.002,-0.02,359.97,0,0,0,0,0,-0.0078125,-0,179.933,209110
