raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,fused_heading,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.0130005,-0.0227051,1.016720,0,0.0610352,0,-0.002,95.41,0.0274048,-0.23288,0,0,0,0,0,39.61,560.285,586967
-0.0160522,-0.0224609,1.015560.0610352,0,0.0610352,0,0,-0.02,0,0,0,0,0,0,0,39.61,560.316,586997
-0.0148315,-0.0250244,1.01941-0.12207,-0.12207,0,0,-0.002,-0.02,0,0,0,0,0,0,0,39.61,560.335,587013
-0.0164185,-0.0230713,1.01434-0.183105,-0.0610352,0.12207,-0.001,-0.001,-0.02,0,0,0,0,0,0,0,39.61,560.356,587027
-0.0147705,-0.0217285,1.014710,0,0.0610352,0,0,-0.02,0,0,0,0,0,0,0,39.61,560.381,587057
-0.0159302,-0.0230103,1.01440.0610352,0,-0.0610352,0,-0.001,-0.02,0,0,0,0,0,0,0,39.61,560.396,587074
-0.0161743,-0.0236206,1.011050,-0.0610352,0.0610352,0,-0.001,-0.02,0,0,0,0,0,0,0,39.61,560.416,587087
-0.0178223,-0.0229492,1.012820,0,0,-0.002,0,-0.02,0,0,0,0,0,0,0,39.61,560.437,587117
-0.0133667,-0.0200806,1.016780.0610352,0,0,0.002,0.001,-0.02,0,0,0,0,0,0,0,39.62,560.456,587133
-0.013916,-0.0245361,1.01471-0.0610352,-0.0610352,-0.0610352,0.001,-0.002,-0.02,0,0,0,0,0,0,0,39.62,560.497,587177
-0.0140991,-0.0205688,1.012210,0.0610352,0,0.001,0.001,-0.02,0,0,0,0,0,0,0,39.62,560.515,587193
-0.0162964,-0.0216064,1.01794-0.0610352,-0.12207,-0.183105,0,0,-0.02,0,0,0,0,0,0,0,39.62,560.543,587222
-0.0170288,-0.022644,1.01245-0.0610352,-0.12207,0.0610352,-0.001,0,-0.02,0,0,0,0,0,0,0,39.62,560.556,587237
-0.0135498,-0.024353,1.009830,0,-0.0610352,0.001,-0.002,-0.02,0,0,0,0,0,0,0,39.62,560.578,587253
-0.015686,-0.0195923,1.01483-0.0610352,-0.183105,0.0610352,0,0.002,-0.02,0,0,0,0,0,0,0,39.62,560.599,587282
-0.0153198,-0.020813,1.01050,0,0.0610352,0,0.001,-0.02,0,0,0,0,0,0,0,39.62,560.616,587297
-0.0147705,-0.0194702,1.01678-0.0610352,-0.0610352,0,0,0.002,-0.02,0,0,0,0,0,0,0,39.62,560.658,587327
-0.015625,-0.0198364,1.014340.0610352,0.0610352,0,0,0.002,-0.02,0,0,0,0,0,0,0,39.62,560.676,587357
-0.015686,-0.020752,1.01642-0.0610352,-0.183105,0.0610352,0,0.001,-0.03,0,0,0,0,0,0,0,39.62,560.7,587373
-0.0137329,-0.0201416,1.01880.0610352,0,0.0610352,0.001,0.001,-0.03,0,0,0,0,0,0,0,39.62,560.716,587387
-0.0142212,-0.024292,1.01208-0.0610352,-0.12207,0.0610352,0.001,-0.002,-0.03,0,0,0,0,0,0,0,39.62,560.736,587417
-0.0162964,-0.0193481,1.01746-0.0610352,-0.12207,0.183105,0,0.002,-0.03,0,0,0,0,0,0,0,39.62,560.759,587433
-0.0141602,-0.0246582,1.016420,0,0.12207,0.001,-0.002,-0.03,0,0,0,0,0,0,0,39.62,560.776,587447
-0.0149536,-0.019043,1.013730,-0.0610352,0.12207,0,0.002,-0.04,0,0,0,0,0,0,0,39.62,560.796,587478
