raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.00695801,-0.0228271,1.01532,0.12207,0.0610352,0,-0.001,0.001,159.24,-0.0741882,0.180832,0,0,0,0,0,41.68,169.554,1789656
-0.00793457,-0.0206909,1.00928,0.183105,0.0610352,0,0,0,0,-0.0741882,0.180832,0,0,0,0,0,41.68,169.564,1789672
-0.00714111,-0.0200195,1.00983,-0.0610352,-0.12207,-0.0610352,0,0.001,0,0,0,0,0,0,0,0,41.68,169.579,1789686
-0.00775146,-0.0206299,1.01373,-0.12207,-0.0610352,0,0,0,0,0,0,0,0,0,0,0,41.68,169.598,1789701
-0.00671387,-0.0210571,1.01062,-0.183105,0,0,0.001,0,0,0,0,0,0,0,0,0,41.68,169.618,1789732
-0.00860596,-0.0218506,1.01575,-0.12207,-0.0610352,-0.12207,0,0,0,0,0,0,0,0,0,0,41.68,169.639,1789746
-0.00610352,-0.0215454,1.01715,-0.0610352,-0.0610352,0.0610352,0.001,0,0,0,0,0,0,0,0,0,41.68,169.66,1789762
-0.00823975,-0.0221558,1.01648,0,-0.0610352,-0.0610352,0,0,0,0,0,0,0,0,0,0,41.68,169.681,1789792
-0.00427246,-0.0232544,1.01105,-0.0610352,-0.244141,-0.0610352,0.003,-0.002,0,0,0,0,0,0,0,0,41.68,169.698,1789807
-0.00891113,-0.0246582,1.01074,0.0610352,0.0610352,-0.12207,-0.001,-0.003,0,0,0,0,0,0,0,0,41.68,169.718,1789822
-0.00665283,-0.0217285,1.01331,-0.0610352,-0.0610352,-0.0610352,0.001,0,0,0,0,0,0,0,0,0,41.68,169.739,1789852
-0.00750732,-0.0177612,1.01117,0,0,-0.0610352,0,0.003,0,0,0,0,0,0,0,0,41.68,169.758,1789867
-0.00726318,-0.0203247,1.01172,-0.183105,-0.183105,0,0,0,0,0,0,0,0,0,0,0,41.68,169.778,1789882
-0.00787354,-0.0205688,1.01233,-0.0610352,-0.0610352,0,0,0,0,0,0,0,0,0,0,0,41.68,169.798,1789912
-0.00701904,-0.0216675,1.01422,-0.12207,-0.0610352,0,0,0,0,0,0,0,0,0,0,0,41.68,169.818,1789927
-0.00891113,-0.0200195,1.0127,-0.0610352,-0.12207,0,-0.001,0.001,0,0,0,0,0,0,0,0,41.68,169.839,1789942
-0.00836182,-0.022522,1.01801,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,41.68,169.868,1789972
-0.00836182,-0.0194702,1.01562,0.0610352,-0.0610352,0,0,0.001,0,0,0,0,0,0,0,0,41.68,169.886,1790002
-0.00836182,-0.0194702,1.01562,0.0610352,-0.0610352,0,0,0.001,0,0,0,0,0,0,0,0,41.68,169.898,1790002
-0.00604248,-0.0164185,1.01398,0,0,0,0.001,0.004,0,0,0,0,0,0,0,0,41.68,169.919,1790032
-0.00891113,-0.0198364,1.01764,-0.0610352,-0.12207,0,-0.001,0.001,0,0,0,0,0,0,0,0,41.68,169.939,1790047
-0.00799561,-0.0203857,1.01331,-0.0610352,-0.0610352,0,0,0,0,0,0,0,0,0,0,0,41.67,169.959,1790062
-0.00866699,-0.0199585,1.01117,-0.0610352,-0.0610352,0,0,0.001,0,0,0,0,0,0,0,0,41.67,169.988,1790092
-0.00653076,-0.0200806,1.01514,-0.0610352,-0.12207,-0.0610352,0.001,0.001,0,0,0,0,0,0,0,0,41.67,169.999,1790107
-0.00915527,-0.020752,1.01276,-0.0610352,-0.0610352,-0.12207,-0.001,0,0,0,0,0,0,0,0,0,41.67,170.029,1790137
-0.0078125,-0.0216064,1.01459,-0.12207,-0.12207,0,0,0,0,0,0,0,0,0,0,0,41.67,170.039,1790152
-0.00708008,-0.0213013,1.01337,0,0,-0.0610352,0,0,0,0,0,0,0,0,0,0,41.67,170.06,1790167
-0.00683594,-0.0201416,1.01294,0,-0.0610352,-0.0610352,0,0,0,0,0,0,0,0,0,0,41.67,170.079,1790182
-0.00756836,-0.0189209,1.01459,-0.0610352,-0.0610352,0,0,0.002,0,0,0,0,0,0,0,0,41.67,170.1,1790212
-0.00457764,-0.020874,1.01172,-0.0610352,-0.0610352,-0.0610352,0.003,0,0,0,0,0,0,0,0,0,41.67,170.119,1790227
-0.00732422,-0.020752,1.00836,-0.12207,-0.183105,0.0610352,0,0,0,0,0,0,0,0,0,0,41.67,170.138,1790242
-0.00811768,-0.0219727,1.01331,-0.0610352,-0.0610352,-0.0610352,0,0,0,0,0,0,0,0,0,0,41.67,170.159,1790272
-0.00543213,-0.0211792,1.01147,-0.0610352,-0.0610352,-0.0610352,0.002,0,0,0,0,0,0,0,0,0,41.67,170.179,1790287
-0.00628662,-0.0216675,1.01135,0,0,-0.12207,0.001,0,0,0,0,0,0,0,0,0,41.67,170.198,1790302
-0.0057373,-0.0193481,1.01184,-0.0610352,-0.12207,-0.12207,0.001,0.001,0,0,0,0,0,0,0,0,41.67,170.218,1790332
-0.00787354,-0.0177612,1.01147,-0.12207,-0.0610352,-0.12207,0,0.003,0,0,0,0,0,0,0,0,41.67,170.238,1790347
-0.0078125,-0.0203857,1.0116,-0.12207,-0.0610352,-0.12207,0,0,0,0,0,0,0,0,0,0,41.67,170.258,1790362
-0.00854492,-0.0194702,1.00745,-0.12207,-0.244141,0.12207,0,0.001,0,0,0,0,0,0,0,0,41.67,170.278,1790392
-0.00860596,-0.0189819,1.013,-0.0610352,-0.0610352,0,0,0.002,0,0,0,0,0,0,0,0,41.67,170.298,1790407
-0.00982666,-0.0203247,1.01855,-0.0610352,-0.12207,0,-0.002,0,0,0,0,0,0,0,0,0,41.67,170.318,1790422
-0.00372314,-0.0230103,1.01428,-0.0610352,-0.12207,-0.12207,0.003,-0.001,0,0,0,0,0,0,0,0,41.67,170.338,1790452
-0.00769043,-0.0194092,1.01184,0.0610352,0,-0.12207,0,0.001,0,0,0,0,0,0,0,0,41.67,170.36,1790467
-0.00762939,-0.0217896,1.01813,-0.0610352,-0.244141,-0.12207,0,0,0,0,0,0,0,0,0,0,41.67,170.378,1790482
-0.00665283,-0.0199585,1.01465,-0.244141,-0.0610352,-0.12207,0.001,0.001,0,0,0,0,0,0,0,0,41.67,170.398,1790512
-0.00720215,-0.024292,1.01672,-0.12207,-0.183105,-0.0610352,0,-0.003,0,0,0,0,0,0,0,0,41.67,170.418,1790527
-0.00750732,-0.0217285,1.01843,0,-0.12207,-0.0610352,0,0,0,0,0,0,0,0,0,0,41.67,170.438,1790542
-0.00610352,-0.0253296,1.01416,-0.0610352,-0.0610352,0.0610352,0.001,-0.004,0,0,0,0,0,0,0,0,41.62,170.458,1790572
-0.0106812,-0.0230713,1.01532,0,0,0,-0.002,-0.001,0,0,0,0,0,0,0,0,41.62,170.479,1790587
-0.0088501,-0.0200195,1.01447,-0.12207,-0.12207,0,-0.001,0.001,0,0,0,0,0,0,0,0,41.62,170.5,1790602
-0.0067749,-0.0217896,1.01447,0.0610352,0,-0.0610352,0,0,0,0,0,0,0,0,0,0,41.62,170.518,1790633
-0.0078125,-0.0180664,1.01013,-0.12207,-0.0610352,0,0,0.003,0,0,0,0,0,0,0,0,41.62,170.538,1790647
-0.00793457,-0.0181885,1.00879,-0.0610352,-0.183105,0.12207,0,0.002,0,0,0,0,0,0,0,0,41.62,170.559,1790662
-0.00720215,-0.0239868,1.01318,-0.244141,-0.183105,0,0,-0.002,0,0,0,0,0,0,0,0,41.62,170.584,1790693
-0.00701904,-0.019165,1.01276,-0.12207,-0.183105,-0.12207,0,0.002,0,0,0,0,0,0,0,0,41.62,170.598,1790707
-0.00378418,-0.0188599,1.01361,-0.0610352,0,0,0.003,0.002,0,0,0,0,0,0,0,0,41.62,170.618,1790722
-0.0108032,-0.024231,1.01099,0,0,0.0610352,-0.003,-0.002,0,0,0,0,0,0,0,0,41.62,170.638,1790753
-0.00671387,-0.0194702,1.00824,0,-0.183105,0,0,0.001,0,0,0,0,0,0,0,0,41.62,170.66,1790767
-0.0111084,-0.0194702,1.01587,0,-0.12207,0,-0.003,0.001,0,0,0,0,0,0,0,0,41.62,170.678,1790782
-0.00854492,-0.0204468,1.01233,0,0,-0.12207,0,0,0,0,0,0,0,0,0,0,41.62,170.698,1790813
-0.00439453,-0.0192261,1.02142,-0.0610352,-0.12207,0.0610352,0.003,0.002,0,0,0,0,0,0,0,0,41.62,170.72,1790827
-0.00695801,-0.022644,1.00909,-0.183105,-0.183105,0,0,-0.001,0,0,0,0,0,0,0,0,41.62,170.752,1790857
-0.00860596,-0.0241699,1.0119,-0.12207,-0.12207,0.0610352,0,-0.002,0,0,0,0,0,0,0,0,41.62,170.782,1790887
-0.00567627,-0.0170288,1.01483,-0.0610352,-0.12207,0,0.001,0.004,0,0,0,0,0,0,0,0,41.62,170.808,1790917
-0.00836182,-0.0168457,1.0097,0,0.0610352,0,0,0.004,0,0,0,0,0,0,0,0,41.62,170.824,1790933
