accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,x,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.651,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.67,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.689,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.71,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.73,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.75,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.77,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.79,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.811,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.829,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.849,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.869,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.889,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.909,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.929,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.95,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.97,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,101.991,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.01,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.03,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.05,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.07,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.09,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.11,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.129,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.149,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.17,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.19,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.21,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.23,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.25,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.27,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.291,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.31,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.342,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.353,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.369,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.389,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.41,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.429,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.449,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.469,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.489,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.51,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.53,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.55,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.57,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.59,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.609,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.629,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.649,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.669,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.69,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.709,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.729,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.75,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.772,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.79,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.81,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.83,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.85,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.869,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.891,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.909,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.93,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.95,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.971,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,102.989,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.009,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.03,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.05,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.069,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.09,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.11,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.13,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.151,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0078125,103.17,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.0390625,103.19,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.179688,103.21,0
     0,0,0,0,0,0,0,0,0,0,0,-0.0078125,0.351562,103.23,0
     0,0,0,0,0,0,0,0,0,0,-169.256,-0.0078125,0.6875,103.25,0
     0,0,0,0,0,0,0,0,0,0,-282.45,-0.0078125,0.90625,103.269,0
     0,0,0,0,0,0,0,0,0,43.4039,-322.648,-0.0078125,0.984375,103.29,0
     0,0,0,0,0,0,0,0,0,26.1504,-574.713,-0.0078125,1,103.31,0
     0,0,0,0,0,0,0,0,0,30.8796,-768.728,-0.0078125,1,103.33,0
     0,0,0,0,0,0,0,0,0,89.9184,-714.439,-0.0078125,1,103.35,0
     0,0,0,0,0,0,0,0,0,125.316,-876.655,-0.0078125,1,103.37,0
     0,0,0,0,0,0,0,0,0,144.306,-864.977,-0.0078125,1,103.389,0
     0,0,0,0,0,0,0,0,0,162.52,-621.755,-0.0078125,1,103.41,0
     0,0,0,0,0,0,0,0,0,198.904,-531.307,-0.0078125,1,103.43,0
     0,0,0,0,0,0,0,0,0,226.439,-780.732,-0.0078125,1,103.449,0
     0,0,0,0,0,0,0,0,0,238.299,-718.21,-0.0078125,1,103.469,0
     0,0,0,0,0,0,0,0,0,296.274,-1159.76,-0.0078125,1,103.49,0
     0,0,0,0,0,0,0,0,0,356.157,-1024.49,-0.0078125,1,103.51,0
     0,0,0,0,0,0,0,0,0,383.2,-804.343,-0.0078125,1,103.53,0
     0,0,0,0,0,0,0,0,0,413.283,-903.302,-0.0078125,1,103.55,0
     0,0,0,0,0,0,0,0,0,477.111,-807.852,0,1,103.578,0
     0,0,0,0,0,0,0,0,0,483.512,-1133.34,0.023622,1,103.59,0
     0,0,0,0,0,0,0,0,0,533.646,-830.151,0.0629921,1,103.61,0
     0,0,0,0,0,0,0,0,0,427.963,-948.452,0.149606,1,103.63,0
     0,0,0,0,0,0,0,0,0,323.771,-1079.27,0.220472,1,103.65,0
     0,0,0,0,0,0,0,0,0,182.59,-1121.83,0.244094,1,103.67,0
     0,0,0,0,0,0,0,0,0,112.189,-1130.77,0.251969,1,103.69,0
     0,0,0,0,0,0,0,0,0,58.5768,-928.333,0.259843,1,103.71,0
     0,0,0,0,0,0,0,0,0,58.5768,-1083.19,0.259843,1,103.729,0
     0,0,0,0,0,0,0,0,0,58.5768,-1079.33,0.259843,1,103.751,0
     0,0,0,0,0,0,0,0,0,58.5768,-1236.48,0.259843,1,103.769,0
     0,0,0,0,0,0,0,0,0,58.5768,-1112.72,0.259843,1,103.791,0
     0,0,0,0,0,0,0,0,0,58.5768,-1203.8,0.259843,1,103.81,0
     0,0,0,0,0,0,0,0,0,58.5768,-1036.38,0.259843,1,103.83,0
     0,0,0,0,0,0,0,0,0,58.5768,-1048.33,0.259843,1,103.849,0
     0,0,0,0,0,0,0,0,0,58.5768,-1269.6,0.267717,1,103.87,0
     0,0,0,0,0,0,0,0,0,58.5768,-1190.12,0.283465,1,103.89,0
     0,0,0,0,0,0,0,0,0,58.5768,-1066.27,0.299213,1,103.909,0
     0,0,0,0,0,0,0,0,0,58.5768,-1330.14,0.307087,1,103.929,0
     0,0,0,0,0,0,0,0,0,58.5768,-785.423,0.307087,1,103.95,0
     0,0,0,0,0,0,0,0,0,1.92274,-1344.36,0.307087,1,103.97,0
     0,0,0,0,0,0,0,0,0,1.92274,-1038.31,0.307087,1,103.99,0
     0,0,0,0,0,0,0,0,0,1.92274,-1053.35,0.307087,1,104.01,0
     0,0,0,0,0,0,0,0,0,0,-1135.14,0.307087,1,104.029,0
     0,0,0,0,0,0,0,0,0,0,-777.122,0.314961,1,104.05,0
     0,0,0,0,0,0,0,0,0,-1.37284,-935.06,0.314961,1,104.07,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1025.38,0.314961,1,104.091,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1235.25,0.314961,1,104.109,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1161.44,0.314961,1,104.129,0
     0,0,0,0,0,0,0,0,0,-1.37284,-937.075,0.314961,1,104.149,0
     0,0,0,0,0,0,0,0,0,-1.37284,-879.662,0.314961,1,104.17,0
     0,0,0,0,0,0,0,0,0,-1.37284,-753.892,0.314961,1,104.19,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1233.81,0.314961,1,104.21,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1070.78,0.314961,1,104.23,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1119.88,0.314961,1,104.25,0
     0,0,0,0,0,0,0,0,0,-1.37284,-1098.78,0.314961,1,104.27,0
     0,0,0,0,0,0,0,0,0,-6.70181,-841.963,0.322835,1,104.29,0
     0,0,0,0,0,0,0,0,0,-6.70181,-984.688,0.322835,1,104.309,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1085.3,0.330709,1,104.33,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1074.11,0.338583,1,104.35,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1039.39,0.338583,1,104.37,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1047.94,0.338583,1,104.39,0
     0,0,0,0,0,0,0,0,0,-6.70181,-971.817,0.338583,1,104.41,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1166.59,0.338583,1,104.429,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1155.67,0.338583,1,104.449,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1013.02,0.338583,1,104.48,0
     0,0,0,0,0,0,0,0,0,-6.70181,-956.663,0.338583,1,104.504,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1022.81,0.338583,1,104.51,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1215.58,0.338583,1,104.53,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1144.23,0.338583,1,104.55,0
     0,0,0,0,0,0,0,0,0,-6.70181,-984.64,0.338583,1,104.57,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1065.98,0.267717,1,104.59,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1075.85,0.220472,1,104.61,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1150.95,0.133858,1,104.63,0
     0,0,0,0,0,0,0,0,0,-6.70181,-1240.54,0.0708661,1,104.658,0
     0,0,0,0,0,0,0,0,0,-1.69993,-1187.51,0.0314961,1,104.67,0
     0,0,0,0,0,0,0,0,0,82.2791,-1254.78,0.00787402,1,104.691,0
     0,0,0,0,0,0,0,0,0,159.453,-1115.88,0,0.890625,104.709,0
     0,0,0,0,0,0,0,0,0,201.009,-977.613,-0.0078125,0.492188,104.73,0
     0,0,0,0,0,0,0,0,0,247.813,-964.088,-0.0078125,0.25,104.75,0
     0,0,0,0,0,0,0,0,0,293.44,-928.764,-0.0078125,-0.015748,104.77,0
