accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,x,y,z,left_encoder_rate,right_encoder_rate,left_input,right_input,fpga time,navx time
0.000183105,0.0259399,0.953003,0.15213,0.15213,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.869,345800
-0.0010376,0.0236206,0.952515,-0,-0,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.888,345815
-0.00390625,0.0244141,0.951294,0.15213,0.30426,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.908,345845
0.000915527,0.0247803,0.953552,0.15213,0.30426,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.928,345860
-0.00396729,0.0217285,0.950195,0.15213,0.15213,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.948,345875
-0.000427246,0.0246582,0.950073,0.15213,0.30426,-0.30426,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.968,345904
-0.000610352,0.0197144,0.953003,0.30426,0.45639,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,225.989,345920
-0.00134277,0.0219727,0.954895,0.15213,0.30426,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.008,345934
-0.00115967,0.0203247,0.947937,0.15213,0.15213,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.029,345964
-0.000549316,0.0272217,0.950684,0.15213,0.30426,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.048,345980
-0.000671387,0.022583,0.952576,0.15213,-0,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.068,345994
-0.00231934,0.0245972,0.949951,0.45639,-0,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.088,346024
-0.0012207,0.0219727,0.957031,0.30426,0.45639,-0.30426,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.108,346040
-0.00134277,0.0231934,0.950684,-0,0.15213,-0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.128,346054
-0.00170898,0.022583,0.945374,0.15213,0.45639,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.148,346084
0.0020752,0.024353,0.951538,0.45639,0.30426,0.45639,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.168,346100
-6.10352e-05,0.0217896,0.953308,0.15213,0.15213,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.188,346114
-0.00396729,0.0236816,0.95343,-0,0.15213,-0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.208,346144
-0.000610352,0.0205688,0.951477,-0,-0,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.228,346160
0.00140381,0.0221558,0.952881,0.15213,0.608521,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.248,346174
-0.00189209,0.0211792,0.951355,0.608521,0.15213,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.268,346204
0.00164795,0.022583,0.950378,0.30426,0.45639,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.288,346220
0.00177002,0.0236816,0.952576,0.30426,0.45639,-0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.308,346234
-0.00213623,0.0249634,0.946289,0.30426,-0,-0.30426,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.328,346264
0.000915527,0.0217285,0.951477,0.30426,0.45639,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.348,346280
-0.00372314,0.0248413,0.951904,0.15213,0.45639,0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.368,346294
-0.00140381,0.0249023,0.953857,0.30426,0.30426,-0,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.388,346324
-0.000183105,0.0239258,0.957947,0.15213,0.15213,-0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.408,346340
0.00366211,0.0255127,0.949829,-0.15213,-0,0.30426,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.429,346355
0.000854492,0.0200806,0.941895,0.30426,0.45639,-0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.448,346384
-0.00219727,0.0254517,0.955811,0.15213,0.15213,-0.15213,1.40918,-0.190964,0,0,0,-0.0078125,0.0078125,226.469,346400
